hiring_manager: papaonlegs; similarity_score: 0.96490
hiring_manager: brettz; similarity_score: 0.48245
hiring_manager: Equiet; similarity_score: 0.48245
hiring_manager: eric_romo; similarity_score: 0.48245
hiring_manager: artursapek; similarity_score: 0.47825
hiring_manager: rrpadhy; similarity_score: 0.47825
hiring_manager: drpancake; similarity_score: 0.47413
hiring_manager: spooneybarger; similarity_score: 0.47413
hiring_manager: uwemaurer; similarity_score: 0.47413
hiring_manager: mattnguyen; similarity_score: 0.47008
hiring_manager: vaughnd; similarity_score: 0.46609
hiring_manager: JuliaLam; similarity_score: 0.46609
hiring_manager: yonibaciu1; similarity_score: 0.46609
hiring_manager: mmelin; similarity_score: 0.46609
hiring_manager: paradox95; similarity_score: 0.46609
hiring_manager: wattenberger; similarity_score: 0.46218
hiring_manager: encore2097; similarity_score: 0.45833
hiring_manager: nschuett; similarity_score: 0.45832
hiring_manager: robg; similarity_score: 0.45832
hiring_manager: jszumski; similarity_score: 0.45453
hiring_manager: dbuxton; similarity_score: 0.45081
hiring_manager: saucelabs; similarity_score: 0.44354
hiring_manager: dmritard96; similarity_score: 0.44354
hiring_manager: florianf; similarity_score: 0.44354
hiring_manager: austinhallock; similarity_score: 0.43999
hiring_manager: rasengan; similarity_score: 0.43650
hiring_manager: morgante; similarity_score: 0.43650
hiring_manager: asanwal; similarity_score: 0.43306
hiring_manager: maramaemartin; similarity_score: 0.43306
hiring_manager: fuelfive; similarity_score: 0.42968
hiring_manager: matlock; similarity_score: 0.42968
hiring_manager: johnnyg; similarity_score: 0.42635
hiring_manager: cjbarber; similarity_score: 0.42635
hiring_manager: alphast0rm; similarity_score: 0.41984
hiring_manager: timanglade; similarity_score: 0.41666
hiring_manager: FUSAR_rs; similarity_score: 0.41666
hiring_manager: vtuulos; similarity_score: 0.41665
hiring_manager: myom; similarity_score: 0.41353
hiring_manager: cynusx; similarity_score: 0.41352
hiring_manager: charliejrgower; similarity_score: 0.41352
hiring_manager: Renat; similarity_score: 0.41352
hiring_manager: dangoldin; similarity_score: 0.41044
hiring_manager: rdeshpande; similarity_score: 0.41044
hiring_manager: edawerd; similarity_score: 0.40740
hiring_manager: peter_mcrae; similarity_score: 0.40740
hiring_manager: wdewind; similarity_score: 0.40740
hiring_manager: kdavari; similarity_score: 0.40440
hiring_manager: baran; similarity_score: 0.40440
hiring_manager: alexk; similarity_score: 0.40440
hiring_manager: davidw; similarity_score: 0.40145
hiring_manager: espinchi; similarity_score: 0.40145
hiring_manager: ben336; similarity_score: 0.39854
hiring_manager: salar; similarity_score: 0.39285
hiring_manager: geori; similarity_score: 0.39285
hiring_manager: jjnvdm; similarity_score: 0.39285
hiring_manager: Symbol; similarity_score: 0.39285
hiring_manager: Mynar; similarity_score: 0.39006
hiring_manager: tomccabe; similarity_score: 0.39006
hiring_manager: mrw34; similarity_score: 0.39006
hiring_manager: kamalesh_v; similarity_score: 0.39006
hiring_manager: BGCivis; similarity_score: 0.38732
hiring_manager: FreshPuzzles; similarity_score: 0.38732
hiring_manager: propellerhat; similarity_score: 0.38193
hiring_manager: choult; similarity_score: 0.37930
hiring_manager: sidjoshi; similarity_score: 0.37930
hiring_manager: JayNeely; similarity_score: 0.37671
hiring_manager: bowmanb; similarity_score: 0.37671
hiring_manager: wiredd; similarity_score: 0.37670
hiring_manager: RaizlabsTalent; similarity_score: 0.37414
hiring_manager: hglaser; similarity_score: 0.37414
hiring_manager: gsiener; similarity_score: 0.37414
hiring_manager: escherize; similarity_score: 0.37414
hiring_manager: PhantomPhreak; similarity_score: 0.37161
hiring_manager: sahil_videology; similarity_score: 0.36912
hiring_manager: zacharypinter; similarity_score: 0.36666
hiring_manager: jdjdjd; similarity_score: 0.36666
hiring_manager: loganfrederick; similarity_score: 0.36666
hiring_manager: nichol4s; similarity_score: 0.36665
hiring_manager: ashleyjohn; similarity_score: 0.36423
hiring_manager: Theranos; similarity_score: 0.36423
hiring_manager: knes; similarity_score: 0.35714
hiring_manager: clarkevans; similarity_score: 0.35714
hiring_manager: grydstedt; similarity_score: 0.35713
hiring_manager: jpwagner; similarity_score: 0.35713
hiring_manager: cwc22; similarity_score: 0.35483
hiring_manager: Andrew_Metail; similarity_score: 0.35483
hiring_manager: clieu1; similarity_score: 0.35482
hiring_manager: chollida1; similarity_score: 0.35482
hiring_manager: mrbird; similarity_score: 0.35256
hiring_manager: ssk2; similarity_score: 0.35031
hiring_manager: jhmaddox; similarity_score: 0.35031
hiring_manager: kscottz; similarity_score: 0.35030
hiring_manager: chrisduesing; similarity_score: 0.34590
hiring_manager: nathanwdavis; similarity_score: 0.34374
hiring_manager: mateodelnorte; similarity_score: 0.34374
hiring_manager: Dejeanakay; similarity_score: 0.34374
hiring_manager: sam; similarity_score: 0.34161
hiring_manager: omarish; similarity_score: 0.34160
hiring_manager: d0m; similarity_score: 0.33950
hiring_manager: nkoren; similarity_score: 0.33950
hiring_manager: axiom; similarity_score: 0.33949
hiring_manager: mburst; similarity_score: 0.33742
hiring_manager: meaydinli; similarity_score: 0.33741
hiring_manager: anotherdrew42; similarity_score: 0.33741
hiring_manager: sciurus; similarity_score: 0.33535
hiring_manager: darrenkopp; similarity_score: 0.33535
hiring_manager: BMarkmann; similarity_score: 0.33132
hiring_manager: klochner; similarity_score: 0.33132
hiring_manager: dannysu; similarity_score: 0.33131
hiring_manager: yesimahuman; similarity_score: 0.32933
hiring_manager: davidshariff; similarity_score: 0.32737
hiring_manager: squirrel; similarity_score: 0.32737
hiring_manager: breckognize; similarity_score: 0.32543
hiring_manager: jason_allen; similarity_score: 0.32543
hiring_manager: kenrose; similarity_score: 0.32543
hiring_manager: asolove; similarity_score: 0.32352
hiring_manager: nikhaldi; similarity_score: 0.32352
hiring_manager: biggitybones; similarity_score: 0.32163
hiring_manager: olivercameron; similarity_score: 0.32162
hiring_manager: evaneykelen; similarity_score: 0.31976
hiring_manager: soundandfeury; similarity_score: 0.31791
hiring_manager: yapjonathan; similarity_score: 0.31791
hiring_manager: alexose; similarity_score: 0.31791
hiring_manager: jkoc; similarity_score: 0.31791
hiring_manager: mandoescamilla; similarity_score: 0.31791
hiring_manager: DLarsen; similarity_score: 0.31791
hiring_manager: bostonpete; similarity_score: 0.31791
hiring_manager: dimitry12; similarity_score: 0.31608
hiring_manager: bgriggs1; similarity_score: 0.31249
hiring_manager: YelpEngineering; similarity_score: 0.31249
hiring_manager: dwiel; similarity_score: 0.31073
hiring_manager: jasoncrawford; similarity_score: 0.31072
hiring_manager: twymer; similarity_score: 0.31072
hiring_manager: manoa; similarity_score: 0.30898
hiring_manager: infer; similarity_score: 0.30897
hiring_manager: eugeneiiim; similarity_score: 0.30555
hiring_manager: mpdaugherty; similarity_score: 0.30555
hiring_manager: brendan_gill; similarity_score: 0.30386
hiring_manager: conversica; similarity_score: 0.30386
hiring_manager: biomimic; similarity_score: 0.30219
hiring_manager: petrosagg; similarity_score: 0.30219
hiring_manager: inastar; similarity_score: 0.30219
hiring_manager: stockninja; similarity_score: 0.30218
hiring_manager: jlees; similarity_score: 0.30053
hiring_manager: sridevizarin; similarity_score: 0.29890
hiring_manager: hafabnew; similarity_score: 0.29728
hiring_manager: rvivek; similarity_score: 0.29569
hiring_manager: vonnik; similarity_score: 0.29569
hiring_manager: fasteddie; similarity_score: 0.29569
hiring_manager: xiongww; similarity_score: 0.29255
hiring_manager: rprovey; similarity_score: 0.29255
hiring_manager: santiycr; similarity_score: 0.29255
hiring_manager: ndonnellan; similarity_score: 0.29254
hiring_manager: pashabitz; similarity_score: 0.29100
hiring_manager: Gyffindor; similarity_score: 0.29099
hiring_manager: thethimble; similarity_score: 0.28946
hiring_manager: bootstraponline; similarity_score: 0.28946
hiring_manager: djyoo; similarity_score: 0.28946
hiring_manager: astralship; similarity_score: 0.28645
hiring_manager: pandamcbonesaw; similarity_score: 0.28644
hiring_manager: antoviaque; similarity_score: 0.28496
hiring_manager: tianyicui; similarity_score: 0.28349
hiring_manager: tharshan09; similarity_score: 0.28349
hiring_manager: noobuser123; similarity_score: 0.28204
hiring_manager: sethbannon; similarity_score: 0.28061
hiring_manager: tobinharris; similarity_score: 0.27918
hiring_manager: mikebabineau; similarity_score: 0.27918
hiring_manager: sian_OK; similarity_score: 0.27918
hiring_manager: dh0913; similarity_score: 0.27777
hiring_manager: Clairesheng; similarity_score: 0.27776
hiring_manager: hseikaly; similarity_score: 0.27637
hiring_manager: svec; similarity_score: 0.27499
hiring_manager: zeiler; similarity_score: 0.27499
hiring_manager: blo; similarity_score: 0.27499
hiring_manager: bambootalent; similarity_score: 0.27499
hiring_manager: Bahamut; similarity_score: 0.27362
hiring_manager: sinak; similarity_score: 0.27362
hiring_manager: jakestein; similarity_score: 0.27362
hiring_manager: fheisler; similarity_score: 0.27362
hiring_manager: AaronLasseigne; similarity_score: 0.27227
hiring_manager: jonbischke; similarity_score: 0.27092
hiring_manager: JJMalina; similarity_score: 0.26960
hiring_manager: brandonthejames; similarity_score: 0.26960
hiring_manager: azinman2; similarity_score: 0.26959
hiring_manager: scottaj2; similarity_score: 0.26959
hiring_manager: sqs; similarity_score: 0.26828
hiring_manager: JimiofEden; similarity_score: 0.26569
hiring_manager: kcrossisec; similarity_score: 0.26569
hiring_manager: EmilLondon; similarity_score: 0.26569
hiring_manager: Synergyse; similarity_score: 0.26569
hiring_manager: diego; similarity_score: 0.26569
hiring_manager: jarmitage; similarity_score: 0.26442
hiring_manager: martinshen; similarity_score: 0.26442
hiring_manager: jontonsoup; similarity_score: 0.26441
hiring_manager: bjelkeman-again; similarity_score: 0.26441
hiring_manager: fortpoint; similarity_score: 0.26190
hiring_manager: alexchantastic; similarity_score: 0.26190
hiring_manager: sparkman55; similarity_score: 0.26065
hiring_manager: arobbins; similarity_score: 0.25942
hiring_manager: _br; similarity_score: 0.25821
hiring_manager: ILIKEPONIES; similarity_score: 0.25344
hiring_manager: cgilboy; similarity_score: 0.25229
hiring_manager: georgespencer; similarity_score: 0.24999
hiring_manager: bostik; similarity_score: 0.24999
hiring_manager: waseems; similarity_score: 0.24886
hiring_manager: gsastry; similarity_score: 0.24773
hiring_manager: oms1005; similarity_score: 0.24553
hiring_manager: noahbrier; similarity_score: 0.24553
hiring_manager: tair; similarity_score: 0.24552
hiring_manager: michaelhoffman; similarity_score: 0.24444
hiring_manager: paulc; similarity_score: 0.24335
hiring_manager: shedd; similarity_score: 0.24335
hiring_manager: cairo140; similarity_score: 0.24228
hiring_manager: tqn; similarity_score: 0.24228
hiring_manager: gnidan; similarity_score: 0.24122
hiring_manager: daveoflynn; similarity_score: 0.24017
hiring_manager: zaidos; similarity_score: 0.24016
hiring_manager: woodhull; similarity_score: 0.23912
hiring_manager: bbeck; similarity_score: 0.23808
hiring_manager: frisco; similarity_score: 0.23808
hiring_manager: jennifer_scroll; similarity_score: 0.23808
hiring_manager: mapdock; similarity_score: 0.23706
hiring_manager: the_gigi; similarity_score: 0.23706
hiring_manager: swampthing; similarity_score: 0.23706
hiring_manager: arach; similarity_score: 0.23706
hiring_manager: andrewforee; similarity_score: 0.23604
hiring_manager: mbesto; similarity_score: 0.23304
hiring_manager: sb_ba; similarity_score: 0.23205
hiring_manager: samuelbrin; similarity_score: 0.23205
hiring_manager: ameryz07; similarity_score: 0.23108
hiring_manager: lightningstorm; similarity_score: 0.23011
hiring_manager: kmano8; similarity_score: 0.22915
hiring_manager: meritt; similarity_score: 0.22821
hiring_manager: jnenglish; similarity_score: 0.22727
hiring_manager: iis_zephyr; similarity_score: 0.22726
hiring_manager: JimboOmega; similarity_score: 0.22633
hiring_manager: dalys; similarity_score: 0.22540
hiring_manager: azth; similarity_score: 0.22357
hiring_manager: ncbk12; similarity_score: 0.22266
hiring_manager: vaxtrac; similarity_score: 0.22176
hiring_manager: alexthornton; similarity_score: 0.22176
hiring_manager: snowmaker; similarity_score: 0.22088
hiring_manager: matm; similarity_score: 0.22087
hiring_manager: jhdavids8; similarity_score: 0.21911
hiring_manager: jasonparekh; similarity_score: 0.21911
hiring_manager: minichate; similarity_score: 0.21653
hiring_manager: bsnyder; similarity_score: 0.21567
hiring_manager: rchiba; similarity_score: 0.21483
hiring_manager: cwhiten; similarity_score: 0.21400
hiring_manager: boyd; similarity_score: 0.21153
hiring_manager: jsfour; similarity_score: 0.20992
hiring_manager: blakeweb; similarity_score: 0.20599
hiring_manager: JangoSteve; similarity_score: 0.20598
hiring_manager: jspiral; similarity_score: 0.20445
hiring_manager: ejdyksen; similarity_score: 0.20219
hiring_manager: ninetax; similarity_score: 0.20072
hiring_manager: kedargj; similarity_score: 0.19927
hiring_manager: michaelrstubbs; similarity_score: 0.19855
hiring_manager: capkutay; similarity_score: 0.19783
hiring_manager: conorgil145; similarity_score: 0.19712
hiring_manager: maxneu; similarity_score: 0.19642
hiring_manager: bitcrusher; similarity_score: 0.19366
hiring_manager: courtneypowell; similarity_score: 0.19096
hiring_manager: jjarmoc; similarity_score: 0.19030
hiring_manager: spang; similarity_score: 0.18707
hiring_manager: atto; similarity_score: 0.18091
hiring_manager: chrchr; similarity_score: 0.17914
hiring_manager: helloshow; similarity_score: 0.17798
hiring_manager: ehberger; similarity_score: 0.17026
hiring_manager: greattypo; similarity_score: 0.16466
hiring_manager: pensieri; similarity_score: 0.16368
hiring_manager: ddtruong17; similarity_score: 0.16128
hiring_manager: BWStearns; similarity_score: 0.14211
hiring_manager: makmanalp; similarity_score: 0.14137
hiring_manager: fh2210; similarity_score: 0.13783
hiring_manager: brendankemp; similarity_score: 0.13414
hiring_manager: frabrunelle; similarity_score: 0.09385
