hiring_manager: papaonlegs; similarity_score: 0.97367
hiring_manager: saucelabs; similarity_score: 0.53236
hiring_manager: rasengan; similarity_score: 0.53236
hiring_manager: morgante; similarity_score: 0.52856
hiring_manager: dbuxton; similarity_score: 0.52856
hiring_manager: vtuulos; similarity_score: 0.52482
hiring_manager: florianf; similarity_score: 0.52481
hiring_manager: matlock; similarity_score: 0.52112
hiring_manager: timanglade; similarity_score: 0.51388
hiring_manager: johnnyg; similarity_score: 0.51388
hiring_manager: cjbarber; similarity_score: 0.51388
hiring_manager: asanwal; similarity_score: 0.51388
hiring_manager: fuelfive; similarity_score: 0.51034
hiring_manager: rdeshpande; similarity_score: 0.51034
hiring_manager: cynusx; similarity_score: 0.50684
hiring_manager: wdewind; similarity_score: 0.50339
hiring_manager: FUSAR_rs; similarity_score: 0.50339
hiring_manager: charliejrgower; similarity_score: 0.50339
hiring_manager: alphast0rm; similarity_score: 0.50339
hiring_manager: maramaemartin; similarity_score: 0.50339
hiring_manager: dangoldin; similarity_score: 0.49664
hiring_manager: myom; similarity_score: 0.49333
hiring_manager: Renat; similarity_score: 0.49332
hiring_manager: baran; similarity_score: 0.49332
hiring_manager: davidw; similarity_score: 0.49006
hiring_manager: peter_mcrae; similarity_score: 0.48684
hiring_manager: espinchi; similarity_score: 0.48683
hiring_manager: kdavari; similarity_score: 0.48683
hiring_manager: Mynar; similarity_score: 0.48683
hiring_manager: kamalesh_v; similarity_score: 0.48365
hiring_manager: alexk; similarity_score: 0.48365
hiring_manager: edawerd; similarity_score: 0.48365
hiring_manager: jjnvdm; similarity_score: 0.48051
hiring_manager: ben336; similarity_score: 0.48051
hiring_manager: tomccabe; similarity_score: 0.47741
hiring_manager: choult; similarity_score: 0.47741
hiring_manager: geori; similarity_score: 0.47435
hiring_manager: loganfrederick; similarity_score: 0.47133
hiring_manager: salar; similarity_score: 0.47133
hiring_manager: Symbol; similarity_score: 0.46540
hiring_manager: wiredd; similarity_score: 0.46540
hiring_manager: propellerhat; similarity_score: 0.46249
hiring_manager: sahil_videology; similarity_score: 0.46249
hiring_manager: sidjoshi; similarity_score: 0.46249
hiring_manager: JayNeely; similarity_score: 0.46249
hiring_manager: mrw34; similarity_score: 0.45962
hiring_manager: BGCivis; similarity_score: 0.45678
hiring_manager: FreshPuzzles; similarity_score: 0.45678
hiring_manager: escherize; similarity_score: 0.45678
hiring_manager: hglaser; similarity_score: 0.45678
hiring_manager: zacharypinter; similarity_score: 0.45398
hiring_manager: bowmanb; similarity_score: 0.45398
hiring_manager: RaizlabsTalent; similarity_score: 0.45121
hiring_manager: PhantomPhreak; similarity_score: 0.44848
hiring_manager: nichol4s; similarity_score: 0.44847
hiring_manager: Andrew_Metail; similarity_score: 0.44847
hiring_manager: jdjdjd; similarity_score: 0.44577
hiring_manager: ashleyjohn; similarity_score: 0.44047
hiring_manager: cwc22; similarity_score: 0.44046
hiring_manager: Theranos; similarity_score: 0.44046
hiring_manager: jpwagner; similarity_score: 0.43786
hiring_manager: gsiener; similarity_score: 0.43786
hiring_manager: grydstedt; similarity_score: 0.43786
hiring_manager: chollida1; similarity_score: 0.43529
hiring_manager: jhmaddox; similarity_score: 0.43529
hiring_manager: ssk2; similarity_score: 0.43528
hiring_manager: knes; similarity_score: 0.43274
hiring_manager: clieu1; similarity_score: 0.43273
hiring_manager: mrbird; similarity_score: 0.43273
hiring_manager: darrenkopp; similarity_score: 0.43022
hiring_manager: Dejeanakay; similarity_score: 0.43022
hiring_manager: axiom; similarity_score: 0.42774
hiring_manager: meaydinli; similarity_score: 0.42774
hiring_manager: chrisduesing; similarity_score: 0.42773
hiring_manager: sam; similarity_score: 0.42773
hiring_manager: kscottz; similarity_score: 0.42528
hiring_manager: clarkevans; similarity_score: 0.42528
hiring_manager: omarish; similarity_score: 0.42527
hiring_manager: dannysu; similarity_score: 0.42285
hiring_manager: anotherdrew42; similarity_score: 0.42045
hiring_manager: d0m; similarity_score: 0.42044
hiring_manager: mburst; similarity_score: 0.42044
hiring_manager: davidshariff; similarity_score: 0.41807
hiring_manager: nkoren; similarity_score: 0.41807
hiring_manager: mateodelnorte; similarity_score: 0.41807
hiring_manager: klochner; similarity_score: 0.41572
hiring_manager: nathanwdavis; similarity_score: 0.41339
hiring_manager: sciurus; similarity_score: 0.41339
hiring_manager: asolove; similarity_score: 0.41110
hiring_manager: squirrel; similarity_score: 0.41110
hiring_manager: jason_allen; similarity_score: 0.40883
hiring_manager: BMarkmann; similarity_score: 0.40437
hiring_manager: breckognize; similarity_score: 0.40436
hiring_manager: kenrose; similarity_score: 0.40217
hiring_manager: mandoescamilla; similarity_score: 0.40216
hiring_manager: nikhaldi; similarity_score: 0.39999
hiring_manager: yesimahuman; similarity_score: 0.39784
hiring_manager: evaneykelen; similarity_score: 0.39784
hiring_manager: dimitry12; similarity_score: 0.39784
hiring_manager: olivercameron; similarity_score: 0.39571
hiring_manager: biggitybones; similarity_score: 0.39361
hiring_manager: twymer; similarity_score: 0.39361
hiring_manager: bostonpete; similarity_score: 0.39360
hiring_manager: yapjonathan; similarity_score: 0.39360
hiring_manager: DLarsen; similarity_score: 0.39360
hiring_manager: soundandfeury; similarity_score: 0.39152
hiring_manager: dwiel; similarity_score: 0.38946
hiring_manager: alexose; similarity_score: 0.38946
hiring_manager: YelpEngineering; similarity_score: 0.38541
hiring_manager: bgriggs1; similarity_score: 0.38541
hiring_manager: jkoc; similarity_score: 0.38540
hiring_manager: eugeneiiim; similarity_score: 0.38144
hiring_manager: jasoncrawford; similarity_score: 0.38144
hiring_manager: manoa; similarity_score: 0.38143
hiring_manager: sridevizarin; similarity_score: 0.37948
hiring_manager: inastar; similarity_score: 0.37948
hiring_manager: jlees; similarity_score: 0.37755
hiring_manager: infer; similarity_score: 0.37754
hiring_manager: biomimic; similarity_score: 0.37563
hiring_manager: brendan_gill; similarity_score: 0.37562
hiring_manager: conversica; similarity_score: 0.37373
hiring_manager: stockninja; similarity_score: 0.37373
hiring_manager: Gyffindor; similarity_score: 0.37372
hiring_manager: vonnik; similarity_score: 0.37185
hiring_manager: mpdaugherty; similarity_score: 0.37185
hiring_manager: petrosagg; similarity_score: 0.36999
hiring_manager: xiongww; similarity_score: 0.36999
hiring_manager: hafabnew; similarity_score: 0.36815
hiring_manager: djyoo; similarity_score: 0.36815
hiring_manager: rvivek; similarity_score: 0.36815
hiring_manager: pashabitz; similarity_score: 0.36814
hiring_manager: santiycr; similarity_score: 0.36633
hiring_manager: rprovey; similarity_score: 0.36453
hiring_manager: pandamcbonesaw; similarity_score: 0.36273
hiring_manager: tobinharris; similarity_score: 0.36096
hiring_manager: ndonnellan; similarity_score: 0.36096
hiring_manager: bootstraponline; similarity_score: 0.35922
hiring_manager: thethimble; similarity_score: 0.35921
hiring_manager: astralship; similarity_score: 0.35748
hiring_manager: blo; similarity_score: 0.35576
hiring_manager: sethbannon; similarity_score: 0.35576
hiring_manager: fasteddie; similarity_score: 0.35576
hiring_manager: tianyicui; similarity_score: 0.35575
hiring_manager: noobuser123; similarity_score: 0.35406
hiring_manager: Clairesheng; similarity_score: 0.35237
hiring_manager: tharshan09; similarity_score: 0.35237
hiring_manager: antoviaque; similarity_score: 0.35070
hiring_manager: mikebabineau; similarity_score: 0.35070
hiring_manager: svec; similarity_score: 0.35070
hiring_manager: dh0913; similarity_score: 0.34905
hiring_manager: sian_OK; similarity_score: 0.34905
hiring_manager: scottaj2; similarity_score: 0.34741
hiring_manager: hseikaly; similarity_score: 0.34741
hiring_manager: bambootalent; similarity_score: 0.34579
hiring_manager: Bahamut; similarity_score: 0.34418
hiring_manager: AaronLasseigne; similarity_score: 0.34417
hiring_manager: jakestein; similarity_score: 0.34259
hiring_manager: JJMalina; similarity_score: 0.34258
hiring_manager: jonbischke; similarity_score: 0.34258
hiring_manager: martinshen; similarity_score: 0.34258
hiring_manager: fheisler; similarity_score: 0.34258
hiring_manager: zeiler; similarity_score: 0.34101
hiring_manager: brandonthejames; similarity_score: 0.34101
hiring_manager: sinak; similarity_score: 0.33789
hiring_manager: jontonsoup; similarity_score: 0.33636
hiring_manager: EmilLondon; similarity_score: 0.33636
hiring_manager: diego; similarity_score: 0.33635
hiring_manager: azinman2; similarity_score: 0.33333
hiring_manager: Synergyse; similarity_score: 0.33332
hiring_manager: sqs; similarity_score: 0.33183
hiring_manager: JimiofEden; similarity_score: 0.33183
hiring_manager: fortpoint; similarity_score: 0.33035
hiring_manager: kcrossisec; similarity_score: 0.33034
hiring_manager: arobbins; similarity_score: 0.32888
hiring_manager: bjelkeman-again; similarity_score: 0.32742
hiring_manager: _br; similarity_score: 0.32742
hiring_manager: jarmitage; similarity_score: 0.32742
hiring_manager: sparkman55; similarity_score: 0.32598
hiring_manager: alexchantastic; similarity_score: 0.32455
hiring_manager: georgespencer; similarity_score: 0.32034
hiring_manager: gsastry; similarity_score: 0.32033
hiring_manager: cgilboy; similarity_score: 0.31895
hiring_manager: ILIKEPONIES; similarity_score: 0.31623
hiring_manager: waseems; similarity_score: 0.31623
hiring_manager: noahbrier; similarity_score: 0.31355
hiring_manager: bostik; similarity_score: 0.31355
hiring_manager: paulc; similarity_score: 0.31355
hiring_manager: cairo140; similarity_score: 0.31222
hiring_manager: tqn; similarity_score: 0.31092
hiring_manager: oms1005; similarity_score: 0.30962
hiring_manager: michaelhoffman; similarity_score: 0.30832
hiring_manager: tair; similarity_score: 0.30704
hiring_manager: shedd; similarity_score: 0.30577
hiring_manager: gnidan; similarity_score: 0.30577
hiring_manager: zaidos; similarity_score: 0.30452
hiring_manager: bbeck; similarity_score: 0.30327
hiring_manager: daveoflynn; similarity_score: 0.30327
hiring_manager: frisco; similarity_score: 0.30327
hiring_manager: woodhull; similarity_score: 0.30326
hiring_manager: andrewforee; similarity_score: 0.30203
hiring_manager: arach; similarity_score: 0.30203
hiring_manager: iis_zephyr; similarity_score: 0.30081
hiring_manager: swampthing; similarity_score: 0.30080
hiring_manager: lightningstorm; similarity_score: 0.30080
hiring_manager: the_gigi; similarity_score: 0.30080
hiring_manager: mapdock; similarity_score: 0.29959
hiring_manager: sb_ba; similarity_score: 0.29959
hiring_manager: jennifer_scroll; similarity_score: 0.29599
hiring_manager: JimboOmega; similarity_score: 0.29364
hiring_manager: dalys; similarity_score: 0.29364
hiring_manager: jnenglish; similarity_score: 0.29248
hiring_manager: mbesto; similarity_score: 0.29248
hiring_manager: kmano8; similarity_score: 0.29019
hiring_manager: ameryz07; similarity_score: 0.29019
hiring_manager: samuelbrin; similarity_score: 0.29018
hiring_manager: meritt; similarity_score: 0.28793
hiring_manager: azth; similarity_score: 0.28571
hiring_manager: ncbk12; similarity_score: 0.28570
hiring_manager: snowmaker; similarity_score: 0.28460
hiring_manager: vaxtrac; similarity_score: 0.28244
hiring_manager: matm; similarity_score: 0.28243
hiring_manager: alexthornton; similarity_score: 0.28136
hiring_manager: jhdavids8; similarity_score: 0.28029
hiring_manager: cwhiten; similarity_score: 0.28029
hiring_manager: jasonparekh; similarity_score: 0.27924
hiring_manager: bsnyder; similarity_score: 0.27509
hiring_manager: minichate; similarity_score: 0.27407
hiring_manager: rchiba; similarity_score: 0.27105
hiring_manager: boyd; similarity_score: 0.26908
hiring_manager: JangoSteve; similarity_score: 0.26714
hiring_manager: jspiral; similarity_score: 0.26240
hiring_manager: blakeweb; similarity_score: 0.26240
hiring_manager: jsfour; similarity_score: 0.26240
hiring_manager: ejdyksen; similarity_score: 0.26148
hiring_manager: ninetax; similarity_score: 0.25964
hiring_manager: michaelrstubbs; similarity_score: 0.25964
hiring_manager: conorgil145; similarity_score: 0.25873
hiring_manager: capkutay; similarity_score: 0.25873
hiring_manager: kedargj; similarity_score: 0.25604
hiring_manager: maxneu; similarity_score: 0.24915
hiring_manager: bitcrusher; similarity_score: 0.24665
hiring_manager: courtneypowell; similarity_score: 0.24583
hiring_manager: jjarmoc; similarity_score: 0.24341
hiring_manager: spang; similarity_score: 0.24182
hiring_manager: atto; similarity_score: 0.23870
hiring_manager: chrchr; similarity_score: 0.23417
hiring_manager: helloshow; similarity_score: 0.22699
hiring_manager: ehberger; similarity_score: 0.22221
hiring_manager: pensieri; similarity_score: 0.21387
hiring_manager: greattypo; similarity_score: 0.20844
hiring_manager: ddtruong17; similarity_score: 0.20670
hiring_manager: BWStearns; similarity_score: 0.18829
hiring_manager: makmanalp; similarity_score: 0.18316
hiring_manager: fh2210; similarity_score: 0.18047
hiring_manager: brendankemp; similarity_score: 0.17411
hiring_manager: frabrunelle; similarity_score: 0.12374
