hiring_manager: papaonlegs; similarity_score: 0.97401
hiring_manager: statictype; similarity_score: 0.60483
hiring_manager: realdlee; similarity_score: 0.59999
hiring_manager: damon_c; similarity_score: 0.59523
hiring_manager: samingrassia; similarity_score: 0.59522
hiring_manager: runcougar; similarity_score: 0.59522
hiring_manager: andrewmb; similarity_score: 0.58593
hiring_manager: chrisdl; similarity_score: 0.58139
hiring_manager: annalewis7; similarity_score: 0.58139
hiring_manager: lsee; similarity_score: 0.58138
hiring_manager: drpancake; similarity_score: 0.58138
hiring_manager: jsaxton86; similarity_score: 0.58138
hiring_manager: yegg; similarity_score: 0.57691
hiring_manager: retrodict; similarity_score: 0.57691
hiring_manager: eric_romo; similarity_score: 0.57251
hiring_manager: ivanzhao; similarity_score: 0.57251
hiring_manager: kevinschumacher; similarity_score: 0.56817
hiring_manager: carlatqueue; similarity_score: 0.56817
hiring_manager: kiyoto; similarity_score: 0.56817
hiring_manager: rrpadhy; similarity_score: 0.56817
hiring_manager: brettz; similarity_score: 0.56817
hiring_manager: spooneybarger; similarity_score: 0.56390
hiring_manager: mattnguyen; similarity_score: 0.56390
hiring_manager: Equiet; similarity_score: 0.55970
hiring_manager: wattenberger; similarity_score: 0.55969
hiring_manager: mmelin; similarity_score: 0.55969
hiring_manager: artursapek; similarity_score: 0.55555
hiring_manager: encore2097; similarity_score: 0.55555
hiring_manager: paradox95; similarity_score: 0.55146
hiring_manager: uwemaurer; similarity_score: 0.55146
hiring_manager: vaughnd; similarity_score: 0.55146
hiring_manager: JuliaLam; similarity_score: 0.54744
hiring_manager: robg; similarity_score: 0.54743
hiring_manager: jszumski; similarity_score: 0.54347
hiring_manager: nschuett; similarity_score: 0.53571
hiring_manager: yonibaciu1; similarity_score: 0.53570
hiring_manager: dmritard96; similarity_score: 0.53191
hiring_manager: dbuxton; similarity_score: 0.53190
hiring_manager: matlock; similarity_score: 0.52447
hiring_manager: florianf; similarity_score: 0.52447
hiring_manager: morgante; similarity_score: 0.52446
hiring_manager: asanwal; similarity_score: 0.52083
hiring_manager: rasengan; similarity_score: 0.52082
hiring_manager: austinhallock; similarity_score: 0.52082
hiring_manager: johnnyg; similarity_score: 0.51723
hiring_manager: saucelabs; similarity_score: 0.51723
hiring_manager: cjbarber; similarity_score: 0.51369
hiring_manager: fuelfive; similarity_score: 0.50675
hiring_manager: timanglade; similarity_score: 0.50675
hiring_manager: maramaemartin; similarity_score: 0.50674
hiring_manager: vtuulos; similarity_score: 0.50335
hiring_manager: alphast0rm; similarity_score: 0.50335
hiring_manager: wdewind; similarity_score: 0.49999
hiring_manager: charliejrgower; similarity_score: 0.49999
hiring_manager: cynusx; similarity_score: 0.49999
hiring_manager: FUSAR_rs; similarity_score: 0.49341
hiring_manager: myom; similarity_score: 0.49341
hiring_manager: peter_mcrae; similarity_score: 0.49341
hiring_manager: dangoldin; similarity_score: 0.49019
hiring_manager: ben336; similarity_score: 0.48701
hiring_manager: alexk; similarity_score: 0.48701
hiring_manager: rdeshpande; similarity_score: 0.48700
hiring_manager: edawerd; similarity_score: 0.48700
hiring_manager: kdavari; similarity_score: 0.48386
hiring_manager: baran; similarity_score: 0.48386
hiring_manager: Renat; similarity_score: 0.48386
hiring_manager: kamalesh_v; similarity_score: 0.48076
hiring_manager: espinchi; similarity_score: 0.48075
hiring_manager: Mynar; similarity_score: 0.47770
hiring_manager: choult; similarity_score: 0.47770
hiring_manager: davidw; similarity_score: 0.47770
hiring_manager: jjnvdm; similarity_score: 0.47169
hiring_manager: Symbol; similarity_score: 0.46874
hiring_manager: wiredd; similarity_score: 0.46874
hiring_manager: propellerhat; similarity_score: 0.46583
hiring_manager: salar; similarity_score: 0.46583
hiring_manager: hglaser; similarity_score: 0.46583
hiring_manager: PhantomPhreak; similarity_score: 0.46296
hiring_manager: sahil_videology; similarity_score: 0.46296
hiring_manager: FreshPuzzles; similarity_score: 0.46295
hiring_manager: tomccabe; similarity_score: 0.46295
hiring_manager: BGCivis; similarity_score: 0.46295
hiring_manager: geori; similarity_score: 0.46011
hiring_manager: mrw34; similarity_score: 0.46011
hiring_manager: JayNeely; similarity_score: 0.46011
hiring_manager: bowmanb; similarity_score: 0.45731
hiring_manager: RaizlabsTalent; similarity_score: 0.45454
hiring_manager: sidjoshi; similarity_score: 0.45453
hiring_manager: escherize; similarity_score: 0.45453
hiring_manager: nichol4s; similarity_score: 0.45180
hiring_manager: loganfrederick; similarity_score: 0.45180
hiring_manager: ashleyjohn; similarity_score: 0.45179
hiring_manager: Theranos; similarity_score: 0.44642
hiring_manager: zacharypinter; similarity_score: 0.44378
hiring_manager: jdjdjd; similarity_score: 0.44377
hiring_manager: gsiener; similarity_score: 0.44116
hiring_manager: ssk2; similarity_score: 0.43859
hiring_manager: clarkevans; similarity_score: 0.43858
hiring_manager: clieu1; similarity_score: 0.43352
hiring_manager: grydstedt; similarity_score: 0.43352
hiring_manager: Andrew_Metail; similarity_score: 0.43351
hiring_manager: cwc22; similarity_score: 0.43351
hiring_manager: jpwagner; similarity_score: 0.43102
hiring_manager: darrenkopp; similarity_score: 0.42856
hiring_manager: mrbird; similarity_score: 0.42856
hiring_manager: anotherdrew42; similarity_score: 0.42613
hiring_manager: jhmaddox; similarity_score: 0.42372
hiring_manager: meaydinli; similarity_score: 0.42371
hiring_manager: nathanwdavis; similarity_score: 0.42134
hiring_manager: mateodelnorte; similarity_score: 0.42134
hiring_manager: knes; similarity_score: 0.42134
hiring_manager: Dejeanakay; similarity_score: 0.42134
hiring_manager: axiom; similarity_score: 0.42134
hiring_manager: sam; similarity_score: 0.41899
hiring_manager: nkoren; similarity_score: 0.41899
hiring_manager: omarish; similarity_score: 0.41898
hiring_manager: kscottz; similarity_score: 0.41898
hiring_manager: chrisduesing; similarity_score: 0.41665
hiring_manager: sciurus; similarity_score: 0.41435
hiring_manager: dannysu; similarity_score: 0.41208
hiring_manager: klochner; similarity_score: 0.40983
hiring_manager: mburst; similarity_score: 0.40983
hiring_manager: d0m; similarity_score: 0.40760
hiring_manager: kenrose; similarity_score: 0.40760
hiring_manager: evaneykelen; similarity_score: 0.40540
hiring_manager: asolove; similarity_score: 0.40540
hiring_manager: breckognize; similarity_score: 0.40322
hiring_manager: davidshariff; similarity_score: 0.40322
hiring_manager: bostonpete; similarity_score: 0.40106
hiring_manager: yesimahuman; similarity_score: 0.40106
hiring_manager: DLarsen; similarity_score: 0.40106
hiring_manager: jason_allen; similarity_score: 0.40106
hiring_manager: nikhaldi; similarity_score: 0.39893
hiring_manager: squirrel; similarity_score: 0.39893
hiring_manager: mandoescamilla; similarity_score: 0.39893
hiring_manager: soundandfeury; similarity_score: 0.39892
hiring_manager: BMarkmann; similarity_score: 0.39681
hiring_manager: biggitybones; similarity_score: 0.39473
hiring_manager: dimitry12; similarity_score: 0.39473
hiring_manager: alexose; similarity_score: 0.39266
hiring_manager: yapjonathan; similarity_score: 0.39061
hiring_manager: twymer; similarity_score: 0.38859
hiring_manager: dwiel; similarity_score: 0.38859
hiring_manager: bgriggs1; similarity_score: 0.38859
hiring_manager: olivercameron; similarity_score: 0.38859
hiring_manager: jkoc; similarity_score: 0.38659
hiring_manager: YelpEngineering; similarity_score: 0.38659
hiring_manager: petrosagg; similarity_score: 0.38659
hiring_manager: jasoncrawford; similarity_score: 0.38461
hiring_manager: mpdaugherty; similarity_score: 0.38265
hiring_manager: manoa; similarity_score: 0.38264
hiring_manager: eugeneiiim; similarity_score: 0.38070
hiring_manager: biomimic; similarity_score: 0.37878
hiring_manager: infer; similarity_score: 0.37878
hiring_manager: sridevizarin; similarity_score: 0.37687
hiring_manager: stockninja; similarity_score: 0.37687
hiring_manager: inastar; similarity_score: 0.37499
hiring_manager: brendan_gill; similarity_score: 0.37499
hiring_manager: hafabnew; similarity_score: 0.37313
hiring_manager: vonnik; similarity_score: 0.37128
hiring_manager: conversica; similarity_score: 0.37128
hiring_manager: jlees; similarity_score: 0.37128
hiring_manager: santiycr; similarity_score: 0.37128
hiring_manager: bootstraponline; similarity_score: 0.36763
hiring_manager: thethimble; similarity_score: 0.36585
hiring_manager: rvivek; similarity_score: 0.36585
hiring_manager: ndonnellan; similarity_score: 0.36584
hiring_manager: xiongww; similarity_score: 0.36407
hiring_manager: pashabitz; similarity_score: 0.36231
hiring_manager: djyoo; similarity_score: 0.36057
hiring_manager: fasteddie; similarity_score: 0.36057
hiring_manager: Gyffindor; similarity_score: 0.36057
hiring_manager: astralship; similarity_score: 0.35884
hiring_manager: mikebabineau; similarity_score: 0.35713
hiring_manager: noobuser123; similarity_score: 0.35713
hiring_manager: rprovey; similarity_score: 0.35713
hiring_manager: antoviaque; similarity_score: 0.35544
hiring_manager: sethbannon; similarity_score: 0.35377
hiring_manager: tobinharris; similarity_score: 0.35376
hiring_manager: tianyicui; similarity_score: 0.35376
hiring_manager: pandamcbonesaw; similarity_score: 0.35376
hiring_manager: svec; similarity_score: 0.34883
hiring_manager: blo; similarity_score: 0.34722
hiring_manager: tharshan09; similarity_score: 0.34722
hiring_manager: fheisler; similarity_score: 0.34721
hiring_manager: JJMalina; similarity_score: 0.34562
hiring_manager: sian_OK; similarity_score: 0.34561
hiring_manager: jakestein; similarity_score: 0.34561
hiring_manager: Bahamut; similarity_score: 0.34403
hiring_manager: hseikaly; similarity_score: 0.34403
hiring_manager: Clairesheng; similarity_score: 0.34403
hiring_manager: bambootalent; similarity_score: 0.34402
hiring_manager: sinak; similarity_score: 0.34402
hiring_manager: sqs; similarity_score: 0.34402
hiring_manager: AaronLasseigne; similarity_score: 0.34402
hiring_manager: zeiler; similarity_score: 0.34246
hiring_manager: azinman2; similarity_score: 0.34090
hiring_manager: scottaj2; similarity_score: 0.34090
hiring_manager: dh0913; similarity_score: 0.33936
hiring_manager: brandonthejames; similarity_score: 0.33936
hiring_manager: Synergyse; similarity_score: 0.33936
hiring_manager: martinshen; similarity_score: 0.33935
hiring_manager: diego; similarity_score: 0.33782
hiring_manager: EmilLondon; similarity_score: 0.33482
hiring_manager: jonbischke; similarity_score: 0.33481
hiring_manager: bjelkeman-again; similarity_score: 0.33185
hiring_manager: fortpoint; similarity_score: 0.33039
hiring_manager: kcrossisec; similarity_score: 0.33039
hiring_manager: jontonsoup; similarity_score: 0.33038
hiring_manager: _br; similarity_score: 0.32894
hiring_manager: arobbins; similarity_score: 0.32894
hiring_manager: JimiofEden; similarity_score: 0.32751
hiring_manager: jarmitage; similarity_score: 0.32750
hiring_manager: sparkman55; similarity_score: 0.32467
hiring_manager: ILIKEPONIES; similarity_score: 0.32188
hiring_manager: georgespencer; similarity_score: 0.32050
hiring_manager: alexchantastic; similarity_score: 0.31914
hiring_manager: noahbrier; similarity_score: 0.31779
hiring_manager: cgilboy; similarity_score: 0.31778
hiring_manager: gsastry; similarity_score: 0.31645
hiring_manager: bostik; similarity_score: 0.31644
hiring_manager: tair; similarity_score: 0.31379
hiring_manager: waseems; similarity_score: 0.31249
hiring_manager: michaelhoffman; similarity_score: 0.31119
hiring_manager: shedd; similarity_score: 0.30991
hiring_manager: gnidan; similarity_score: 0.30990
hiring_manager: tqn; similarity_score: 0.30864
hiring_manager: cairo140; similarity_score: 0.30863
hiring_manager: oms1005; similarity_score: 0.30737
hiring_manager: paulc; similarity_score: 0.30737
hiring_manager: mapdock; similarity_score: 0.30364
hiring_manager: woodhull; similarity_score: 0.30364
hiring_manager: zaidos; similarity_score: 0.30364
hiring_manager: bbeck; similarity_score: 0.30241
hiring_manager: daveoflynn; similarity_score: 0.30241
hiring_manager: frisco; similarity_score: 0.30120
hiring_manager: andrewforee; similarity_score: 0.30119
hiring_manager: swampthing; similarity_score: 0.29999
hiring_manager: arach; similarity_score: 0.29880
hiring_manager: jennifer_scroll; similarity_score: 0.29879
hiring_manager: the_gigi; similarity_score: 0.29879
hiring_manager: lightningstorm; similarity_score: 0.29644
hiring_manager: samuelbrin; similarity_score: 0.29644
hiring_manager: mbesto; similarity_score: 0.29643
hiring_manager: ameryz07; similarity_score: 0.29411
hiring_manager: sb_ba; similarity_score: 0.29296
hiring_manager: JimboOmega; similarity_score: 0.29182
hiring_manager: iis_zephyr; similarity_score: 0.29069
hiring_manager: kmano8; similarity_score: 0.29069
hiring_manager: jnenglish; similarity_score: 0.29069
hiring_manager: dalys; similarity_score: 0.28957
hiring_manager: meritt; similarity_score: 0.28734
hiring_manager: ncbk12; similarity_score: 0.28734
hiring_manager: vaxtrac; similarity_score: 0.28195
hiring_manager: snowmaker; similarity_score: 0.28195
hiring_manager: matm; similarity_score: 0.28194
hiring_manager: azth; similarity_score: 0.28194
hiring_manager: alexthornton; similarity_score: 0.28194
hiring_manager: jasonparekh; similarity_score: 0.28089
hiring_manager: cwhiten; similarity_score: 0.27777
hiring_manager: bsnyder; similarity_score: 0.27776
hiring_manager: jhdavids8; similarity_score: 0.27675
hiring_manager: minichate; similarity_score: 0.27573
hiring_manager: rchiba; similarity_score: 0.27173
hiring_manager: boyd; similarity_score: 0.26785
hiring_manager: jspiral; similarity_score: 0.26785
hiring_manager: JangoSteve; similarity_score: 0.26785
hiring_manager: jsfour; similarity_score: 0.26689
hiring_manager: blakeweb; similarity_score: 0.26407
hiring_manager: ejdyksen; similarity_score: 0.26315
hiring_manager: ninetax; similarity_score: 0.26040
hiring_manager: conorgil145; similarity_score: 0.25773
hiring_manager: kedargj; similarity_score: 0.25772
hiring_manager: michaelrstubbs; similarity_score: 0.25596
hiring_manager: capkutay; similarity_score: 0.25510
hiring_manager: maxneu; similarity_score: 0.24999
hiring_manager: bitcrusher; similarity_score: 0.24916
hiring_manager: courtneypowell; similarity_score: 0.24670
hiring_manager: jjarmoc; similarity_score: 0.24509
hiring_manager: spang; similarity_score: 0.24115
hiring_manager: atto; similarity_score: 0.23436
hiring_manager: chrchr; similarity_score: 0.23147
hiring_manager: helloshow; similarity_score: 0.22727
hiring_manager: ehberger; similarity_score: 0.22188
hiring_manager: pensieri; similarity_score: 0.21366
hiring_manager: greattypo; similarity_score: 0.21245
hiring_manager: ddtruong17; similarity_score: 0.21008
hiring_manager: BWStearns; similarity_score: 0.18891
hiring_manager: fh2210; similarity_score: 0.18610
hiring_manager: makmanalp; similarity_score: 0.18426
hiring_manager: brendankemp; similarity_score: 0.17604
hiring_manager: frabrunelle; similarity_score: 0.12604
