hiring_manager: papaonlegs; similarity_score: 0.98957
hiring_manager: twymer; similarity_score: 0.64625
hiring_manager: dimitry12; similarity_score: 0.64625
hiring_manager: olivercameron; similarity_score: 0.64625
hiring_manager: yapjonathan; similarity_score: 0.64189
hiring_manager: infer; similarity_score: 0.64188
hiring_manager: dwiel; similarity_score: 0.64188
hiring_manager: manoa; similarity_score: 0.63972
hiring_manager: jason_allen; similarity_score: 0.63972
hiring_manager: DLarsen; similarity_score: 0.63972
hiring_manager: bgriggs1; similarity_score: 0.63757
hiring_manager: inastar; similarity_score: 0.63544
hiring_manager: jasoncrawford; similarity_score: 0.63333
hiring_manager: jlees; similarity_score: 0.63332
hiring_manager: mpdaugherty; similarity_score: 0.63122
hiring_manager: sridevizarin; similarity_score: 0.62913
hiring_manager: stockninja; similarity_score: 0.62706
hiring_manager: bootstraponline; similarity_score: 0.62705
hiring_manager: rvivek; similarity_score: 0.62705
hiring_manager: eugeneiiim; similarity_score: 0.62705
hiring_manager: conversica; similarity_score: 0.62705
hiring_manager: biomimic; similarity_score: 0.62499
hiring_manager: hafabnew; similarity_score: 0.62499
hiring_manager: djyoo; similarity_score: 0.62499
hiring_manager: petrosagg; similarity_score: 0.62295
hiring_manager: brendan_gill; similarity_score: 0.62294
hiring_manager: rprovey; similarity_score: 0.62294
hiring_manager: Gyffindor; similarity_score: 0.62091
hiring_manager: pashabitz; similarity_score: 0.61888
hiring_manager: ndonnellan; similarity_score: 0.61888
hiring_manager: vonnik; similarity_score: 0.61888
hiring_manager: noobuser123; similarity_score: 0.61687
hiring_manager: fasteddie; similarity_score: 0.61488
hiring_manager: AaronLasseigne; similarity_score: 0.61487
hiring_manager: santiycr; similarity_score: 0.61487
hiring_manager: sethbannon; similarity_score: 0.61290
hiring_manager: thethimble; similarity_score: 0.61093
hiring_manager: tianyicui; similarity_score: 0.61092
hiring_manager: sian_OK; similarity_score: 0.60896
hiring_manager: xiongww; similarity_score: 0.60896
hiring_manager: tharshan09; similarity_score: 0.60896
hiring_manager: hseikaly; similarity_score: 0.60702
hiring_manager: tobinharris; similarity_score: 0.60702
hiring_manager: astralship; similarity_score: 0.60508
hiring_manager: blo; similarity_score: 0.60508
hiring_manager: pandamcbonesaw; similarity_score: 0.60508
hiring_manager: bambootalent; similarity_score: 0.60317
hiring_manager: fheisler; similarity_score: 0.60316
hiring_manager: jakestein; similarity_score: 0.60316
hiring_manager: Clairesheng; similarity_score: 0.60316
hiring_manager: antoviaque; similarity_score: 0.60316
hiring_manager: mikebabineau; similarity_score: 0.59936
hiring_manager: Synergyse; similarity_score: 0.59748
hiring_manager: sqs; similarity_score: 0.59374
hiring_manager: sinak; similarity_score: 0.59374
hiring_manager: dh0913; similarity_score: 0.59374
hiring_manager: zeiler; similarity_score: 0.59374
hiring_manager: Bahamut; similarity_score: 0.59189
hiring_manager: martinshen; similarity_score: 0.58823
hiring_manager: EmilLondon; similarity_score: 0.58823
hiring_manager: scottaj2; similarity_score: 0.58822
hiring_manager: JJMalina; similarity_score: 0.58641
hiring_manager: kcrossisec; similarity_score: 0.58461
hiring_manager: brandonthejames; similarity_score: 0.58460
hiring_manager: diego; similarity_score: 0.58282
hiring_manager: alexchantastic; similarity_score: 0.58103
hiring_manager: bjelkeman-again; similarity_score: 0.58103
hiring_manager: _br; similarity_score: 0.57926
hiring_manager: jontonsoup; similarity_score: 0.57926
hiring_manager: JimiofEden; similarity_score: 0.57926
hiring_manager: azinman2; similarity_score: 0.57926
hiring_manager: sparkman55; similarity_score: 0.57925
hiring_manager: cgilboy; similarity_score: 0.57750
hiring_manager: fortpoint; similarity_score: 0.57750
hiring_manager: jonbischke; similarity_score: 0.57750
hiring_manager: georgespencer; similarity_score: 0.57575
hiring_manager: arobbins; similarity_score: 0.57575
hiring_manager: jarmitage; similarity_score: 0.57228
hiring_manager: paulc; similarity_score: 0.57227
hiring_manager: bostik; similarity_score: 0.57056
hiring_manager: ILIKEPONIES; similarity_score: 0.56885
hiring_manager: swampthing; similarity_score: 0.56715
hiring_manager: oms1005; similarity_score: 0.56379
hiring_manager: tair; similarity_score: 0.56212
hiring_manager: waseems; similarity_score: 0.56047
hiring_manager: gnidan; similarity_score: 0.55882
hiring_manager: michaelhoffman; similarity_score: 0.55881
hiring_manager: gsastry; similarity_score: 0.55555
hiring_manager: the_gigi; similarity_score: 0.55555
hiring_manager: cairo140; similarity_score: 0.55555
hiring_manager: frisco; similarity_score: 0.55555
hiring_manager: noahbrier; similarity_score: 0.55393
hiring_manager: tqn; similarity_score: 0.55392
hiring_manager: samuelbrin; similarity_score: 0.55232
hiring_manager: andrewforee; similarity_score: 0.55231
hiring_manager: lightningstorm; similarity_score: 0.55072
hiring_manager: shedd; similarity_score: 0.55071
hiring_manager: bbeck; similarity_score: 0.54913
hiring_manager: zaidos; similarity_score: 0.54912
hiring_manager: woodhull; similarity_score: 0.54912
hiring_manager: mapdock; similarity_score: 0.54912
hiring_manager: iis_zephyr; similarity_score: 0.54912
hiring_manager: jennifer_scroll; similarity_score: 0.54754
hiring_manager: daveoflynn; similarity_score: 0.54440
hiring_manager: sb_ba; similarity_score: 0.54285
hiring_manager: ameryz07; similarity_score: 0.54285
hiring_manager: mbesto; similarity_score: 0.54130
hiring_manager: vaxtrac; similarity_score: 0.53976
hiring_manager: JimboOmega; similarity_score: 0.53823
hiring_manager: arach; similarity_score: 0.53370
hiring_manager: azth; similarity_score: 0.53370
hiring_manager: dalys; similarity_score: 0.53221
hiring_manager: kmano8; similarity_score: 0.53221
hiring_manager: jnenglish; similarity_score: 0.52924
hiring_manager: snowmaker; similarity_score: 0.52776
hiring_manager: meritt; similarity_score: 0.52631
hiring_manager: minichate; similarity_score: 0.52341
hiring_manager: ncbk12; similarity_score: 0.52340
hiring_manager: cwhiten; similarity_score: 0.52197
hiring_manager: bsnyder; similarity_score: 0.52054
hiring_manager: jasonparekh; similarity_score: 0.51911
hiring_manager: matm; similarity_score: 0.51770
hiring_manager: alexthornton; similarity_score: 0.51629
hiring_manager: jsfour; similarity_score: 0.51350
hiring_manager: rchiba; similarity_score: 0.50937
hiring_manager: JangoSteve; similarity_score: 0.50801
hiring_manager: jspiral; similarity_score: 0.50531
hiring_manager: jhdavids8; similarity_score: 0.50531
hiring_manager: ejdyksen; similarity_score: 0.50397
hiring_manager: boyd; similarity_score: 0.50130
hiring_manager: blakeweb; similarity_score: 0.49868
hiring_manager: kedargj; similarity_score: 0.49737
hiring_manager: ninetax; similarity_score: 0.49478
hiring_manager: capkutay; similarity_score: 0.49350
hiring_manager: conorgil145; similarity_score: 0.48842
hiring_manager: michaelrstubbs; similarity_score: 0.48842
hiring_manager: maxneu; similarity_score: 0.48717
hiring_manager: spang; similarity_score: 0.47381
hiring_manager: bitcrusher; similarity_score: 0.47029
hiring_manager: courtneypowell; similarity_score: 0.46797
hiring_manager: jjarmoc; similarity_score: 0.46568
hiring_manager: atto; similarity_score: 0.46567
hiring_manager: chrchr; similarity_score: 0.46003
hiring_manager: helloshow; similarity_score: 0.45672
hiring_manager: ehberger; similarity_score: 0.45129
hiring_manager: pensieri; similarity_score: 0.43083
hiring_manager: greattypo; similarity_score: 0.42696
hiring_manager: ddtruong17; similarity_score: 0.42034
hiring_manager: BWStearns; similarity_score: 0.38854
hiring_manager: makmanalp; similarity_score: 0.38228
hiring_manager: fh2210; similarity_score: 0.38152
hiring_manager: brendankemp; similarity_score: 0.36892
hiring_manager: frabrunelle; similarity_score: 0.27777
