hiring_manager: namelezz; similarity_score: 0.99212
hiring_manager: edawerd; similarity_score: 0.65624
hiring_manager: jdjdjd; similarity_score: 0.65624
hiring_manager: fchollet; similarity_score: 0.65284
hiring_manager: wdewind; similarity_score: 0.65284
hiring_manager: gajomi; similarity_score: 0.65284
hiring_manager: florianf; similarity_score: 0.65284
hiring_manager: Mynar; similarity_score: 0.64948
hiring_manager: Renat; similarity_score: 0.64947
hiring_manager: hgrttn; similarity_score: 0.64947
hiring_manager: myom; similarity_score: 0.64615
hiring_manager: espinchi; similarity_score: 0.64614
hiring_manager: peter_mcrae; similarity_score: 0.64285
hiring_manager: FUSAR_rs; similarity_score: 0.64285
hiring_manager: kdavari; similarity_score: 0.63959
hiring_manager: dangoldin; similarity_score: 0.63958
hiring_manager: Symbol; similarity_score: 0.63635
hiring_manager: geori; similarity_score: 0.63316
hiring_manager: baran; similarity_score: 0.63315
hiring_manager: ben336; similarity_score: 0.62999
hiring_manager: alexk; similarity_score: 0.62999
hiring_manager: choult; similarity_score: 0.62999
hiring_manager: salar; similarity_score: 0.62999
hiring_manager: mrw34; similarity_score: 0.62685
hiring_manager: joanatello; similarity_score: 0.62685
hiring_manager: escherize; similarity_score: 0.62376
hiring_manager: PhantomPhreak; similarity_score: 0.62068
hiring_manager: jjnvdm; similarity_score: 0.62068
hiring_manager: propellerhat; similarity_score: 0.61763
hiring_manager: RaizlabsTalent; similarity_score: 0.61463
hiring_manager: sidjoshi; similarity_score: 0.61462
hiring_manager: bowmanb; similarity_score: 0.61165
hiring_manager: FreshPuzzles; similarity_score: 0.61164
hiring_manager: zacharypinter; similarity_score: 0.61164
hiring_manager: BGCivis; similarity_score: 0.61164
hiring_manager: nichol4s; similarity_score: 0.61164
hiring_manager: hglaser; similarity_score: 0.61164
hiring_manager: JayNeely; similarity_score: 0.61164
hiring_manager: wiredd; similarity_score: 0.60869
hiring_manager: grydstedt; similarity_score: 0.60576
hiring_manager: loganfrederick; similarity_score: 0.59999
hiring_manager: Theranos; similarity_score: 0.59999
hiring_manager: chollida1; similarity_score: 0.59715
hiring_manager: ashleyjohn; similarity_score: 0.59714
hiring_manager: gsiener; similarity_score: 0.59714
hiring_manager: davidw; similarity_score: 0.59433
hiring_manager: mrbird; similarity_score: 0.59154
hiring_manager: axiom; similarity_score: 0.59154
hiring_manager: cwc22; similarity_score: 0.58878
hiring_manager: clieu1; similarity_score: 0.58878
hiring_manager: Andrew_Metail; similarity_score: 0.58878
hiring_manager: clarkevans; similarity_score: 0.58877
hiring_manager: ssk2; similarity_score: 0.58877
hiring_manager: knes; similarity_score: 0.58604
hiring_manager: nkoren; similarity_score: 0.58332
hiring_manager: jhmaddox; similarity_score: 0.58332
hiring_manager: mateodelnorte; similarity_score: 0.58332
hiring_manager: Dejeanakay; similarity_score: 0.58063
hiring_manager: jpwagner; similarity_score: 0.57797
hiring_manager: darrenkopp; similarity_score: 0.57534
hiring_manager: sciurus; similarity_score: 0.57533
hiring_manager: sam; similarity_score: 0.57533
hiring_manager: mburst; similarity_score: 0.57272
hiring_manager: kscottz; similarity_score: 0.57272
hiring_manager: meaydinli; similarity_score: 0.57013
hiring_manager: omarish; similarity_score: 0.57013
hiring_manager: davidshariff; similarity_score: 0.56756
hiring_manager: klochner; similarity_score: 0.56756
hiring_manager: breckognize; similarity_score: 0.56756
hiring_manager: chrisduesing; similarity_score: 0.56756
hiring_manager: evaneykelen; similarity_score: 0.56755
hiring_manager: DLarsen; similarity_score: 0.56502
hiring_manager: d0m; similarity_score: 0.56249
hiring_manager: alexose; similarity_score: 0.56249
hiring_manager: yesimahuman; similarity_score: 0.56249
hiring_manager: squirrel; similarity_score: 0.55999
hiring_manager: dannysu; similarity_score: 0.55999
hiring_manager: biggitybones; similarity_score: 0.55751
hiring_manager: soundandfeury; similarity_score: 0.55751
hiring_manager: asolove; similarity_score: 0.55751
hiring_manager: kenrose; similarity_score: 0.55506
hiring_manager: jason_allen; similarity_score: 0.55262
hiring_manager: bgriggs1; similarity_score: 0.55021
hiring_manager: nikhaldi; similarity_score: 0.54782
hiring_manager: jkoc; similarity_score: 0.54782
hiring_manager: BMarkmann; similarity_score: 0.54781
hiring_manager: dwiel; similarity_score: 0.54781
hiring_manager: olivercameron; similarity_score: 0.54309
hiring_manager: jasoncrawford; similarity_score: 0.54076
hiring_manager: freyil; similarity_score: 0.53846
hiring_manager: mandoescamilla; similarity_score: 0.53845
hiring_manager: twymer; similarity_score: 0.53845
hiring_manager: YelpEngineering; similarity_score: 0.53616
hiring_manager: brendan_gill; similarity_score: 0.53389
hiring_manager: eugeneiiim; similarity_score: 0.53163
hiring_manager: Gyffindor; similarity_score: 0.52719
hiring_manager: mpdaugherty; similarity_score: 0.52719
hiring_manager: sridevizarin; similarity_score: 0.52719
hiring_manager: pashabitz; similarity_score: 0.52499
hiring_manager: rvivek; similarity_score: 0.52499
hiring_manager: stockninja; similarity_score: 0.52499
hiring_manager: hafabnew; similarity_score: 0.52499
hiring_manager: jlees; similarity_score: 0.52281
hiring_manager: vonnik; similarity_score: 0.52281
hiring_manager: bootstraponline; similarity_score: 0.52281
hiring_manager: xiongww; similarity_score: 0.51850
hiring_manager: santiycr; similarity_score: 0.51639
hiring_manager: thethimble; similarity_score: 0.51638
hiring_manager: rprovey; similarity_score: 0.51638
hiring_manager: infer; similarity_score: 0.51218
hiring_manager: djyoo; similarity_score: 0.51012
hiring_manager: pandamcbonesaw; similarity_score: 0.51011
hiring_manager: AaronLasseigne; similarity_score: 0.51011
hiring_manager: tharshan09; similarity_score: 0.51011
hiring_manager: conversica; similarity_score: 0.51011
hiring_manager: ndonnellan; similarity_score: 0.50806
hiring_manager: sethbannon; similarity_score: 0.50805
hiring_manager: svec; similarity_score: 0.50805
hiring_manager: noobuser123; similarity_score: 0.50805
hiring_manager: mikebabineau; similarity_score: 0.50399
hiring_manager: antoviaque; similarity_score: 0.50399
hiring_manager: astralship; similarity_score: 0.50399
hiring_manager: Clairesheng; similarity_score: 0.50399
hiring_manager: tianyicui; similarity_score: 0.50399
hiring_manager: azinman2; similarity_score: 0.49801
hiring_manager: Bahamut; similarity_score: 0.49605
hiring_manager: sian_OK; similarity_score: 0.49411
hiring_manager: zeiler; similarity_score: 0.49411
hiring_manager: fheisler; similarity_score: 0.49411
hiring_manager: blo; similarity_score: 0.49411
hiring_manager: hseikaly; similarity_score: 0.49410
hiring_manager: dh0913; similarity_score: 0.49218
hiring_manager: brandonthejames; similarity_score: 0.49218
hiring_manager: sinak; similarity_score: 0.49026
hiring_manager: JJMalina; similarity_score: 0.48836
hiring_manager: Synergyse; similarity_score: 0.48836
hiring_manager: diego; similarity_score: 0.48648
hiring_manager: sqs; similarity_score: 0.48647
hiring_manager: EmilLondon; similarity_score: 0.48461
hiring_manager: bambootalent; similarity_score: 0.48461
hiring_manager: jakestein; similarity_score: 0.48461
hiring_manager: bjelkeman-again; similarity_score: 0.48460
hiring_manager: jonbischke; similarity_score: 0.48275
hiring_manager: jontonsoup; similarity_score: 0.48091
hiring_manager: martinshen; similarity_score: 0.48091
hiring_manager: scottaj2; similarity_score: 0.48090
hiring_manager: kcrossisec; similarity_score: 0.48090
hiring_manager: sparkman55; similarity_score: 0.47908
hiring_manager: _br; similarity_score: 0.47726
hiring_manager: arobbins; similarity_score: 0.47726
hiring_manager: bostik; similarity_score: 0.47546
hiring_manager: jarmitage; similarity_score: 0.47368
hiring_manager: fortpoint; similarity_score: 0.47014
hiring_manager: ILIKEPONIES; similarity_score: 0.46493
hiring_manager: oms1005; similarity_score: 0.46323
hiring_manager: tair; similarity_score: 0.46322
hiring_manager: noahbrier; similarity_score: 0.46322
hiring_manager: waseems; similarity_score: 0.46153
hiring_manager: georgespencer; similarity_score: 0.45817
hiring_manager: gsastry; similarity_score: 0.45817
hiring_manager: paulc; similarity_score: 0.44999
hiring_manager: swampthing; similarity_score: 0.44999
hiring_manager: arach; similarity_score: 0.44999
hiring_manager: gnidan; similarity_score: 0.44839
hiring_manager: the_gigi; similarity_score: 0.44839
hiring_manager: shedd; similarity_score: 0.44839
hiring_manager: cairo140; similarity_score: 0.44838
hiring_manager: woodhull; similarity_score: 0.44680
hiring_manager: tqn; similarity_score: 0.44522
hiring_manager: mapdock; similarity_score: 0.44365
hiring_manager: andrewforee; similarity_score: 0.44365
hiring_manager: daveoflynn; similarity_score: 0.44209
hiring_manager: kmano8; similarity_score: 0.44209
hiring_manager: jennifer_scroll; similarity_score: 0.44055
hiring_manager: michaelhoffman; similarity_score: 0.43749
hiring_manager: zaidos; similarity_score: 0.43598
hiring_manager: lightningstorm; similarity_score: 0.43598
hiring_manager: JimboOmega; similarity_score: 0.43447
hiring_manager: sb_ba; similarity_score: 0.43447
hiring_manager: iis_zephyr; similarity_score: 0.43447
hiring_manager: mbesto; similarity_score: 0.43447
hiring_manager: meritt; similarity_score: 0.43298
hiring_manager: bbeck; similarity_score: 0.43298
hiring_manager: jnenglish; similarity_score: 0.43298
hiring_manager: snowmaker; similarity_score: 0.42711
hiring_manager: ncbk12; similarity_score: 0.42711
hiring_manager: vaxtrac; similarity_score: 0.42567
hiring_manager: azth; similarity_score: 0.42140
hiring_manager: jasonparekh; similarity_score: 0.42139
hiring_manager: minichate; similarity_score: 0.41999
hiring_manager: matm; similarity_score: 0.41999
hiring_manager: alexthornton; similarity_score: 0.40908
hiring_manager: bsnyder; similarity_score: 0.40776
hiring_manager: jhdavids8; similarity_score: 0.40776
hiring_manager: cwhiten; similarity_score: 0.40776
hiring_manager: rchiba; similarity_score: 0.40383
hiring_manager: JangoSteve; similarity_score: 0.40254
hiring_manager: boyd; similarity_score: 0.39999
hiring_manager: ejdyksen; similarity_score: 0.39621
hiring_manager: conorgil145; similarity_score: 0.39130
hiring_manager: blakeweb; similarity_score: 0.38888
hiring_manager: capkutay; similarity_score: 0.38649
hiring_manager: bitcrusher; similarity_score: 0.37058
hiring_manager: jjarmoc; similarity_score: 0.37058
hiring_manager: courtneypowell; similarity_score: 0.36841
hiring_manager: spang; similarity_score: 0.36841
hiring_manager: atto; similarity_score: 0.36103
hiring_manager: chrchr; similarity_score: 0.35393
hiring_manager: helloshow; similarity_score: 0.34710
hiring_manager: greattypo; similarity_score: 0.33332
hiring_manager: pensieri; similarity_score: 0.33069
hiring_manager: ddtruong17; similarity_score: 0.31817
hiring_manager: BWStearns; similarity_score: 0.29716
hiring_manager: makmanalp; similarity_score: 0.29098
hiring_manager: brendankemp; similarity_score: 0.27692
hiring_manager: frabrunelle; similarity_score: 0.20191
