hiring_manager: papaonlegs; similarity_score: 0.95237
hiring_manager: brettz; similarity_score: 0.40816
hiring_manager: uwemaurer; similarity_score: 0.40815
hiring_manager: rrpadhy; similarity_score: 0.40815
hiring_manager: eric_romo; similarity_score: 0.40403
hiring_manager: mattnguyen; similarity_score: 0.39999
hiring_manager: mmelin; similarity_score: 0.39999
hiring_manager: JuliaLam; similarity_score: 0.39999
hiring_manager: paradox95; similarity_score: 0.39603
hiring_manager: artursapek; similarity_score: 0.39603
hiring_manager: spooneybarger; similarity_score: 0.39215
hiring_manager: jszumski; similarity_score: 0.38834
hiring_manager: vaughnd; similarity_score: 0.38834
hiring_manager: wattenberger; similarity_score: 0.38834
hiring_manager: yonibaciu1; similarity_score: 0.38834
hiring_manager: encore2097; similarity_score: 0.38461
hiring_manager: robg; similarity_score: 0.38460
hiring_manager: nschuett; similarity_score: 0.38095
hiring_manager: rasengan; similarity_score: 0.37036
hiring_manager: dbuxton; similarity_score: 0.37036
hiring_manager: morgante; similarity_score: 0.36697
hiring_manager: dmritard96; similarity_score: 0.36697
hiring_manager: austinhallock; similarity_score: 0.36696
hiring_manager: matlock; similarity_score: 0.36696
hiring_manager: asanwal; similarity_score: 0.36696
hiring_manager: saucelabs; similarity_score: 0.36363
hiring_manager: florianf; similarity_score: 0.36035
hiring_manager: maramaemartin; similarity_score: 0.36035
hiring_manager: fuelfive; similarity_score: 0.35714
hiring_manager: johnnyg; similarity_score: 0.35713
hiring_manager: timanglade; similarity_score: 0.35398
hiring_manager: FUSAR_rs; similarity_score: 0.35397
hiring_manager: cjbarber; similarity_score: 0.35397
hiring_manager: vtuulos; similarity_score: 0.35087
hiring_manager: alphast0rm; similarity_score: 0.34782
hiring_manager: cynusx; similarity_score: 0.34782
hiring_manager: charliejrgower; similarity_score: 0.34187
hiring_manager: wdewind; similarity_score: 0.33898
hiring_manager: Renat; similarity_score: 0.33898
hiring_manager: myom; similarity_score: 0.33613
hiring_manager: baran; similarity_score: 0.33613
hiring_manager: kdavari; similarity_score: 0.33612
hiring_manager: rdeshpande; similarity_score: 0.33332
hiring_manager: peter_mcrae; similarity_score: 0.33057
hiring_manager: davidw; similarity_score: 0.33057
hiring_manager: edawerd; similarity_score: 0.32786
hiring_manager: alexk; similarity_score: 0.32786
hiring_manager: dangoldin; similarity_score: 0.32786
hiring_manager: kamalesh_v; similarity_score: 0.32520
hiring_manager: ben336; similarity_score: 0.32519
hiring_manager: espinchi; similarity_score: 0.32519
hiring_manager: salar; similarity_score: 0.32257
hiring_manager: jjnvdm; similarity_score: 0.32257
hiring_manager: geori; similarity_score: 0.31999
hiring_manager: FreshPuzzles; similarity_score: 0.31745
hiring_manager: Symbol; similarity_score: 0.31745
hiring_manager: choult; similarity_score: 0.31745
hiring_manager: sidjoshi; similarity_score: 0.31495
hiring_manager: tomccabe; similarity_score: 0.31495
hiring_manager: BGCivis; similarity_score: 0.31495
hiring_manager: wiredd; similarity_score: 0.31495
hiring_manager: propellerhat; similarity_score: 0.31249
hiring_manager: mrw34; similarity_score: 0.31007
hiring_manager: hglaser; similarity_score: 0.30769
hiring_manager: RaizlabsTalent; similarity_score: 0.30534
hiring_manager: JayNeely; similarity_score: 0.30534
hiring_manager: PhantomPhreak; similarity_score: 0.30534
hiring_manager: bowmanb; similarity_score: 0.30533
hiring_manager: nichol4s; similarity_score: 0.30533
hiring_manager: loganfrederick; similarity_score: 0.30302
hiring_manager: escherize; similarity_score: 0.30302
hiring_manager: zacharypinter; similarity_score: 0.30074
hiring_manager: sahil_videology; similarity_score: 0.30074
hiring_manager: Theranos; similarity_score: 0.29850
hiring_manager: gsiener; similarity_score: 0.29411
hiring_manager: jdjdjd; similarity_score: 0.29411
hiring_manager: ashleyjohn; similarity_score: 0.29410
hiring_manager: Andrew_Metail; similarity_score: 0.29410
hiring_manager: clieu1; similarity_score: 0.28776
hiring_manager: ssk2; similarity_score: 0.28775
hiring_manager: grydstedt; similarity_score: 0.28571
hiring_manager: jpwagner; similarity_score: 0.28571
hiring_manager: cwc22; similarity_score: 0.28571
hiring_manager: chollida1; similarity_score: 0.28570
hiring_manager: jhmaddox; similarity_score: 0.28570
hiring_manager: mrbird; similarity_score: 0.28368
hiring_manager: Dejeanakay; similarity_score: 0.28168
hiring_manager: sam; similarity_score: 0.28168
hiring_manager: clarkevans; similarity_score: 0.28168
hiring_manager: kscottz; similarity_score: 0.27971
hiring_manager: meaydinli; similarity_score: 0.27971
hiring_manager: anotherdrew42; similarity_score: 0.27777
hiring_manager: axiom; similarity_score: 0.27776
hiring_manager: knes; similarity_score: 0.27776
hiring_manager: omarish; similarity_score: 0.27585
hiring_manager: chrisduesing; similarity_score: 0.27585
hiring_manager: nkoren; similarity_score: 0.27397
hiring_manager: darrenkopp; similarity_score: 0.27396
hiring_manager: mateodelnorte; similarity_score: 0.27210
hiring_manager: nathanwdavis; similarity_score: 0.27210
hiring_manager: mburst; similarity_score: 0.27210
hiring_manager: dannysu; similarity_score: 0.26844
hiring_manager: d0m; similarity_score: 0.26844
hiring_manager: klochner; similarity_score: 0.26666
hiring_manager: olivercameron; similarity_score: 0.26665
hiring_manager: davidshariff; similarity_score: 0.26665
hiring_manager: squirrel; similarity_score: 0.26489
hiring_manager: sciurus; similarity_score: 0.26489
hiring_manager: BMarkmann; similarity_score: 0.26489
hiring_manager: jason_allen; similarity_score: 0.26143
hiring_manager: asolove; similarity_score: 0.26142
hiring_manager: breckognize; similarity_score: 0.26142
hiring_manager: biggitybones; similarity_score: 0.25973
hiring_manager: kenrose; similarity_score: 0.25973
hiring_manager: yesimahuman; similarity_score: 0.25805
hiring_manager: dimitry12; similarity_score: 0.25805
hiring_manager: yapjonathan; similarity_score: 0.25640
hiring_manager: soundandfeury; similarity_score: 0.25640
hiring_manager: nikhaldi; similarity_score: 0.25640
hiring_manager: evaneykelen; similarity_score: 0.25640
hiring_manager: alexose; similarity_score: 0.25477
hiring_manager: mandoescamilla; similarity_score: 0.25477
hiring_manager: DLarsen; similarity_score: 0.25476
hiring_manager: bostonpete; similarity_score: 0.25315
hiring_manager: twymer; similarity_score: 0.25156
hiring_manager: jkoc; similarity_score: 0.24999
hiring_manager: YelpEngineering; similarity_score: 0.24999
hiring_manager: bgriggs1; similarity_score: 0.24844
hiring_manager: dwiel; similarity_score: 0.24690
hiring_manager: manoa; similarity_score: 0.24539
hiring_manager: stockninja; similarity_score: 0.24539
hiring_manager: jasoncrawford; similarity_score: 0.24390
hiring_manager: mpdaugherty; similarity_score: 0.24389
hiring_manager: eugeneiiim; similarity_score: 0.24242
hiring_manager: infer; similarity_score: 0.24242
hiring_manager: biomimic; similarity_score: 0.24241
hiring_manager: sridevizarin; similarity_score: 0.23951
hiring_manager: inastar; similarity_score: 0.23951
hiring_manager: jlees; similarity_score: 0.23809
hiring_manager: conversica; similarity_score: 0.23809
hiring_manager: brendan_gill; similarity_score: 0.23668
hiring_manager: rvivek; similarity_score: 0.23668
hiring_manager: hafabnew; similarity_score: 0.23667
hiring_manager: petrosagg; similarity_score: 0.23529
hiring_manager: xiongww; similarity_score: 0.23391
hiring_manager: bootstraponline; similarity_score: 0.23254
hiring_manager: rprovey; similarity_score: 0.23121
hiring_manager: santiycr; similarity_score: 0.23120
hiring_manager: Gyffindor; similarity_score: 0.23120
hiring_manager: pashabitz; similarity_score: 0.22988
hiring_manager: thethimble; similarity_score: 0.22987
hiring_manager: ndonnellan; similarity_score: 0.22856
hiring_manager: fasteddie; similarity_score: 0.22856
hiring_manager: vonnik; similarity_score: 0.22856
hiring_manager: antoviaque; similarity_score: 0.22727
hiring_manager: djyoo; similarity_score: 0.22727
hiring_manager: noobuser123; similarity_score: 0.22726
hiring_manager: astralship; similarity_score: 0.22598
hiring_manager: pandamcbonesaw; similarity_score: 0.22471
hiring_manager: tianyicui; similarity_score: 0.22471
hiring_manager: tobinharris; similarity_score: 0.22471
hiring_manager: sethbannon; similarity_score: 0.22221
hiring_manager: mikebabineau; similarity_score: 0.22098
hiring_manager: sian_OK; similarity_score: 0.22098
hiring_manager: tharshan09; similarity_score: 0.22098
hiring_manager: svec; similarity_score: 0.21857
hiring_manager: Bahamut; similarity_score: 0.21857
hiring_manager: blo; similarity_score: 0.21738
hiring_manager: hseikaly; similarity_score: 0.21738
hiring_manager: bambootalent; similarity_score: 0.21738
hiring_manager: dh0913; similarity_score: 0.21621
hiring_manager: Clairesheng; similarity_score: 0.21620
hiring_manager: AaronLasseigne; similarity_score: 0.21505
hiring_manager: zeiler; similarity_score: 0.21504
hiring_manager: brandonthejames; similarity_score: 0.21390
hiring_manager: jakestein; similarity_score: 0.21389
hiring_manager: scottaj2; similarity_score: 0.21389
hiring_manager: sinak; similarity_score: 0.21275
hiring_manager: fheisler; similarity_score: 0.21275
hiring_manager: martinshen; similarity_score: 0.21163
hiring_manager: jonbischke; similarity_score: 0.21163
hiring_manager: JJMalina; similarity_score: 0.21052
hiring_manager: sqs; similarity_score: 0.21052
hiring_manager: EmilLondon; similarity_score: 0.21052
hiring_manager: azinman2; similarity_score: 0.21052
hiring_manager: Synergyse; similarity_score: 0.21051
hiring_manager: kcrossisec; similarity_score: 0.20832
hiring_manager: diego; similarity_score: 0.20832
hiring_manager: jarmitage; similarity_score: 0.20618
hiring_manager: jontonsoup; similarity_score: 0.20617
hiring_manager: _br; similarity_score: 0.20512
hiring_manager: sparkman55; similarity_score: 0.20512
hiring_manager: bjelkeman-again; similarity_score: 0.20511
hiring_manager: fortpoint; similarity_score: 0.20407
hiring_manager: JimiofEden; similarity_score: 0.20407
hiring_manager: arobbins; similarity_score: 0.20201
hiring_manager: ILIKEPONIES; similarity_score: 0.20099
hiring_manager: alexchantastic; similarity_score: 0.19900
hiring_manager: cgilboy; similarity_score: 0.19801
hiring_manager: georgespencer; similarity_score: 0.19703
hiring_manager: bostik; similarity_score: 0.19607
hiring_manager: noahbrier; similarity_score: 0.19511
hiring_manager: waseems; similarity_score: 0.19417
hiring_manager: michaelhoffman; similarity_score: 0.19417
hiring_manager: gsastry; similarity_score: 0.19416
hiring_manager: tqn; similarity_score: 0.19230
hiring_manager: tair; similarity_score: 0.19138
hiring_manager: gnidan; similarity_score: 0.18956
hiring_manager: bbeck; similarity_score: 0.18956
hiring_manager: paulc; similarity_score: 0.18867
hiring_manager: oms1005; similarity_score: 0.18867
hiring_manager: cairo140; similarity_score: 0.18866
hiring_manager: frisco; similarity_score: 0.18866
hiring_manager: shedd; similarity_score: 0.18778
hiring_manager: woodhull; similarity_score: 0.18691
hiring_manager: zaidos; similarity_score: 0.18691
hiring_manager: daveoflynn; similarity_score: 0.18604
hiring_manager: mapdock; similarity_score: 0.18604
hiring_manager: andrewforee; similarity_score: 0.18518
hiring_manager: swampthing; similarity_score: 0.18517
hiring_manager: the_gigi; similarity_score: 0.18432
hiring_manager: mbesto; similarity_score: 0.18181
hiring_manager: arach; similarity_score: 0.18181
hiring_manager: jennifer_scroll; similarity_score: 0.18180
hiring_manager: ameryz07; similarity_score: 0.18017
hiring_manager: lightningstorm; similarity_score: 0.18017
hiring_manager: iis_zephyr; similarity_score: 0.17937
hiring_manager: samuelbrin; similarity_score: 0.17936
hiring_manager: sb_ba; similarity_score: 0.17936
hiring_manager: kmano8; similarity_score: 0.17856
hiring_manager: meritt; similarity_score: 0.17856
hiring_manager: dalys; similarity_score: 0.17698
hiring_manager: JimboOmega; similarity_score: 0.17620
hiring_manager: jnenglish; similarity_score: 0.17391
hiring_manager: vaxtrac; similarity_score: 0.17390
hiring_manager: ncbk12; similarity_score: 0.17315
hiring_manager: azth; similarity_score: 0.17315
hiring_manager: matm; similarity_score: 0.17166
hiring_manager: snowmaker; similarity_score: 0.17093
hiring_manager: jasonparekh; similarity_score: 0.16876
hiring_manager: alexthornton; similarity_score: 0.16806
hiring_manager: minichate; similarity_score: 0.16735
hiring_manager: cwhiten; similarity_score: 0.16735
hiring_manager: jhdavids8; similarity_score: 0.16735
hiring_manager: rchiba; similarity_score: 0.16666
hiring_manager: bsnyder; similarity_score: 0.16528
hiring_manager: JangoSteve; similarity_score: 0.16193
hiring_manager: boyd; similarity_score: 0.15999
hiring_manager: jsfour; similarity_score: 0.15935
hiring_manager: blakeweb; similarity_score: 0.15872
hiring_manager: jspiral; similarity_score: 0.15748
hiring_manager: ejdyksen; similarity_score: 0.15747
hiring_manager: ninetax; similarity_score: 0.15443
hiring_manager: capkutay; similarity_score: 0.15325
hiring_manager: kedargj; similarity_score: 0.15324
hiring_manager: conorgil145; similarity_score: 0.15208
hiring_manager: michaelrstubbs; similarity_score: 0.15208
hiring_manager: maxneu; similarity_score: 0.15037
hiring_manager: courtneypowell; similarity_score: 0.14814
hiring_manager: bitcrusher; similarity_score: 0.14813
hiring_manager: jjarmoc; similarity_score: 0.14544
hiring_manager: spang; similarity_score: 0.14388
hiring_manager: atto; similarity_score: 0.13840
hiring_manager: chrchr; similarity_score: 0.13792
hiring_manager: helloshow; similarity_score: 0.13558
hiring_manager: ehberger; similarity_score: 0.13029
hiring_manager: pensieri; similarity_score: 0.12538
hiring_manager: greattypo; similarity_score: 0.12422
hiring_manager: ddtruong17; similarity_score: 0.12157
hiring_manager: BWStearns; similarity_score: 0.10752
hiring_manager: makmanalp; similarity_score: 0.10553
hiring_manager: fh2210; similarity_score: 0.10525
hiring_manager: brendankemp; similarity_score: 0.10100
hiring_manager: frabrunelle; similarity_score: 0.06992
