hiring_manager: papaonlegs; similarity_score: 0.94736
hiring_manager: jsaxton86; similarity_score: 0.37894
hiring_manager: samingrassia; similarity_score: 0.37894
hiring_manager: ivanzhao; similarity_score: 0.37893
hiring_manager: carlatqueue; similarity_score: 0.37893
hiring_manager: retrodict; similarity_score: 0.37499
hiring_manager: kevinschumacher; similarity_score: 0.37499
hiring_manager: eric_romo; similarity_score: 0.36734
hiring_manager: brettz; similarity_score: 0.36363
hiring_manager: Equiet; similarity_score: 0.36363
hiring_manager: drpancake; similarity_score: 0.36362
hiring_manager: uwemaurer; similarity_score: 0.35999
hiring_manager: artursapek; similarity_score: 0.35999
hiring_manager: mattnguyen; similarity_score: 0.35999
hiring_manager: mmelin; similarity_score: 0.35999
hiring_manager: spooneybarger; similarity_score: 0.35643
hiring_manager: paradox95; similarity_score: 0.35643
hiring_manager: robg; similarity_score: 0.35642
hiring_manager: wattenberger; similarity_score: 0.35294
hiring_manager: jszumski; similarity_score: 0.34951
hiring_manager: vaughnd; similarity_score: 0.34950
hiring_manager: JuliaLam; similarity_score: 0.34615
hiring_manager: yonibaciu1; similarity_score: 0.34615
hiring_manager: nschuett; similarity_score: 0.34285
hiring_manager: encore2097; similarity_score: 0.34284
hiring_manager: saucelabs; similarity_score: 0.33961
hiring_manager: dbuxton; similarity_score: 0.33961
hiring_manager: austinhallock; similarity_score: 0.33644
hiring_manager: asanwal; similarity_score: 0.33332
hiring_manager: rasengan; similarity_score: 0.33332
hiring_manager: dmritard96; similarity_score: 0.33332
hiring_manager: morgante; similarity_score: 0.33026
hiring_manager: florianf; similarity_score: 0.33026
hiring_manager: matlock; similarity_score: 0.32431
hiring_manager: vtuulos; similarity_score: 0.32142
hiring_manager: cjbarber; similarity_score: 0.31858
hiring_manager: johnnyg; similarity_score: 0.31858
hiring_manager: timanglade; similarity_score: 0.31857
hiring_manager: alphast0rm; similarity_score: 0.31857
hiring_manager: fuelfive; similarity_score: 0.31857
hiring_manager: maramaemartin; similarity_score: 0.31578
hiring_manager: FUSAR_rs; similarity_score: 0.31304
hiring_manager: cynusx; similarity_score: 0.31303
hiring_manager: wdewind; similarity_score: 0.30768
hiring_manager: rdeshpande; similarity_score: 0.30768
hiring_manager: Renat; similarity_score: 0.30508
hiring_manager: myom; similarity_score: 0.30507
hiring_manager: edawerd; similarity_score: 0.30251
hiring_manager: baran; similarity_score: 0.29999
hiring_manager: charliejrgower; similarity_score: 0.29999
hiring_manager: kdavari; similarity_score: 0.29999
hiring_manager: dangoldin; similarity_score: 0.29999
hiring_manager: davidw; similarity_score: 0.29752
hiring_manager: ben336; similarity_score: 0.29751
hiring_manager: alexk; similarity_score: 0.29507
hiring_manager: peter_mcrae; similarity_score: 0.29507
hiring_manager: kamalesh_v; similarity_score: 0.29032
hiring_manager: Mynar; similarity_score: 0.29032
hiring_manager: choult; similarity_score: 0.29031
hiring_manager: salar; similarity_score: 0.29031
hiring_manager: Symbol; similarity_score: 0.28799
hiring_manager: geori; similarity_score: 0.28799
hiring_manager: espinchi; similarity_score: 0.28799
hiring_manager: jjnvdm; similarity_score: 0.28571
hiring_manager: propellerhat; similarity_score: 0.28570
hiring_manager: tomccabe; similarity_score: 0.28570
hiring_manager: wiredd; similarity_score: 0.28345
hiring_manager: FreshPuzzles; similarity_score: 0.28124
hiring_manager: BGCivis; similarity_score: 0.28124
hiring_manager: sidjoshi; similarity_score: 0.27906
hiring_manager: bowmanb; similarity_score: 0.27906
hiring_manager: JayNeely; similarity_score: 0.27692
hiring_manager: RaizlabsTalent; similarity_score: 0.27691
hiring_manager: PhantomPhreak; similarity_score: 0.27691
hiring_manager: hglaser; similarity_score: 0.27691
hiring_manager: sahil_videology; similarity_score: 0.27691
hiring_manager: mrw34; similarity_score: 0.27691
hiring_manager: nichol4s; similarity_score: 0.27480
hiring_manager: loganfrederick; similarity_score: 0.27272
hiring_manager: zacharypinter; similarity_score: 0.27067
hiring_manager: escherize; similarity_score: 0.27067
hiring_manager: ashleyjohn; similarity_score: 0.26865
hiring_manager: Theranos; similarity_score: 0.26864
hiring_manager: jdjdjd; similarity_score: 0.26666
hiring_manager: Andrew_Metail; similarity_score: 0.26666
hiring_manager: grydstedt; similarity_score: 0.26469
hiring_manager: gsiener; similarity_score: 0.26276
hiring_manager: ssk2; similarity_score: 0.26086
hiring_manager: mrbird; similarity_score: 0.26086
hiring_manager: cwc22; similarity_score: 0.25899
hiring_manager: chollida1; similarity_score: 0.25898
hiring_manager: axiom; similarity_score: 0.25531
hiring_manager: omarish; similarity_score: 0.25531
hiring_manager: jpwagner; similarity_score: 0.25531
hiring_manager: jhmaddox; similarity_score: 0.25351
hiring_manager: knes; similarity_score: 0.25351
hiring_manager: clarkevans; similarity_score: 0.25174
hiring_manager: meaydinli; similarity_score: 0.25174
hiring_manager: clieu1; similarity_score: 0.25174
hiring_manager: darrenkopp; similarity_score: 0.25174
hiring_manager: kscottz; similarity_score: 0.24999
hiring_manager: nathanwdavis; similarity_score: 0.24999
hiring_manager: anotherdrew42; similarity_score: 0.24827
hiring_manager: sam; similarity_score: 0.24827
hiring_manager: Dejeanakay; similarity_score: 0.24827
hiring_manager: chrisduesing; similarity_score: 0.24656
hiring_manager: mburst; similarity_score: 0.24656
hiring_manager: dannysu; similarity_score: 0.24489
hiring_manager: mateodelnorte; similarity_score: 0.24489
hiring_manager: klochner; similarity_score: 0.24324
hiring_manager: nkoren; similarity_score: 0.24324
hiring_manager: squirrel; similarity_score: 0.23999
hiring_manager: d0m; similarity_score: 0.23999
hiring_manager: sciurus; similarity_score: 0.23999
hiring_manager: breckognize; similarity_score: 0.23840
hiring_manager: davidshariff; similarity_score: 0.23683
hiring_manager: jason_allen; similarity_score: 0.23528
hiring_manager: asolove; similarity_score: 0.23376
hiring_manager: yesimahuman; similarity_score: 0.23376
hiring_manager: evaneykelen; similarity_score: 0.23376
hiring_manager: olivercameron; similarity_score: 0.23375
hiring_manager: kenrose; similarity_score: 0.23375
hiring_manager: yapjonathan; similarity_score: 0.23225
hiring_manager: alexose; similarity_score: 0.23225
hiring_manager: biggitybones; similarity_score: 0.23224
hiring_manager: DLarsen; similarity_score: 0.23076
hiring_manager: soundandfeury; similarity_score: 0.23076
hiring_manager: BMarkmann; similarity_score: 0.23075
hiring_manager: mandoescamilla; similarity_score: 0.22929
hiring_manager: nikhaldi; similarity_score: 0.22929
hiring_manager: dimitry12; similarity_score: 0.22929
hiring_manager: bostonpete; similarity_score: 0.22783
hiring_manager: twymer; similarity_score: 0.22499
hiring_manager: dwiel; similarity_score: 0.22360
hiring_manager: YelpEngineering; similarity_score: 0.22359
hiring_manager: jkoc; similarity_score: 0.22359
hiring_manager: bgriggs1; similarity_score: 0.22359
hiring_manager: manoa; similarity_score: 0.22085
hiring_manager: eugeneiiim; similarity_score: 0.22084
hiring_manager: inastar; similarity_score: 0.21817
hiring_manager: sridevizarin; similarity_score: 0.21686
hiring_manager: biomimic; similarity_score: 0.21686
hiring_manager: infer; similarity_score: 0.21686
hiring_manager: vonnik; similarity_score: 0.21685
hiring_manager: jasoncrawford; similarity_score: 0.21685
hiring_manager: stockninja; similarity_score: 0.21556
hiring_manager: jlees; similarity_score: 0.21428
hiring_manager: brendan_gill; similarity_score: 0.21428
hiring_manager: mpdaugherty; similarity_score: 0.21427
hiring_manager: petrosagg; similarity_score: 0.21427
hiring_manager: conversica; similarity_score: 0.21300
hiring_manager: xiongww; similarity_score: 0.21176
hiring_manager: hafabnew; similarity_score: 0.21175
hiring_manager: rvivek; similarity_score: 0.21051
hiring_manager: Gyffindor; similarity_score: 0.20929
hiring_manager: pashabitz; similarity_score: 0.20929
hiring_manager: bootstraponline; similarity_score: 0.20808
hiring_manager: fasteddie; similarity_score: 0.20808
hiring_manager: thethimble; similarity_score: 0.20689
hiring_manager: djyoo; similarity_score: 0.20688
hiring_manager: rprovey; similarity_score: 0.20571
hiring_manager: santiycr; similarity_score: 0.20570
hiring_manager: tobinharris; similarity_score: 0.20570
hiring_manager: ndonnellan; similarity_score: 0.20453
hiring_manager: astralship; similarity_score: 0.20338
hiring_manager: pandamcbonesaw; similarity_score: 0.20224
hiring_manager: noobuser123; similarity_score: 0.20224
hiring_manager: antoviaque; similarity_score: 0.20223
hiring_manager: tharshan09; similarity_score: 0.20111
hiring_manager: sethbannon; similarity_score: 0.20110
hiring_manager: mikebabineau; similarity_score: 0.19999
hiring_manager: tianyicui; similarity_score: 0.19999
hiring_manager: blo; similarity_score: 0.19888
hiring_manager: Clairesheng; similarity_score: 0.19671
hiring_manager: bambootalent; similarity_score: 0.19671
hiring_manager: svec; similarity_score: 0.19565
hiring_manager: zeiler; similarity_score: 0.19565
hiring_manager: Bahamut; similarity_score: 0.19564
hiring_manager: hseikaly; similarity_score: 0.19564
hiring_manager: jakestein; similarity_score: 0.19459
hiring_manager: scottaj2; similarity_score: 0.19458
hiring_manager: fheisler; similarity_score: 0.19458
hiring_manager: dh0913; similarity_score: 0.19458
hiring_manager: AaronLasseigne; similarity_score: 0.19354
hiring_manager: sian_OK; similarity_score: 0.19250
hiring_manager: Synergyse; similarity_score: 0.19148
hiring_manager: sinak; similarity_score: 0.19148
hiring_manager: JJMalina; similarity_score: 0.19047
hiring_manager: jonbischke; similarity_score: 0.19047
hiring_manager: sqs; similarity_score: 0.18947
hiring_manager: martinshen; similarity_score: 0.18946
hiring_manager: brandonthejames; similarity_score: 0.18847
hiring_manager: azinman2; similarity_score: 0.18749
hiring_manager: kcrossisec; similarity_score: 0.18749
hiring_manager: EmilLondon; similarity_score: 0.18652
hiring_manager: bjelkeman-again; similarity_score: 0.18556
hiring_manager: diego; similarity_score: 0.18556
hiring_manager: fortpoint; similarity_score: 0.18461
hiring_manager: jontonsoup; similarity_score: 0.18460
hiring_manager: jarmitage; similarity_score: 0.18273
hiring_manager: JimiofEden; similarity_score: 0.18181
hiring_manager: _br; similarity_score: 0.18181
hiring_manager: alexchantastic; similarity_score: 0.18089
hiring_manager: arobbins; similarity_score: 0.18089
hiring_manager: sparkman55; similarity_score: 0.18089
hiring_manager: ILIKEPONIES; similarity_score: 0.17910
hiring_manager: georgespencer; similarity_score: 0.17821
hiring_manager: cgilboy; similarity_score: 0.17646
hiring_manager: noahbrier; similarity_score: 0.17560
hiring_manager: michaelhoffman; similarity_score: 0.17475
hiring_manager: gsastry; similarity_score: 0.17307
hiring_manager: oms1005; similarity_score: 0.17307
hiring_manager: paulc; similarity_score: 0.17307
hiring_manager: bostik; similarity_score: 0.17307
hiring_manager: shedd; similarity_score: 0.17307
hiring_manager: cairo140; similarity_score: 0.17224
hiring_manager: waseems; similarity_score: 0.17224
hiring_manager: gnidan; similarity_score: 0.17224
hiring_manager: tair; similarity_score: 0.17142
hiring_manager: tqn; similarity_score: 0.17061
hiring_manager: zaidos; similarity_score: 0.16900
hiring_manager: frisco; similarity_score: 0.16822
hiring_manager: woodhull; similarity_score: 0.16822
hiring_manager: bbeck; similarity_score: 0.16743
hiring_manager: andrewforee; similarity_score: 0.16743
hiring_manager: swampthing; similarity_score: 0.16666
hiring_manager: mapdock; similarity_score: 0.16589
hiring_manager: arach; similarity_score: 0.16589
hiring_manager: daveoflynn; similarity_score: 0.16588
hiring_manager: the_gigi; similarity_score: 0.16588
hiring_manager: jennifer_scroll; similarity_score: 0.16513
hiring_manager: lightningstorm; similarity_score: 0.16437
hiring_manager: mbesto; similarity_score: 0.16363
hiring_manager: samuelbrin; similarity_score: 0.16288
hiring_manager: kmano8; similarity_score: 0.16215
hiring_manager: ameryz07; similarity_score: 0.16143
hiring_manager: iis_zephyr; similarity_score: 0.16142
hiring_manager: sb_ba; similarity_score: 0.16142
hiring_manager: meritt; similarity_score: 0.15999
hiring_manager: JimboOmega; similarity_score: 0.15929
hiring_manager: dalys; similarity_score: 0.15788
hiring_manager: vaxtrac; similarity_score: 0.15651
hiring_manager: jnenglish; similarity_score: 0.15651
hiring_manager: azth; similarity_score: 0.15651
hiring_manager: ncbk12; similarity_score: 0.15516
hiring_manager: snowmaker; similarity_score: 0.15450
hiring_manager: matm; similarity_score: 0.15384
hiring_manager: alexthornton; similarity_score: 0.15189
hiring_manager: jasonparekh; similarity_score: 0.15125
hiring_manager: minichate; similarity_score: 0.15061
hiring_manager: cwhiten; similarity_score: 0.14999
hiring_manager: bsnyder; similarity_score: 0.14937
hiring_manager: jhdavids8; similarity_score: 0.14875
hiring_manager: rchiba; similarity_score: 0.14754
hiring_manager: JangoSteve; similarity_score: 0.14515
hiring_manager: boyd; similarity_score: 0.14342
hiring_manager: jsfour; similarity_score: 0.14341
hiring_manager: ejdyksen; similarity_score: 0.14172
hiring_manager: blakeweb; similarity_score: 0.14172
hiring_manager: jspiral; similarity_score: 0.14062
hiring_manager: capkutay; similarity_score: 0.13845
hiring_manager: ninetax; similarity_score: 0.13845
hiring_manager: kedargj; similarity_score: 0.13792
hiring_manager: conorgil145; similarity_score: 0.13740
hiring_manager: michaelrstubbs; similarity_score: 0.13740
hiring_manager: maxneu; similarity_score: 0.13584
hiring_manager: courtneypowell; similarity_score: 0.13283
hiring_manager: bitcrusher; similarity_score: 0.13283
hiring_manager: jjarmoc; similarity_score: 0.13137
hiring_manager: spang; similarity_score: 0.12856
hiring_manager: atto; similarity_score: 0.12631
hiring_manager: chrchr; similarity_score: 0.12542
hiring_manager: helloshow; similarity_score: 0.12120
hiring_manager: ehberger; similarity_score: 0.11803
hiring_manager: pensieri; similarity_score: 0.11214
hiring_manager: greattypo; similarity_score: 0.11076
hiring_manager: ddtruong17; similarity_score: 0.10908
hiring_manager: BWStearns; similarity_score: 0.09650
hiring_manager: makmanalp; similarity_score: 0.09548
hiring_manager: fh2210; similarity_score: 0.09423
hiring_manager: brendankemp; similarity_score: 0.08999
hiring_manager: frabrunelle; similarity_score: 0.06281
