hiring_manager: deepsearch; similarity_score: 0.99999
hiring_manager: ivanzhao; similarity_score: 0.79740
hiring_manager: carlatqueue; similarity_score: 0.79399
hiring_manager: kevinschumacher; similarity_score: 0.79398
hiring_manager: jsaxton86; similarity_score: 0.79398
hiring_manager: drpancake; similarity_score: 0.79398
hiring_manager: brettz; similarity_score: 0.79398
hiring_manager: mattnguyen; similarity_score: 0.79059
hiring_manager: TheMakeA; similarity_score: 0.79059
hiring_manager: yegg; similarity_score: 0.79059
hiring_manager: paradox95; similarity_score: 0.78723
hiring_manager: eric_romo; similarity_score: 0.78722
hiring_manager: andrewmb; similarity_score: 0.78722
hiring_manager: yonibaciu1; similarity_score: 0.78389
hiring_manager: JuliaLam; similarity_score: 0.78389
hiring_manager: Equiet; similarity_score: 0.78058
hiring_manager: uwemaurer; similarity_score: 0.77730
hiring_manager: dbuxton; similarity_score: 0.77405
hiring_manager: robg; similarity_score: 0.77404
hiring_manager: wattenberger; similarity_score: 0.77083
hiring_manager: dmritard96; similarity_score: 0.77082
hiring_manager: encore2097; similarity_score: 0.77082
hiring_manager: jszumski; similarity_score: 0.76762
hiring_manager: rasengan; similarity_score: 0.75819
hiring_manager: saucelabs; similarity_score: 0.75819
hiring_manager: vtuulos; similarity_score: 0.75818
hiring_manager: austinhallock; similarity_score: 0.75818
hiring_manager: nschuett; similarity_score: 0.75818
hiring_manager: asanwal; similarity_score: 0.75509
hiring_manager: hgrttn; similarity_score: 0.75203
hiring_manager: cjbarber; similarity_score: 0.75202
hiring_manager: fuelfive; similarity_score: 0.75202
hiring_manager: maramaemartin; similarity_score: 0.74596
hiring_manager: matlock; similarity_score: 0.74596
hiring_manager: johnnyg; similarity_score: 0.74596
hiring_manager: morgante; similarity_score: 0.74596
hiring_manager: Mynar; similarity_score: 0.74596
hiring_manager: edawerd; similarity_score: 0.74596
hiring_manager: charliejrgower; similarity_score: 0.74297
hiring_manager: peter_mcrae; similarity_score: 0.74296
hiring_manager: cynusx; similarity_score: 0.74296
hiring_manager: florianf; similarity_score: 0.74296
hiring_manager: fchollet; similarity_score: 0.74296
hiring_manager: espinchi; similarity_score: 0.74296
hiring_manager: rdeshpande; similarity_score: 0.73705
hiring_manager: dangoldin; similarity_score: 0.73704
hiring_manager: gajomi; similarity_score: 0.73704
hiring_manager: ben336; similarity_score: 0.73412
hiring_manager: alphast0rm; similarity_score: 0.73412
hiring_manager: baran; similarity_score: 0.73412
hiring_manager: FUSAR_rs; similarity_score: 0.73411
hiring_manager: wdewind; similarity_score: 0.73122
hiring_manager: Renat; similarity_score: 0.73122
hiring_manager: jdjdjd; similarity_score: 0.73121
hiring_manager: tomccabe; similarity_score: 0.73121
hiring_manager: salar; similarity_score: 0.72548
hiring_manager: jjnvdm; similarity_score: 0.72265
hiring_manager: Symbol; similarity_score: 0.72265
hiring_manager: kdavari; similarity_score: 0.71984
hiring_manager: mrw34; similarity_score: 0.71984
hiring_manager: kamalesh_v; similarity_score: 0.71984
hiring_manager: wiredd; similarity_score: 0.71705
hiring_manager: myom; similarity_score: 0.71704
hiring_manager: choult; similarity_score: 0.71704
hiring_manager: propellerhat; similarity_score: 0.71428
hiring_manager: alexk; similarity_score: 0.71427
hiring_manager: sahil_videology; similarity_score: 0.71153
hiring_manager: sidjoshi; similarity_score: 0.71153
hiring_manager: escherize; similarity_score: 0.70880
hiring_manager: PhantomPhreak; similarity_score: 0.70610
hiring_manager: joanatello; similarity_score: 0.70610
hiring_manager: bowmanb; similarity_score: 0.70609
hiring_manager: geori; similarity_score: 0.70609
hiring_manager: BGCivis; similarity_score: 0.70075
hiring_manager: FreshPuzzles; similarity_score: 0.70075
hiring_manager: clieu1; similarity_score: 0.70074
hiring_manager: zacharypinter; similarity_score: 0.69811
hiring_manager: loganfrederick; similarity_score: 0.69811
hiring_manager: RaizlabsTalent; similarity_score: 0.69811
hiring_manager: nichol4s; similarity_score: 0.69810
hiring_manager: anotherdrew42; similarity_score: 0.69548
hiring_manager: JayNeely; similarity_score: 0.69548
hiring_manager: gsiener; similarity_score: 0.69288
hiring_manager: hglaser; similarity_score: 0.69288
hiring_manager: Theranos; similarity_score: 0.69287
hiring_manager: axiom; similarity_score: 0.69029
hiring_manager: ssk2; similarity_score: 0.69029
hiring_manager: Andrew_Metail; similarity_score: 0.69029
hiring_manager: jhmaddox; similarity_score: 0.68772
hiring_manager: knes; similarity_score: 0.68772
hiring_manager: chollida1; similarity_score: 0.68772
hiring_manager: darrenkopp; similarity_score: 0.68772
hiring_manager: Dejeanakay; similarity_score: 0.68772
hiring_manager: ashleyjohn; similarity_score: 0.68518
hiring_manager: jpwagner; similarity_score: 0.68517
hiring_manager: mrbird; similarity_score: 0.68265
hiring_manager: nkoren; similarity_score: 0.68265
hiring_manager: kscottz; similarity_score: 0.68013
hiring_manager: clarkevans; similarity_score: 0.67764
hiring_manager: grydstedt; similarity_score: 0.67517
hiring_manager: davidshariff; similarity_score: 0.67272
hiring_manager: cwc22; similarity_score: 0.67271
hiring_manager: chrisduesing; similarity_score: 0.67028
hiring_manager: yesimahuman; similarity_score: 0.67028
hiring_manager: davidw; similarity_score: 0.67028
hiring_manager: omarish; similarity_score: 0.67028
hiring_manager: meaydinli; similarity_score: 0.67027
hiring_manager: evaneykelen; similarity_score: 0.66786
hiring_manager: mburst; similarity_score: 0.66786
hiring_manager: sciurus; similarity_score: 0.66786
hiring_manager: klochner; similarity_score: 0.66546
hiring_manager: dannysu; similarity_score: 0.66546
hiring_manager: sam; similarity_score: 0.66071
hiring_manager: breckognize; similarity_score: 0.66071
hiring_manager: mateodelnorte; similarity_score: 0.66070
hiring_manager: squirrel; similarity_score: 0.66070
hiring_manager: soundandfeury; similarity_score: 0.65836
hiring_manager: asolove; similarity_score: 0.65835
hiring_manager: jason_allen; similarity_score: 0.65835
hiring_manager: d0m; similarity_score: 0.65602
hiring_manager: YelpEngineering; similarity_score: 0.65602
hiring_manager: alexose; similarity_score: 0.65602
hiring_manager: biggitybones; similarity_score: 0.65602
hiring_manager: manoa; similarity_score: 0.65602
hiring_manager: bgriggs1; similarity_score: 0.65140
hiring_manager: jkoc; similarity_score: 0.65140
hiring_manager: nikhaldi; similarity_score: 0.64912
hiring_manager: kenrose; similarity_score: 0.64912
hiring_manager: dwiel; similarity_score: 0.64911
hiring_manager: DLarsen; similarity_score: 0.64911
hiring_manager: yapjonathan; similarity_score: 0.64684
hiring_manager: BMarkmann; similarity_score: 0.64684
hiring_manager: olivercameron; similarity_score: 0.64459
hiring_manager: jasoncrawford; similarity_score: 0.64235
hiring_manager: freyil; similarity_score: 0.64235
hiring_manager: mpdaugherty; similarity_score: 0.64013
hiring_manager: mandoescamilla; similarity_score: 0.63793
hiring_manager: inastar; similarity_score: 0.63573
hiring_manager: twymer; similarity_score: 0.63573
hiring_manager: dimitry12; similarity_score: 0.63573
hiring_manager: eugeneiiim; similarity_score: 0.63139
hiring_manager: pashabitz; similarity_score: 0.63139
hiring_manager: sridevizarin; similarity_score: 0.62924
hiring_manager: stockninja; similarity_score: 0.62924
hiring_manager: tianyicui; similarity_score: 0.62711
hiring_manager: infer; similarity_score: 0.62711
hiring_manager: hafabnew; similarity_score: 0.62710
hiring_manager: ndonnellan; similarity_score: 0.62499
hiring_manager: brendan_gill; similarity_score: 0.62499
hiring_manager: rvivek; similarity_score: 0.62289
hiring_manager: vonnik; similarity_score: 0.62288
hiring_manager: bootstraponline; similarity_score: 0.62079
hiring_manager: jlees; similarity_score: 0.61872
hiring_manager: conversica; similarity_score: 0.61872
hiring_manager: tharshan09; similarity_score: 0.61872
hiring_manager: Gyffindor; similarity_score: 0.61872
hiring_manager: biomimic; similarity_score: 0.61871
hiring_manager: astralship; similarity_score: 0.61666
hiring_manager: fasteddie; similarity_score: 0.61666
hiring_manager: djyoo; similarity_score: 0.61665
hiring_manager: sethbannon; similarity_score: 0.61665
hiring_manager: sian_OK; similarity_score: 0.61665
hiring_manager: xiongww; similarity_score: 0.61461
hiring_manager: pandamcbonesaw; similarity_score: 0.61461
hiring_manager: santiycr; similarity_score: 0.61461
hiring_manager: noobuser123; similarity_score: 0.61461
hiring_manager: antoviaque; similarity_score: 0.61461
hiring_manager: thethimble; similarity_score: 0.61461
hiring_manager: rprovey; similarity_score: 0.61257
hiring_manager: fheisler; similarity_score: 0.61055
hiring_manager: AaronLasseigne; similarity_score: 0.60456
hiring_manager: jakestein; similarity_score: 0.60064
hiring_manager: scottaj2; similarity_score: 0.60064
hiring_manager: svec; similarity_score: 0.60064
hiring_manager: dh0913; similarity_score: 0.59870
hiring_manager: Clairesheng; similarity_score: 0.59870
hiring_manager: sinak; similarity_score: 0.59870
hiring_manager: kcrossisec; similarity_score: 0.59676
hiring_manager: hseikaly; similarity_score: 0.59676
hiring_manager: bambootalent; similarity_score: 0.59485
hiring_manager: mikebabineau; similarity_score: 0.59484
hiring_manager: jontonsoup; similarity_score: 0.59294
hiring_manager: blo; similarity_score: 0.59294
hiring_manager: zeiler; similarity_score: 0.59294
hiring_manager: Synergyse; similarity_score: 0.59294
hiring_manager: brandonthejames; similarity_score: 0.59104
hiring_manager: martinshen; similarity_score: 0.58916
hiring_manager: diego; similarity_score: 0.58729
hiring_manager: azinman2; similarity_score: 0.58729
hiring_manager: EmilLondon; similarity_score: 0.58729
hiring_manager: jonbischke; similarity_score: 0.58543
hiring_manager: Bahamut; similarity_score: 0.58359
hiring_manager: sqs; similarity_score: 0.58358
hiring_manager: jarmitage; similarity_score: 0.58176
hiring_manager: bjelkeman-again; similarity_score: 0.58175
hiring_manager: JJMalina; similarity_score: 0.58175
hiring_manager: cgilboy; similarity_score: 0.57632
hiring_manager: arobbins; similarity_score: 0.57631
hiring_manager: JimiofEden; similarity_score: 0.57275
hiring_manager: sparkman55; similarity_score: 0.57274
hiring_manager: fortpoint; similarity_score: 0.57274
hiring_manager: oms1005; similarity_score: 0.56922
hiring_manager: tair; similarity_score: 0.56748
hiring_manager: bostik; similarity_score: 0.56748
hiring_manager: georgespencer; similarity_score: 0.56748
hiring_manager: alexchantastic; similarity_score: 0.56747
hiring_manager: _br; similarity_score: 0.56574
hiring_manager: paulc; similarity_score: 0.56574
hiring_manager: ILIKEPONIES; similarity_score: 0.56401
hiring_manager: noahbrier; similarity_score: 0.56060
hiring_manager: swampthing; similarity_score: 0.56059
hiring_manager: woodhull; similarity_score: 0.55890
hiring_manager: shedd; similarity_score: 0.55890
hiring_manager: cairo140; similarity_score: 0.55722
hiring_manager: waseems; similarity_score: 0.55722
hiring_manager: gsastry; similarity_score: 0.55721
hiring_manager: tqn; similarity_score: 0.55555
hiring_manager: gnidan; similarity_score: 0.55223
hiring_manager: michaelhoffman; similarity_score: 0.55058
hiring_manager: arach; similarity_score: 0.55058
hiring_manager: zaidos; similarity_score: 0.54895
hiring_manager: mapdock; similarity_score: 0.54895
hiring_manager: the_gigi; similarity_score: 0.54571
hiring_manager: andrewforee; similarity_score: 0.54411
hiring_manager: jennifer_scroll; similarity_score: 0.54251
hiring_manager: iis_zephyr; similarity_score: 0.53935
hiring_manager: bbeck; similarity_score: 0.53778
hiring_manager: jnenglish; similarity_score: 0.53778
hiring_manager: lightningstorm; similarity_score: 0.53622
hiring_manager: daveoflynn; similarity_score: 0.53468
hiring_manager: JimboOmega; similarity_score: 0.53467
hiring_manager: kmano8; similarity_score: 0.53467
hiring_manager: ameryz07; similarity_score: 0.53313
hiring_manager: sb_ba; similarity_score: 0.53313
hiring_manager: snowmaker; similarity_score: 0.53160
hiring_manager: mbesto; similarity_score: 0.52857
hiring_manager: ncbk12; similarity_score: 0.52259
hiring_manager: meritt; similarity_score: 0.52259
hiring_manager: azth; similarity_score: 0.52111
hiring_manager: vaxtrac; similarity_score: 0.51965
hiring_manager: jhdavids8; similarity_score: 0.51819
hiring_manager: alexthornton; similarity_score: 0.51819
hiring_manager: minichate; similarity_score: 0.51675
hiring_manager: jasonparekh; similarity_score: 0.51531
hiring_manager: cwhiten; similarity_score: 0.51531
hiring_manager: JangoSteve; similarity_score: 0.51245
hiring_manager: bsnyder; similarity_score: 0.51104
hiring_manager: matm; similarity_score: 0.51104
hiring_manager: jsfour; similarity_score: 0.50823
hiring_manager: jspiral; similarity_score: 0.50408
hiring_manager: rchiba; similarity_score: 0.50271
hiring_manager: boyd; similarity_score: 0.50271
hiring_manager: blakeweb; similarity_score: 0.50135
hiring_manager: ejdyksen; similarity_score: 0.50135
hiring_manager: michaelrstubbs; similarity_score: 0.49597
hiring_manager: maxneu; similarity_score: 0.48941
hiring_manager: kedargj; similarity_score: 0.48941
hiring_manager: conorgil145; similarity_score: 0.48683
hiring_manager: capkutay; similarity_score: 0.48555
hiring_manager: courtneypowell; similarity_score: 0.47803
hiring_manager: bitcrusher; similarity_score: 0.47193
hiring_manager: spang; similarity_score: 0.46598
hiring_manager: jjarmoc; similarity_score: 0.46249
hiring_manager: atto; similarity_score: 0.45678
hiring_manager: chrchr; similarity_score: 0.45232
hiring_manager: helloshow; similarity_score: 0.45011
hiring_manager: greattypo; similarity_score: 0.43022
hiring_manager: pensieri; similarity_score: 0.42922
hiring_manager: ddtruong17; similarity_score: 0.41572
hiring_manager: BWStearns; similarity_score: 0.38783
hiring_manager: makmanalp; similarity_score: 0.38302
hiring_manager: fh2210; similarity_score: 0.38222
hiring_manager: brendankemp; similarity_score: 0.36779
hiring_manager: frabrunelle; similarity_score: 0.27611
