hiring_manager: deepsearch; similarity_score: 0.99999
hiring_manager: frb; similarity_score: 0.77332
hiring_manager: kefeizhou; similarity_score: 0.76820
hiring_manager: 7Figures2Commas; similarity_score: 0.76820
hiring_manager: lbo; similarity_score: 0.76315
hiring_manager: biomimic; similarity_score: 0.76315
hiring_manager: jack7890; similarity_score: 0.75816
hiring_manager: ehberger; similarity_score: 0.75816
hiring_manager: DustinCalim; similarity_score: 0.75816
hiring_manager: murtza; similarity_score: 0.75324
hiring_manager: imdane; similarity_score: 0.75324
hiring_manager: pohungc; similarity_score: 0.75323
hiring_manager: 7parkdata; similarity_score: 0.74358
hiring_manager: rfergie; similarity_score: 0.73884
hiring_manager: damon_c; similarity_score: 0.73884
hiring_manager: marybheine; similarity_score: 0.73417
hiring_manager: realdlee; similarity_score: 0.73416
hiring_manager: lsee; similarity_score: 0.72955
hiring_manager: samingrassia; similarity_score: 0.72955
hiring_manager: statictype; similarity_score: 0.72499
hiring_manager: chrisdl; similarity_score: 0.72499
hiring_manager: artursapek; similarity_score: 0.72049
hiring_manager: retrodict; similarity_score: 0.72049
hiring_manager: spooneybarger; similarity_score: 0.72049
hiring_manager: kevinschumacher; similarity_score: 0.72048
hiring_manager: eric_romo; similarity_score: 0.71604
hiring_manager: annalewis7; similarity_score: 0.71604
hiring_manager: kiyoto; similarity_score: 0.71604
hiring_manager: frisco; similarity_score: 0.71165
hiring_manager: drpancake; similarity_score: 0.71165
hiring_manager: ivanzhao; similarity_score: 0.71164
hiring_manager: paradox95; similarity_score: 0.70731
hiring_manager: TheMakeA; similarity_score: 0.70731
hiring_manager: mmelin; similarity_score: 0.70730
hiring_manager: uwemaurer; similarity_score: 0.70302
hiring_manager: wattenberger; similarity_score: 0.70302
hiring_manager: brettz; similarity_score: 0.70302
hiring_manager: carlatqueue; similarity_score: 0.69879
hiring_manager: Equiet; similarity_score: 0.69879
hiring_manager: andrewmb; similarity_score: 0.69879
hiring_manager: yegg; similarity_score: 0.69878
hiring_manager: jsaxton86; similarity_score: 0.69460
hiring_manager: JuliaLam; similarity_score: 0.69047
hiring_manager: yonibaciu1; similarity_score: 0.69047
hiring_manager: mattnguyen; similarity_score: 0.69046
hiring_manager: nschuett; similarity_score: 0.67836
hiring_manager: dbuxton; similarity_score: 0.67835
hiring_manager: jszumski; similarity_score: 0.67835
hiring_manager: robg; similarity_score: 0.67835
hiring_manager: encore2097; similarity_score: 0.67441
hiring_manager: vtuulos; similarity_score: 0.67051
hiring_manager: jdjdjd; similarity_score: 0.67051
hiring_manager: dmritard96; similarity_score: 0.66666
hiring_manager: matlock; similarity_score: 0.66666
hiring_manager: rasengan; similarity_score: 0.66665
hiring_manager: morgante; similarity_score: 0.66285
hiring_manager: gajomi; similarity_score: 0.65908
hiring_manager: austinhallock; similarity_score: 0.65536
hiring_manager: cjbarber; similarity_score: 0.65536
hiring_manager: johnnyg; similarity_score: 0.65536
hiring_manager: asanwal; similarity_score: 0.65168
hiring_manager: saucelabs; similarity_score: 0.65167
hiring_manager: ben336; similarity_score: 0.64803
hiring_manager: Mynar; similarity_score: 0.64803
hiring_manager: wdewind; similarity_score: 0.64444
hiring_manager: hgrttn; similarity_score: 0.64443
hiring_manager: maramaemartin; similarity_score: 0.64087
hiring_manager: fchollet; similarity_score: 0.64087
hiring_manager: fuelfive; similarity_score: 0.64087
hiring_manager: baran; similarity_score: 0.63736
hiring_manager: dangoldin; similarity_score: 0.63736
hiring_manager: Renat; similarity_score: 0.63736
hiring_manager: florianf; similarity_score: 0.63735
hiring_manager: kdavari; similarity_score: 0.63735
hiring_manager: edawerd; similarity_score: 0.63387
hiring_manager: jjnvdm; similarity_score: 0.63043
hiring_manager: alphast0rm; similarity_score: 0.63042
hiring_manager: joanatello; similarity_score: 0.62702
hiring_manager: peter_mcrae; similarity_score: 0.62702
hiring_manager: alexk; similarity_score: 0.62365
hiring_manager: myom; similarity_score: 0.62364
hiring_manager: JayNeely; similarity_score: 0.62364
hiring_manager: wiredd; similarity_score: 0.62031
hiring_manager: FUSAR_rs; similarity_score: 0.61702
hiring_manager: espinchi; similarity_score: 0.61701
hiring_manager: Symbol; similarity_score: 0.61375
hiring_manager: mrw34; similarity_score: 0.61374
hiring_manager: geori; similarity_score: 0.61052
hiring_manager: choult; similarity_score: 0.61051
hiring_manager: hglaser; similarity_score: 0.61051
hiring_manager: BGCivis; similarity_score: 0.60416
hiring_manager: PhantomPhreak; similarity_score: 0.60103
hiring_manager: escherize; similarity_score: 0.60103
hiring_manager: FreshPuzzles; similarity_score: 0.60103
hiring_manager: salar; similarity_score: 0.60102
hiring_manager: propellerhat; similarity_score: 0.60102
hiring_manager: loganfrederick; similarity_score: 0.60102
hiring_manager: sidjoshi; similarity_score: 0.59793
hiring_manager: zacharypinter; similarity_score: 0.59486
hiring_manager: bowmanb; similarity_score: 0.59486
hiring_manager: clieu1; similarity_score: 0.59486
hiring_manager: ashleyjohn; similarity_score: 0.58882
hiring_manager: Andrew_Metail; similarity_score: 0.58585
hiring_manager: RaizlabsTalent; similarity_score: 0.58585
hiring_manager: cwc22; similarity_score: 0.58291
hiring_manager: nichol4s; similarity_score: 0.58290
hiring_manager: axiom; similarity_score: 0.57710
hiring_manager: meaydinli; similarity_score: 0.57425
hiring_manager: chollida1; similarity_score: 0.57425
hiring_manager: ssk2; similarity_score: 0.57425
hiring_manager: Theranos; similarity_score: 0.57424
hiring_manager: gsiener; similarity_score: 0.57142
hiring_manager: davidw; similarity_score: 0.57141
hiring_manager: knes; similarity_score: 0.56585
hiring_manager: grydstedt; similarity_score: 0.56585
hiring_manager: Dejeanakay; similarity_score: 0.56584
hiring_manager: dannysu; similarity_score: 0.56584
hiring_manager: kscottz; similarity_score: 0.56310
hiring_manager: jpwagner; similarity_score: 0.56310
hiring_manager: mateodelnorte; similarity_score: 0.56038
hiring_manager: mrbird; similarity_score: 0.56038
hiring_manager: clarkevans; similarity_score: 0.56038
hiring_manager: jhmaddox; similarity_score: 0.56038
hiring_manager: darrenkopp; similarity_score: 0.56037
hiring_manager: sam; similarity_score: 0.55768
hiring_manager: sciurus; similarity_score: 0.55768
hiring_manager: chrisduesing; similarity_score: 0.55768
hiring_manager: d0m; similarity_score: 0.55768
hiring_manager: omarish; similarity_score: 0.55768
hiring_manager: kenrose; similarity_score: 0.55501
hiring_manager: mburst; similarity_score: 0.55237
hiring_manager: klochner; similarity_score: 0.55237
hiring_manager: davidshariff; similarity_score: 0.55237
hiring_manager: nkoren; similarity_score: 0.54975
hiring_manager: mandoescamilla; similarity_score: 0.54716
hiring_manager: biggitybones; similarity_score: 0.54716
hiring_manager: squirrel; similarity_score: 0.54716
hiring_manager: jason_allen; similarity_score: 0.54459
hiring_manager: evaneykelen; similarity_score: 0.54204
hiring_manager: DLarsen; similarity_score: 0.53953
hiring_manager: dwiel; similarity_score: 0.53953
hiring_manager: asolove; similarity_score: 0.53952
hiring_manager: yesimahuman; similarity_score: 0.53952
hiring_manager: soundandfeury; similarity_score: 0.53952
hiring_manager: bgriggs1; similarity_score: 0.53703
hiring_manager: breckognize; similarity_score: 0.53703
hiring_manager: olivercameron; similarity_score: 0.53703
hiring_manager: nikhaldi; similarity_score: 0.53703
hiring_manager: freyil; similarity_score: 0.53455
hiring_manager: BMarkmann; similarity_score: 0.53210
hiring_manager: alexose; similarity_score: 0.52968
hiring_manager: twymer; similarity_score: 0.52967
hiring_manager: mpdaugherty; similarity_score: 0.52488
hiring_manager: YelpEngineering; similarity_score: 0.52488
hiring_manager: jasoncrawford; similarity_score: 0.52487
hiring_manager: jkoc; similarity_score: 0.52251
hiring_manager: pashabitz; similarity_score: 0.51555
hiring_manager: jlees; similarity_score: 0.51555
hiring_manager: rvivek; similarity_score: 0.51327
hiring_manager: stockninja; similarity_score: 0.51327
hiring_manager: hafabnew; similarity_score: 0.51100
hiring_manager: brendan_gill; similarity_score: 0.51100
hiring_manager: sridevizarin; similarity_score: 0.50876
hiring_manager: astralship; similarity_score: 0.50654
hiring_manager: tharshan09; similarity_score: 0.50654
hiring_manager: ndonnellan; similarity_score: 0.50434
hiring_manager: vonnik; similarity_score: 0.50216
hiring_manager: eugeneiiim; similarity_score: 0.50216
hiring_manager: rprovey; similarity_score: 0.50216
hiring_manager: santiycr; similarity_score: 0.50216
hiring_manager: xiongww; similarity_score: 0.50215
hiring_manager: djyoo; similarity_score: 0.49999
hiring_manager: Gyffindor; similarity_score: 0.49999
hiring_manager: infer; similarity_score: 0.49999
hiring_manager: svec; similarity_score: 0.49784
hiring_manager: conversica; similarity_score: 0.49571
hiring_manager: pandamcbonesaw; similarity_score: 0.49571
hiring_manager: sethbannon; similarity_score: 0.49571
hiring_manager: noobuser123; similarity_score: 0.49360
hiring_manager: thethimble; similarity_score: 0.48944
hiring_manager: sian_OK; similarity_score: 0.48944
hiring_manager: mikebabineau; similarity_score: 0.48944
hiring_manager: tianyicui; similarity_score: 0.48738
hiring_manager: bootstraponline; similarity_score: 0.48738
hiring_manager: Clairesheng; similarity_score: 0.48535
hiring_manager: blo; similarity_score: 0.48332
hiring_manager: bambootalent; similarity_score: 0.48132
hiring_manager: martinshen; similarity_score: 0.48132
hiring_manager: kcrossisec; similarity_score: 0.47933
hiring_manager: antoviaque; similarity_score: 0.47933
hiring_manager: JJMalina; similarity_score: 0.47736
hiring_manager: brandonthejames; similarity_score: 0.47736
hiring_manager: AaronLasseigne; similarity_score: 0.47736
hiring_manager: jakestein; similarity_score: 0.47540
hiring_manager: diego; similarity_score: 0.47346
hiring_manager: scottaj2; similarity_score: 0.47346
hiring_manager: Bahamut; similarity_score: 0.47154
hiring_manager: fheisler; similarity_score: 0.47154
hiring_manager: zeiler; similarity_score: 0.47154
hiring_manager: dh0913; similarity_score: 0.47153
hiring_manager: hseikaly; similarity_score: 0.46963
hiring_manager: sinak; similarity_score: 0.46773
hiring_manager: EmilLondon; similarity_score: 0.46773
hiring_manager: arobbins; similarity_score: 0.46773
hiring_manager: _br; similarity_score: 0.46399
hiring_manager: sparkman55; similarity_score: 0.46399
hiring_manager: Synergyse; similarity_score: 0.46215
hiring_manager: azinman2; similarity_score: 0.46031
hiring_manager: jontonsoup; similarity_score: 0.46031
hiring_manager: jonbischke; similarity_score: 0.45848
hiring_manager: bjelkeman-again; similarity_score: 0.45489
hiring_manager: paulc; similarity_score: 0.45312
hiring_manager: jarmitage; similarity_score: 0.45311
hiring_manager: waseems; similarity_score: 0.45311
hiring_manager: tair; similarity_score: 0.45136
hiring_manager: sqs; similarity_score: 0.45135
hiring_manager: fortpoint; similarity_score: 0.44960
hiring_manager: gsastry; similarity_score: 0.44787
hiring_manager: georgespencer; similarity_score: 0.44786
hiring_manager: bostik; similarity_score: 0.44615
hiring_manager: ILIKEPONIES; similarity_score: 0.44274
hiring_manager: tqn; similarity_score: 0.44274
hiring_manager: noahbrier; similarity_score: 0.44105
hiring_manager: oms1005; similarity_score: 0.43938
hiring_manager: daveoflynn; similarity_score: 0.43445
hiring_manager: shedd; similarity_score: 0.43283
hiring_manager: swampthing; similarity_score: 0.43282
hiring_manager: zaidos; similarity_score: 0.43282
hiring_manager: arach; similarity_score: 0.43282
hiring_manager: cairo140; similarity_score: 0.42962
hiring_manager: bbeck; similarity_score: 0.42804
hiring_manager: woodhull; similarity_score: 0.42804
hiring_manager: michaelhoffman; similarity_score: 0.42803
hiring_manager: iis_zephyr; similarity_score: 0.42490
hiring_manager: mapdock; similarity_score: 0.42490
hiring_manager: the_gigi; similarity_score: 0.42181
hiring_manager: JimboOmega; similarity_score: 0.42028
hiring_manager: lightningstorm; similarity_score: 0.42028
hiring_manager: gnidan; similarity_score: 0.41876
hiring_manager: andrewforee; similarity_score: 0.41726
hiring_manager: jennifer_scroll; similarity_score: 0.41725
hiring_manager: meritt; similarity_score: 0.41576
hiring_manager: sb_ba; similarity_score: 0.41280
hiring_manager: mbesto; similarity_score: 0.41134
hiring_manager: kmano8; similarity_score: 0.41133
hiring_manager: snowmaker; similarity_score: 0.40989
hiring_manager: jasonparekh; similarity_score: 0.40844
hiring_manager: ncbk12; similarity_score: 0.40844
hiring_manager: matm; similarity_score: 0.40277
hiring_manager: azth; similarity_score: 0.40277
hiring_manager: jnenglish; similarity_score: 0.40277
hiring_manager: minichate; similarity_score: 0.40138
hiring_manager: vaxtrac; similarity_score: 0.39999
hiring_manager: jhdavids8; similarity_score: 0.39999
hiring_manager: alexthornton; similarity_score: 0.39862
hiring_manager: rchiba; similarity_score: 0.39455
hiring_manager: cwhiten; similarity_score: 0.39321
hiring_manager: ejdyksen; similarity_score: 0.39188
hiring_manager: JangoSteve; similarity_score: 0.39056
hiring_manager: bsnyder; similarity_score: 0.38665
hiring_manager: boyd; similarity_score: 0.38409
hiring_manager: blakeweb; similarity_score: 0.37661
hiring_manager: capkutay; similarity_score: 0.37298
hiring_manager: conorgil145; similarity_score: 0.36824
hiring_manager: courtneypowell; similarity_score: 0.36477
hiring_manager: bitcrusher; similarity_score: 0.36136
hiring_manager: jjarmoc; similarity_score: 0.35582
hiring_manager: spang; similarity_score: 0.35258
hiring_manager: atto; similarity_score: 0.34017
hiring_manager: chrchr; similarity_score: 0.33525
hiring_manager: helloshow; similarity_score: 0.33236
hiring_manager: pensieri; similarity_score: 0.32221
hiring_manager: greattypo; similarity_score: 0.31780
hiring_manager: ddtruong17; similarity_score: 0.30768
hiring_manager: BWStearns; similarity_score: 0.28292
hiring_manager: makmanalp; similarity_score: 0.27816
hiring_manager: brendankemp; similarity_score: 0.26185
hiring_manager: frabrunelle; similarity_score: 0.18892
