hiring_manager: papaonlegs; similarity_score: 0.95833
hiring_manager: tianyicui; similarity_score: 0.25413
hiring_manager: thethimble; similarity_score: 0.25274
hiring_manager: djyoo; similarity_score: 0.25273
hiring_manager: santiycr; similarity_score: 0.25136
hiring_manager: antoviaque; similarity_score: 0.25135
hiring_manager: tobinharris; similarity_score: 0.24999
hiring_manager: sethbannon; similarity_score: 0.24864
hiring_manager: tharshan09; similarity_score: 0.24864
hiring_manager: mikebabineau; similarity_score: 0.24731
hiring_manager: pandamcbonesaw; similarity_score: 0.24730
hiring_manager: blo; similarity_score: 0.24598
hiring_manager: sian_OK; similarity_score: 0.24468
hiring_manager: fheisler; similarity_score: 0.24467
hiring_manager: svec; similarity_score: 0.24467
hiring_manager: dh0913; similarity_score: 0.24209
hiring_manager: bambootalent; similarity_score: 0.24209
hiring_manager: AaronLasseigne; similarity_score: 0.24083
hiring_manager: hseikaly; similarity_score: 0.24083
hiring_manager: Clairesheng; similarity_score: 0.23957
hiring_manager: scottaj2; similarity_score: 0.23833
hiring_manager: Bahamut; similarity_score: 0.23711
hiring_manager: jakestein; similarity_score: 0.23710
hiring_manager: sinak; similarity_score: 0.23589
hiring_manager: jonbischke; similarity_score: 0.23589
hiring_manager: Synergyse; similarity_score: 0.23589
hiring_manager: zeiler; similarity_score: 0.23588
hiring_manager: JJMalina; similarity_score: 0.23588
hiring_manager: azinman2; similarity_score: 0.23469
hiring_manager: martinshen; similarity_score: 0.23468
hiring_manager: jontonsoup; similarity_score: 0.23350
hiring_manager: sqs; similarity_score: 0.23349
hiring_manager: kcrossisec; similarity_score: 0.23349
hiring_manager: brandonthejames; similarity_score: 0.23349
hiring_manager: EmilLondon; similarity_score: 0.23231
hiring_manager: bjelkeman-again; similarity_score: 0.23231
hiring_manager: sparkman55; similarity_score: 0.22999
hiring_manager: diego; similarity_score: 0.22999
hiring_manager: fortpoint; similarity_score: 0.22999
hiring_manager: jarmitage; similarity_score: 0.22884
hiring_manager: JimiofEden; similarity_score: 0.22884
hiring_manager: _br; similarity_score: 0.22548
hiring_manager: alexchantastic; similarity_score: 0.22548
hiring_manager: arobbins; similarity_score: 0.22548
hiring_manager: ILIKEPONIES; similarity_score: 0.22009
hiring_manager: georgespencer; similarity_score: 0.22008
hiring_manager: gsastry; similarity_score: 0.21904
hiring_manager: cgilboy; similarity_score: 0.21904
hiring_manager: bostik; similarity_score: 0.21800
hiring_manager: oms1005; similarity_score: 0.21697
hiring_manager: waseems; similarity_score: 0.21494
hiring_manager: noahbrier; similarity_score: 0.21394
hiring_manager: frisco; similarity_score: 0.21295
hiring_manager: michaelhoffman; similarity_score: 0.21295
hiring_manager: tair; similarity_score: 0.21198
hiring_manager: woodhull; similarity_score: 0.21197
hiring_manager: paulc; similarity_score: 0.21197
hiring_manager: shedd; similarity_score: 0.21197
hiring_manager: cairo140; similarity_score: 0.21100
hiring_manager: gnidan; similarity_score: 0.21100
hiring_manager: tqn; similarity_score: 0.21003
hiring_manager: swampthing; similarity_score: 0.20908
hiring_manager: mapdock; similarity_score: 0.20813
hiring_manager: andrewforee; similarity_score: 0.20719
hiring_manager: zaidos; similarity_score: 0.20719
hiring_manager: daveoflynn; similarity_score: 0.20627
hiring_manager: lightningstorm; similarity_score: 0.20627
hiring_manager: arach; similarity_score: 0.20626
hiring_manager: bbeck; similarity_score: 0.20626
hiring_manager: jennifer_scroll; similarity_score: 0.20353
hiring_manager: mbesto; similarity_score: 0.20353
hiring_manager: sb_ba; similarity_score: 0.20353
hiring_manager: the_gigi; similarity_score: 0.20353
hiring_manager: samuelbrin; similarity_score: 0.20353
hiring_manager: JimboOmega; similarity_score: 0.20174
hiring_manager: ameryz07; similarity_score: 0.20174
hiring_manager: iis_zephyr; similarity_score: 0.19999
hiring_manager: kmano8; similarity_score: 0.19912
hiring_manager: dalys; similarity_score: 0.19826
hiring_manager: meritt; similarity_score: 0.19657
hiring_manager: jnenglish; similarity_score: 0.19657
hiring_manager: ncbk12; similarity_score: 0.19408
hiring_manager: snowmaker; similarity_score: 0.19246
hiring_manager: azth; similarity_score: 0.19246
hiring_manager: vaxtrac; similarity_score: 0.19166
hiring_manager: matm; similarity_score: 0.19008
hiring_manager: alexthornton; similarity_score: 0.19007
hiring_manager: jasonparekh; similarity_score: 0.18929
hiring_manager: jhdavids8; similarity_score: 0.18851
hiring_manager: minichate; similarity_score: 0.18699
hiring_manager: rchiba; similarity_score: 0.18698
hiring_manager: bsnyder; similarity_score: 0.18698
hiring_manager: cwhiten; similarity_score: 0.18698
hiring_manager: JangoSteve; similarity_score: 0.18181
hiring_manager: boyd; similarity_score: 0.18181
hiring_manager: jsfour; similarity_score: 0.18038
hiring_manager: jspiral; similarity_score: 0.17898
hiring_manager: blakeweb; similarity_score: 0.17760
hiring_manager: ninetax; similarity_score: 0.17623
hiring_manager: ejdyksen; similarity_score: 0.17490
hiring_manager: capkutay; similarity_score: 0.17358
hiring_manager: kedargj; similarity_score: 0.17293
hiring_manager: conorgil145; similarity_score: 0.17163
hiring_manager: michaelrstubbs; similarity_score: 0.17036
hiring_manager: maxneu; similarity_score: 0.16787
hiring_manager: bitcrusher; similarity_score: 0.16487
hiring_manager: courtneypowell; similarity_score: 0.16486
hiring_manager: jjarmoc; similarity_score: 0.16311
hiring_manager: spang; similarity_score: 0.16196
hiring_manager: chrchr; similarity_score: 0.15699
hiring_manager: atto; similarity_score: 0.15593
hiring_manager: helloshow; similarity_score: 0.15282
hiring_manager: ehberger; similarity_score: 0.14696
hiring_manager: pensieri; similarity_score: 0.14110
hiring_manager: greattypo; similarity_score: 0.13855
hiring_manager: ddtruong17; similarity_score: 0.13730
hiring_manager: BWStearns; similarity_score: 0.12168
hiring_manager: makmanalp; similarity_score: 0.12105
hiring_manager: fh2210; similarity_score: 0.11824
hiring_manager: brendankemp; similarity_score: 0.11557
hiring_manager: frabrunelle; similarity_score: 0.07971
