job_seeker: hannes2000; similarity_score: 0.91149
job_seeker: 32faction; similarity_score: 0.74637
job_seeker: pablokbs; similarity_score: 0.74637
job_seeker: zachcowell; similarity_score: 0.74637
job_seeker: hiby007; similarity_score: 0.74636
job_seeker: philippnagel; similarity_score: 0.74636
job_seeker: mateja; similarity_score: 0.74100
job_seeker: japesinator; similarity_score: 0.74100
job_seeker: nubcakes; similarity_score: 0.74100
job_seeker: 2bluesc; similarity_score: 0.74100
job_seeker: Achshar; similarity_score: 0.73570
job_seeker: 2close4comfort; similarity_score: 0.73570
job_seeker: cpursley; similarity_score: 0.73049
job_seeker: apsdehal; similarity_score: 0.73049
job_seeker: jecjec; similarity_score: 0.73048
job_seeker: kidsil; similarity_score: 0.72534
job_seeker: thomasfromcdnjs; similarity_score: 0.72534
job_seeker: beanmind; similarity_score: 0.72534
job_seeker: codez; similarity_score: 0.72534
job_seeker: bruticus; similarity_score: 0.72027
job_seeker: jan0e; similarity_score: 0.72027
job_seeker: darsi; similarity_score: 0.72027
job_seeker: toddrew; similarity_score: 0.72027
job_seeker: TapanilaT; similarity_score: 0.72027
job_seeker: lukasLansky; similarity_score: 0.71034
job_seeker: J_Darnley; similarity_score: 0.71033
job_seeker: cday; similarity_score: 0.71033
job_seeker: Cyranix; similarity_score: 0.71033
job_seeker: nt_tdc; similarity_score: 0.70547
job_seeker: fvinci; similarity_score: 0.70547
job_seeker: cswelin; similarity_score: 0.70547
job_seeker: asethwright; similarity_score: 0.70067
job_seeker: csorrell; similarity_score: 0.70067
job_seeker: hayolie; similarity_score: 0.70067
job_seeker: keane; similarity_score: 0.69594
job_seeker: Daves; similarity_score: 0.69594
job_seeker: dyadic; similarity_score: 0.69594
job_seeker: akama; similarity_score: 0.69593
job_seeker: yzzxy; similarity_score: 0.69127
job_seeker: gsamm; similarity_score: 0.69127
job_seeker: yen223; similarity_score: 0.69126
job_seeker: bluerobotcat; similarity_score: 0.69126
job_seeker: BenderV; similarity_score: 0.68666
job_seeker: paulojreis; similarity_score: 0.68666
job_seeker: ddebernardy; similarity_score: 0.68666
job_seeker: emillon; similarity_score: 0.68665
job_seeker: ealeksandrov; similarity_score: 0.68665
job_seeker: mtdavis; similarity_score: 0.68211
job_seeker: sfteus; similarity_score: 0.67763
job_seeker: keraj; similarity_score: 0.67320
job_seeker: gmoneynj2000; similarity_score: 0.66451
job_seeker: Jarlakxen; similarity_score: 0.66450
job_seeker: zwetan; similarity_score: 0.66025
job_seeker: 67726e; similarity_score: 0.66024
job_seeker: tomaskazemekas; similarity_score: 0.65189
job_seeker: iN7h33nD; similarity_score: 0.65189
job_seeker: schneidmaster; similarity_score: 0.64779
job_seeker: jw989; similarity_score: 0.64779
job_seeker: navait; similarity_score: 0.64779
job_seeker: bcoates; similarity_score: 0.64779
job_seeker: Akkuma; similarity_score: 0.63975
job_seeker: sdernley; similarity_score: 0.63974
job_seeker: domador; similarity_score: 0.62804
job_seeker: kparaju; similarity_score: 0.62423
job_seeker: avyfain; similarity_score: 0.62047
job_seeker: chrispecoraro; similarity_score: 0.61309
job_seeker: TheDom; similarity_score: 0.61308
job_seeker: RickS; similarity_score: 0.60946
job_seeker: yoav; similarity_score: 0.60587
job_seeker: sidmitra; similarity_score: 0.60587
job_seeker: mike-cardwell; similarity_score: 0.60233
job_seeker: btbuildem; similarity_score: 0.60233
job_seeker: hereonbusiness; similarity_score: 0.60233
job_seeker: kirpekar; similarity_score: 0.59883
job_seeker: majodev; similarity_score: 0.59882
job_seeker: siscia; similarity_score: 0.59536
job_seeker: valarauca1; similarity_score: 0.59194
job_seeker: acharnou; similarity_score: 0.58856
job_seeker: joyofdata; similarity_score: 0.58521
job_seeker: richardhoward; similarity_score: 0.57541
job_seeker: throwaway83; similarity_score: 0.57541
job_seeker: jrm2k6; similarity_score: 0.57541
job_seeker: osenar; similarity_score: 0.57540
job_seeker: eximius; similarity_score: 0.57221
job_seeker: AlexNeoNomad; similarity_score: 0.56905
job_seeker: HamboneWilson; similarity_score: 0.56592
job_seeker: howard941; similarity_score: 0.55675
job_seeker: jamesbrewer; similarity_score: 0.55674
job_seeker: madprops; similarity_score: 0.54496
job_seeker: saiko-chriskun; similarity_score: 0.53092
job_seeker: ryankevans; similarity_score: 0.50490
job_seeker: orteipid; similarity_score: 0.49519
job_seeker: Hario; similarity_score: 0.48814
job_seeker: lechuckcaptain; similarity_score: 0.47031
job_seeker: wyclif; similarity_score: 0.44977
job_seeker: KTamasEnty; similarity_score: 0.44205
job_seeker: tehwalrus; similarity_score: 0.41531
job_seeker: frazer; similarity_score: 0.40872
job_seeker: astangl; similarity_score: 0.38867
job_seeker: chrisbennet; similarity_score: 0.38721
job_seeker: batbomb; similarity_score: 0.34914
