job_seeker: hannes2000; similarity_score: 0.83332
job_seeker: philippnagel; similarity_score: 0.57470
job_seeker: hiby007; similarity_score: 0.57470
job_seeker: rahulroy; similarity_score: 0.57470
job_seeker: pablokbs; similarity_score: 0.57470
job_seeker: Achshar; similarity_score: 0.56817
job_seeker: ryaneager; similarity_score: 0.56817
job_seeker: 2close4comfort; similarity_score: 0.56817
job_seeker: jecjec; similarity_score: 0.56179
job_seeker: thomasfromcdnjs; similarity_score: 0.56179
job_seeker: codez; similarity_score: 0.55554
job_seeker: zachcowell; similarity_score: 0.55554
job_seeker: apsdehal; similarity_score: 0.54944
job_seeker: cpursley; similarity_score: 0.54944
job_seeker: TapanilaT; similarity_score: 0.54944
job_seeker: Cyranix; similarity_score: 0.54347
job_seeker: beanmind; similarity_score: 0.54347
job_seeker: bruticus; similarity_score: 0.53763
job_seeker: darsi; similarity_score: 0.53763
job_seeker: J_Darnley; similarity_score: 0.53762
job_seeker: keane; similarity_score: 0.53191
job_seeker: kidsil; similarity_score: 0.53191
job_seeker: toddrew; similarity_score: 0.53190
job_seeker: Daves; similarity_score: 0.53190
job_seeker: jan0e; similarity_score: 0.53190
job_seeker: yen223; similarity_score: 0.53190
job_seeker: asethwright; similarity_score: 0.52631
job_seeker: lukasLansky; similarity_score: 0.52082
job_seeker: akama; similarity_score: 0.52082
job_seeker: ddebernardy; similarity_score: 0.51546
job_seeker: fvinci; similarity_score: 0.51545
job_seeker: nt_tdc; similarity_score: 0.51545
job_seeker: csorrell; similarity_score: 0.51020
job_seeker: cday; similarity_score: 0.51020
job_seeker: hayolie; similarity_score: 0.51019
job_seeker: keraj; similarity_score: 0.51019
job_seeker: cswelin; similarity_score: 0.50504
job_seeker: ealeksandrov; similarity_score: 0.49999
job_seeker: BenderV; similarity_score: 0.49999
job_seeker: paulojreis; similarity_score: 0.49504
job_seeker: gsamm; similarity_score: 0.49504
job_seeker: dyadic; similarity_score: 0.49504
job_seeker: bluerobotcat; similarity_score: 0.49019
job_seeker: sfteus; similarity_score: 0.49019
job_seeker: yzzxy; similarity_score: 0.48543
job_seeker: emillon; similarity_score: 0.48542
job_seeker: mtdavis; similarity_score: 0.48076
job_seeker: gmoneynj2000; similarity_score: 0.47618
job_seeker: tomaskazemekas; similarity_score: 0.47618
job_seeker: jw989; similarity_score: 0.46296
job_seeker: schneidmaster; similarity_score: 0.46295
job_seeker: navait; similarity_score: 0.45870
job_seeker: Jarlakxen; similarity_score: 0.45454
job_seeker: 67726e; similarity_score: 0.45453
job_seeker: bcoates; similarity_score: 0.44642
job_seeker: sdernley; similarity_score: 0.44247
job_seeker: zwetan; similarity_score: 0.44247
job_seeker: iN7h33nD; similarity_score: 0.44247
job_seeker: domador; similarity_score: 0.43477
job_seeker: kparaju; similarity_score: 0.43477
job_seeker: avyfain; similarity_score: 0.43103
job_seeker: Akkuma; similarity_score: 0.42734
job_seeker: chrispecoraro; similarity_score: 0.42372
job_seeker: btbuildem; similarity_score: 0.42016
job_seeker: sidmitra; similarity_score: 0.41666
job_seeker: mike-cardwell; similarity_score: 0.41666
job_seeker: hereonbusiness; similarity_score: 0.41321
job_seeker: yoav; similarity_score: 0.41321
job_seeker: TheDom; similarity_score: 0.40983
job_seeker: kirpekar; similarity_score: 0.40982
job_seeker: acharnou; similarity_score: 0.40650
job_seeker: majodev; similarity_score: 0.39999
job_seeker: RickS; similarity_score: 0.39682
job_seeker: siscia; similarity_score: 0.39681
job_seeker: valarauca1; similarity_score: 0.39369
job_seeker: joyofdata; similarity_score: 0.39061
job_seeker: richardhoward; similarity_score: 0.38167
job_seeker: osenar; similarity_score: 0.37878
job_seeker: eximius; similarity_score: 0.37313
job_seeker: AlexNeoNomad; similarity_score: 0.37312
job_seeker: jrm2k6; similarity_score: 0.37036
job_seeker: HamboneWilson; similarity_score: 0.37036
job_seeker: howard941; similarity_score: 0.36764
job_seeker: throwaway83; similarity_score: 0.36495
job_seeker: jamesbrewer; similarity_score: 0.35714
job_seeker: madprops; similarity_score: 0.35210
job_seeker: saiko-chriskun; similarity_score: 0.33333
job_seeker: ryankevans; similarity_score: 0.32467
job_seeker: orteipid; similarity_score: 0.30863
job_seeker: Hario; similarity_score: 0.30120
job_seeker: lechuckcaptain; similarity_score: 0.28247
job_seeker: wyclif; similarity_score: 0.27321
job_seeker: KTamasEnty; similarity_score: 0.25906
job_seeker: tehwalrus; similarity_score: 0.24751
job_seeker: frazer; similarity_score: 0.23923
job_seeker: chrisbennet; similarity_score: 0.22624
job_seeker: astangl; similarity_score: 0.22222
job_seeker: batbomb; similarity_score: 0.20160
