job_seeker: hannes2000; similarity_score: 0.26666
job_seeker: sfteus; similarity_score: 0.06451
job_seeker: dyadic; similarity_score: 0.06450
job_seeker: emillon; similarity_score: 0.06450
job_seeker: yzzxy; similarity_score: 0.06348
job_seeker: mtdavis; similarity_score: 0.06348
job_seeker: gsamm; similarity_score: 0.06348
job_seeker: tomaskazemekas; similarity_score: 0.05969
job_seeker: gmoneynj2000; similarity_score: 0.05881
job_seeker: schneidmaster; similarity_score: 0.05881
job_seeker: 67726e; similarity_score: 0.05714
job_seeker: Jarlakxen; similarity_score: 0.05633
job_seeker: iN7h33nD; similarity_score: 0.05554
job_seeker: jw989; similarity_score: 0.05554
job_seeker: bcoates; similarity_score: 0.05479
job_seeker: zwetan; similarity_score: 0.05478
job_seeker: navait; similarity_score: 0.05478
job_seeker: domador; similarity_score: 0.05405
job_seeker: Akkuma; similarity_score: 0.05404
job_seeker: sdernley; similarity_score: 0.05262
job_seeker: kparaju; similarity_score: 0.05262
job_seeker: chrispecoraro; similarity_score: 0.05194
job_seeker: avyfain; similarity_score: 0.04999
job_seeker: sidmitra; similarity_score: 0.04938
job_seeker: mike-cardwell; similarity_score: 0.04937
job_seeker: btbuildem; similarity_score: 0.04937
job_seeker: TheDom; similarity_score: 0.04818
job_seeker: kirpekar; similarity_score: 0.04761
job_seeker: acharnou; similarity_score: 0.04705
job_seeker: majodev; similarity_score: 0.04705
job_seeker: yoav; similarity_score: 0.04651
job_seeker: hereonbusiness; similarity_score: 0.04596
job_seeker: siscia; similarity_score: 0.04494
job_seeker: joyofdata; similarity_score: 0.04494
job_seeker: RickS; similarity_score: 0.04493
job_seeker: valarauca1; similarity_score: 0.04394
job_seeker: richardhoward; similarity_score: 0.04301
job_seeker: osenar; similarity_score: 0.04254
job_seeker: AlexNeoNomad; similarity_score: 0.04209
job_seeker: eximius; similarity_score: 0.04166
job_seeker: howard941; similarity_score: 0.04081
job_seeker: jrm2k6; similarity_score: 0.04039
job_seeker: HamboneWilson; similarity_score: 0.03960
job_seeker: throwaway83; similarity_score: 0.03920
job_seeker: jamesbrewer; similarity_score: 0.03882
job_seeker: madprops; similarity_score: 0.03845
job_seeker: saiko-chriskun; similarity_score: 0.03477
job_seeker: ryankevans; similarity_score: 0.03389
job_seeker: orteipid; similarity_score: 0.03174
job_seeker: Hario; similarity_score: 0.03075
job_seeker: lechuckcaptain; similarity_score: 0.02857
job_seeker: wyclif; similarity_score: 0.02648
job_seeker: KTamasEnty; similarity_score: 0.02547
job_seeker: tehwalrus; similarity_score: 0.02424
job_seeker: frazer; similarity_score: 0.02298
job_seeker: chrisbennet; similarity_score: 0.02209
job_seeker: astangl; similarity_score: 0.02093
job_seeker: batbomb; similarity_score: 0.01869
