job_seeker: hannes2000; similarity_score: 0.84482
job_seeker: Jarlakxen; similarity_score: 0.45794
job_seeker: 67726e; similarity_score: 0.45370
job_seeker: bcoates; similarity_score: 0.44544
job_seeker: navait; similarity_score: 0.44544
job_seeker: zwetan; similarity_score: 0.44143
job_seeker: sdernley; similarity_score: 0.43749
job_seeker: domador; similarity_score: 0.43362
job_seeker: iN7h33nD; similarity_score: 0.42982
job_seeker: kparaju; similarity_score: 0.42608
job_seeker: chrispecoraro; similarity_score: 0.42608
job_seeker: avyfain; similarity_score: 0.42241
job_seeker: Akkuma; similarity_score: 0.42241
job_seeker: btbuildem; similarity_score: 0.42240
job_seeker: TheDom; similarity_score: 0.41880
job_seeker: kirpekar; similarity_score: 0.41176
job_seeker: sidmitra; similarity_score: 0.41175
job_seeker: yoav; similarity_score: 0.40833
job_seeker: mike-cardwell; similarity_score: 0.40495
job_seeker: hereonbusiness; similarity_score: 0.40495
job_seeker: majodev; similarity_score: 0.40163
job_seeker: acharnou; similarity_score: 0.39836
job_seeker: RickS; similarity_score: 0.38888
job_seeker: siscia; similarity_score: 0.38888
job_seeker: richardhoward; similarity_score: 0.38582
job_seeker: valarauca1; similarity_score: 0.38582
job_seeker: joyofdata; similarity_score: 0.38281
job_seeker: AlexNeoNomad; similarity_score: 0.37691
job_seeker: jrm2k6; similarity_score: 0.37120
job_seeker: osenar; similarity_score: 0.36841
job_seeker: eximius; similarity_score: 0.36841
job_seeker: HamboneWilson; similarity_score: 0.36296
job_seeker: howard941; similarity_score: 0.35765
job_seeker: throwaway83; similarity_score: 0.35507
job_seeker: madprops; similarity_score: 0.35251
job_seeker: jamesbrewer; similarity_score: 0.35251
job_seeker: ryankevans; similarity_score: 0.32449
job_seeker: saiko-chriskun; similarity_score: 0.32236
job_seeker: orteipid; similarity_score: 0.31011
job_seeker: Hario; similarity_score: 0.30246
job_seeker: lechuckcaptain; similarity_score: 0.28160
job_seeker: wyclif; similarity_score: 0.26202
job_seeker: KTamasEnty; similarity_score: 0.25520
job_seeker: tehwalrus; similarity_score: 0.24622
job_seeker: frazer; similarity_score: 0.23671
job_seeker: chrisbennet; similarity_score: 0.22580
job_seeker: astangl; similarity_score: 0.22476
job_seeker: batbomb; similarity_score: 0.19917
