job_seeker: hannes2000; similarity_score: 0.92063
job_seeker: sfythe; similarity_score: 0.80555
job_seeker: ownagefool; similarity_score: 0.80555
job_seeker: rogerbinns; similarity_score: 0.80554
job_seeker: v1ct0r; similarity_score: 0.80554
job_seeker: Nullslash; similarity_score: 0.80554
job_seeker: mariocesar; similarity_score: 0.79999
job_seeker: asfarley; similarity_score: 0.79452
job_seeker: claudiordgz; similarity_score: 0.79451
job_seeker: srpoder; similarity_score: 0.79451
job_seeker: waiquoo; similarity_score: 0.78910
job_seeker: japesinator; similarity_score: 0.78378
job_seeker: gothy; similarity_score: 0.78378
job_seeker: ryanjanvier; similarity_score: 0.77852
job_seeker: baggachipz; similarity_score: 0.77852
job_seeker: nicopace; similarity_score: 0.77332
job_seeker: 3zzy; similarity_score: 0.76821
job_seeker: thomasfromcdnjs; similarity_score: 0.76821
job_seeker: nubcakes; similarity_score: 0.76820
job_seeker: 2close4comfort; similarity_score: 0.76820
job_seeker: 32faction; similarity_score: 0.76820
job_seeker: ryaneager; similarity_score: 0.76820
job_seeker: pablokbs; similarity_score: 0.76820
job_seeker: Grue3; similarity_score: 0.76820
job_seeker: mateja; similarity_score: 0.76315
job_seeker: codez; similarity_score: 0.76315
job_seeker: philippnagel; similarity_score: 0.76315
job_seeker: Achshar; similarity_score: 0.76315
job_seeker: zachcowell; similarity_score: 0.76315
job_seeker: cpursley; similarity_score: 0.75816
job_seeker: rahulroy; similarity_score: 0.75816
job_seeker: 2bluesc; similarity_score: 0.75324
job_seeker: hiby007; similarity_score: 0.75323
job_seeker: lukasLansky; similarity_score: 0.74838
job_seeker: TapanilaT; similarity_score: 0.74838
job_seeker: beanmind; similarity_score: 0.74838
job_seeker: Cyranix; similarity_score: 0.74837
job_seeker: toddrew; similarity_score: 0.73884
job_seeker: jecjec; similarity_score: 0.73884
job_seeker: darsi; similarity_score: 0.73884
job_seeker: bruticus; similarity_score: 0.73417
job_seeker: apsdehal; similarity_score: 0.73417
job_seeker: kidsil; similarity_score: 0.73417
job_seeker: asethwright; similarity_score: 0.73416
job_seeker: J_Darnley; similarity_score: 0.72955
job_seeker: keane; similarity_score: 0.72955
job_seeker: Daves; similarity_score: 0.72499
job_seeker: yen223; similarity_score: 0.72049
job_seeker: hayolie; similarity_score: 0.72049
job_seeker: cswelin; similarity_score: 0.72049
job_seeker: fvinci; similarity_score: 0.72049
job_seeker: akama; similarity_score: 0.72048
job_seeker: ealeksandrov; similarity_score: 0.72048
job_seeker: jan0e; similarity_score: 0.71604
job_seeker: nt_tdc; similarity_score: 0.71604
job_seeker: cday; similarity_score: 0.71604
job_seeker: csorrell; similarity_score: 0.71165
job_seeker: dyadic; similarity_score: 0.71165
job_seeker: emillon; similarity_score: 0.71165
job_seeker: gsamm; similarity_score: 0.71165
job_seeker: ddebernardy; similarity_score: 0.70731
job_seeker: keraj; similarity_score: 0.70731
job_seeker: BenderV; similarity_score: 0.70302
job_seeker: mtdavis; similarity_score: 0.70302
job_seeker: bluerobotcat; similarity_score: 0.69879
job_seeker: paulojreis; similarity_score: 0.69878
job_seeker: sfteus; similarity_score: 0.69460
job_seeker: tomaskazemekas; similarity_score: 0.69460
job_seeker: gmoneynj2000; similarity_score: 0.69047
job_seeker: yzzxy; similarity_score: 0.68638
job_seeker: navait; similarity_score: 0.67835
job_seeker: jw989; similarity_score: 0.67441
job_seeker: Jarlakxen; similarity_score: 0.67441
job_seeker: zwetan; similarity_score: 0.67051
job_seeker: bcoates; similarity_score: 0.66666
job_seeker: iN7h33nD; similarity_score: 0.66285
job_seeker: schneidmaster; similarity_score: 0.66285
job_seeker: Akkuma; similarity_score: 0.65908
job_seeker: 67726e; similarity_score: 0.65908
job_seeker: domador; similarity_score: 0.65536
job_seeker: kparaju; similarity_score: 0.65536
job_seeker: sdernley; similarity_score: 0.65536
job_seeker: btbuildem; similarity_score: 0.64804
job_seeker: chrispecoraro; similarity_score: 0.64803
job_seeker: sidmitra; similarity_score: 0.64087
job_seeker: mike-cardwell; similarity_score: 0.63736
job_seeker: avyfain; similarity_score: 0.63735
job_seeker: siscia; similarity_score: 0.63042
job_seeker: RickS; similarity_score: 0.62702
job_seeker: yoav; similarity_score: 0.62701
job_seeker: hereonbusiness; similarity_score: 0.62364
job_seeker: TheDom; similarity_score: 0.62364
job_seeker: majodev; similarity_score: 0.61701
job_seeker: joyofdata; similarity_score: 0.61701
job_seeker: valarauca1; similarity_score: 0.61701
job_seeker: kirpekar; similarity_score: 0.61375
job_seeker: richardhoward; similarity_score: 0.61052
job_seeker: acharnou; similarity_score: 0.60732
job_seeker: osenar; similarity_score: 0.59793
job_seeker: HamboneWilson; similarity_score: 0.59793
job_seeker: AlexNeoNomad; similarity_score: 0.59793
job_seeker: jrm2k6; similarity_score: 0.59183
job_seeker: eximius; similarity_score: 0.58883
job_seeker: howard941; similarity_score: 0.58882
job_seeker: madprops; similarity_score: 0.58585
job_seeker: throwaway83; similarity_score: 0.58584
job_seeker: jamesbrewer; similarity_score: 0.57425
job_seeker: saiko-chriskun; similarity_score: 0.55237
job_seeker: ryankevans; similarity_score: 0.54204
job_seeker: orteipid; similarity_score: 0.53210
job_seeker: Hario; similarity_score: 0.52017
job_seeker: lechuckcaptain; similarity_score: 0.49572
job_seeker: KTamasEnty; similarity_score: 0.47736
job_seeker: wyclif; similarity_score: 0.47540
job_seeker: frazer; similarity_score: 0.44274
job_seeker: tehwalrus; similarity_score: 0.44106
job_seeker: chrisbennet; similarity_score: 0.42181
job_seeker: astangl; similarity_score: 0.41280
job_seeker: batbomb; similarity_score: 0.38157
