job_seeker: hannes2000; similarity_score: 0.76743
job_seeker: rogerbinns; similarity_score: 0.48529
job_seeker: ownagefool; similarity_score: 0.48529
job_seeker: nicopace; similarity_score: 0.48528
job_seeker: 3zzy; similarity_score: 0.47825
job_seeker: ucacian; similarity_score: 0.47825
job_seeker: baggachipz; similarity_score: 0.47142
job_seeker: Achshar; similarity_score: 0.46478
job_seeker: gothy; similarity_score: 0.45833
job_seeker: thomasfromcdnjs; similarity_score: 0.45832
job_seeker: 2bluesc; similarity_score: 0.45204
job_seeker: mateja; similarity_score: 0.45204
job_seeker: Grue3; similarity_score: 0.45204
job_seeker: rahulroy; similarity_score: 0.44594
job_seeker: japesinator; similarity_score: 0.44594
job_seeker: 2close4comfort; similarity_score: 0.44593
job_seeker: hiby007; similarity_score: 0.43999
job_seeker: zachcowell; similarity_score: 0.43999
job_seeker: 32faction; similarity_score: 0.43999
job_seeker: ryaneager; similarity_score: 0.43999
job_seeker: nubcakes; similarity_score: 0.43420
job_seeker: philippnagel; similarity_score: 0.43420
job_seeker: codez; similarity_score: 0.43420
job_seeker: pablokbs; similarity_score: 0.43420
job_seeker: cpursley; similarity_score: 0.43420
job_seeker: Cyranix; similarity_score: 0.42307
job_seeker: jecjec; similarity_score: 0.42307
job_seeker: apsdehal; similarity_score: 0.42307
job_seeker: kidsil; similarity_score: 0.42307
job_seeker: darsi; similarity_score: 0.42307
job_seeker: TapanilaT; similarity_score: 0.42307
job_seeker: asethwright; similarity_score: 0.41771
job_seeker: bruticus; similarity_score: 0.41771
job_seeker: keane; similarity_score: 0.40740
job_seeker: Daves; similarity_score: 0.40740
job_seeker: cday; similarity_score: 0.40740
job_seeker: ddebernardy; similarity_score: 0.40740
job_seeker: J_Darnley; similarity_score: 0.40740
job_seeker: beanmind; similarity_score: 0.40243
job_seeker: fvinci; similarity_score: 0.40243
job_seeker: yen223; similarity_score: 0.39758
job_seeker: akama; similarity_score: 0.39758
job_seeker: jan0e; similarity_score: 0.39758
job_seeker: toddrew; similarity_score: 0.39758
job_seeker: hayolie; similarity_score: 0.39284
job_seeker: cswelin; similarity_score: 0.38823
job_seeker: csorrell; similarity_score: 0.38371
job_seeker: keraj; similarity_score: 0.38371
job_seeker: BenderV; similarity_score: 0.38371
job_seeker: nt_tdc; similarity_score: 0.38371
job_seeker: lukasLansky; similarity_score: 0.38371
job_seeker: paulojreis; similarity_score: 0.37930
job_seeker: ealeksandrov; similarity_score: 0.37499
job_seeker: sfteus; similarity_score: 0.37078
job_seeker: bluerobotcat; similarity_score: 0.37077
job_seeker: mtdavis; similarity_score: 0.36666
job_seeker: gsamm; similarity_score: 0.36262
job_seeker: gmoneynj2000; similarity_score: 0.35869
job_seeker: dyadic; similarity_score: 0.35868
job_seeker: yzzxy; similarity_score: 0.35868
job_seeker: emillon; similarity_score: 0.35482
job_seeker: jw989; similarity_score: 0.34736
job_seeker: tomaskazemekas; similarity_score: 0.34735
job_seeker: schneidmaster; similarity_score: 0.34020
job_seeker: navait; similarity_score: 0.34020
job_seeker: 67726e; similarity_score: 0.34019
job_seeker: Jarlakxen; similarity_score: 0.33673
job_seeker: domador; similarity_score: 0.33333
job_seeker: zwetan; similarity_score: 0.32999
job_seeker: bcoates; similarity_score: 0.32352
job_seeker: iN7h33nD; similarity_score: 0.32352
job_seeker: Akkuma; similarity_score: 0.32352
job_seeker: sdernley; similarity_score: 0.32038
job_seeker: kparaju; similarity_score: 0.31730
job_seeker: avyfain; similarity_score: 0.31729
job_seeker: mike-cardwell; similarity_score: 0.31131
job_seeker: btbuildem; similarity_score: 0.31131
job_seeker: chrispecoraro; similarity_score: 0.31131
job_seeker: sidmitra; similarity_score: 0.30274
job_seeker: TheDom; similarity_score: 0.29999
job_seeker: acharnou; similarity_score: 0.29999
job_seeker: hereonbusiness; similarity_score: 0.29729
job_seeker: yoav; similarity_score: 0.29464
job_seeker: kirpekar; similarity_score: 0.29463
job_seeker: majodev; similarity_score: 0.29202
job_seeker: RickS; similarity_score: 0.28205
job_seeker: joyofdata; similarity_score: 0.28204
job_seeker: siscia; similarity_score: 0.28204
job_seeker: valarauca1; similarity_score: 0.27730
job_seeker: osenar; similarity_score: 0.27499
job_seeker: richardhoward; similarity_score: 0.27271
job_seeker: AlexNeoNomad; similarity_score: 0.27048
job_seeker: eximius; similarity_score: 0.26612
job_seeker: throwaway83; similarity_score: 0.26399
job_seeker: jrm2k6; similarity_score: 0.26399
job_seeker: HamboneWilson; similarity_score: 0.26190
job_seeker: howard941; similarity_score: 0.25983
job_seeker: jamesbrewer; similarity_score: 0.25581
job_seeker: madprops; similarity_score: 0.24811
job_seeker: saiko-chriskun; similarity_score: 0.23571
job_seeker: ryankevans; similarity_score: 0.22915
job_seeker: orteipid; similarity_score: 0.21568
job_seeker: Hario; similarity_score: 0.21290
job_seeker: lechuckcaptain; similarity_score: 0.19999
job_seeker: wyclif; similarity_score: 0.18856
job_seeker: KTamasEnty; similarity_score: 0.18333
job_seeker: tehwalrus; similarity_score: 0.17098
job_seeker: frazer; similarity_score: 0.16836
job_seeker: chrisbennet; similarity_score: 0.15789
job_seeker: astangl; similarity_score: 0.15419
job_seeker: batbomb; similarity_score: 0.13636
