job_seeker: hannes2000; similarity_score: 0.87340
job_seeker: hereonbusiness; similarity_score: 0.47585
job_seeker: RickS; similarity_score: 0.47259
job_seeker: siscia; similarity_score: 0.47259
job_seeker: richardhoward; similarity_score: 0.46938
job_seeker: joyofdata; similarity_score: 0.46308
job_seeker: osenar; similarity_score: 0.45394
job_seeker: eximius; similarity_score: 0.44805
job_seeker: AlexNeoNomad; similarity_score: 0.44516
job_seeker: jrm2k6; similarity_score: 0.44515
job_seeker: howard941; similarity_score: 0.44230
job_seeker: jamesbrewer; similarity_score: 0.43948
job_seeker: throwaway83; similarity_score: 0.43670
job_seeker: HamboneWilson; similarity_score: 0.43124
job_seeker: madprops; similarity_score: 0.42591
job_seeker: saiko-chriskun; similarity_score: 0.40115
job_seeker: ryankevans; similarity_score: 0.39654
job_seeker: orteipid; similarity_score: 0.38546
job_seeker: Hario; similarity_score: 0.37296
job_seeker: lechuckcaptain; similarity_score: 0.36124
job_seeker: wyclif; similarity_score: 0.33172
job_seeker: KTamasEnty; similarity_score: 0.33014
job_seeker: tehwalrus; similarity_score: 0.31506
job_seeker: frazer; similarity_score: 0.30666
job_seeker: chrisbennet; similarity_score: 0.28991
job_seeker: astangl; similarity_score: 0.28163
job_seeker: batbomb; similarity_score: 0.25650
