job_seeker: hannes2000; similarity_score: 0.92592
job_seeker: toddrew; similarity_score: 0.74404
job_seeker: fvinci; similarity_score: 0.74403
job_seeker: ddebernardy; similarity_score: 0.73964
job_seeker: nt_tdc; similarity_score: 0.73529
job_seeker: Daves; similarity_score: 0.73528
job_seeker: yen223; similarity_score: 0.73528
job_seeker: akama; similarity_score: 0.73098
job_seeker: lukasLansky; similarity_score: 0.73098
job_seeker: hayolie; similarity_score: 0.72674
job_seeker: csorrell; similarity_score: 0.72673
job_seeker: ealeksandrov; similarity_score: 0.72673
job_seeker: paulojreis; similarity_score: 0.72673
job_seeker: BenderV; similarity_score: 0.72254
job_seeker: gsamm; similarity_score: 0.72253
job_seeker: keraj; similarity_score: 0.71838
job_seeker: bluerobotcat; similarity_score: 0.71428
job_seeker: mtdavis; similarity_score: 0.71022
job_seeker: emillon; similarity_score: 0.71022
job_seeker: dyadic; similarity_score: 0.71022
job_seeker: yzzxy; similarity_score: 0.71021
job_seeker: sfteus; similarity_score: 0.70621
job_seeker: gmoneynj2000; similarity_score: 0.69832
job_seeker: tomaskazemekas; similarity_score: 0.69831
job_seeker: Jarlakxen; similarity_score: 0.69831
job_seeker: navait; similarity_score: 0.69444
job_seeker: schneidmaster; similarity_score: 0.68680
job_seeker: jw989; similarity_score: 0.68305
job_seeker: 67726e; similarity_score: 0.68305
job_seeker: bcoates; similarity_score: 0.67933
job_seeker: zwetan; similarity_score: 0.67567
job_seeker: domador; similarity_score: 0.67567
job_seeker: Akkuma; similarity_score: 0.67567
job_seeker: iN7h33nD; similarity_score: 0.67567
job_seeker: sdernley; similarity_score: 0.66844
job_seeker: kparaju; similarity_score: 0.66488
job_seeker: avyfain; similarity_score: 0.66137
job_seeker: chrispecoraro; similarity_score: 0.65789
job_seeker: btbuildem; similarity_score: 0.65788
job_seeker: mike-cardwell; similarity_score: 0.65444
job_seeker: majodev; similarity_score: 0.65103
job_seeker: TheDom; similarity_score: 0.65103
job_seeker: sidmitra; similarity_score: 0.64432
job_seeker: kirpekar; similarity_score: 0.64102
job_seeker: yoav; similarity_score: 0.63775
job_seeker: RickS; similarity_score: 0.63775
job_seeker: hereonbusiness; similarity_score: 0.63774
job_seeker: valarauca1; similarity_score: 0.63131
job_seeker: acharnou; similarity_score: 0.63130
job_seeker: richardhoward; similarity_score: 0.62813
job_seeker: siscia; similarity_score: 0.62813
job_seeker: joyofdata; similarity_score: 0.62499
job_seeker: AlexNeoNomad; similarity_score: 0.61880
job_seeker: osenar; similarity_score: 0.61880
job_seeker: eximius; similarity_score: 0.61576
job_seeker: HamboneWilson; similarity_score: 0.61273
job_seeker: jrm2k6; similarity_score: 0.60975
job_seeker: jamesbrewer; similarity_score: 0.60679
job_seeker: throwaway83; similarity_score: 0.60386
job_seeker: howard941; similarity_score: 0.59808
job_seeker: madprops; similarity_score: 0.59522
job_seeker: saiko-chriskun; similarity_score: 0.58684
job_seeker: ryankevans; similarity_score: 0.57077
job_seeker: Hario; similarity_score: 0.54584
job_seeker: orteipid; similarity_score: 0.53191
job_seeker: lechuckcaptain; similarity_score: 0.50812
job_seeker: wyclif; similarity_score: 0.48637
job_seeker: KTamasEnty; similarity_score: 0.48261
job_seeker: tehwalrus; similarity_score: 0.45955
job_seeker: frazer; similarity_score: 0.45955
job_seeker: chrisbennet; similarity_score: 0.43402
job_seeker: astangl; similarity_score: 0.42807
job_seeker: batbomb; similarity_score: 0.40192
