job_seeker: hannes2000; similarity_score: 0.88763
job_seeker: 3zzy; similarity_score: 0.71817
job_seeker: rogerbinns; similarity_score: 0.71171
job_seeker: ownagefool; similarity_score: 0.71170
job_seeker: baggachipz; similarity_score: 0.71170
job_seeker: ryanjanvier; similarity_score: 0.70535
job_seeker: nicopace; similarity_score: 0.69911
job_seeker: 32faction; similarity_score: 0.69911
job_seeker: pablokbs; similarity_score: 0.69911
job_seeker: ryaneager; similarity_score: 0.69298
job_seeker: hiby007; similarity_score: 0.69298
job_seeker: gothy; similarity_score: 0.69297
job_seeker: mateja; similarity_score: 0.69297
job_seeker: Grue3; similarity_score: 0.69297
job_seeker: zachcowell; similarity_score: 0.69297
job_seeker: rahulroy; similarity_score: 0.69297
job_seeker: 2bluesc; similarity_score: 0.68695
job_seeker: nubcakes; similarity_score: 0.68695
job_seeker: 2close4comfort; similarity_score: 0.68102
job_seeker: darsi; similarity_score: 0.67521
job_seeker: cpursley; similarity_score: 0.67520
job_seeker: philippnagel; similarity_score: 0.67520
job_seeker: Achshar; similarity_score: 0.67520
job_seeker: TapanilaT; similarity_score: 0.67520
job_seeker: codez; similarity_score: 0.66948
job_seeker: toddrew; similarity_score: 0.66948
job_seeker: japesinator; similarity_score: 0.66948
job_seeker: beanmind; similarity_score: 0.66948
job_seeker: apsdehal; similarity_score: 0.66386
job_seeker: thomasfromcdnjs; similarity_score: 0.66385
job_seeker: bruticus; similarity_score: 0.65833
job_seeker: fvinci; similarity_score: 0.65832
job_seeker: kidsil; similarity_score: 0.65289
job_seeker: Cyranix; similarity_score: 0.65289
job_seeker: jan0e; similarity_score: 0.65288
job_seeker: jecjec; similarity_score: 0.65288
job_seeker: ealeksandrov; similarity_score: 0.65288
job_seeker: asethwright; similarity_score: 0.64753
job_seeker: keane; similarity_score: 0.64753
job_seeker: J_Darnley; similarity_score: 0.64227
job_seeker: Daves; similarity_score: 0.64227
job_seeker: cday; similarity_score: 0.64226
job_seeker: cswelin; similarity_score: 0.63709
job_seeker: yen223; similarity_score: 0.63709
job_seeker: akama; similarity_score: 0.63708
job_seeker: BenderV; similarity_score: 0.63199
job_seeker: lukasLansky; similarity_score: 0.63199
job_seeker: nt_tdc; similarity_score: 0.63199
job_seeker: csorrell; similarity_score: 0.63199
job_seeker: ddebernardy; similarity_score: 0.63199
job_seeker: paulojreis; similarity_score: 0.62698
job_seeker: gsamm; similarity_score: 0.62697
job_seeker: keraj; similarity_score: 0.62203
job_seeker: hayolie; similarity_score: 0.61718
job_seeker: sfteus; similarity_score: 0.61718
job_seeker: yzzxy; similarity_score: 0.61239
job_seeker: mtdavis; similarity_score: 0.61239
job_seeker: dyadic; similarity_score: 0.61239
job_seeker: bluerobotcat; similarity_score: 0.61239
job_seeker: emillon; similarity_score: 0.59847
job_seeker: tomaskazemekas; similarity_score: 0.58954
job_seeker: jw989; similarity_score: 0.58518
job_seeker: Jarlakxen; similarity_score: 0.58517
job_seeker: 67726e; similarity_score: 0.58088
job_seeker: gmoneynj2000; similarity_score: 0.58087
job_seeker: schneidmaster; similarity_score: 0.57663
job_seeker: bcoates; similarity_score: 0.57246
job_seeker: zwetan; similarity_score: 0.56833
job_seeker: navait; similarity_score: 0.56428
job_seeker: sdernley; similarity_score: 0.56427
job_seeker: iN7h33nD; similarity_score: 0.56027
job_seeker: kparaju; similarity_score: 0.55244
job_seeker: domador; similarity_score: 0.55243
job_seeker: TheDom; similarity_score: 0.54861
job_seeker: Akkuma; similarity_score: 0.54860
job_seeker: chrispecoraro; similarity_score: 0.54482
job_seeker: avyfain; similarity_score: 0.54109
job_seeker: yoav; similarity_score: 0.54109
job_seeker: btbuildem; similarity_score: 0.53377
job_seeker: mike-cardwell; similarity_score: 0.53377
job_seeker: sidmitra; similarity_score: 0.53377
job_seeker: majodev; similarity_score: 0.53377
job_seeker: hereonbusiness; similarity_score: 0.53019
job_seeker: kirpekar; similarity_score: 0.53019
job_seeker: RickS; similarity_score: 0.52317
job_seeker: valarauca1; similarity_score: 0.51633
job_seeker: acharnou; similarity_score: 0.51633
job_seeker: richardhoward; similarity_score: 0.50967
job_seeker: joyofdata; similarity_score: 0.50967
job_seeker: siscia; similarity_score: 0.50317
job_seeker: osenar; similarity_score: 0.49999
job_seeker: jrm2k6; similarity_score: 0.49374
job_seeker: AlexNeoNomad; similarity_score: 0.49374
job_seeker: eximius; similarity_score: 0.49068
job_seeker: HamboneWilson; similarity_score: 0.48465
job_seeker: howard941; similarity_score: 0.47304
job_seeker: throwaway83; similarity_score: 0.47304
job_seeker: jamesbrewer; similarity_score: 0.47023
job_seeker: madprops; similarity_score: 0.46198
job_seeker: saiko-chriskun; similarity_score: 0.45142
job_seeker: ryankevans; similarity_score: 0.44133
job_seeker: orteipid; similarity_score: 0.42245
job_seeker: Hario; similarity_score: 0.40720
job_seeker: lechuckcaptain; similarity_score: 0.39898
job_seeker: wyclif; similarity_score: 0.36744
job_seeker: KTamasEnty; similarity_score: 0.36743
job_seeker: tehwalrus; similarity_score: 0.34648
job_seeker: frazer; similarity_score: 0.33192
job_seeker: chrisbennet; similarity_score: 0.32113
job_seeker: astangl; similarity_score: 0.31854
job_seeker: batbomb; similarity_score: 0.28936
