job_seeker: hannes2000; similarity_score: 0.60713
job_seeker: howard941; similarity_score: 0.15314
job_seeker: throwaway83; similarity_score: 0.15043
job_seeker: HamboneWilson; similarity_score: 0.14912
job_seeker: jamesbrewer; similarity_score: 0.14781
job_seeker: madprops; similarity_score: 0.14655
job_seeker: saiko-chriskun; similarity_score: 0.13492
job_seeker: ryankevans; similarity_score: 0.13177
job_seeker: orteipid; similarity_score: 0.12499
job_seeker: Hario; similarity_score: 0.11971
job_seeker: lechuckcaptain; similarity_score: 0.11258
job_seeker: wyclif; similarity_score: 0.10493
job_seeker: KTamasEnty; similarity_score: 0.10118
job_seeker: tehwalrus; similarity_score: 0.09658
job_seeker: frazer; similarity_score: 0.09188
job_seeker: chrisbennet; similarity_score: 0.08717
job_seeker: astangl; similarity_score: 0.08457
job_seeker: batbomb; similarity_score: 0.07521
