job_seeker: hannes2000; similarity_score: 0.89246
job_seeker: yoav; similarity_score: 0.53547
job_seeker: acharnou; similarity_score: 0.53204
job_seeker: valarauca1; similarity_score: 0.52866
job_seeker: RickS; similarity_score: 0.52865
job_seeker: joyofdata; similarity_score: 0.52530
job_seeker: richardhoward; similarity_score: 0.52200
job_seeker: siscia; similarity_score: 0.51874
job_seeker: AlexNeoNomad; similarity_score: 0.51552
job_seeker: osenar; similarity_score: 0.50919
job_seeker: jrm2k6; similarity_score: 0.50609
job_seeker: eximius; similarity_score: 0.49999
job_seeker: howard941; similarity_score: 0.49999
job_seeker: throwaway83; similarity_score: 0.49999
job_seeker: HamboneWilson; similarity_score: 0.48822
job_seeker: jamesbrewer; similarity_score: 0.48537
job_seeker: madprops; similarity_score: 0.47976
job_seeker: saiko-chriskun; similarity_score: 0.46367
job_seeker: ryankevans; similarity_score: 0.44863
job_seeker: orteipid; similarity_score: 0.43683
job_seeker: Hario; similarity_score: 0.41918
job_seeker: lechuckcaptain; similarity_score: 0.40886
job_seeker: wyclif; similarity_score: 0.38784
job_seeker: KTamasEnty; similarity_score: 0.37726
job_seeker: tehwalrus; similarity_score: 0.35622
job_seeker: frazer; similarity_score: 0.35020
job_seeker: astangl; similarity_score: 0.33199
job_seeker: chrisbennet; similarity_score: 0.33199
job_seeker: batbomb; similarity_score: 0.29962
