job_seeker: hannes2000; similarity_score: 0.84615
job_seeker: japesinator; similarity_score: 0.57894
job_seeker: philippnagel; similarity_score: 0.57893
job_seeker: mateja; similarity_score: 0.57893
job_seeker: thomasfromcdnjs; similarity_score: 0.57291
job_seeker: bruticus; similarity_score: 0.56700
job_seeker: cpursley; similarity_score: 0.56700
job_seeker: darsi; similarity_score: 0.56700
job_seeker: jecjec; similarity_score: 0.56121
job_seeker: apsdehal; similarity_score: 0.56121
job_seeker: Cyranix; similarity_score: 0.55555
job_seeker: J_Darnley; similarity_score: 0.54999
job_seeker: kidsil; similarity_score: 0.54999
job_seeker: csorrell; similarity_score: 0.54999
job_seeker: keane; similarity_score: 0.54999
job_seeker: ddebernardy; similarity_score: 0.54999
job_seeker: asethwright; similarity_score: 0.54455
job_seeker: cswelin; similarity_score: 0.54455
job_seeker: beanmind; similarity_score: 0.54454
job_seeker: toddrew; similarity_score: 0.54454
job_seeker: Daves; similarity_score: 0.53921
job_seeker: cday; similarity_score: 0.53921
job_seeker: jan0e; similarity_score: 0.53920
job_seeker: fvinci; similarity_score: 0.53397
job_seeker: hayolie; similarity_score: 0.53397
job_seeker: ealeksandrov; similarity_score: 0.52884
job_seeker: akama; similarity_score: 0.52884
job_seeker: yen223; similarity_score: 0.52884
job_seeker: BenderV; similarity_score: 0.52884
job_seeker: lukasLansky; similarity_score: 0.52883
job_seeker: nt_tdc; similarity_score: 0.52380
job_seeker: paulojreis; similarity_score: 0.52380
job_seeker: bluerobotcat; similarity_score: 0.51886
job_seeker: keraj; similarity_score: 0.51886
job_seeker: gsamm; similarity_score: 0.50925
job_seeker: dyadic; similarity_score: 0.50458
job_seeker: mtdavis; similarity_score: 0.50458
job_seeker: yzzxy; similarity_score: 0.50458
job_seeker: emillon; similarity_score: 0.50458
job_seeker: sfteus; similarity_score: 0.50458
job_seeker: tomaskazemekas; similarity_score: 0.49106
job_seeker: schneidmaster; similarity_score: 0.48244
job_seeker: gmoneynj2000; similarity_score: 0.47825
job_seeker: Jarlakxen; similarity_score: 0.47413
job_seeker: navait; similarity_score: 0.47008
job_seeker: 67726e; similarity_score: 0.47008
job_seeker: bcoates; similarity_score: 0.46609
job_seeker: jw989; similarity_score: 0.46609
job_seeker: kparaju; similarity_score: 0.46218
job_seeker: iN7h33nD; similarity_score: 0.46218
job_seeker: zwetan; similarity_score: 0.46218
job_seeker: domador; similarity_score: 0.46217
job_seeker: sdernley; similarity_score: 0.45833
job_seeker: Akkuma; similarity_score: 0.45081
job_seeker: chrispecoraro; similarity_score: 0.44714
job_seeker: avyfain; similarity_score: 0.43999
job_seeker: mike-cardwell; similarity_score: 0.43650
job_seeker: sidmitra; similarity_score: 0.42968
job_seeker: majodev; similarity_score: 0.42635
job_seeker: kirpekar; similarity_score: 0.42635
job_seeker: btbuildem; similarity_score: 0.42635
job_seeker: TheDom; similarity_score: 0.42634
job_seeker: acharnou; similarity_score: 0.42306
job_seeker: yoav; similarity_score: 0.41666
job_seeker: hereonbusiness; similarity_score: 0.41665
job_seeker: richardhoward; similarity_score: 0.40740
job_seeker: siscia; similarity_score: 0.40740
job_seeker: joyofdata; similarity_score: 0.40440
job_seeker: RickS; similarity_score: 0.40440
job_seeker: valarauca1; similarity_score: 0.40440
job_seeker: AlexNeoNomad; similarity_score: 0.39854
job_seeker: howard941; similarity_score: 0.39568
job_seeker: eximius; similarity_score: 0.39285
job_seeker: osenar; similarity_score: 0.39006
job_seeker: throwaway83; similarity_score: 0.38193
job_seeker: jrm2k6; similarity_score: 0.37930
job_seeker: jamesbrewer; similarity_score: 0.37930
job_seeker: HamboneWilson; similarity_score: 0.37930
job_seeker: madprops; similarity_score: 0.36665
job_seeker: saiko-chriskun; similarity_score: 0.35031
job_seeker: ryankevans; similarity_score: 0.33741
job_seeker: orteipid; similarity_score: 0.32737
job_seeker: Hario; similarity_score: 0.32163
job_seeker: lechuckcaptain; similarity_score: 0.30725
job_seeker: wyclif; similarity_score: 0.27918
job_seeker: KTamasEnty; similarity_score: 0.27776
job_seeker: tehwalrus; similarity_score: 0.26441
job_seeker: frazer; similarity_score: 0.25700
job_seeker: chrisbennet; similarity_score: 0.24886
job_seeker: astangl; similarity_score: 0.23912
job_seeker: batbomb; similarity_score: 0.21399
