job_seeker: hannes2000; similarity_score: 0.93939
job_seeker: Akkuma; similarity_score: 0.73112
job_seeker: majodev; similarity_score: 0.73112
job_seeker: yoav; similarity_score: 0.72429
job_seeker: hereonbusiness; similarity_score: 0.71758
job_seeker: chrispecoraro; similarity_score: 0.71428
job_seeker: TheDom; similarity_score: 0.71428
job_seeker: valarauca1; similarity_score: 0.71100
job_seeker: RickS; similarity_score: 0.70776
job_seeker: joyofdata; similarity_score: 0.70775
job_seeker: mike-cardwell; similarity_score: 0.70453
job_seeker: sidmitra; similarity_score: 0.70453
job_seeker: siscia; similarity_score: 0.70135
job_seeker: throwaway83; similarity_score: 0.69819
job_seeker: jrm2k6; similarity_score: 0.69819
job_seeker: acharnou; similarity_score: 0.69506
job_seeker: richardhoward; similarity_score: 0.69196
job_seeker: osenar; similarity_score: 0.69195
job_seeker: howard941; similarity_score: 0.68888
job_seeker: AlexNeoNomad; similarity_score: 0.68888
job_seeker: eximius; similarity_score: 0.68583
job_seeker: HamboneWilson; similarity_score: 0.67685
job_seeker: jamesbrewer; similarity_score: 0.66809
job_seeker: madprops; similarity_score: 0.65125
job_seeker: saiko-chriskun; similarity_score: 0.64049
job_seeker: ryankevans; similarity_score: 0.62499
job_seeker: orteipid; similarity_score: 0.61752
job_seeker: Hario; similarity_score: 0.61507
job_seeker: lechuckcaptain; similarity_score: 0.58934
job_seeker: wyclif; similarity_score: 0.57620
job_seeker: KTamasEnty; similarity_score: 0.55555
job_seeker: tehwalrus; similarity_score: 0.53818
job_seeker: frazer; similarity_score: 0.52720
job_seeker: astangl; similarity_score: 0.50653
job_seeker: chrisbennet; similarity_score: 0.50487
job_seeker: batbomb; similarity_score: 0.46827
