job_seeker: hannes2000; similarity_score: 0.88763
job_seeker: ealeksandrov; similarity_score: 0.65832
job_seeker: jan0e; similarity_score: 0.65832
job_seeker: Daves; similarity_score: 0.65289
job_seeker: cswelin; similarity_score: 0.65288
job_seeker: ddebernardy; similarity_score: 0.64753
job_seeker: paulojreis; similarity_score: 0.64227
job_seeker: yen223; similarity_score: 0.64227
job_seeker: J_Darnley; similarity_score: 0.64226
job_seeker: BenderV; similarity_score: 0.63709
job_seeker: mtdavis; similarity_score: 0.63708
job_seeker: dyadic; similarity_score: 0.63199
job_seeker: csorrell; similarity_score: 0.63199
job_seeker: hayolie; similarity_score: 0.63199
job_seeker: lukasLansky; similarity_score: 0.63199
job_seeker: yzzxy; similarity_score: 0.63199
job_seeker: nt_tdc; similarity_score: 0.63199
job_seeker: keraj; similarity_score: 0.62697
job_seeker: bluerobotcat; similarity_score: 0.62697
job_seeker: sfteus; similarity_score: 0.62697
job_seeker: jw989; similarity_score: 0.62697
job_seeker: emillon; similarity_score: 0.61718
job_seeker: tomaskazemekas; similarity_score: 0.60768
job_seeker: gmoneynj2000; similarity_score: 0.60304
job_seeker: Jarlakxen; similarity_score: 0.59847
job_seeker: schneidmaster; similarity_score: 0.59397
job_seeker: 67726e; similarity_score: 0.58518
job_seeker: iN7h33nD; similarity_score: 0.58517
job_seeker: bcoates; similarity_score: 0.58087
job_seeker: navait; similarity_score: 0.57663
job_seeker: avyfain; similarity_score: 0.57246
job_seeker: sdernley; similarity_score: 0.57246
job_seeker: zwetan; similarity_score: 0.57245
job_seeker: kparaju; similarity_score: 0.56834
job_seeker: domador; similarity_score: 0.56833
job_seeker: TheDom; similarity_score: 0.56028
job_seeker: Akkuma; similarity_score: 0.56028
job_seeker: chrispecoraro; similarity_score: 0.55244
job_seeker: yoav; similarity_score: 0.55244
job_seeker: btbuildem; similarity_score: 0.55244
job_seeker: kirpekar; similarity_score: 0.54482
job_seeker: hereonbusiness; similarity_score: 0.54482
job_seeker: sidmitra; similarity_score: 0.54109
job_seeker: majodev; similarity_score: 0.53741
job_seeker: RickS; similarity_score: 0.53741
job_seeker: mike-cardwell; similarity_score: 0.53378
job_seeker: valarauca1; similarity_score: 0.53019
job_seeker: AlexNeoNomad; similarity_score: 0.53019
job_seeker: richardhoward; similarity_score: 0.52666
job_seeker: joyofdata; similarity_score: 0.52666
job_seeker: acharnou; similarity_score: 0.52317
job_seeker: osenar; similarity_score: 0.51633
job_seeker: HamboneWilson; similarity_score: 0.51298
job_seeker: siscia; similarity_score: 0.51298
job_seeker: jrm2k6; similarity_score: 0.51297
job_seeker: eximius; similarity_score: 0.49999
job_seeker: throwaway83; similarity_score: 0.49999
job_seeker: jamesbrewer; similarity_score: 0.49685
job_seeker: howard941; similarity_score: 0.49067
job_seeker: madprops; similarity_score: 0.46470
job_seeker: ryankevans; similarity_score: 0.46469
job_seeker: saiko-chriskun; similarity_score: 0.46198
job_seeker: orteipid; similarity_score: 0.43887
job_seeker: Hario; similarity_score: 0.41360
job_seeker: lechuckcaptain; similarity_score: 0.40512
job_seeker: KTamasEnty; similarity_score: 0.37980
job_seeker: wyclif; similarity_score: 0.37440
job_seeker: tehwalrus; similarity_score: 0.35745
job_seeker: frazer; similarity_score: 0.34497
job_seeker: chrisbennet; similarity_score: 0.33054
job_seeker: astangl; similarity_score: 0.32915
job_seeker: batbomb; similarity_score: 0.29259
