job_seeker: hannes2000; similarity_score: 0.94897
job_seeker: claudiordgz; similarity_score: 0.86915
job_seeker: asfarley; similarity_score: 0.86915
job_seeker: nicopace; similarity_score: 0.86511
job_seeker: ucacian; similarity_score: 0.86511
job_seeker: mariocesar; similarity_score: 0.86510
job_seeker: ryanjanvier; similarity_score: 0.86510
job_seeker: waiquoo; similarity_score: 0.86110
job_seeker: gothy; similarity_score: 0.86110
job_seeker: rogerbinns; similarity_score: 0.86110
job_seeker: ownagefool; similarity_score: 0.86110
job_seeker: nubcakes; similarity_score: 0.85714
job_seeker: 2close4comfort; similarity_score: 0.85713
job_seeker: zachcowell; similarity_score: 0.85713
job_seeker: hiby007; similarity_score: 0.85321
job_seeker: ryaneager; similarity_score: 0.85320
job_seeker: rahulroy; similarity_score: 0.85320
job_seeker: pablokbs; similarity_score: 0.84931
job_seeker: baggachipz; similarity_score: 0.84930
job_seeker: Achshar; similarity_score: 0.84544
job_seeker: bruticus; similarity_score: 0.84544
job_seeker: mateja; similarity_score: 0.84544
job_seeker: 2bluesc; similarity_score: 0.84162
job_seeker: Grue3; similarity_score: 0.84162
job_seeker: thomasfromcdnjs; similarity_score: 0.84162
job_seeker: Cyranix; similarity_score: 0.83783
job_seeker: kidsil; similarity_score: 0.83783
job_seeker: japesinator; similarity_score: 0.83783
job_seeker: 32faction; similarity_score: 0.83783
job_seeker: jecjec; similarity_score: 0.83407
job_seeker: toddrew; similarity_score: 0.83407
job_seeker: philippnagel; similarity_score: 0.83407
job_seeker: hayolie; similarity_score: 0.83035
job_seeker: TapanilaT; similarity_score: 0.83035
job_seeker: codez; similarity_score: 0.83035
job_seeker: darsi; similarity_score: 0.83034
job_seeker: cpursley; similarity_score: 0.83034
job_seeker: sfteus; similarity_score: 0.82666
job_seeker: jan0e; similarity_score: 0.82666
job_seeker: apsdehal; similarity_score: 0.82666
job_seeker: asethwright; similarity_score: 0.82665
job_seeker: mtdavis; similarity_score: 0.82300
job_seeker: nt_tdc; similarity_score: 0.82300
job_seeker: akama; similarity_score: 0.82300
job_seeker: Daves; similarity_score: 0.82300
job_seeker: cday; similarity_score: 0.82300
job_seeker: cswelin; similarity_score: 0.82300
job_seeker: beanmind; similarity_score: 0.81938
job_seeker: fvinci; similarity_score: 0.81938
job_seeker: ealeksandrov; similarity_score: 0.81938
job_seeker: gsamm; similarity_score: 0.81937
job_seeker: yen223; similarity_score: 0.81937
job_seeker: ddebernardy; similarity_score: 0.81937
job_seeker: J_Darnley; similarity_score: 0.81578
job_seeker: lukasLansky; similarity_score: 0.81578
job_seeker: csorrell; similarity_score: 0.81222
job_seeker: BenderV; similarity_score: 0.81222
job_seeker: keane; similarity_score: 0.81222
job_seeker: paulojreis; similarity_score: 0.80869
job_seeker: yzzxy; similarity_score: 0.80868
job_seeker: dyadic; similarity_score: 0.80518
job_seeker: keraj; similarity_score: 0.80171
job_seeker: bluerobotcat; similarity_score: 0.79827
job_seeker: Jarlakxen; similarity_score: 0.79486
job_seeker: emillon; similarity_score: 0.79486
job_seeker: navait; similarity_score: 0.79486
job_seeker: tomaskazemekas; similarity_score: 0.78813
job_seeker: bcoates; similarity_score: 0.78150
job_seeker: 67726e; similarity_score: 0.78150
job_seeker: jw989; similarity_score: 0.77823
job_seeker: domador; similarity_score: 0.77823
job_seeker: gmoneynj2000; similarity_score: 0.77823
job_seeker: schneidmaster; similarity_score: 0.77499
job_seeker: iN7h33nD; similarity_score: 0.77499
job_seeker: kparaju; similarity_score: 0.76859
job_seeker: chrispecoraro; similarity_score: 0.76859
job_seeker: zwetan; similarity_score: 0.76858
job_seeker: avyfain; similarity_score: 0.76229
job_seeker: sdernley; similarity_score: 0.76228
job_seeker: sidmitra; similarity_score: 0.75918
job_seeker: Akkuma; similarity_score: 0.75917
job_seeker: TheDom; similarity_score: 0.74999
job_seeker: mike-cardwell; similarity_score: 0.74999
job_seeker: kirpekar; similarity_score: 0.74698
job_seeker: hereonbusiness; similarity_score: 0.74697
job_seeker: btbuildem; similarity_score: 0.74399
job_seeker: yoav; similarity_score: 0.74399
job_seeker: majodev; similarity_score: 0.74399
job_seeker: acharnou; similarity_score: 0.74102
job_seeker: RickS; similarity_score: 0.74102
job_seeker: joyofdata; similarity_score: 0.73517
job_seeker: osenar; similarity_score: 0.73516
job_seeker: valarauca1; similarity_score: 0.72940
job_seeker: richardhoward; similarity_score: 0.72656
job_seeker: AlexNeoNomad; similarity_score: 0.72092
job_seeker: HamboneWilson; similarity_score: 0.72092
job_seeker: eximius; similarity_score: 0.71814
job_seeker: jamesbrewer; similarity_score: 0.71814
job_seeker: siscia; similarity_score: 0.71814
job_seeker: jrm2k6; similarity_score: 0.71263
job_seeker: throwaway83; similarity_score: 0.71263
job_seeker: howard941; similarity_score: 0.70454
job_seeker: madprops; similarity_score: 0.69923
job_seeker: saiko-chriskun; similarity_score: 0.68131
job_seeker: ryankevans; similarity_score: 0.67882
job_seeker: orteipid; similarity_score: 0.66191
job_seeker: Hario; similarity_score: 0.64807
job_seeker: lechuckcaptain; similarity_score: 0.63480
job_seeker: wyclif; similarity_score: 0.59999
job_seeker: KTamasEnty; similarity_score: 0.59614
job_seeker: frazer; similarity_score: 0.57229
job_seeker: tehwalrus; similarity_score: 0.56880
job_seeker: chrisbennet; similarity_score: 0.54545
job_seeker: astangl; similarity_score: 0.54226
job_seeker: batbomb; similarity_score: 0.50958
