job_seeker: hannes2000; similarity_score: 0.93243
job_seeker: claudiordgz; similarity_score: 0.82142
job_seeker: ownagefool; similarity_score: 0.82142
job_seeker: waiquoo; similarity_score: 0.81656
job_seeker: mariocesar; similarity_score: 0.81176
job_seeker: rahulroy; similarity_score: 0.81175
job_seeker: gothy; similarity_score: 0.80701
job_seeker: 3zzy; similarity_score: 0.80701
job_seeker: ryanjanvier; similarity_score: 0.80701
job_seeker: ryaneager; similarity_score: 0.80700
job_seeker: nicopace; similarity_score: 0.80232
job_seeker: nubcakes; similarity_score: 0.80231
job_seeker: hiby007; similarity_score: 0.79768
job_seeker: 32faction; similarity_score: 0.79768
job_seeker: Grue3; similarity_score: 0.79768
job_seeker: baggachipz; similarity_score: 0.79768
job_seeker: cpursley; similarity_score: 0.79768
job_seeker: toddrew; similarity_score: 0.79310
job_seeker: pablokbs; similarity_score: 0.79310
job_seeker: mateja; similarity_score: 0.79310
job_seeker: philippnagel; similarity_score: 0.78857
job_seeker: japesinator; similarity_score: 0.78857
job_seeker: 2bluesc; similarity_score: 0.78856
job_seeker: Achshar; similarity_score: 0.78856
job_seeker: zachcowell; similarity_score: 0.78856
job_seeker: 2close4comfort; similarity_score: 0.78856
job_seeker: codez; similarity_score: 0.77965
job_seeker: jecjec; similarity_score: 0.77965
job_seeker: kidsil; similarity_score: 0.77527
job_seeker: TapanilaT; similarity_score: 0.77527
job_seeker: darsi; similarity_score: 0.77527
job_seeker: bruticus; similarity_score: 0.77527
job_seeker: beanmind; similarity_score: 0.77527
job_seeker: thomasfromcdnjs; similarity_score: 0.77527
job_seeker: ddebernardy; similarity_score: 0.77094
job_seeker: apsdehal; similarity_score: 0.77094
job_seeker: asethwright; similarity_score: 0.77094
job_seeker: Cyranix; similarity_score: 0.76665
job_seeker: fvinci; similarity_score: 0.76242
job_seeker: jan0e; similarity_score: 0.76242
job_seeker: cday; similarity_score: 0.76242
job_seeker: csorrell; similarity_score: 0.76242
job_seeker: Daves; similarity_score: 0.76242
job_seeker: keane; similarity_score: 0.75823
job_seeker: J_Darnley; similarity_score: 0.75823
job_seeker: lukasLansky; similarity_score: 0.75409
job_seeker: cswelin; similarity_score: 0.75408
job_seeker: gsamm; similarity_score: 0.75408
job_seeker: akama; similarity_score: 0.74999
job_seeker: ealeksandrov; similarity_score: 0.74999
job_seeker: nt_tdc; similarity_score: 0.74999
job_seeker: yen223; similarity_score: 0.74594
job_seeker: BenderV; similarity_score: 0.74594
job_seeker: hayolie; similarity_score: 0.74594
job_seeker: dyadic; similarity_score: 0.74593
job_seeker: paulojreis; similarity_score: 0.74193
job_seeker: sfteus; similarity_score: 0.74192
job_seeker: yzzxy; similarity_score: 0.73796
job_seeker: keraj; similarity_score: 0.73403
job_seeker: emillon; similarity_score: 0.73403
job_seeker: bluerobotcat; similarity_score: 0.73015
job_seeker: mtdavis; similarity_score: 0.72630
job_seeker: tomaskazemekas; similarity_score: 0.72250
job_seeker: jw989; similarity_score: 0.71874
job_seeker: gmoneynj2000; similarity_score: 0.71502
job_seeker: schneidmaster; similarity_score: 0.70768
job_seeker: Jarlakxen; similarity_score: 0.70768
job_seeker: 67726e; similarity_score: 0.70768
job_seeker: navait; similarity_score: 0.70050
job_seeker: sdernley; similarity_score: 0.69696
job_seeker: bcoates; similarity_score: 0.69696
job_seeker: zwetan; similarity_score: 0.69696
job_seeker: domador; similarity_score: 0.69696
job_seeker: iN7h33nD; similarity_score: 0.69346
job_seeker: Akkuma; similarity_score: 0.68656
job_seeker: avyfain; similarity_score: 0.68656
job_seeker: kparaju; similarity_score: 0.68656
job_seeker: chrispecoraro; similarity_score: 0.67980
job_seeker: TheDom; similarity_score: 0.67979
job_seeker: sidmitra; similarity_score: 0.67646
job_seeker: RickS; similarity_score: 0.67646
job_seeker: btbuildem; similarity_score: 0.66989
job_seeker: mike-cardwell; similarity_score: 0.66989
job_seeker: yoav; similarity_score: 0.66665
job_seeker: kirpekar; similarity_score: 0.66665
job_seeker: hereonbusiness; similarity_score: 0.66345
job_seeker: majodev; similarity_score: 0.66345
job_seeker: joyofdata; similarity_score: 0.66028
job_seeker: richardhoward; similarity_score: 0.65713
job_seeker: valarauca1; similarity_score: 0.65402
job_seeker: acharnou; similarity_score: 0.65094
job_seeker: siscia; similarity_score: 0.64788
job_seeker: osenar; similarity_score: 0.64185
job_seeker: AlexNeoNomad; similarity_score: 0.63593
job_seeker: eximius; similarity_score: 0.63302
job_seeker: jrm2k6; similarity_score: 0.63302
job_seeker: throwaway83; similarity_score: 0.62727
job_seeker: howard941; similarity_score: 0.62443
job_seeker: jamesbrewer; similarity_score: 0.62161
job_seeker: HamboneWilson; similarity_score: 0.61607
job_seeker: madprops; similarity_score: 0.60261
job_seeker: saiko-chriskun; similarity_score: 0.59999
job_seeker: ryankevans; similarity_score: 0.58973
job_seeker: orteipid; similarity_score: 0.56789
job_seeker: Hario; similarity_score: 0.55421
job_seeker: lechuckcaptain; similarity_score: 0.52873
job_seeker: wyclif; similarity_score: 0.51300
job_seeker: KTamasEnty; similarity_score: 0.50734
job_seeker: tehwalrus; similarity_score: 0.48935
job_seeker: frazer; similarity_score: 0.47259
job_seeker: astangl; similarity_score: 0.45846
job_seeker: chrisbennet; similarity_score: 0.45846
job_seeker: batbomb; similarity_score: 0.42592
