job_seeker: hannes2000; similarity_score: 0.89898
job_seeker: 32faction; similarity_score: 0.71773
job_seeker: cpursley; similarity_score: 0.71773
job_seeker: pablokbs; similarity_score: 0.71773
job_seeker: ryaneager; similarity_score: 0.71199
job_seeker: Achshar; similarity_score: 0.71199
job_seeker: rahulroy; similarity_score: 0.71199
job_seeker: 2close4comfort; similarity_score: 0.71199
job_seeker: philippnagel; similarity_score: 0.71199
job_seeker: Grue3; similarity_score: 0.71199
job_seeker: hiby007; similarity_score: 0.71199
job_seeker: nubcakes; similarity_score: 0.70634
job_seeker: mateja; similarity_score: 0.70634
job_seeker: zachcowell; similarity_score: 0.70634
job_seeker: beanmind; similarity_score: 0.70078
job_seeker: codez; similarity_score: 0.70077
job_seeker: kidsil; similarity_score: 0.70077
job_seeker: keane; similarity_score: 0.70077
job_seeker: jecjec; similarity_score: 0.69531
job_seeker: TapanilaT; similarity_score: 0.69531
job_seeker: thomasfromcdnjs; similarity_score: 0.69530
job_seeker: apsdehal; similarity_score: 0.69530
job_seeker: yen223; similarity_score: 0.68992
job_seeker: Cyranix; similarity_score: 0.68992
job_seeker: bruticus; similarity_score: 0.68992
job_seeker: darsi; similarity_score: 0.68992
job_seeker: cswelin; similarity_score: 0.68461
job_seeker: lukasLansky; similarity_score: 0.67938
job_seeker: asethwright; similarity_score: 0.67937
job_seeker: toddrew; similarity_score: 0.67937
job_seeker: J_Darnley; similarity_score: 0.67424
job_seeker: fvinci; similarity_score: 0.67423
job_seeker: jan0e; similarity_score: 0.66917
job_seeker: akama; similarity_score: 0.66916
job_seeker: ddebernardy; similarity_score: 0.66916
job_seeker: BenderV; similarity_score: 0.66916
job_seeker: ealeksandrov; similarity_score: 0.66417
job_seeker: Daves; similarity_score: 0.66417
job_seeker: csorrell; similarity_score: 0.66417
job_seeker: cday; similarity_score: 0.66416
job_seeker: gsamm; similarity_score: 0.65925
job_seeker: hayolie; similarity_score: 0.65924
job_seeker: nt_tdc; similarity_score: 0.65924
job_seeker: keraj; similarity_score: 0.65440
job_seeker: paulojreis; similarity_score: 0.64963
job_seeker: mtdavis; similarity_score: 0.64962
job_seeker: emillon; similarity_score: 0.64492
job_seeker: dyadic; similarity_score: 0.64492
job_seeker: bluerobotcat; similarity_score: 0.64028
job_seeker: sfteus; similarity_score: 0.64028
job_seeker: yzzxy; similarity_score: 0.63570
job_seeker: gmoneynj2000; similarity_score: 0.63120
job_seeker: Jarlakxen; similarity_score: 0.61805
job_seeker: 67726e; similarity_score: 0.61379
job_seeker: tomaskazemekas; similarity_score: 0.61378
job_seeker: navait; similarity_score: 0.61378
job_seeker: schneidmaster; similarity_score: 0.60958
job_seeker: iN7h33nD; similarity_score: 0.60543
job_seeker: domador; similarity_score: 0.59731
job_seeker: jw989; similarity_score: 0.59731
job_seeker: bcoates; similarity_score: 0.59730
job_seeker: kparaju; similarity_score: 0.59730
job_seeker: sdernley; similarity_score: 0.59332
job_seeker: zwetan; similarity_score: 0.59332
job_seeker: chrispecoraro; similarity_score: 0.58939
job_seeker: avyfain; similarity_score: 0.58169
job_seeker: Akkuma; similarity_score: 0.58169
job_seeker: valarauca1; similarity_score: 0.57051
job_seeker: RickS; similarity_score: 0.57050
job_seeker: btbuildem; similarity_score: 0.56687
job_seeker: sidmitra; similarity_score: 0.56687
job_seeker: yoav; similarity_score: 0.56687
job_seeker: mike-cardwell; similarity_score: 0.56687
job_seeker: kirpekar; similarity_score: 0.56687
job_seeker: TheDom; similarity_score: 0.56687
job_seeker: acharnou; similarity_score: 0.56328
job_seeker: hereonbusiness; similarity_score: 0.56328
job_seeker: siscia; similarity_score: 0.55974
job_seeker: majodev; similarity_score: 0.55974
job_seeker: joyofdata; similarity_score: 0.54937
job_seeker: richardhoward; similarity_score: 0.53938
job_seeker: AlexNeoNomad; similarity_score: 0.53293
job_seeker: HamboneWilson; similarity_score: 0.53293
job_seeker: osenar; similarity_score: 0.53292
job_seeker: throwaway83; similarity_score: 0.52975
job_seeker: jrm2k6; similarity_score: 0.52662
job_seeker: eximius; similarity_score: 0.52352
job_seeker: howard941; similarity_score: 0.51743
job_seeker: madprops; similarity_score: 0.50856
job_seeker: jamesbrewer; similarity_score: 0.50567
job_seeker: saiko-chriskun; similarity_score: 0.48900
job_seeker: ryankevans; similarity_score: 0.46841
job_seeker: orteipid; similarity_score: 0.45876
job_seeker: Hario; similarity_score: 0.45640
job_seeker: lechuckcaptain; similarity_score: 0.42380
job_seeker: wyclif; similarity_score: 0.40825
job_seeker: KTamasEnty; similarity_score: 0.39206
job_seeker: tehwalrus; similarity_score: 0.37871
job_seeker: frazer; similarity_score: 0.36475
job_seeker: chrisbennet; similarity_score: 0.35599
job_seeker: astangl; similarity_score: 0.34629
job_seeker: batbomb; similarity_score: 0.31672
