job_seeker: hannes2000; similarity_score: 0.94317
job_seeker: 32faction; similarity_score: 0.83838
job_seeker: Grue3; similarity_score: 0.83838
job_seeker: 3zzy; similarity_score: 0.83838
job_seeker: Achshar; similarity_score: 0.83837
job_seeker: baggachipz; similarity_score: 0.83837
job_seeker: nubcakes; similarity_score: 0.83417
job_seeker: pablokbs; similarity_score: 0.82999
job_seeker: 2close4comfort; similarity_score: 0.82999
job_seeker: zachcowell; similarity_score: 0.82586
job_seeker: philippnagel; similarity_score: 0.82586
job_seeker: thomasfromcdnjs; similarity_score: 0.82586
job_seeker: 2bluesc; similarity_score: 0.82586
job_seeker: toddrew; similarity_score: 0.82586
job_seeker: rahulroy; similarity_score: 0.82586
job_seeker: cpursley; similarity_score: 0.82178
job_seeker: hiby007; similarity_score: 0.82177
job_seeker: jecjec; similarity_score: 0.82177
job_seeker: beanmind; similarity_score: 0.81772
job_seeker: bruticus; similarity_score: 0.81372
job_seeker: codez; similarity_score: 0.81372
job_seeker: lukasLansky; similarity_score: 0.80975
job_seeker: Daves; similarity_score: 0.80975
job_seeker: kidsil; similarity_score: 0.80975
job_seeker: akama; similarity_score: 0.80582
job_seeker: cswelin; similarity_score: 0.80581
job_seeker: apsdehal; similarity_score: 0.80581
job_seeker: TapanilaT; similarity_score: 0.80193
job_seeker: darsi; similarity_score: 0.80192
job_seeker: ddebernardy; similarity_score: 0.80192
job_seeker: nt_tdc; similarity_score: 0.80192
job_seeker: Cyranix; similarity_score: 0.80192
job_seeker: keane; similarity_score: 0.80192
job_seeker: jan0e; similarity_score: 0.80192
job_seeker: J_Darnley; similarity_score: 0.79807
job_seeker: asethwright; similarity_score: 0.79807
job_seeker: cday; similarity_score: 0.79806
job_seeker: BenderV; similarity_score: 0.79425
job_seeker: fvinci; similarity_score: 0.79425
job_seeker: ealeksandrov; similarity_score: 0.79424
job_seeker: keraj; similarity_score: 0.79047
job_seeker: hayolie; similarity_score: 0.79047
job_seeker: yen223; similarity_score: 0.79047
job_seeker: emillon; similarity_score: 0.78672
job_seeker: gsamm; similarity_score: 0.78672
job_seeker: csorrell; similarity_score: 0.78672
job_seeker: yzzxy; similarity_score: 0.78301
job_seeker: sfteus; similarity_score: 0.78301
job_seeker: paulojreis; similarity_score: 0.78301
job_seeker: bluerobotcat; similarity_score: 0.78301
job_seeker: mtdavis; similarity_score: 0.77933
job_seeker: dyadic; similarity_score: 0.77208
job_seeker: gmoneynj2000; similarity_score: 0.76497
job_seeker: jw989; similarity_score: 0.76146
job_seeker: tomaskazemekas; similarity_score: 0.75798
job_seeker: iN7h33nD; similarity_score: 0.75454
job_seeker: Jarlakxen; similarity_score: 0.75453
job_seeker: navait; similarity_score: 0.75453
job_seeker: sdernley; similarity_score: 0.75113
job_seeker: schneidmaster; similarity_score: 0.75112
job_seeker: 67726e; similarity_score: 0.75112
job_seeker: domador; similarity_score: 0.74438
job_seeker: avyfain; similarity_score: 0.74106
job_seeker: zwetan; similarity_score: 0.74106
job_seeker: bcoates; similarity_score: 0.73451
job_seeker: kparaju; similarity_score: 0.73450
job_seeker: btbuildem; similarity_score: 0.73450
job_seeker: Akkuma; similarity_score: 0.73127
job_seeker: TheDom; similarity_score: 0.72806
job_seeker: chrispecoraro; similarity_score: 0.71860
job_seeker: sidmitra; similarity_score: 0.71551
job_seeker: RickS; similarity_score: 0.71551
job_seeker: kirpekar; similarity_score: 0.71551
job_seeker: joyofdata; similarity_score: 0.71551
job_seeker: yoav; similarity_score: 0.71244
job_seeker: siscia; similarity_score: 0.71244
job_seeker: hereonbusiness; similarity_score: 0.70939
job_seeker: majodev; similarity_score: 0.70637
job_seeker: acharnou; similarity_score: 0.70338
job_seeker: mike-cardwell; similarity_score: 0.70338
job_seeker: richardhoward; similarity_score: 0.70041
job_seeker: jrm2k6; similarity_score: 0.69747
job_seeker: valarauca1; similarity_score: 0.69455
job_seeker: AlexNeoNomad; similarity_score: 0.69455
job_seeker: HamboneWilson; similarity_score: 0.68878
job_seeker: osenar; similarity_score: 0.68594
job_seeker: throwaway83; similarity_score: 0.68312
job_seeker: eximius; similarity_score: 0.68312
job_seeker: howard941; similarity_score: 0.68032
job_seeker: jamesbrewer; similarity_score: 0.67479
job_seeker: madprops; similarity_score: 0.67478
job_seeker: ryankevans; similarity_score: 0.64591
job_seeker: saiko-chriskun; similarity_score: 0.63846
job_seeker: Hario; similarity_score: 0.63117
job_seeker: orteipid; similarity_score: 0.61940
job_seeker: lechuckcaptain; similarity_score: 0.59073
job_seeker: wyclif; similarity_score: 0.57439
job_seeker: KTamasEnty; similarity_score: 0.56270
job_seeker: frazer; similarity_score: 0.54070
job_seeker: tehwalrus; similarity_score: 0.53895
job_seeker: chrisbennet; similarity_score: 0.52365
job_seeker: astangl; similarity_score: 0.51076
job_seeker: batbomb; similarity_score: 0.47428
