job_seeker: hannes2000; similarity_score: 0.95370
job_seeker: mateja; similarity_score: 0.85832
job_seeker: 2bluesc; similarity_score: 0.85832
job_seeker: baggachipz; similarity_score: 0.85832
job_seeker: rahulroy; similarity_score: 0.85476
job_seeker: kidsil; similarity_score: 0.85476
job_seeker: Achshar; similarity_score: 0.85476
job_seeker: thomasfromcdnjs; similarity_score: 0.85476
job_seeker: Grue3; similarity_score: 0.85476
job_seeker: philippnagel; similarity_score: 0.85476
job_seeker: cpursley; similarity_score: 0.85123
job_seeker: ryaneager; similarity_score: 0.85123
job_seeker: 32faction; similarity_score: 0.84773
job_seeker: TapanilaT; similarity_score: 0.84772
job_seeker: jecjec; similarity_score: 0.84425
job_seeker: cswelin; similarity_score: 0.84425
job_seeker: bruticus; similarity_score: 0.84425
job_seeker: lukasLansky; similarity_score: 0.84425
job_seeker: Daves; similarity_score: 0.84081
job_seeker: gsamm; similarity_score: 0.84081
job_seeker: apsdehal; similarity_score: 0.84081
job_seeker: Cyranix; similarity_score: 0.84081
job_seeker: toddrew; similarity_score: 0.84080
job_seeker: beanmind; similarity_score: 0.84080
job_seeker: darsi; similarity_score: 0.84080
job_seeker: akama; similarity_score: 0.83739
job_seeker: keane; similarity_score: 0.83739
job_seeker: cday; similarity_score: 0.83400
job_seeker: yen223; similarity_score: 0.83400
job_seeker: asethwright; similarity_score: 0.83064
job_seeker: ealeksandrov; similarity_score: 0.83063
job_seeker: hayolie; similarity_score: 0.83063
job_seeker: J_Darnley; similarity_score: 0.82730
job_seeker: sfteus; similarity_score: 0.82730
job_seeker: dyadic; similarity_score: 0.82730
job_seeker: keraj; similarity_score: 0.82730
job_seeker: jan0e; similarity_score: 0.82730
job_seeker: fvinci; similarity_score: 0.82399
job_seeker: ddebernardy; similarity_score: 0.82399
job_seeker: csorrell; similarity_score: 0.82399
job_seeker: BenderV; similarity_score: 0.82399
job_seeker: paulojreis; similarity_score: 0.82071
job_seeker: gmoneynj2000; similarity_score: 0.81746
job_seeker: mtdavis; similarity_score: 0.81745
job_seeker: yzzxy; similarity_score: 0.81422
job_seeker: tomaskazemekas; similarity_score: 0.81422
job_seeker: bluerobotcat; similarity_score: 0.81101
job_seeker: emillon; similarity_score: 0.81101
job_seeker: domador; similarity_score: 0.79844
job_seeker: schneidmaster; similarity_score: 0.79844
job_seeker: navait; similarity_score: 0.79844
job_seeker: jw989; similarity_score: 0.79536
job_seeker: iN7h33nD; similarity_score: 0.79230
job_seeker: TheDom; similarity_score: 0.79230
job_seeker: 67726e; similarity_score: 0.79230
job_seeker: zwetan; similarity_score: 0.79229
job_seeker: Jarlakxen; similarity_score: 0.78926
job_seeker: kparaju; similarity_score: 0.78326
job_seeker: avyfain; similarity_score: 0.78326
job_seeker: sdernley; similarity_score: 0.78326
job_seeker: bcoates; similarity_score: 0.77735
job_seeker: Akkuma; similarity_score: 0.77735
job_seeker: btbuildem; similarity_score: 0.77734
job_seeker: chrispecoraro; similarity_score: 0.77443
job_seeker: RickS; similarity_score: 0.77442
job_seeker: yoav; similarity_score: 0.77152
job_seeker: hereonbusiness; similarity_score: 0.76865
job_seeker: kirpekar; similarity_score: 0.76579
job_seeker: sidmitra; similarity_score: 0.76579
job_seeker: siscia; similarity_score: 0.76295
job_seeker: mike-cardwell; similarity_score: 0.75734
job_seeker: valarauca1; similarity_score: 0.75734
job_seeker: majodev; similarity_score: 0.75457
job_seeker: joyofdata; similarity_score: 0.75182
job_seeker: acharnou; similarity_score: 0.74908
job_seeker: richardhoward; similarity_score: 0.74637
job_seeker: osenar; similarity_score: 0.74367
job_seeker: jrm2k6; similarity_score: 0.74367
job_seeker: AlexNeoNomad; similarity_score: 0.74100
job_seeker: throwaway83; similarity_score: 0.74100
job_seeker: madprops; similarity_score: 0.73834
job_seeker: eximius; similarity_score: 0.73834
job_seeker: HamboneWilson; similarity_score: 0.73048
job_seeker: howard941; similarity_score: 0.72791
job_seeker: jamesbrewer; similarity_score: 0.72791
job_seeker: ryankevans; similarity_score: 0.70547
job_seeker: saiko-chriskun; similarity_score: 0.69829
job_seeker: orteipid; similarity_score: 0.68211
job_seeker: Hario; similarity_score: 0.66882
job_seeker: lechuckcaptain; similarity_score: 0.63974
job_seeker: wyclif; similarity_score: 0.63189
job_seeker: KTamasEnty; similarity_score: 0.62613
job_seeker: tehwalrus; similarity_score: 0.60588
job_seeker: frazer; similarity_score: 0.59025
job_seeker: chrisbennet; similarity_score: 0.58191
job_seeker: astangl; similarity_score: 0.56749
job_seeker: batbomb; similarity_score: 0.54352
