job_seeker: hannes2000; similarity_score: 0.87179
job_seeker: asethwright; similarity_score: 0.62384
job_seeker: jecjec; similarity_score: 0.62384
job_seeker: beanmind; similarity_score: 0.62384
job_seeker: Cyranix; similarity_score: 0.61817
job_seeker: bruticus; similarity_score: 0.61817
job_seeker: keane; similarity_score: 0.61260
job_seeker: fvinci; similarity_score: 0.60713
job_seeker: Daves; similarity_score: 0.60713
job_seeker: J_Darnley; similarity_score: 0.60713
job_seeker: cday; similarity_score: 0.60713
job_seeker: hayolie; similarity_score: 0.60176
job_seeker: yen223; similarity_score: 0.60176
job_seeker: jan0e; similarity_score: 0.60176
job_seeker: cswelin; similarity_score: 0.59648
job_seeker: lukasLansky; similarity_score: 0.59648
job_seeker: ddebernardy; similarity_score: 0.59648
job_seeker: BenderV; similarity_score: 0.59648
job_seeker: akama; similarity_score: 0.59130
job_seeker: ealeksandrov; similarity_score: 0.59129
job_seeker: dyadic; similarity_score: 0.59129
job_seeker: keraj; similarity_score: 0.59129
job_seeker: nt_tdc; similarity_score: 0.59129
job_seeker: csorrell; similarity_score: 0.58620
job_seeker: paulojreis; similarity_score: 0.58619
job_seeker: mtdavis; similarity_score: 0.58119
job_seeker: bluerobotcat; similarity_score: 0.58119
job_seeker: gsamm; similarity_score: 0.58118
job_seeker: sfteus; similarity_score: 0.57626
job_seeker: emillon; similarity_score: 0.56666
job_seeker: tomaskazemekas; similarity_score: 0.56665
job_seeker: yzzxy; similarity_score: 0.56665
job_seeker: gmoneynj2000; similarity_score: 0.55737
job_seeker: navait; similarity_score: 0.54838
job_seeker: schneidmaster; similarity_score: 0.54837
job_seeker: jw989; similarity_score: 0.53968
job_seeker: Jarlakxen; similarity_score: 0.53967
job_seeker: bcoates; similarity_score: 0.53542
job_seeker: 67726e; similarity_score: 0.53124
job_seeker: iN7h33nD; similarity_score: 0.52713
job_seeker: Akkuma; similarity_score: 0.52307
job_seeker: sdernley; similarity_score: 0.52307
job_seeker: domador; similarity_score: 0.52306
job_seeker: zwetan; similarity_score: 0.51907
job_seeker: kparaju; similarity_score: 0.51907
job_seeker: chrispecoraro; similarity_score: 0.51127
job_seeker: btbuildem; similarity_score: 0.50746
job_seeker: hereonbusiness; similarity_score: 0.50370
job_seeker: mike-cardwell; similarity_score: 0.50369
job_seeker: avyfain; similarity_score: 0.49999
job_seeker: majodev; similarity_score: 0.49634
job_seeker: yoav; similarity_score: 0.49274
job_seeker: sidmitra; similarity_score: 0.49274
job_seeker: kirpekar; similarity_score: 0.48920
job_seeker: TheDom; similarity_score: 0.48920
job_seeker: RickS; similarity_score: 0.47887
job_seeker: acharnou; similarity_score: 0.47551
job_seeker: siscia; similarity_score: 0.47222
job_seeker: joyofdata; similarity_score: 0.46574
job_seeker: valarauca1; similarity_score: 0.46258
job_seeker: richardhoward; similarity_score: 0.46257
job_seeker: eximius; similarity_score: 0.45637
job_seeker: AlexNeoNomad; similarity_score: 0.45333
job_seeker: osenar; similarity_score: 0.45332
job_seeker: HamboneWilson; similarity_score: 0.45332
job_seeker: howard941; similarity_score: 0.45032
job_seeker: jrm2k6; similarity_score: 0.44736
job_seeker: throwaway83; similarity_score: 0.44735
job_seeker: jamesbrewer; similarity_score: 0.43311
job_seeker: madprops; similarity_score: 0.43037
job_seeker: saiko-chriskun; similarity_score: 0.40718
job_seeker: ryankevans; similarity_score: 0.40717
job_seeker: orteipid; similarity_score: 0.38417
job_seeker: Hario; similarity_score: 0.37988
job_seeker: lechuckcaptain; similarity_score: 0.35788
job_seeker: wyclif; similarity_score: 0.34170
job_seeker: KTamasEnty; similarity_score: 0.32849
job_seeker: tehwalrus; similarity_score: 0.31627
job_seeker: frazer; similarity_score: 0.30087
job_seeker: astangl; similarity_score: 0.28813
job_seeker: chrisbennet; similarity_score: 0.28812
job_seeker: batbomb; similarity_score: 0.26254
