job_seeker: hannes2000; similarity_score: 0.93463
job_seeker: ealeksandrov; similarity_score: 0.76470
job_seeker: hayolie; similarity_score: 0.76470
job_seeker: ddebernardy; similarity_score: 0.76470
job_seeker: akama; similarity_score: 0.76469
job_seeker: nt_tdc; similarity_score: 0.76063
job_seeker: yen223; similarity_score: 0.76063
job_seeker: yzzxy; similarity_score: 0.76063
job_seeker: cday; similarity_score: 0.76063
job_seeker: jan0e; similarity_score: 0.76063
job_seeker: emillon; similarity_score: 0.75661
job_seeker: dyadic; similarity_score: 0.75660
job_seeker: paulojreis; similarity_score: 0.75262
job_seeker: gsamm; similarity_score: 0.74869
job_seeker: keraj; similarity_score: 0.74868
job_seeker: sfteus; similarity_score: 0.74868
job_seeker: BenderV; similarity_score: 0.74868
job_seeker: bluerobotcat; similarity_score: 0.74479
job_seeker: gmoneynj2000; similarity_score: 0.74478
job_seeker: mtdavis; similarity_score: 0.74093
job_seeker: jw989; similarity_score: 0.72958
job_seeker: navait; similarity_score: 0.72588
job_seeker: 67726e; similarity_score: 0.72588
job_seeker: schneidmaster; similarity_score: 0.72221
job_seeker: iN7h33nD; similarity_score: 0.72221
job_seeker: tomaskazemekas; similarity_score: 0.72221
job_seeker: Jarlakxen; similarity_score: 0.71499
job_seeker: sdernley; similarity_score: 0.71499
job_seeker: Akkuma; similarity_score: 0.70791
job_seeker: zwetan; similarity_score: 0.70442
job_seeker: kparaju; similarity_score: 0.70097
job_seeker: bcoates; similarity_score: 0.70097
job_seeker: chrispecoraro; similarity_score: 0.69755
job_seeker: domador; similarity_score: 0.69755
job_seeker: avyfain; similarity_score: 0.69081
job_seeker: TheDom; similarity_score: 0.68749
job_seeker: btbuildem; similarity_score: 0.68749
job_seeker: hereonbusiness; similarity_score: 0.68420
job_seeker: RickS; similarity_score: 0.68420
job_seeker: sidmitra; similarity_score: 0.68420
job_seeker: kirpekar; similarity_score: 0.68094
job_seeker: siscia; similarity_score: 0.67772
job_seeker: mike-cardwell; similarity_score: 0.67771
job_seeker: valarauca1; similarity_score: 0.67135
job_seeker: yoav; similarity_score: 0.66821
job_seeker: joyofdata; similarity_score: 0.66821
job_seeker: majodev; similarity_score: 0.66203
job_seeker: AlexNeoNomad; similarity_score: 0.65898
job_seeker: acharnou; similarity_score: 0.65897
job_seeker: jrm2k6; similarity_score: 0.65296
job_seeker: eximius; similarity_score: 0.65295
job_seeker: richardhoward; similarity_score: 0.64999
job_seeker: HamboneWilson; similarity_score: 0.64999
job_seeker: osenar; similarity_score: 0.64999
job_seeker: jamesbrewer; similarity_score: 0.64705
job_seeker: howard941; similarity_score: 0.63838
job_seeker: throwaway83; similarity_score: 0.63555
job_seeker: madprops; similarity_score: 0.62719
job_seeker: saiko-chriskun; similarity_score: 0.61110
job_seeker: ryankevans; similarity_score: 0.60850
job_seeker: orteipid; similarity_score: 0.58605
job_seeker: Hario; similarity_score: 0.56745
job_seeker: lechuckcaptain; similarity_score: 0.55425
job_seeker: wyclif; similarity_score: 0.54371
job_seeker: KTamasEnty; similarity_score: 0.53159
job_seeker: tehwalrus; similarity_score: 0.50529
job_seeker: frazer; similarity_score: 0.50175
job_seeker: chrisbennet; similarity_score: 0.47507
job_seeker: astangl; similarity_score: 0.47350
job_seeker: batbomb; similarity_score: 0.43864
