job_seeker: hannes2000; similarity_score: 0.96665
job_seeker: darsi; similarity_score: 0.87878
job_seeker: paulojreis; similarity_score: 0.87878
job_seeker: yen223; similarity_score: 0.87613
job_seeker: ddebernardy; similarity_score: 0.87612
job_seeker: asethwright; similarity_score: 0.87612
job_seeker: csorrell; similarity_score: 0.87612
job_seeker: keraj; similarity_score: 0.87349
job_seeker: BenderV; similarity_score: 0.87349
job_seeker: hayolie; similarity_score: 0.87348
job_seeker: yzzxy; similarity_score: 0.87086
job_seeker: ealeksandrov; similarity_score: 0.87086
job_seeker: tomaskazemekas; similarity_score: 0.86826
job_seeker: gmoneynj2000; similarity_score: 0.86826
job_seeker: mtdavis; similarity_score: 0.86825
job_seeker: emillon; similarity_score: 0.86309
job_seeker: Jarlakxen; similarity_score: 0.86308
job_seeker: iN7h33nD; similarity_score: 0.86053
job_seeker: schneidmaster; similarity_score: 0.85798
job_seeker: zwetan; similarity_score: 0.85797
job_seeker: jw989; similarity_score: 0.85545
job_seeker: navait; similarity_score: 0.85043
job_seeker: 67726e; similarity_score: 0.84795
job_seeker: hereonbusiness; similarity_score: 0.84794
job_seeker: domador; similarity_score: 0.84794
job_seeker: Akkuma; similarity_score: 0.84547
job_seeker: kparaju; similarity_score: 0.84547
job_seeker: sdernley; similarity_score: 0.84547
job_seeker: avyfain; similarity_score: 0.84302
job_seeker: btbuildem; similarity_score: 0.84301
job_seeker: bcoates; similarity_score: 0.83814
job_seeker: TheDom; similarity_score: 0.83573
job_seeker: yoav; similarity_score: 0.83573
job_seeker: joyofdata; similarity_score: 0.83333
job_seeker: RickS; similarity_score: 0.83094
job_seeker: chrispecoraro; similarity_score: 0.82856
job_seeker: sidmitra; similarity_score: 0.82856
job_seeker: kirpekar; similarity_score: 0.82620
job_seeker: eximius; similarity_score: 0.82152
job_seeker: throwaway83; similarity_score: 0.81920
job_seeker: AlexNeoNomad; similarity_score: 0.81920
job_seeker: mike-cardwell; similarity_score: 0.81920
job_seeker: siscia; similarity_score: 0.81690
job_seeker: valarauca1; similarity_score: 0.81689
job_seeker: richardhoward; similarity_score: 0.81689
job_seeker: osenar; similarity_score: 0.81460
job_seeker: majodev; similarity_score: 0.81459
job_seeker: jamesbrewer; similarity_score: 0.81004
job_seeker: jrm2k6; similarity_score: 0.80779
job_seeker: acharnou; similarity_score: 0.80778
job_seeker: HamboneWilson; similarity_score: 0.80331
job_seeker: madprops; similarity_score: 0.79670
job_seeker: howard941; similarity_score: 0.79669
job_seeker: saiko-chriskun; similarity_score: 0.79018
job_seeker: ryankevans; similarity_score: 0.77747
job_seeker: orteipid; similarity_score: 0.76114
job_seeker: Hario; similarity_score: 0.75717
job_seeker: lechuckcaptain; similarity_score: 0.73979
job_seeker: wyclif; similarity_score: 0.73417
job_seeker: KTamasEnty; similarity_score: 0.71603
job_seeker: tehwalrus; similarity_score: 0.69377
job_seeker: frazer; similarity_score: 0.69046
job_seeker: astangl; similarity_score: 0.67598
job_seeker: chrisbennet; similarity_score: 0.67284
job_seeker: batbomb; similarity_score: 0.63596
