job_seeker: hannes2000; similarity_score: 0.96855
job_seeker: saiko-chriskun; similarity_score: 0.77973
job_seeker: Hario; similarity_score: 0.76048
job_seeker: orteipid; similarity_score: 0.75861
job_seeker: lechuckcaptain; similarity_score: 0.74938
job_seeker: wyclif; similarity_score: 0.73332
job_seeker: KTamasEnty; similarity_score: 0.71794
job_seeker: tehwalrus; similarity_score: 0.69682
job_seeker: astangl; similarity_score: 0.68141
job_seeker: frazer; similarity_score: 0.67990
job_seeker: chrisbennet; similarity_score: 0.66810
job_seeker: batbomb; similarity_score: 0.64434
