job_seeker: hannes2000; similarity_score: 0.94474
job_seeker: ddebernardy; similarity_score: 0.81042
job_seeker: beanmind; similarity_score: 0.81041
job_seeker: TapanilaT; similarity_score: 0.81041
job_seeker: Cyranix; similarity_score: 0.81041
job_seeker: darsi; similarity_score: 0.80660
job_seeker: keane; similarity_score: 0.80659
job_seeker: fvinci; similarity_score: 0.80659
job_seeker: nt_tdc; similarity_score: 0.80281
job_seeker: jan0e; similarity_score: 0.80280
job_seeker: cday; similarity_score: 0.79906
job_seeker: Daves; similarity_score: 0.79906
job_seeker: cswelin; similarity_score: 0.79906
job_seeker: csorrell; similarity_score: 0.79905
job_seeker: paulojreis; similarity_score: 0.79905
job_seeker: J_Darnley; similarity_score: 0.79534
job_seeker: BenderV; similarity_score: 0.79533
job_seeker: ealeksandrov; similarity_score: 0.79166
job_seeker: asethwright; similarity_score: 0.79166
job_seeker: akama; similarity_score: 0.79165
job_seeker: yen223; similarity_score: 0.78801
job_seeker: hayolie; similarity_score: 0.78801
job_seeker: bluerobotcat; similarity_score: 0.78801
job_seeker: gsamm; similarity_score: 0.78439
job_seeker: keraj; similarity_score: 0.78439
job_seeker: mtdavis; similarity_score: 0.78081
job_seeker: sfteus; similarity_score: 0.78081
job_seeker: emillon; similarity_score: 0.78081
job_seeker: dyadic; similarity_score: 0.78081
job_seeker: yzzxy; similarity_score: 0.78081
job_seeker: gmoneynj2000; similarity_score: 0.77026
job_seeker: sdernley; similarity_score: 0.77026
job_seeker: tomaskazemekas; similarity_score: 0.76680
job_seeker: navait; similarity_score: 0.76339
job_seeker: jw989; similarity_score: 0.75999
job_seeker: zwetan; similarity_score: 0.75999
job_seeker: 67726e; similarity_score: 0.75999
job_seeker: iN7h33nD; similarity_score: 0.75663
job_seeker: schneidmaster; similarity_score: 0.75329
job_seeker: Akkuma; similarity_score: 0.74671
job_seeker: Jarlakxen; similarity_score: 0.74347
job_seeker: domador; similarity_score: 0.74347
job_seeker: kparaju; similarity_score: 0.74346
job_seeker: bcoates; similarity_score: 0.74025
job_seeker: avyfain; similarity_score: 0.73076
job_seeker: RickS; similarity_score: 0.72765
job_seeker: btbuildem; similarity_score: 0.72457
job_seeker: chrispecoraro; similarity_score: 0.72457
job_seeker: TheDom; similarity_score: 0.72151
job_seeker: hereonbusiness; similarity_score: 0.71848
job_seeker: mike-cardwell; similarity_score: 0.71848
job_seeker: yoav; similarity_score: 0.71847
job_seeker: majodev; similarity_score: 0.71547
job_seeker: kirpekar; similarity_score: 0.71547
job_seeker: sidmitra; similarity_score: 0.71547
job_seeker: valarauca1; similarity_score: 0.70954
job_seeker: siscia; similarity_score: 0.70953
job_seeker: joyofdata; similarity_score: 0.70660
job_seeker: AlexNeoNomad; similarity_score: 0.70369
job_seeker: acharnou; similarity_score: 0.70369
job_seeker: throwaway83; similarity_score: 0.70081
job_seeker: richardhoward; similarity_score: 0.70081
job_seeker: osenar; similarity_score: 0.69795
job_seeker: eximius; similarity_score: 0.69795
job_seeker: HamboneWilson; similarity_score: 0.69230
job_seeker: jamesbrewer; similarity_score: 0.68399
job_seeker: jrm2k6; similarity_score: 0.67856
job_seeker: howard941; similarity_score: 0.67588
job_seeker: madprops; similarity_score: 0.66278
job_seeker: saiko-chriskun; similarity_score: 0.65768
job_seeker: ryankevans; similarity_score: 0.64528
job_seeker: orteipid; similarity_score: 0.62637
job_seeker: Hario; similarity_score: 0.61510
job_seeker: lechuckcaptain; similarity_score: 0.61071
job_seeker: wyclif; similarity_score: 0.57382
job_seeker: KTamasEnty; similarity_score: 0.56809
job_seeker: tehwalrus; similarity_score: 0.54807
job_seeker: frazer; similarity_score: 0.54113
job_seeker: astangl; similarity_score: 0.52133
job_seeker: chrisbennet; similarity_score: 0.52133
job_seeker: batbomb; similarity_score: 0.47631
