job_seeker: hannes2000; similarity_score: 0.95108
job_seeker: ownagefool; similarity_score: 0.88382
job_seeker: harrychenca; similarity_score: 0.87939
job_seeker: sfythe; similarity_score: 0.87499
job_seeker: 3zzy; similarity_score: 0.87063
job_seeker: ucacian; similarity_score: 0.86633
job_seeker: srpoder; similarity_score: 0.86633
job_seeker: asfarley; similarity_score: 0.86632
job_seeker: claudiordgz; similarity_score: 0.86632
job_seeker: mariocesar; similarity_score: 0.86206
job_seeker: japesinator; similarity_score: 0.86206
job_seeker: rogerbinns; similarity_score: 0.86206
job_seeker: 32faction; similarity_score: 0.85784
job_seeker: hiby007; similarity_score: 0.85783
job_seeker: waiquoo; similarity_score: 0.85365
job_seeker: nicopace; similarity_score: 0.85365
job_seeker: gothy; similarity_score: 0.85365
job_seeker: rahulroy; similarity_score: 0.85365
job_seeker: nubcakes; similarity_score: 0.85365
job_seeker: Grue3; similarity_score: 0.84950
job_seeker: 2close4comfort; similarity_score: 0.84950
job_seeker: baggachipz; similarity_score: 0.84540
job_seeker: Achshar; similarity_score: 0.84540
job_seeker: ryanjanvier; similarity_score: 0.84540
job_seeker: mateja; similarity_score: 0.84540
job_seeker: pablokbs; similarity_score: 0.84134
job_seeker: ryaneager; similarity_score: 0.84134
job_seeker: codez; similarity_score: 0.84133
job_seeker: asethwright; similarity_score: 0.83731
job_seeker: philippnagel; similarity_score: 0.83731
job_seeker: jecjec; similarity_score: 0.83731
job_seeker: cpursley; similarity_score: 0.83731
job_seeker: toddrew; similarity_score: 0.83731
job_seeker: kidsil; similarity_score: 0.83731
job_seeker: lukasLansky; similarity_score: 0.83333
job_seeker: TapanilaT; similarity_score: 0.83332
job_seeker: zachcowell; similarity_score: 0.83332
job_seeker: thomasfromcdnjs; similarity_score: 0.83332
job_seeker: 2bluesc; similarity_score: 0.82938
job_seeker: Cyranix; similarity_score: 0.82937
job_seeker: fvinci; similarity_score: 0.82937
job_seeker: beanmind; similarity_score: 0.82937
job_seeker: J_Darnley; similarity_score: 0.82546
job_seeker: bruticus; similarity_score: 0.82546
job_seeker: apsdehal; similarity_score: 0.82159
job_seeker: darsi; similarity_score: 0.82158
job_seeker: keane; similarity_score: 0.81775
job_seeker: akama; similarity_score: 0.81775
job_seeker: ealeksandrov; similarity_score: 0.81775
job_seeker: paulojreis; similarity_score: 0.81774
job_seeker: cday; similarity_score: 0.81395
job_seeker: Daves; similarity_score: 0.81394
job_seeker: cswelin; similarity_score: 0.81394
job_seeker: emillon; similarity_score: 0.81018
job_seeker: yzzxy; similarity_score: 0.81018
job_seeker: yen223; similarity_score: 0.81018
job_seeker: jan0e; similarity_score: 0.80644
job_seeker: ddebernardy; similarity_score: 0.80644
job_seeker: gsamm; similarity_score: 0.80644
job_seeker: mtdavis; similarity_score: 0.80644
job_seeker: BenderV; similarity_score: 0.80644
job_seeker: dyadic; similarity_score: 0.80275
job_seeker: sfteus; similarity_score: 0.80275
job_seeker: nt_tdc; similarity_score: 0.80274
job_seeker: hayolie; similarity_score: 0.79908
job_seeker: csorrell; similarity_score: 0.79908
job_seeker: gmoneynj2000; similarity_score: 0.79544
job_seeker: bluerobotcat; similarity_score: 0.79185
job_seeker: keraj; similarity_score: 0.79184
job_seeker: iN7h33nD; similarity_score: 0.78475
job_seeker: tomaskazemekas; similarity_score: 0.78124
job_seeker: jw989; similarity_score: 0.77777
job_seeker: Jarlakxen; similarity_score: 0.77433
job_seeker: 67726e; similarity_score: 0.77432
job_seeker: zwetan; similarity_score: 0.77092
job_seeker: sdernley; similarity_score: 0.77091
job_seeker: Akkuma; similarity_score: 0.76754
job_seeker: bcoates; similarity_score: 0.76754
job_seeker: navait; similarity_score: 0.76418
job_seeker: schneidmaster; similarity_score: 0.76418
job_seeker: domador; similarity_score: 0.75757
job_seeker: kparaju; similarity_score: 0.75430
job_seeker: RickS; similarity_score: 0.75107
job_seeker: avyfain; similarity_score: 0.75106
job_seeker: btbuildem; similarity_score: 0.74467
job_seeker: siscia; similarity_score: 0.74467
job_seeker: hereonbusiness; similarity_score: 0.74467
job_seeker: yoav; similarity_score: 0.74152
job_seeker: TheDom; similarity_score: 0.73839
job_seeker: sidmitra; similarity_score: 0.73839
job_seeker: chrispecoraro; similarity_score: 0.73839
job_seeker: joyofdata; similarity_score: 0.73221
job_seeker: kirpekar; similarity_score: 0.73221
job_seeker: majodev; similarity_score: 0.73221
job_seeker: mike-cardwell; similarity_score: 0.72916
job_seeker: valarauca1; similarity_score: 0.72313
job_seeker: acharnou; similarity_score: 0.72313
job_seeker: osenar; similarity_score: 0.72016
job_seeker: richardhoward; similarity_score: 0.72015
job_seeker: HamboneWilson; similarity_score: 0.71428
job_seeker: eximius; similarity_score: 0.71137
job_seeker: AlexNeoNomad; similarity_score: 0.71137
job_seeker: jamesbrewer; similarity_score: 0.70849
job_seeker: madprops; similarity_score: 0.70563
job_seeker: jrm2k6; similarity_score: 0.70563
job_seeker: howard941; similarity_score: 0.70280
job_seeker: throwaway83; similarity_score: 0.69999
job_seeker: ryankevans; similarity_score: 0.68092
job_seeker: saiko-chriskun; similarity_score: 0.67048
job_seeker: orteipid; similarity_score: 0.65297
job_seeker: Hario; similarity_score: 0.63636
job_seeker: lechuckcaptain; similarity_score: 0.60763
job_seeker: wyclif; similarity_score: 0.60344
job_seeker: KTamasEnty; similarity_score: 0.58527
job_seeker: frazer; similarity_score: 0.56634
job_seeker: tehwalrus; similarity_score: 0.55909
job_seeker: astangl; similarity_score: 0.53680
job_seeker: chrisbennet; similarity_score: 0.53030
job_seeker: batbomb; similarity_score: 0.49574
