job_seeker: hannes2000; similarity_score: 0.79245
job_seeker: keane; similarity_score: 0.47727
job_seeker: akama; similarity_score: 0.47727
job_seeker: ddebernardy; similarity_score: 0.47726
job_seeker: yen223; similarity_score: 0.47726
job_seeker: Daves; similarity_score: 0.47726
job_seeker: paulojreis; similarity_score: 0.47190
job_seeker: ealeksandrov; similarity_score: 0.47190
job_seeker: nt_tdc; similarity_score: 0.47190
job_seeker: J_Darnley; similarity_score: 0.47190
job_seeker: BenderV; similarity_score: 0.47190
job_seeker: hayolie; similarity_score: 0.46153
job_seeker: keraj; similarity_score: 0.46153
job_seeker: csorrell; similarity_score: 0.46153
job_seeker: cswelin; similarity_score: 0.46153
job_seeker: gsamm; similarity_score: 0.45651
job_seeker: mtdavis; similarity_score: 0.45651
job_seeker: lukasLansky; similarity_score: 0.45161
job_seeker: bluerobotcat; similarity_score: 0.45160
job_seeker: yzzxy; similarity_score: 0.45160
job_seeker: dyadic; similarity_score: 0.44680
job_seeker: sfteus; similarity_score: 0.44680
job_seeker: tomaskazemekas; similarity_score: 0.43749
job_seeker: emillon; similarity_score: 0.43298
job_seeker: gmoneynj2000; similarity_score: 0.42423
job_seeker: schneidmaster; similarity_score: 0.41999
job_seeker: navait; similarity_score: 0.41999
job_seeker: jw989; similarity_score: 0.41583
job_seeker: Jarlakxen; similarity_score: 0.41176
job_seeker: 67726e; similarity_score: 0.40776
job_seeker: bcoates; similarity_score: 0.40775
job_seeker: domador; similarity_score: 0.39999
job_seeker: iN7h33nD; similarity_score: 0.39622
job_seeker: kparaju; similarity_score: 0.39251
job_seeker: sdernley; similarity_score: 0.38888
job_seeker: zwetan; similarity_score: 0.38888
job_seeker: avyfain; similarity_score: 0.38888
job_seeker: Akkuma; similarity_score: 0.38532
job_seeker: btbuildem; similarity_score: 0.38531
job_seeker: TheDom; similarity_score: 0.37837
job_seeker: chrispecoraro; similarity_score: 0.37499
job_seeker: yoav; similarity_score: 0.37167
job_seeker: majodev; similarity_score: 0.36842
job_seeker: mike-cardwell; similarity_score: 0.36841
job_seeker: sidmitra; similarity_score: 0.36841
job_seeker: hereonbusiness; similarity_score: 0.36841
job_seeker: acharnou; similarity_score: 0.36521
job_seeker: kirpekar; similarity_score: 0.35896
job_seeker: joyofdata; similarity_score: 0.35593
job_seeker: RickS; similarity_score: 0.34999
job_seeker: osenar; similarity_score: 0.34710
job_seeker: siscia; similarity_score: 0.34425
job_seeker: valarauca1; similarity_score: 0.34425
job_seeker: richardhoward; similarity_score: 0.34145
job_seeker: AlexNeoNomad; similarity_score: 0.33870
job_seeker: jrm2k6; similarity_score: 0.33599
job_seeker: throwaway83; similarity_score: 0.33333
job_seeker: eximius; similarity_score: 0.33332
job_seeker: HamboneWilson; similarity_score: 0.33070
job_seeker: howard941; similarity_score: 0.32558
job_seeker: jamesbrewer; similarity_score: 0.31578
job_seeker: madprops; similarity_score: 0.30656
job_seeker: ryankevans; similarity_score: 0.29166
job_seeker: saiko-chriskun; similarity_score: 0.28964
job_seeker: orteipid; similarity_score: 0.27272
job_seeker: Hario; similarity_score: 0.26751
job_seeker: lechuckcaptain; similarity_score: 0.25149
job_seeker: wyclif; similarity_score: 0.23463
job_seeker: KTamasEnty; similarity_score: 0.23076
job_seeker: tehwalrus; similarity_score: 0.21649
job_seeker: frazer; similarity_score: 0.20895
job_seeker: astangl; similarity_score: 0.19718
job_seeker: chrisbennet; similarity_score: 0.19534
job_seeker: batbomb; similarity_score: 0.17355
