job_seeker: hannes2000; similarity_score: 0.89130
job_seeker: mariocesar; similarity_score: 0.71303
job_seeker: ucacian; similarity_score: 0.71303
job_seeker: japesinator; similarity_score: 0.70689
job_seeker: 3zzy; similarity_score: 0.70688
job_seeker: nubcakes; similarity_score: 0.70688
job_seeker: pablokbs; similarity_score: 0.70085
job_seeker: 2bluesc; similarity_score: 0.69491
job_seeker: thomasfromcdnjs; similarity_score: 0.68907
job_seeker: hiby007; similarity_score: 0.68907
job_seeker: baggachipz; similarity_score: 0.68907
job_seeker: mateja; similarity_score: 0.68907
job_seeker: Grue3; similarity_score: 0.68333
job_seeker: rahulroy; similarity_score: 0.68333
job_seeker: codez; similarity_score: 0.68333
job_seeker: Achshar; similarity_score: 0.68332
job_seeker: 32faction; similarity_score: 0.67768
job_seeker: philippnagel; similarity_score: 0.67768
job_seeker: 2close4comfort; similarity_score: 0.67768
job_seeker: ryaneager; similarity_score: 0.67768
job_seeker: zachcowell; similarity_score: 0.67767
job_seeker: cpursley; similarity_score: 0.67212
job_seeker: bruticus; similarity_score: 0.67212
job_seeker: beanmind; similarity_score: 0.66666
job_seeker: darsi; similarity_score: 0.66128
job_seeker: apsdehal; similarity_score: 0.66128
job_seeker: TapanilaT; similarity_score: 0.66128
job_seeker: jecjec; similarity_score: 0.66128
job_seeker: kidsil; similarity_score: 0.65599
job_seeker: Cyranix; similarity_score: 0.65599
job_seeker: J_Darnley; similarity_score: 0.65078
job_seeker: cswelin; similarity_score: 0.64566
job_seeker: jan0e; similarity_score: 0.64566
job_seeker: ddebernardy; similarity_score: 0.64566
job_seeker: nt_tdc; similarity_score: 0.64062
job_seeker: keane; similarity_score: 0.64062
job_seeker: lukasLansky; similarity_score: 0.64062
job_seeker: asethwright; similarity_score: 0.64062
job_seeker: toddrew; similarity_score: 0.64061
job_seeker: hayolie; similarity_score: 0.63565
job_seeker: Daves; similarity_score: 0.63565
job_seeker: akama; similarity_score: 0.63565
job_seeker: yen223; similarity_score: 0.63564
job_seeker: fvinci; similarity_score: 0.63076
job_seeker: csorrell; similarity_score: 0.63076
job_seeker: gsamm; similarity_score: 0.63076
job_seeker: cday; similarity_score: 0.63076
job_seeker: bluerobotcat; similarity_score: 0.62595
job_seeker: ealeksandrov; similarity_score: 0.62121
job_seeker: emillon; similarity_score: 0.62120
job_seeker: sfteus; similarity_score: 0.61654
job_seeker: mtdavis; similarity_score: 0.61653
job_seeker: paulojreis; similarity_score: 0.61653
job_seeker: keraj; similarity_score: 0.61653
job_seeker: BenderV; similarity_score: 0.61193
job_seeker: dyadic; similarity_score: 0.61193
job_seeker: yzzxy; similarity_score: 0.60739
job_seeker: tomaskazemekas; similarity_score: 0.60294
job_seeker: gmoneynj2000; similarity_score: 0.60293
job_seeker: Jarlakxen; similarity_score: 0.58992
job_seeker: jw989; similarity_score: 0.58992
job_seeker: bcoates; similarity_score: 0.58571
job_seeker: iN7h33nD; similarity_score: 0.58155
job_seeker: schneidmaster; similarity_score: 0.58155
job_seeker: Akkuma; similarity_score: 0.58155
job_seeker: navait; similarity_score: 0.58155
job_seeker: 67726e; similarity_score: 0.57746
job_seeker: zwetan; similarity_score: 0.56943
job_seeker: sdernley; similarity_score: 0.56551
job_seeker: domador; similarity_score: 0.56550
job_seeker: kparaju; similarity_score: 0.56163
job_seeker: btbuildem; similarity_score: 0.55404
job_seeker: TheDom; similarity_score: 0.54666
job_seeker: chrispecoraro; similarity_score: 0.54666
job_seeker: avyfain; similarity_score: 0.54665
job_seeker: kirpekar; similarity_score: 0.53947
job_seeker: sidmitra; similarity_score: 0.53594
job_seeker: RickS; similarity_score: 0.53594
job_seeker: mike-cardwell; similarity_score: 0.53594
job_seeker: majodev; similarity_score: 0.52902
job_seeker: yoav; similarity_score: 0.52902
job_seeker: siscia; similarity_score: 0.52564
job_seeker: hereonbusiness; similarity_score: 0.52563
job_seeker: acharnou; similarity_score: 0.52229
job_seeker: joyofdata; similarity_score: 0.51572
job_seeker: valarauca1; similarity_score: 0.51571
job_seeker: richardhoward; similarity_score: 0.51249
job_seeker: osenar; similarity_score: 0.50930
job_seeker: eximius; similarity_score: 0.49696
job_seeker: throwaway83; similarity_score: 0.49696
job_seeker: AlexNeoNomad; similarity_score: 0.49696
job_seeker: jamesbrewer; similarity_score: 0.49101
job_seeker: jrm2k6; similarity_score: 0.49100
job_seeker: HamboneWilson; similarity_score: 0.49100
job_seeker: howard941; similarity_score: 0.48808
job_seeker: madprops; similarity_score: 0.47126
job_seeker: saiko-chriskun; similarity_score: 0.46856
job_seeker: ryankevans; similarity_score: 0.44323
job_seeker: Hario; similarity_score: 0.42486
job_seeker: orteipid; similarity_score: 0.42050
job_seeker: lechuckcaptain; similarity_score: 0.40393
job_seeker: wyclif; similarity_score: 0.38861
job_seeker: KTamasEnty; similarity_score: 0.37787
job_seeker: tehwalrus; similarity_score: 0.35807
job_seeker: frazer; similarity_score: 0.34598
job_seeker: chrisbennet; similarity_score: 0.32799
job_seeker: astangl; similarity_score: 0.31906
job_seeker: batbomb; similarity_score: 0.29602
