job_seeker: hannes2000; similarity_score: 0.95535
job_seeker: richardhoward; similarity_score: 0.75086
job_seeker: eximius; similarity_score: 0.74564
job_seeker: jamesbrewer; similarity_score: 0.74563
job_seeker: howard941; similarity_score: 0.73037
job_seeker: ryankevans; similarity_score: 0.71811
job_seeker: saiko-chriskun; similarity_score: 0.71811
job_seeker: orteipid; similarity_score: 0.70394
job_seeker: Hario; similarity_score: 0.68152
job_seeker: lechuckcaptain; similarity_score: 0.66665
job_seeker: KTamasEnty; similarity_score: 0.64847
job_seeker: wyclif; similarity_score: 0.64457
job_seeker: tehwalrus; similarity_score: 0.61317
job_seeker: frazer; similarity_score: 0.61141
job_seeker: astangl; similarity_score: 0.59115
job_seeker: chrisbennet; similarity_score: 0.58310
job_seeker: batbomb; similarity_score: 0.55583
