job_seeker: hannes2000; similarity_score: 0.94767
job_seeker: rahulroy; similarity_score: 0.84019
job_seeker: ryanjanvier; similarity_score: 0.84019
job_seeker: 2close4comfort; similarity_score: 0.83589
job_seeker: nicopace; similarity_score: 0.83163
job_seeker: Grue3; similarity_score: 0.83163
job_seeker: baggachipz; similarity_score: 0.83163
job_seeker: 32faction; similarity_score: 0.83163
job_seeker: Achshar; similarity_score: 0.83162
job_seeker: zachcowell; similarity_score: 0.83162
job_seeker: pablokbs; similarity_score: 0.83162
job_seeker: hiby007; similarity_score: 0.83162
job_seeker: thomasfromcdnjs; similarity_score: 0.82323
job_seeker: philippnagel; similarity_score: 0.82323
job_seeker: TapanilaT; similarity_score: 0.82322
job_seeker: codez; similarity_score: 0.81909
job_seeker: beanmind; similarity_score: 0.81908
job_seeker: cpursley; similarity_score: 0.81499
job_seeker: 2bluesc; similarity_score: 0.81499
job_seeker: apsdehal; similarity_score: 0.81499
job_seeker: cswelin; similarity_score: 0.81499
job_seeker: kidsil; similarity_score: 0.81499
job_seeker: lukasLansky; similarity_score: 0.81094
job_seeker: Daves; similarity_score: 0.81094
job_seeker: bruticus; similarity_score: 0.81094
job_seeker: cday; similarity_score: 0.81093
job_seeker: Cyranix; similarity_score: 0.81093
job_seeker: toddrew; similarity_score: 0.81093
job_seeker: darsi; similarity_score: 0.81093
job_seeker: jecjec; similarity_score: 0.81093
job_seeker: keane; similarity_score: 0.80693
job_seeker: ealeksandrov; similarity_score: 0.80692
job_seeker: asethwright; similarity_score: 0.80294
job_seeker: yen223; similarity_score: 0.80294
job_seeker: paulojreis; similarity_score: 0.79901
job_seeker: hayolie; similarity_score: 0.79901
job_seeker: yzzxy; similarity_score: 0.79901
job_seeker: J_Darnley; similarity_score: 0.79901
job_seeker: fvinci; similarity_score: 0.79901
job_seeker: jan0e; similarity_score: 0.79901
job_seeker: akama; similarity_score: 0.79512
job_seeker: emillon; similarity_score: 0.79511
job_seeker: gsamm; similarity_score: 0.79511
job_seeker: keraj; similarity_score: 0.79511
job_seeker: nt_tdc; similarity_score: 0.79511
job_seeker: BenderV; similarity_score: 0.79511
job_seeker: dyadic; similarity_score: 0.79125
job_seeker: csorrell; similarity_score: 0.79125
job_seeker: ddebernardy; similarity_score: 0.78743
job_seeker: bluerobotcat; similarity_score: 0.77989
job_seeker: sfteus; similarity_score: 0.77989
job_seeker: navait; similarity_score: 0.77618
job_seeker: mtdavis; similarity_score: 0.77618
job_seeker: tomaskazemekas; similarity_score: 0.77251
job_seeker: sdernley; similarity_score: 0.76168
job_seeker: zwetan; similarity_score: 0.76167
job_seeker: gmoneynj2000; similarity_score: 0.75813
job_seeker: iN7h33nD; similarity_score: 0.75813
job_seeker: jw989; similarity_score: 0.75462
job_seeker: Jarlakxen; similarity_score: 0.75114
job_seeker: schneidmaster; similarity_score: 0.74770
job_seeker: kparaju; similarity_score: 0.74770
job_seeker: 67726e; similarity_score: 0.74770
job_seeker: btbuildem; similarity_score: 0.74429
job_seeker: Akkuma; similarity_score: 0.74428
job_seeker: bcoates; similarity_score: 0.74090
job_seeker: domador; similarity_score: 0.74090
job_seeker: avyfain; similarity_score: 0.73755
job_seeker: TheDom; similarity_score: 0.73754
job_seeker: sidmitra; similarity_score: 0.72123
job_seeker: valarauca1; similarity_score: 0.71806
job_seeker: yoav; similarity_score: 0.71805
job_seeker: kirpekar; similarity_score: 0.71805
job_seeker: hereonbusiness; similarity_score: 0.71805
job_seeker: chrispecoraro; similarity_score: 0.71805
job_seeker: RickS; similarity_score: 0.71178
job_seeker: mike-cardwell; similarity_score: 0.71178
job_seeker: majodev; similarity_score: 0.70868
job_seeker: joyofdata; similarity_score: 0.70561
job_seeker: siscia; similarity_score: 0.70258
job_seeker: jrm2k6; similarity_score: 0.70258
job_seeker: richardhoward; similarity_score: 0.70257
job_seeker: eximius; similarity_score: 0.70257
job_seeker: osenar; similarity_score: 0.69956
job_seeker: acharnou; similarity_score: 0.69956
job_seeker: AlexNeoNomad; similarity_score: 0.68776
job_seeker: HamboneWilson; similarity_score: 0.68487
job_seeker: madprops; similarity_score: 0.68486
job_seeker: throwaway83; similarity_score: 0.68486
job_seeker: jamesbrewer; similarity_score: 0.67634
job_seeker: howard941; similarity_score: 0.67634
job_seeker: ryankevans; similarity_score: 0.64939
job_seeker: saiko-chriskun; similarity_score: 0.64682
job_seeker: orteipid; similarity_score: 0.62451
job_seeker: Hario; similarity_score: 0.61977
job_seeker: lechuckcaptain; similarity_score: 0.61741
job_seeker: KTamasEnty; similarity_score: 0.57394
job_seeker: wyclif; similarity_score: 0.56793
job_seeker: tehwalrus; similarity_score: 0.54152
job_seeker: frazer; similarity_score: 0.53617
job_seeker: astangl; similarity_score: 0.51256
job_seeker: chrisbennet; similarity_score: 0.50778
job_seeker: batbomb; similarity_score: 0.47521
