job_seeker: hannes2000; similarity_score: 0.84847
job_seeker: btbuildem; similarity_score: 0.44799
job_seeker: mike-cardwell; similarity_score: 0.43749
job_seeker: sidmitra; similarity_score: 0.43749
job_seeker: kirpekar; similarity_score: 0.43749
job_seeker: TheDom; similarity_score: 0.43410
job_seeker: majodev; similarity_score: 0.43076
job_seeker: hereonbusiness; similarity_score: 0.43076
job_seeker: acharnou; similarity_score: 0.42747
job_seeker: yoav; similarity_score: 0.42747
job_seeker: RickS; similarity_score: 0.42104
job_seeker: siscia; similarity_score: 0.42104
job_seeker: joyofdata; similarity_score: 0.41481
job_seeker: valarauca1; similarity_score: 0.41481
job_seeker: richardhoward; similarity_score: 0.41480
job_seeker: AlexNeoNomad; similarity_score: 0.40287
job_seeker: osenar; similarity_score: 0.39999
job_seeker: eximius; similarity_score: 0.39999
job_seeker: howard941; similarity_score: 0.39715
job_seeker: jrm2k6; similarity_score: 0.39715
job_seeker: HamboneWilson; similarity_score: 0.39160
job_seeker: throwaway83; similarity_score: 0.39160
job_seeker: jamesbrewer; similarity_score: 0.39160
job_seeker: madprops; similarity_score: 0.38620
job_seeker: saiko-chriskun; similarity_score: 0.35442
job_seeker: ryankevans; similarity_score: 0.35442
job_seeker: orteipid; similarity_score: 0.33734
job_seeker: Hario; similarity_score: 0.32747
job_seeker: lechuckcaptain; similarity_score: 0.30938
job_seeker: wyclif; similarity_score: 0.29945
job_seeker: KTamasEnty; similarity_score: 0.28425
job_seeker: tehwalrus; similarity_score: 0.27316
job_seeker: frazer; similarity_score: 0.26539
job_seeker: chrisbennet; similarity_score: 0.25111
job_seeker: astangl; similarity_score: 0.24347
job_seeker: batbomb; similarity_score: 0.22221
