job_seeker: hannes2000; similarity_score: 0.88042
job_seeker: gmoneynj2000; similarity_score: 0.57856
job_seeker: Jarlakxen; similarity_score: 0.57856
job_seeker: navait; similarity_score: 0.57856
job_seeker: schneidmaster; similarity_score: 0.57446
job_seeker: 67726e; similarity_score: 0.57041
job_seeker: kparaju; similarity_score: 0.56642
job_seeker: jw989; similarity_score: 0.56249
job_seeker: sdernley; similarity_score: 0.55861
job_seeker: bcoates; similarity_score: 0.55479
job_seeker: iN7h33nD; similarity_score: 0.55478
job_seeker: Akkuma; similarity_score: 0.55478
job_seeker: domador; similarity_score: 0.55101
job_seeker: chrispecoraro; similarity_score: 0.54729
job_seeker: zwetan; similarity_score: 0.54361
job_seeker: avyfain; similarity_score: 0.53289
job_seeker: sidmitra; similarity_score: 0.53289
job_seeker: TheDom; similarity_score: 0.53288
job_seeker: btbuildem; similarity_score: 0.52940
job_seeker: RickS; similarity_score: 0.52596
job_seeker: kirpekar; similarity_score: 0.52596
job_seeker: mike-cardwell; similarity_score: 0.52257
job_seeker: acharnou; similarity_score: 0.52257
job_seeker: majodev; similarity_score: 0.51922
job_seeker: yoav; similarity_score: 0.51592
job_seeker: hereonbusiness; similarity_score: 0.51265
job_seeker: valarauca1; similarity_score: 0.51264
job_seeker: siscia; similarity_score: 0.50943
job_seeker: joyofdata; similarity_score: 0.50942
job_seeker: richardhoward; similarity_score: 0.49999
job_seeker: osenar; similarity_score: 0.49693
job_seeker: jrm2k6; similarity_score: 0.49389
job_seeker: AlexNeoNomad; similarity_score: 0.49090
job_seeker: eximius; similarity_score: 0.48502
job_seeker: throwaway83; similarity_score: 0.48502
job_seeker: howard941; similarity_score: 0.48213
job_seeker: HamboneWilson; similarity_score: 0.47928
job_seeker: jamesbrewer; similarity_score: 0.47368
job_seeker: madprops; similarity_score: 0.46820
job_seeker: saiko-chriskun; similarity_score: 0.44505
job_seeker: ryankevans; similarity_score: 0.43783
job_seeker: orteipid; similarity_score: 0.42186
job_seeker: Hario; similarity_score: 0.40702
job_seeker: lechuckcaptain; similarity_score: 0.39319
job_seeker: wyclif; similarity_score: 0.36651
job_seeker: KTamasEnty; similarity_score: 0.36322
job_seeker: tehwalrus; similarity_score: 0.34467
job_seeker: frazer; similarity_score: 0.33332
job_seeker: chrisbennet; similarity_score: 0.32270
job_seeker: astangl; similarity_score: 0.31764
job_seeker: batbomb; similarity_score: 0.28723
