job_seeker: hannes2000; similarity_score: 0.94151
job_seeker: nubcakes; similarity_score: 0.82563
job_seeker: philippnagel; similarity_score: 0.82142
job_seeker: mateja; similarity_score: 0.82142
job_seeker: zachcowell; similarity_score: 0.82142
job_seeker: 32faction; similarity_score: 0.82142
job_seeker: 2close4comfort; similarity_score: 0.82142
job_seeker: hiby007; similarity_score: 0.82142
job_seeker: japesinator; similarity_score: 0.81725
job_seeker: Achshar; similarity_score: 0.81725
job_seeker: codez; similarity_score: 0.81725
job_seeker: thomasfromcdnjs; similarity_score: 0.81313
job_seeker: bruticus; similarity_score: 0.81312
job_seeker: apsdehal; similarity_score: 0.81312
job_seeker: TapanilaT; similarity_score: 0.80904
job_seeker: kidsil; similarity_score: 0.80903
job_seeker: Cyranix; similarity_score: 0.80903
job_seeker: cpursley; similarity_score: 0.80499
job_seeker: jecjec; similarity_score: 0.80499
job_seeker: darsi; similarity_score: 0.80499
job_seeker: fvinci; similarity_score: 0.79702
job_seeker: beanmind; similarity_score: 0.79702
job_seeker: sfteus; similarity_score: 0.79702
job_seeker: toddrew; similarity_score: 0.79310
job_seeker: lukasLansky; similarity_score: 0.79310
job_seeker: jan0e; similarity_score: 0.79309
job_seeker: asethwright; similarity_score: 0.79309
job_seeker: ddebernardy; similarity_score: 0.79309
job_seeker: Daves; similarity_score: 0.79309
job_seeker: akama; similarity_score: 0.78921
job_seeker: keane; similarity_score: 0.78921
job_seeker: cday; similarity_score: 0.78920
job_seeker: cswelin; similarity_score: 0.78920
job_seeker: mtdavis; similarity_score: 0.78536
job_seeker: J_Darnley; similarity_score: 0.78536
job_seeker: yen223; similarity_score: 0.78535
job_seeker: nt_tdc; similarity_score: 0.78535
job_seeker: dyadic; similarity_score: 0.78155
job_seeker: keraj; similarity_score: 0.78155
job_seeker: gsamm; similarity_score: 0.78154
job_seeker: BenderV; similarity_score: 0.78154
job_seeker: paulojreis; similarity_score: 0.77777
job_seeker: hayolie; similarity_score: 0.77776
job_seeker: ealeksandrov; similarity_score: 0.77403
job_seeker: csorrell; similarity_score: 0.77403
job_seeker: emillon; similarity_score: 0.77032
job_seeker: bluerobotcat; similarity_score: 0.76666
job_seeker: yzzxy; similarity_score: 0.75943
job_seeker: tomaskazemekas; similarity_score: 0.75943
job_seeker: gmoneynj2000; similarity_score: 0.75586
job_seeker: Jarlakxen; similarity_score: 0.74536
job_seeker: schneidmaster; similarity_score: 0.74193
job_seeker: navait; similarity_score: 0.74193
job_seeker: jw989; similarity_score: 0.74192
job_seeker: 67726e; similarity_score: 0.73853
job_seeker: iN7h33nD; similarity_score: 0.73515
job_seeker: bcoates; similarity_score: 0.73515
job_seeker: avyfain; similarity_score: 0.73181
job_seeker: domador; similarity_score: 0.73181
job_seeker: zwetan; similarity_score: 0.72850
job_seeker: Akkuma; similarity_score: 0.72849
job_seeker: sdernley; similarity_score: 0.72521
job_seeker: chrispecoraro; similarity_score: 0.72521
job_seeker: kparaju; similarity_score: 0.72196
job_seeker: btbuildem; similarity_score: 0.71238
job_seeker: TheDom; similarity_score: 0.71238
job_seeker: majodev; similarity_score: 0.71238
job_seeker: mike-cardwell; similarity_score: 0.70924
job_seeker: yoav; similarity_score: 0.70613
job_seeker: kirpekar; similarity_score: 0.70305
job_seeker: hereonbusiness; similarity_score: 0.70305
job_seeker: acharnou; similarity_score: 0.69999
job_seeker: RickS; similarity_score: 0.69999
job_seeker: sidmitra; similarity_score: 0.69999
job_seeker: joyofdata; similarity_score: 0.69395
job_seeker: valarauca1; similarity_score: 0.68802
job_seeker: siscia; similarity_score: 0.68802
job_seeker: richardhoward; similarity_score: 0.68220
job_seeker: HamboneWilson; similarity_score: 0.67932
job_seeker: eximius; similarity_score: 0.67931
job_seeker: osenar; similarity_score: 0.67646
job_seeker: jrm2k6; similarity_score: 0.67363
job_seeker: throwaway83; similarity_score: 0.67363
job_seeker: jamesbrewer; similarity_score: 0.67082
job_seeker: AlexNeoNomad; similarity_score: 0.66527
job_seeker: howard941; similarity_score: 0.65983
job_seeker: madprops; similarity_score: 0.64399
job_seeker: saiko-chriskun; similarity_score: 0.63888
job_seeker: ryankevans; similarity_score: 0.62402
job_seeker: Hario; similarity_score: 0.60525
job_seeker: orteipid; similarity_score: 0.60073
job_seeker: lechuckcaptain; similarity_score: 0.58332
job_seeker: wyclif; similarity_score: 0.56490
job_seeker: KTamasEnty; similarity_score: 0.54576
job_seeker: frazer; similarity_score: 0.52786
job_seeker: tehwalrus; similarity_score: 0.52613
job_seeker: astangl; similarity_score: 0.49999
job_seeker: chrisbennet; similarity_score: 0.49845
job_seeker: batbomb; similarity_score: 0.45738
