job_seeker: hannes2000; similarity_score: 0.93150
job_seeker: hiby007; similarity_score: 0.79999
job_seeker: 32faction; similarity_score: 0.79999
job_seeker: rahulroy; similarity_score: 0.79532
job_seeker: mateja; similarity_score: 0.79532
job_seeker: pablokbs; similarity_score: 0.79531
job_seeker: baggachipz; similarity_score: 0.79531
job_seeker: zachcowell; similarity_score: 0.79069
job_seeker: 2close4comfort; similarity_score: 0.79069
job_seeker: thomasfromcdnjs; similarity_score: 0.78612
job_seeker: philippnagel; similarity_score: 0.78611
job_seeker: bruticus; similarity_score: 0.78160
job_seeker: 2bluesc; similarity_score: 0.78160
job_seeker: apsdehal; similarity_score: 0.78160
job_seeker: Cyranix; similarity_score: 0.78160
job_seeker: jecjec; similarity_score: 0.77714
job_seeker: cpursley; similarity_score: 0.77713
job_seeker: kidsil; similarity_score: 0.77713
job_seeker: codez; similarity_score: 0.77713
job_seeker: TapanilaT; similarity_score: 0.77713
job_seeker: beanmind; similarity_score: 0.77713
job_seeker: asethwright; similarity_score: 0.77272
job_seeker: darsi; similarity_score: 0.77272
job_seeker: keane; similarity_score: 0.77272
job_seeker: akama; similarity_score: 0.76836
job_seeker: toddrew; similarity_score: 0.76835
job_seeker: J_Darnley; similarity_score: 0.76835
job_seeker: hayolie; similarity_score: 0.76835
job_seeker: yen223; similarity_score: 0.76404
job_seeker: cday; similarity_score: 0.76403
job_seeker: cswelin; similarity_score: 0.76403
job_seeker: gsamm; similarity_score: 0.75977
job_seeker: ddebernardy; similarity_score: 0.75977
job_seeker: fvinci; similarity_score: 0.75976
job_seeker: csorrell; similarity_score: 0.75555
job_seeker: lukasLansky; similarity_score: 0.75554
job_seeker: BenderV; similarity_score: 0.75554
job_seeker: jan0e; similarity_score: 0.75137
job_seeker: nt_tdc; similarity_score: 0.75137
job_seeker: Daves; similarity_score: 0.74724
job_seeker: paulojreis; similarity_score: 0.74724
job_seeker: yzzxy; similarity_score: 0.74316
job_seeker: keraj; similarity_score: 0.74316
job_seeker: ealeksandrov; similarity_score: 0.73913
job_seeker: bluerobotcat; similarity_score: 0.73912
job_seeker: emillon; similarity_score: 0.73912
job_seeker: mtdavis; similarity_score: 0.73912
job_seeker: dyadic; similarity_score: 0.73513
job_seeker: sfteus; similarity_score: 0.73117
job_seeker: tomaskazemekas; similarity_score: 0.72726
job_seeker: navait; similarity_score: 0.72726
job_seeker: jw989; similarity_score: 0.71957
job_seeker: gmoneynj2000; similarity_score: 0.71956
job_seeker: zwetan; similarity_score: 0.71956
job_seeker: iN7h33nD; similarity_score: 0.71578
job_seeker: 67726e; similarity_score: 0.70832
job_seeker: Jarlakxen; similarity_score: 0.70832
job_seeker: schneidmaster; similarity_score: 0.70832
job_seeker: bcoates; similarity_score: 0.70102
job_seeker: Akkuma; similarity_score: 0.70102
job_seeker: kparaju; similarity_score: 0.69743
job_seeker: avyfain; similarity_score: 0.69742
job_seeker: sdernley; similarity_score: 0.69387
job_seeker: domador; similarity_score: 0.69387
job_seeker: kirpekar; similarity_score: 0.68341
job_seeker: btbuildem; similarity_score: 0.67661
job_seeker: TheDom; similarity_score: 0.67661
job_seeker: hereonbusiness; similarity_score: 0.67660
job_seeker: chrispecoraro; similarity_score: 0.67660
job_seeker: sidmitra; similarity_score: 0.66994
job_seeker: acharnou; similarity_score: 0.66341
job_seeker: joyofdata; similarity_score: 0.66341
job_seeker: yoav; similarity_score: 0.66341
job_seeker: siscia; similarity_score: 0.66341
job_seeker: valarauca1; similarity_score: 0.66340
job_seeker: RickS; similarity_score: 0.66019
job_seeker: majodev; similarity_score: 0.66018
job_seeker: mike-cardwell; similarity_score: 0.66018
job_seeker: eximius; similarity_score: 0.65700
job_seeker: AlexNeoNomad; similarity_score: 0.65071
job_seeker: richardhoward; similarity_score: 0.64761
job_seeker: jrm2k6; similarity_score: 0.64454
job_seeker: howard941; similarity_score: 0.64454
job_seeker: HamboneWilson; similarity_score: 0.63849
job_seeker: throwaway83; similarity_score: 0.63848
job_seeker: osenar; similarity_score: 0.63255
job_seeker: madprops; similarity_score: 0.61537
job_seeker: jamesbrewer; similarity_score: 0.61537
job_seeker: saiko-chriskun; similarity_score: 0.59388
job_seeker: ryankevans; similarity_score: 0.58118
job_seeker: Hario; similarity_score: 0.57142
job_seeker: orteipid; similarity_score: 0.56666
job_seeker: lechuckcaptain; similarity_score: 0.53543
job_seeker: wyclif; similarity_score: 0.52106
job_seeker: KTamasEnty; similarity_score: 0.51127
job_seeker: tehwalrus; similarity_score: 0.49634
job_seeker: frazer; similarity_score: 0.49274
job_seeker: chrisbennet; similarity_score: 0.46101
job_seeker: astangl; similarity_score: 0.45945
job_seeker: batbomb; similarity_score: 0.42633
