job_seeker: hannes2000; similarity_score: 0.96185
job_seeker: Grue3; similarity_score: 0.86972
job_seeker: thomasfromcdnjs; similarity_score: 0.86972
job_seeker: mateja; similarity_score: 0.86972
job_seeker: kidsil; similarity_score: 0.86972
job_seeker: philippnagel; similarity_score: 0.86972
job_seeker: Cyranix; similarity_score: 0.86641
job_seeker: nubcakes; similarity_score: 0.86641
job_seeker: TapanilaT; similarity_score: 0.86640
job_seeker: Achshar; similarity_score: 0.86311
job_seeker: cpursley; similarity_score: 0.86310
job_seeker: apsdehal; similarity_score: 0.85984
job_seeker: beanmind; similarity_score: 0.85984
job_seeker: 2bluesc; similarity_score: 0.85984
job_seeker: cday; similarity_score: 0.85984
job_seeker: fvinci; similarity_score: 0.85984
job_seeker: bruticus; similarity_score: 0.85983
job_seeker: cswelin; similarity_score: 0.85660
job_seeker: gsamm; similarity_score: 0.85659
job_seeker: darsi; similarity_score: 0.85659
job_seeker: toddrew; similarity_score: 0.85659
job_seeker: lukasLansky; similarity_score: 0.85338
job_seeker: mtdavis; similarity_score: 0.85018
job_seeker: jan0e; similarity_score: 0.85018
job_seeker: csorrell; similarity_score: 0.85017
job_seeker: ealeksandrov; similarity_score: 0.85017
job_seeker: asethwright; similarity_score: 0.84701
job_seeker: nt_tdc; similarity_score: 0.84701
job_seeker: akama; similarity_score: 0.84386
job_seeker: yen223; similarity_score: 0.84386
job_seeker: J_Darnley; similarity_score: 0.84386
job_seeker: ddebernardy; similarity_score: 0.84386
job_seeker: keraj; similarity_score: 0.84386
job_seeker: hayolie; similarity_score: 0.84385
job_seeker: paulojreis; similarity_score: 0.84385
job_seeker: Daves; similarity_score: 0.84073
job_seeker: sfteus; similarity_score: 0.84073
job_seeker: BenderV; similarity_score: 0.83762
job_seeker: emillon; similarity_score: 0.83149
job_seeker: yzzxy; similarity_score: 0.83149
job_seeker: bluerobotcat; similarity_score: 0.82846
job_seeker: dyadic; similarity_score: 0.82846
job_seeker: schneidmaster; similarity_score: 0.82246
job_seeker: gmoneynj2000; similarity_score: 0.82246
job_seeker: tomaskazemekas; similarity_score: 0.82245
job_seeker: navait; similarity_score: 0.82245
job_seeker: Jarlakxen; similarity_score: 0.81948
job_seeker: domador; similarity_score: 0.81361
job_seeker: jw989; similarity_score: 0.81361
job_seeker: 67726e; similarity_score: 0.80782
job_seeker: zwetan; similarity_score: 0.80782
job_seeker: Akkuma; similarity_score: 0.80781
job_seeker: iN7h33nD; similarity_score: 0.80211
job_seeker: sdernley; similarity_score: 0.80211
job_seeker: majodev; similarity_score: 0.80211
job_seeker: kparaju; similarity_score: 0.79929
job_seeker: bcoates; similarity_score: 0.79929
job_seeker: avyfain; similarity_score: 0.79928
job_seeker: chrispecoraro; similarity_score: 0.79370
job_seeker: yoav; similarity_score: 0.78819
job_seeker: hereonbusiness; similarity_score: 0.78818
job_seeker: TheDom; similarity_score: 0.78818
job_seeker: sidmitra; similarity_score: 0.78546
job_seeker: btbuildem; similarity_score: 0.78545
job_seeker: acharnou; similarity_score: 0.78006
job_seeker: RickS; similarity_score: 0.78006
job_seeker: siscia; similarity_score: 0.78006
job_seeker: mike-cardwell; similarity_score: 0.78006
job_seeker: osenar; similarity_score: 0.78006
job_seeker: AlexNeoNomad; similarity_score: 0.78005
job_seeker: valarauca1; similarity_score: 0.77739
job_seeker: joyofdata; similarity_score: 0.77474
job_seeker: kirpekar; similarity_score: 0.77210
job_seeker: HamboneWilson; similarity_score: 0.77209
job_seeker: throwaway83; similarity_score: 0.76948
job_seeker: richardhoward; similarity_score: 0.76430
job_seeker: jrm2k6; similarity_score: 0.76173
job_seeker: eximius; similarity_score: 0.75414
job_seeker: madprops; similarity_score: 0.75414
job_seeker: howard941; similarity_score: 0.74916
job_seeker: jamesbrewer; similarity_score: 0.74670
job_seeker: saiko-chriskun; similarity_score: 0.73940
job_seeker: ryankevans; similarity_score: 0.72523
job_seeker: orteipid; similarity_score: 0.70061
job_seeker: Hario; similarity_score: 0.68787
job_seeker: lechuckcaptain; similarity_score: 0.67963
job_seeker: wyclif; similarity_score: 0.66568
job_seeker: KTamasEnty; similarity_score: 0.64488
job_seeker: tehwalrus; similarity_score: 0.62880
job_seeker: frazer; similarity_score: 0.62361
job_seeker: astangl; similarity_score: 0.61185
job_seeker: chrisbennet; similarity_score: 0.60051
job_seeker: batbomb; similarity_score: 0.55230
