job_seeker: hannes2000; similarity_score: 0.95632
job_seeker: yzzxy; similarity_score: 0.83586
job_seeker: bluerobotcat; similarity_score: 0.82954
job_seeker: mtdavis; similarity_score: 0.82953
job_seeker: tomaskazemekas; similarity_score: 0.82640
job_seeker: paulojreis; similarity_score: 0.82640
job_seeker: emillon; similarity_score: 0.82330
job_seeker: gmoneynj2000; similarity_score: 0.82330
job_seeker: schneidmaster; similarity_score: 0.81412
job_seeker: domador; similarity_score: 0.81412
job_seeker: navait; similarity_score: 0.81411
job_seeker: jw989; similarity_score: 0.81110
job_seeker: chrispecoraro; similarity_score: 0.81110
job_seeker: iN7h33nD; similarity_score: 0.81110
job_seeker: bcoates; similarity_score: 0.80811
job_seeker: kparaju; similarity_score: 0.80811
job_seeker: zwetan; similarity_score: 0.79926
job_seeker: 67726e; similarity_score: 0.79926
job_seeker: Jarlakxen; similarity_score: 0.79635
job_seeker: avyfain; similarity_score: 0.79347
job_seeker: sidmitra; similarity_score: 0.79061
job_seeker: sdernley; similarity_score: 0.79060
job_seeker: yoav; similarity_score: 0.79060
job_seeker: Akkuma; similarity_score: 0.78776
job_seeker: majodev; similarity_score: 0.78776
job_seeker: btbuildem; similarity_score: 0.78494
job_seeker: kirpekar; similarity_score: 0.78213
job_seeker: TheDom; similarity_score: 0.78213
job_seeker: mike-cardwell; similarity_score: 0.77935
job_seeker: RickS; similarity_score: 0.77659
job_seeker: valarauca1; similarity_score: 0.77385
job_seeker: joyofdata; similarity_score: 0.77112
job_seeker: siscia; similarity_score: 0.76305
job_seeker: jrm2k6; similarity_score: 0.76305
job_seeker: osenar; similarity_score: 0.76040
job_seeker: acharnou; similarity_score: 0.75777
job_seeker: richardhoward; similarity_score: 0.75257
job_seeker: throwaway83; similarity_score: 0.75256
job_seeker: madprops; similarity_score: 0.74743
job_seeker: eximius; similarity_score: 0.74489
job_seeker: HamboneWilson; similarity_score: 0.74489
job_seeker: AlexNeoNomad; similarity_score: 0.74488
job_seeker: jamesbrewer; similarity_score: 0.73736
job_seeker: howard941; similarity_score: 0.73244
job_seeker: ryankevans; similarity_score: 0.71568
job_seeker: saiko-chriskun; similarity_score: 0.71103
job_seeker: orteipid; similarity_score: 0.69744
job_seeker: Hario; similarity_score: 0.67801
job_seeker: wyclif; similarity_score: 0.67177
job_seeker: lechuckcaptain; similarity_score: 0.66971
job_seeker: KTamasEnty; similarity_score: 0.63111
job_seeker: tehwalrus; similarity_score: 0.61863
job_seeker: frazer; similarity_score: 0.60664
job_seeker: chrisbennet; similarity_score: 0.58870
job_seeker: astangl; similarity_score: 0.58555
job_seeker: batbomb; similarity_score: 0.55724
