job_seeker: hannes2000; similarity_score: 0.95815
job_seeker: kidsil; similarity_score: 0.85447
job_seeker: darsi; similarity_score: 0.85447
job_seeker: mtdavis; similarity_score: 0.85447
job_seeker: keane; similarity_score: 0.85447
job_seeker: ddebernardy; similarity_score: 0.85447
job_seeker: sfteus; similarity_score: 0.85447
job_seeker: ealeksandrov; similarity_score: 0.85446
job_seeker: asethwright; similarity_score: 0.85446
job_seeker: Daves; similarity_score: 0.85129
job_seeker: gsamm; similarity_score: 0.85129
job_seeker: BenderV; similarity_score: 0.84814
job_seeker: cswelin; similarity_score: 0.84814
job_seeker: jan0e; similarity_score: 0.84814
job_seeker: cday; similarity_score: 0.84814
job_seeker: csorrell; similarity_score: 0.84813
job_seeker: paulojreis; similarity_score: 0.84501
job_seeker: lukasLansky; similarity_score: 0.84191
job_seeker: J_Darnley; similarity_score: 0.84191
job_seeker: keraj; similarity_score: 0.83882
job_seeker: nt_tdc; similarity_score: 0.83575
job_seeker: hayolie; similarity_score: 0.83272
job_seeker: gmoneynj2000; similarity_score: 0.82670
job_seeker: dyadic; similarity_score: 0.82670
job_seeker: navait; similarity_score: 0.82670
job_seeker: yzzxy; similarity_score: 0.82374
job_seeker: tomaskazemekas; similarity_score: 0.82373
job_seeker: emillon; similarity_score: 0.82078
job_seeker: Jarlakxen; similarity_score: 0.81785
job_seeker: bluerobotcat; similarity_score: 0.81785
job_seeker: schneidmaster; similarity_score: 0.81784
job_seeker: jw989; similarity_score: 0.81494
job_seeker: domador; similarity_score: 0.80918
job_seeker: 67726e; similarity_score: 0.80918
job_seeker: kparaju; similarity_score: 0.80633
job_seeker: avyfain; similarity_score: 0.80350
job_seeker: bcoates; similarity_score: 0.80350
job_seeker: btbuildem; similarity_score: 0.80069
job_seeker: chrispecoraro; similarity_score: 0.79790
job_seeker: sdernley; similarity_score: 0.79513
job_seeker: zwetan; similarity_score: 0.79513
job_seeker: Akkuma; similarity_score: 0.79238
job_seeker: iN7h33nD; similarity_score: 0.79237
job_seeker: majodev; similarity_score: 0.78965
job_seeker: hereonbusiness; similarity_score: 0.78693
job_seeker: yoav; similarity_score: 0.78424
job_seeker: TheDom; similarity_score: 0.78424
job_seeker: sidmitra; similarity_score: 0.78423
job_seeker: acharnou; similarity_score: 0.78156
job_seeker: joyofdata; similarity_score: 0.78156
job_seeker: RickS; similarity_score: 0.77891
job_seeker: kirpekar; similarity_score: 0.77890
job_seeker: mike-cardwell; similarity_score: 0.77626
job_seeker: valarauca1; similarity_score: 0.77626
job_seeker: osenar; similarity_score: 0.76844
job_seeker: siscia; similarity_score: 0.76332
job_seeker: HamboneWilson; similarity_score: 0.76079
job_seeker: jrm2k6; similarity_score: 0.75576
job_seeker: AlexNeoNomad; similarity_score: 0.75576
job_seeker: richardhoward; similarity_score: 0.75328
job_seeker: eximius; similarity_score: 0.74836
job_seeker: throwaway83; similarity_score: 0.74591
job_seeker: jamesbrewer; similarity_score: 0.74109
job_seeker: howard941; similarity_score: 0.73632
job_seeker: madprops; similarity_score: 0.73397
job_seeker: ryankevans; similarity_score: 0.72238
job_seeker: saiko-chriskun; similarity_score: 0.71117
job_seeker: orteipid; similarity_score: 0.70029
job_seeker: Hario; similarity_score: 0.69393
job_seeker: lechuckcaptain; similarity_score: 0.67155
job_seeker: wyclif; similarity_score: 0.65615
job_seeker: KTamasEnty; similarity_score: 0.62568
job_seeker: tehwalrus; similarity_score: 0.61393
job_seeker: frazer; similarity_score: 0.61229
job_seeker: chrisbennet; similarity_score: 0.59947
job_seeker: astangl; similarity_score: 0.59172
job_seeker: batbomb; similarity_score: 0.55853
