job_seeker: hannes2000; similarity_score: 0.95024
job_seeker: yoav; similarity_score: 0.72347
job_seeker: AlexNeoNomad; similarity_score: 0.72075
job_seeker: joyofdata; similarity_score: 0.71534
job_seeker: osenar; similarity_score: 0.71002
job_seeker: jrm2k6; similarity_score: 0.70740
job_seeker: eximius; similarity_score: 0.70478
job_seeker: throwaway83; similarity_score: 0.70220
job_seeker: howard941; similarity_score: 0.69963
job_seeker: HamboneWilson; similarity_score: 0.69454
job_seeker: jamesbrewer; similarity_score: 0.69453
job_seeker: madprops; similarity_score: 0.67970
job_seeker: ryankevans; similarity_score: 0.67253
job_seeker: saiko-chriskun; similarity_score: 0.67252
job_seeker: orteipid; similarity_score: 0.65187
job_seeker: Hario; similarity_score: 0.64093
job_seeker: lechuckcaptain; similarity_score: 0.62828
job_seeker: wyclif; similarity_score: 0.58588
job_seeker: KTamasEnty; similarity_score: 0.58408
job_seeker: tehwalrus; similarity_score: 0.57357
job_seeker: frazer; similarity_score: 0.55847
job_seeker: astangl; similarity_score: 0.54415
job_seeker: chrisbennet; similarity_score: 0.54260
job_seeker: batbomb; similarity_score: 0.50130
