job_seeker: hannes2000; similarity_score: 0.67741
job_seeker: kirpekar; similarity_score: 0.21874
job_seeker: sidmitra; similarity_score: 0.21874
job_seeker: btbuildem; similarity_score: 0.21649
job_seeker: majodev; similarity_score: 0.21648
job_seeker: yoav; similarity_score: 0.21428
job_seeker: hereonbusiness; similarity_score: 0.21212
job_seeker: acharnou; similarity_score: 0.21212
job_seeker: RickS; similarity_score: 0.20791
job_seeker: valarauca1; similarity_score: 0.20387
job_seeker: siscia; similarity_score: 0.20387
job_seeker: joyofdata; similarity_score: 0.19999
job_seeker: richardhoward; similarity_score: 0.19999
job_seeker: osenar; similarity_score: 0.19810
job_seeker: AlexNeoNomad; similarity_score: 0.19266
job_seeker: eximius; similarity_score: 0.19090
job_seeker: jrm2k6; similarity_score: 0.18749
job_seeker: howard941; similarity_score: 0.18749
job_seeker: throwaway83; similarity_score: 0.18260
job_seeker: HamboneWilson; similarity_score: 0.18260
job_seeker: madprops; similarity_score: 0.17948
job_seeker: jamesbrewer; similarity_score: 0.17947
job_seeker: saiko-chriskun; similarity_score: 0.16405
job_seeker: ryankevans; similarity_score: 0.16030
job_seeker: orteipid; similarity_score: 0.15107
job_seeker: Hario; similarity_score: 0.14482
job_seeker: lechuckcaptain; similarity_score: 0.13907
job_seeker: wyclif; similarity_score: 0.12726
job_seeker: KTamasEnty; similarity_score: 0.12499
job_seeker: tehwalrus; similarity_score: 0.11863
job_seeker: frazer; similarity_score: 0.11351
job_seeker: chrisbennet; similarity_score: 0.10769
job_seeker: astangl; similarity_score: 0.10395
job_seeker: batbomb; similarity_score: 0.09291
