job_seeker: hannes2000; similarity_score: 0.96078
job_seeker: asethwright; similarity_score: 0.87188
job_seeker: sfteus; similarity_score: 0.87187
job_seeker: J_Darnley; similarity_score: 0.87187
job_seeker: apsdehal; similarity_score: 0.87187
job_seeker: akama; similarity_score: 0.86879
job_seeker: 2bluesc; similarity_score: 0.86879
job_seeker: nt_tdc; similarity_score: 0.86879
job_seeker: cpursley; similarity_score: 0.86879
job_seeker: cday; similarity_score: 0.86572
job_seeker: darsi; similarity_score: 0.86572
job_seeker: Cyranix; similarity_score: 0.86572
job_seeker: csorrell; similarity_score: 0.86572
job_seeker: dyadic; similarity_score: 0.86571
job_seeker: keane; similarity_score: 0.86267
job_seeker: cswelin; similarity_score: 0.86267
job_seeker: mtdavis; similarity_score: 0.85964
job_seeker: ealeksandrov; similarity_score: 0.85964
job_seeker: toddrew; similarity_score: 0.85964
job_seeker: keraj; similarity_score: 0.85664
job_seeker: ddebernardy; similarity_score: 0.85664
job_seeker: bluerobotcat; similarity_score: 0.85663
job_seeker: emillon; similarity_score: 0.85663
job_seeker: jan0e; similarity_score: 0.85663
job_seeker: BenderV; similarity_score: 0.85365
job_seeker: hayolie; similarity_score: 0.85365
job_seeker: paulojreis; similarity_score: 0.85365
job_seeker: yzzxy; similarity_score: 0.85068
job_seeker: gmoneynj2000; similarity_score: 0.84774
job_seeker: tomaskazemekas; similarity_score: 0.84481
job_seeker: zwetan; similarity_score: 0.84192
job_seeker: Jarlakxen; similarity_score: 0.84192
job_seeker: navait; similarity_score: 0.84191
job_seeker: jw989; similarity_score: 0.84191
job_seeker: schneidmaster; similarity_score: 0.83617
job_seeker: iN7h33nD; similarity_score: 0.83617
job_seeker: 67726e; similarity_score: 0.83617
job_seeker: bcoates; similarity_score: 0.83049
job_seeker: btbuildem; similarity_score: 0.82770
job_seeker: sdernley; similarity_score: 0.82769
job_seeker: Akkuma; similarity_score: 0.82214
job_seeker: avyfain; similarity_score: 0.81938
job_seeker: domador; similarity_score: 0.81938
job_seeker: TheDom; similarity_score: 0.81665
job_seeker: kirpekar; similarity_score: 0.81395
job_seeker: hereonbusiness; similarity_score: 0.81394
job_seeker: RickS; similarity_score: 0.81125
job_seeker: yoav; similarity_score: 0.81125
job_seeker: kparaju; similarity_score: 0.81125
job_seeker: chrispecoraro; similarity_score: 0.80591
job_seeker: siscia; similarity_score: 0.80591
job_seeker: valarauca1; similarity_score: 0.80064
job_seeker: joyofdata; similarity_score: 0.79804
job_seeker: sidmitra; similarity_score: 0.79803
job_seeker: throwaway83; similarity_score: 0.79803
job_seeker: osenar; similarity_score: 0.79287
job_seeker: jrm2k6; similarity_score: 0.79287
job_seeker: mike-cardwell; similarity_score: 0.79031
job_seeker: HamboneWilson; similarity_score: 0.78777
job_seeker: eximius; similarity_score: 0.78777
job_seeker: acharnou; similarity_score: 0.78777
job_seeker: richardhoward; similarity_score: 0.78274
job_seeker: majodev; similarity_score: 0.78273
job_seeker: AlexNeoNomad; similarity_score: 0.78025
job_seeker: jamesbrewer; similarity_score: 0.77531
job_seeker: howard941; similarity_score: 0.77043
job_seeker: madprops; similarity_score: 0.76801
job_seeker: saiko-chriskun; similarity_score: 0.74923
job_seeker: ryankevans; similarity_score: 0.74922
job_seeker: lechuckcaptain; similarity_score: 0.72915
job_seeker: orteipid; similarity_score: 0.72699
job_seeker: Hario; similarity_score: 0.72058
job_seeker: wyclif; similarity_score: 0.69013
job_seeker: KTamasEnty; similarity_score: 0.67866
job_seeker: frazer; similarity_score: 0.66756
job_seeker: tehwalrus; similarity_score: 0.66216
job_seeker: astangl; similarity_score: 0.63635
job_seeker: chrisbennet; similarity_score: 0.63143
job_seeker: batbomb; similarity_score: 0.59610
