job_seeker: hannes2000; similarity_score: 0.87499
job_seeker: Achshar; similarity_score: 0.65420
job_seeker: cpursley; similarity_score: 0.65420
job_seeker: rahulroy; similarity_score: 0.65420
job_seeker: mateja; similarity_score: 0.65420
job_seeker: pablokbs; similarity_score: 0.65419
job_seeker: 2close4comfort; similarity_score: 0.65419
job_seeker: ryaneager; similarity_score: 0.65419
job_seeker: 2bluesc; similarity_score: 0.64814
job_seeker: philippnagel; similarity_score: 0.64813
job_seeker: lukasLansky; similarity_score: 0.64219
job_seeker: thomasfromcdnjs; similarity_score: 0.64219
job_seeker: zachcowell; similarity_score: 0.64219
job_seeker: TapanilaT; similarity_score: 0.63635
job_seeker: asethwright; similarity_score: 0.63635
job_seeker: darsi; similarity_score: 0.63635
job_seeker: jecjec; similarity_score: 0.63062
job_seeker: kidsil; similarity_score: 0.63062
job_seeker: beanmind; similarity_score: 0.63062
job_seeker: bruticus; similarity_score: 0.62499
job_seeker: apsdehal; similarity_score: 0.62499
job_seeker: keane; similarity_score: 0.61946
job_seeker: Cyranix; similarity_score: 0.61946
job_seeker: Daves; similarity_score: 0.61946
job_seeker: toddrew; similarity_score: 0.61946
job_seeker: fvinci; similarity_score: 0.60869
job_seeker: emillon; similarity_score: 0.60869
job_seeker: J_Darnley; similarity_score: 0.60869
job_seeker: jan0e; similarity_score: 0.60868
job_seeker: cday; similarity_score: 0.60868
job_seeker: cswelin; similarity_score: 0.60344
job_seeker: ddebernardy; similarity_score: 0.59828
job_seeker: yen223; similarity_score: 0.59828
job_seeker: dyadic; similarity_score: 0.59828
job_seeker: csorrell; similarity_score: 0.59828
job_seeker: nt_tdc; similarity_score: 0.59828
job_seeker: ealeksandrov; similarity_score: 0.59321
job_seeker: hayolie; similarity_score: 0.59321
job_seeker: gsamm; similarity_score: 0.58823
job_seeker: akama; similarity_score: 0.58823
job_seeker: keraj; similarity_score: 0.58822
job_seeker: paulojreis; similarity_score: 0.58822
job_seeker: sfteus; similarity_score: 0.58332
job_seeker: BenderV; similarity_score: 0.57851
job_seeker: bluerobotcat; similarity_score: 0.57851
job_seeker: mtdavis; similarity_score: 0.57850
job_seeker: gmoneynj2000; similarity_score: 0.57376
job_seeker: yzzxy; similarity_score: 0.56910
job_seeker: tomaskazemekas; similarity_score: 0.56909
job_seeker: schneidmaster; similarity_score: 0.55554
job_seeker: navait; similarity_score: 0.55118
job_seeker: iN7h33nD; similarity_score: 0.55117
job_seeker: jw989; similarity_score: 0.54687
job_seeker: Jarlakxen; similarity_score: 0.54263
job_seeker: kparaju; similarity_score: 0.53845
job_seeker: chrispecoraro; similarity_score: 0.53845
job_seeker: zwetan; similarity_score: 0.53845
job_seeker: 67726e; similarity_score: 0.53434
job_seeker: bcoates; similarity_score: 0.53030
job_seeker: Akkuma; similarity_score: 0.53029
job_seeker: domador; similarity_score: 0.52238
job_seeker: sdernley; similarity_score: 0.52238
job_seeker: btbuildem; similarity_score: 0.51470
job_seeker: avyfain; similarity_score: 0.51469
job_seeker: sidmitra; similarity_score: 0.51094
job_seeker: yoav; similarity_score: 0.50359
job_seeker: kirpekar; similarity_score: 0.50359
job_seeker: majodev; similarity_score: 0.50358
job_seeker: mike-cardwell; similarity_score: 0.49999
job_seeker: RickS; similarity_score: 0.49645
job_seeker: TheDom; similarity_score: 0.49645
job_seeker: hereonbusiness; similarity_score: 0.49644
job_seeker: siscia; similarity_score: 0.49295
job_seeker: acharnou; similarity_score: 0.47944
job_seeker: joyofdata; similarity_score: 0.47944
job_seeker: valarauca1; similarity_score: 0.47618
job_seeker: richardhoward; similarity_score: 0.47618
job_seeker: osenar; similarity_score: 0.46666
job_seeker: eximius; similarity_score: 0.46666
job_seeker: throwaway83; similarity_score: 0.46357
job_seeker: AlexNeoNomad; similarity_score: 0.46052
job_seeker: jrm2k6; similarity_score: 0.45751
job_seeker: HamboneWilson; similarity_score: 0.45453
job_seeker: howard941; similarity_score: 0.44871
job_seeker: jamesbrewer; similarity_score: 0.44585
job_seeker: madprops; similarity_score: 0.44024
job_seeker: saiko-chriskun; similarity_score: 0.42167
job_seeker: ryankevans; similarity_score: 0.40229
job_seeker: orteipid; similarity_score: 0.38460
job_seeker: Hario; similarity_score: 0.37837
job_seeker: lechuckcaptain; similarity_score: 0.36457
job_seeker: KTamasEnty; similarity_score: 0.34653
job_seeker: wyclif; similarity_score: 0.34652
job_seeker: tehwalrus; similarity_score: 0.32406
job_seeker: frazer; similarity_score: 0.31530
job_seeker: chrisbennet; similarity_score: 0.29660
job_seeker: astangl; similarity_score: 0.29535
job_seeker: batbomb; similarity_score: 0.27026
