job_seeker: hannes2000; similarity_score: 0.85506
job_seeker: philippnagel; similarity_score: 0.60203
job_seeker: 2close4comfort; similarity_score: 0.60203
job_seeker: 32faction; similarity_score: 0.59595
job_seeker: Cyranix; similarity_score: 0.59595
job_seeker: thomasfromcdnjs; similarity_score: 0.59595
job_seeker: codez; similarity_score: 0.58999
job_seeker: darsi; similarity_score: 0.58999
job_seeker: cpursley; similarity_score: 0.58999
job_seeker: lukasLansky; similarity_score: 0.57842
job_seeker: kidsil; similarity_score: 0.57842
job_seeker: bruticus; similarity_score: 0.57842
job_seeker: beanmind; similarity_score: 0.57842
job_seeker: keane; similarity_score: 0.57281
job_seeker: TapanilaT; similarity_score: 0.57281
job_seeker: jecjec; similarity_score: 0.57281
job_seeker: J_Darnley; similarity_score: 0.57280
job_seeker: apsdehal; similarity_score: 0.57280
job_seeker: toddrew; similarity_score: 0.56730
job_seeker: asethwright; similarity_score: 0.56729
job_seeker: cswelin; similarity_score: 0.56190
job_seeker: Daves; similarity_score: 0.56189
job_seeker: akama; similarity_score: 0.55660
job_seeker: cday; similarity_score: 0.55659
job_seeker: jan0e; similarity_score: 0.55659
job_seeker: nt_tdc; similarity_score: 0.55140
job_seeker: ddebernardy; similarity_score: 0.55139
job_seeker: csorrell; similarity_score: 0.55139
job_seeker: fvinci; similarity_score: 0.55139
job_seeker: yen223; similarity_score: 0.54629
job_seeker: hayolie; similarity_score: 0.54629
job_seeker: ealeksandrov; similarity_score: 0.54128
job_seeker: yzzxy; similarity_score: 0.53636
job_seeker: gsamm; similarity_score: 0.53636
job_seeker: BenderV; similarity_score: 0.53636
job_seeker: keraj; similarity_score: 0.53153
job_seeker: emillon; similarity_score: 0.53152
job_seeker: dyadic; similarity_score: 0.52678
job_seeker: bluerobotcat; similarity_score: 0.52677
job_seeker: paulojreis; similarity_score: 0.52677
job_seeker: sfteus; similarity_score: 0.52212
job_seeker: mtdavis; similarity_score: 0.52212
job_seeker: gmoneynj2000; similarity_score: 0.50426
job_seeker: tomaskazemekas; similarity_score: 0.50426
job_seeker: 67726e; similarity_score: 0.49999
job_seeker: jw989; similarity_score: 0.49999
job_seeker: zwetan; similarity_score: 0.49579
job_seeker: Jarlakxen; similarity_score: 0.49579
job_seeker: iN7h33nD; similarity_score: 0.49166
job_seeker: schneidmaster; similarity_score: 0.48760
job_seeker: sdernley; similarity_score: 0.48359
job_seeker: navait; similarity_score: 0.47967
job_seeker: domador; similarity_score: 0.47966
job_seeker: bcoates; similarity_score: 0.47966
job_seeker: Akkuma; similarity_score: 0.47966
job_seeker: kparaju; similarity_score: 0.46824
job_seeker: chrispecoraro; similarity_score: 0.46824
job_seeker: avyfain; similarity_score: 0.46093
job_seeker: TheDom; similarity_score: 0.45736
job_seeker: sidmitra; similarity_score: 0.45384
job_seeker: btbuildem; similarity_score: 0.45037
job_seeker: kirpekar; similarity_score: 0.45037
job_seeker: yoav; similarity_score: 0.44696
job_seeker: RickS; similarity_score: 0.44696
job_seeker: mike-cardwell; similarity_score: 0.44695
job_seeker: hereonbusiness; similarity_score: 0.44359
job_seeker: siscia; similarity_score: 0.44029
job_seeker: majodev; similarity_score: 0.43703
job_seeker: acharnou; similarity_score: 0.43381
job_seeker: richardhoward; similarity_score: 0.43064
job_seeker: valarauca1; similarity_score: 0.42753
job_seeker: joyofdata; similarity_score: 0.42445
job_seeker: AlexNeoNomad; similarity_score: 0.42445
job_seeker: jrm2k6; similarity_score: 0.42142
job_seeker: osenar; similarity_score: 0.41843
job_seeker: eximius; similarity_score: 0.40972
job_seeker: throwaway83; similarity_score: 0.40689
job_seeker: howard941; similarity_score: 0.40689
job_seeker: HamboneWilson; similarity_score: 0.39864
job_seeker: jamesbrewer; similarity_score: 0.39864
job_seeker: madprops; similarity_score: 0.39863
job_seeker: saiko-chriskun; similarity_score: 0.37579
job_seeker: orteipid; similarity_score: 0.35756
job_seeker: ryankevans; similarity_score: 0.35118
job_seeker: Hario; similarity_score: 0.32959
job_seeker: lechuckcaptain; similarity_score: 0.31891
job_seeker: wyclif; similarity_score: 0.30411
job_seeker: KTamasEnty; similarity_score: 0.29647
job_seeker: tehwalrus; similarity_score: 0.28094
job_seeker: frazer; similarity_score: 0.27441
job_seeker: chrisbennet; similarity_score: 0.26338
job_seeker: astangl; similarity_score: 0.25540
job_seeker: batbomb; similarity_score: 0.23136
