job_seeker: hannes2000; similarity_score: 0.91304
job_seeker: waiquoo; similarity_score: 0.77205
job_seeker: mariocesar; similarity_score: 0.77205
job_seeker: claudiordgz; similarity_score: 0.77205
job_seeker: 3zzy; similarity_score: 0.77205
job_seeker: rogerbinns; similarity_score: 0.77204
job_seeker: ucacian; similarity_score: 0.76641
job_seeker: baggachipz; similarity_score: 0.76641
job_seeker: nicopace; similarity_score: 0.76641
job_seeker: Grue3; similarity_score: 0.76086
job_seeker: gothy; similarity_score: 0.76086
job_seeker: mateja; similarity_score: 0.75538
job_seeker: rahulroy; similarity_score: 0.75538
job_seeker: 32faction; similarity_score: 0.74999
job_seeker: pablokbs; similarity_score: 0.74999
job_seeker: 2close4comfort; similarity_score: 0.74999
job_seeker: TapanilaT; similarity_score: 0.74468
job_seeker: philippnagel; similarity_score: 0.74468
job_seeker: nubcakes; similarity_score: 0.74467
job_seeker: Achshar; similarity_score: 0.74467
job_seeker: hiby007; similarity_score: 0.74467
job_seeker: 2bluesc; similarity_score: 0.74467
job_seeker: thomasfromcdnjs; similarity_score: 0.73943
job_seeker: apsdehal; similarity_score: 0.73943
job_seeker: asethwright; similarity_score: 0.73426
job_seeker: codez; similarity_score: 0.73425
job_seeker: japesinator; similarity_score: 0.73425
job_seeker: cpursley; similarity_score: 0.73425
job_seeker: zachcowell; similarity_score: 0.73425
job_seeker: ryaneager; similarity_score: 0.73425
job_seeker: bruticus; similarity_score: 0.72915
job_seeker: Cyranix; similarity_score: 0.72413
job_seeker: jecjec; similarity_score: 0.72413
job_seeker: toddrew; similarity_score: 0.72413
job_seeker: darsi; similarity_score: 0.72413
job_seeker: fvinci; similarity_score: 0.71917
job_seeker: kidsil; similarity_score: 0.71428
job_seeker: Daves; similarity_score: 0.71428
job_seeker: akama; similarity_score: 0.71428
job_seeker: hayolie; similarity_score: 0.71427
job_seeker: yen223; similarity_score: 0.70945
job_seeker: beanmind; similarity_score: 0.70945
job_seeker: lukasLansky; similarity_score: 0.70945
job_seeker: cday; similarity_score: 0.70945
job_seeker: J_Darnley; similarity_score: 0.70469
job_seeker: keane; similarity_score: 0.70468
job_seeker: jan0e; similarity_score: 0.69999
job_seeker: ddebernardy; similarity_score: 0.69999
job_seeker: gsamm; similarity_score: 0.69999
job_seeker: paulojreis; similarity_score: 0.69999
job_seeker: cswelin; similarity_score: 0.69535
job_seeker: BenderV; similarity_score: 0.69535
job_seeker: ealeksandrov; similarity_score: 0.69535
job_seeker: nt_tdc; similarity_score: 0.69078
job_seeker: sfteus; similarity_score: 0.69078
job_seeker: csorrell; similarity_score: 0.69077
job_seeker: mtdavis; similarity_score: 0.68626
job_seeker: dyadic; similarity_score: 0.68626
job_seeker: yzzxy; similarity_score: 0.67741
job_seeker: keraj; similarity_score: 0.67741
job_seeker: gmoneynj2000; similarity_score: 0.67307
job_seeker: bluerobotcat; similarity_score: 0.67306
job_seeker: emillon; similarity_score: 0.66878
job_seeker: schneidmaster; similarity_score: 0.66455
job_seeker: tomaskazemekas; similarity_score: 0.66455
job_seeker: jw989; similarity_score: 0.66037
job_seeker: navait; similarity_score: 0.64814
job_seeker: iN7h33nD; similarity_score: 0.64813
job_seeker: Jarlakxen; similarity_score: 0.64416
job_seeker: 67726e; similarity_score: 0.64416
job_seeker: bcoates; similarity_score: 0.64023
job_seeker: domador; similarity_score: 0.63635
job_seeker: Akkuma; similarity_score: 0.62873
job_seeker: zwetan; similarity_score: 0.62873
job_seeker: sdernley; similarity_score: 0.62499
job_seeker: chrispecoraro; similarity_score: 0.62499
job_seeker: avyfain; similarity_score: 0.62499
job_seeker: kparaju; similarity_score: 0.62499
job_seeker: TheDom; similarity_score: 0.61403
job_seeker: yoav; similarity_score: 0.61046
job_seeker: hereonbusiness; similarity_score: 0.60343
job_seeker: btbuildem; similarity_score: 0.59999
job_seeker: mike-cardwell; similarity_score: 0.59999
job_seeker: sidmitra; similarity_score: 0.59999
job_seeker: majodev; similarity_score: 0.59999
job_seeker: kirpekar; similarity_score: 0.59999
job_seeker: RickS; similarity_score: 0.59321
job_seeker: acharnou; similarity_score: 0.58988
job_seeker: osenar; similarity_score: 0.58332
job_seeker: valarauca1; similarity_score: 0.57691
job_seeker: joyofdata; similarity_score: 0.57376
job_seeker: AlexNeoNomad; similarity_score: 0.57376
job_seeker: siscia; similarity_score: 0.57064
job_seeker: HamboneWilson; similarity_score: 0.56451
job_seeker: throwaway83; similarity_score: 0.56149
job_seeker: richardhoward; similarity_score: 0.56149
job_seeker: jrm2k6; similarity_score: 0.56149
job_seeker: jamesbrewer; similarity_score: 0.55850
job_seeker: eximius; similarity_score: 0.55850
job_seeker: howard941; similarity_score: 0.54686
job_seeker: madprops; similarity_score: 0.53571
job_seeker: saiko-chriskun; similarity_score: 0.52499
job_seeker: ryankevans; similarity_score: 0.51723
job_seeker: orteipid; similarity_score: 0.49294
job_seeker: Hario; similarity_score: 0.48386
job_seeker: lechuckcaptain; similarity_score: 0.45850
job_seeker: wyclif; similarity_score: 0.44303
job_seeker: KTamasEnty; similarity_score: 0.43568
job_seeker: tehwalrus; similarity_score: 0.41666
job_seeker: frazer; similarity_score: 0.39923
job_seeker: chrisbennet; similarity_score: 0.38461
job_seeker: astangl; similarity_score: 0.37905
job_seeker: batbomb; similarity_score: 0.34882
