job_seeker: hannes2000; similarity_score: 0.82142
job_seeker: codez; similarity_score: 0.52872
job_seeker: darsi; similarity_score: 0.52272
job_seeker: beanmind; similarity_score: 0.51685
job_seeker: Cyranix; similarity_score: 0.51685
job_seeker: TapanilaT; similarity_score: 0.51684
job_seeker: keane; similarity_score: 0.51110
job_seeker: toddrew; similarity_score: 0.51110
job_seeker: apsdehal; similarity_score: 0.51110
job_seeker: asethwright; similarity_score: 0.51110
job_seeker: jecjec; similarity_score: 0.51110
job_seeker: kidsil; similarity_score: 0.50548
job_seeker: J_Darnley; similarity_score: 0.50548
job_seeker: jan0e; similarity_score: 0.49999
job_seeker: ddebernardy; similarity_score: 0.49999
job_seeker: csorrell; similarity_score: 0.49462
job_seeker: cswelin; similarity_score: 0.49461
job_seeker: Daves; similarity_score: 0.48935
job_seeker: akama; similarity_score: 0.48420
job_seeker: lukasLansky; similarity_score: 0.48420
job_seeker: fvinci; similarity_score: 0.48420
job_seeker: cday; similarity_score: 0.48420
job_seeker: ealeksandrov; similarity_score: 0.47916
job_seeker: BenderV; similarity_score: 0.47916
job_seeker: nt_tdc; similarity_score: 0.47916
job_seeker: hayolie; similarity_score: 0.47916
job_seeker: yen223; similarity_score: 0.47915
job_seeker: emillon; similarity_score: 0.47422
job_seeker: paulojreis; similarity_score: 0.47422
job_seeker: gsamm; similarity_score: 0.47421
job_seeker: dyadic; similarity_score: 0.47421
job_seeker: bluerobotcat; similarity_score: 0.46938
job_seeker: mtdavis; similarity_score: 0.46937
job_seeker: sfteus; similarity_score: 0.46464
job_seeker: keraj; similarity_score: 0.46464
job_seeker: yzzxy; similarity_score: 0.45999
job_seeker: schneidmaster; similarity_score: 0.45097
job_seeker: gmoneynj2000; similarity_score: 0.44660
job_seeker: tomaskazemekas; similarity_score: 0.44659
job_seeker: iN7h33nD; similarity_score: 0.43396
job_seeker: 67726e; similarity_score: 0.42989
job_seeker: navait; similarity_score: 0.42592
job_seeker: Jarlakxen; similarity_score: 0.42591
job_seeker: jw989; similarity_score: 0.42591
job_seeker: Akkuma; similarity_score: 0.42201
job_seeker: bcoates; similarity_score: 0.41818
job_seeker: zwetan; similarity_score: 0.41071
job_seeker: sdernley; similarity_score: 0.41070
job_seeker: kparaju; similarity_score: 0.40707
job_seeker: domador; similarity_score: 0.40707
job_seeker: chrispecoraro; similarity_score: 0.39999
job_seeker: mike-cardwell; similarity_score: 0.38982
job_seeker: avyfain; similarity_score: 0.38982
job_seeker: sidmitra; similarity_score: 0.38982
job_seeker: TheDom; similarity_score: 0.38655
job_seeker: btbuildem; similarity_score: 0.38332
job_seeker: majodev; similarity_score: 0.38332
job_seeker: hereonbusiness; similarity_score: 0.38015
job_seeker: kirpekar; similarity_score: 0.38015
job_seeker: acharnou; similarity_score: 0.37704
job_seeker: siscia; similarity_score: 0.36799
job_seeker: yoav; similarity_score: 0.36799
job_seeker: valarauca1; similarity_score: 0.36507
job_seeker: joyofdata; similarity_score: 0.36507
job_seeker: RickS; similarity_score: 0.36507
job_seeker: richardhoward; similarity_score: 0.35658
job_seeker: eximius; similarity_score: 0.35657
job_seeker: AlexNeoNomad; similarity_score: 0.35383
job_seeker: osenar; similarity_score: 0.35383
job_seeker: howard941; similarity_score: 0.34848
job_seeker: jrm2k6; similarity_score: 0.34586
job_seeker: HamboneWilson; similarity_score: 0.33823
job_seeker: throwaway83; similarity_score: 0.33576
job_seeker: madprops; similarity_score: 0.33093
job_seeker: jamesbrewer; similarity_score: 0.33092
job_seeker: saiko-chriskun; similarity_score: 0.30463
job_seeker: ryankevans; similarity_score: 0.30262
job_seeker: orteipid; similarity_score: 0.28570
job_seeker: Hario; similarity_score: 0.28047
job_seeker: lechuckcaptain; similarity_score: 0.26899
job_seeker: wyclif; similarity_score: 0.24864
job_seeker: KTamasEnty; similarity_score: 0.24338
job_seeker: tehwalrus; similarity_score: 0.22999
job_seeker: frazer; similarity_score: 0.22329
job_seeker: chrisbennet; similarity_score: 0.21296
job_seeker: astangl; similarity_score: 0.20534
job_seeker: batbomb; similarity_score: 0.18399
