job_seeker: hannes2000; similarity_score: 0.69443
job_seeker: Jarlakxen; similarity_score: 0.28089
job_seeker: zwetan; similarity_score: 0.27472
job_seeker: sdernley; similarity_score: 0.27472
job_seeker: navait; similarity_score: 0.27471
job_seeker: iN7h33nD; similarity_score: 0.27173
job_seeker: bcoates; similarity_score: 0.27173
job_seeker: kparaju; similarity_score: 0.26881
job_seeker: domador; similarity_score: 0.26315
job_seeker: Akkuma; similarity_score: 0.26041
job_seeker: chrispecoraro; similarity_score: 0.25772
job_seeker: avyfain; similarity_score: 0.25509
job_seeker: TheDom; similarity_score: 0.25252
job_seeker: sidmitra; similarity_score: 0.25251
job_seeker: mike-cardwell; similarity_score: 0.24999
job_seeker: acharnou; similarity_score: 0.24752
job_seeker: kirpekar; similarity_score: 0.24751
job_seeker: btbuildem; similarity_score: 0.24751
job_seeker: yoav; similarity_score: 0.24270
job_seeker: hereonbusiness; similarity_score: 0.24037
job_seeker: majodev; similarity_score: 0.23809
job_seeker: siscia; similarity_score: 0.23584
job_seeker: RickS; similarity_score: 0.23363
job_seeker: joyofdata; similarity_score: 0.22935
job_seeker: valarauca1; similarity_score: 0.22934
job_seeker: richardhoward; similarity_score: 0.22726
job_seeker: osenar; similarity_score: 0.22522
job_seeker: AlexNeoNomad; similarity_score: 0.22123
job_seeker: eximius; similarity_score: 0.22123
job_seeker: howard941; similarity_score: 0.21551
job_seeker: jrm2k6; similarity_score: 0.21366
job_seeker: jamesbrewer; similarity_score: 0.21185
job_seeker: HamboneWilson; similarity_score: 0.20660
job_seeker: throwaway83; similarity_score: 0.20660
job_seeker: madprops; similarity_score: 0.20491
job_seeker: saiko-chriskun; similarity_score: 0.18796
job_seeker: ryankevans; similarity_score: 0.18517
job_seeker: orteipid; similarity_score: 0.17482
job_seeker: Hario; similarity_score: 0.16778
job_seeker: lechuckcaptain; similarity_score: 0.16233
job_seeker: wyclif; similarity_score: 0.14705
job_seeker: KTamasEnty; similarity_score: 0.14534
job_seeker: tehwalrus; similarity_score: 0.13811
job_seeker: frazer; similarity_score: 0.13297
job_seeker: chrisbennet; similarity_score: 0.12437
job_seeker: astangl; similarity_score: 0.12018
job_seeker: batbomb; similarity_score: 0.10728
