job_seeker: hannes2000; similarity_score: 0.93420
job_seeker: Jarlakxen; similarity_score: 0.72448
job_seeker: jw989; similarity_score: 0.72080
job_seeker: sdernley; similarity_score: 0.71356
job_seeker: schneidmaster; similarity_score: 0.71356
job_seeker: iN7h33nD; similarity_score: 0.71356
job_seeker: zwetan; similarity_score: 0.70646
job_seeker: kparaju; similarity_score: 0.70646
job_seeker: bcoates; similarity_score: 0.70296
job_seeker: Akkuma; similarity_score: 0.69607
job_seeker: domador; similarity_score: 0.69607
job_seeker: btbuildem; similarity_score: 0.68931
job_seeker: chrispecoraro; similarity_score: 0.68931
job_seeker: avyfain; similarity_score: 0.68598
job_seeker: yoav; similarity_score: 0.68268
job_seeker: kirpekar; similarity_score: 0.68268
job_seeker: joyofdata; similarity_score: 0.67941
job_seeker: RickS; similarity_score: 0.67941
job_seeker: sidmitra; similarity_score: 0.67618
job_seeker: hereonbusiness; similarity_score: 0.67298
job_seeker: TheDom; similarity_score: 0.67297
job_seeker: mike-cardwell; similarity_score: 0.66980
job_seeker: AlexNeoNomad; similarity_score: 0.66666
job_seeker: valarauca1; similarity_score: 0.66666
job_seeker: acharnou; similarity_score: 0.66354
job_seeker: siscia; similarity_score: 0.66354
job_seeker: osenar; similarity_score: 0.66045
job_seeker: majodev; similarity_score: 0.65740
job_seeker: jrm2k6; similarity_score: 0.65137
job_seeker: richardhoward; similarity_score: 0.64839
job_seeker: throwaway83; similarity_score: 0.64545
job_seeker: eximius; similarity_score: 0.64252
job_seeker: HamboneWilson; similarity_score: 0.63392
job_seeker: howard941; similarity_score: 0.63110
job_seeker: jamesbrewer; similarity_score: 0.62554
job_seeker: madprops; similarity_score: 0.61738
job_seeker: saiko-chriskun; similarity_score: 0.60943
job_seeker: ryankevans; similarity_score: 0.60683
job_seeker: orteipid; similarity_score: 0.57958
job_seeker: Hario; similarity_score: 0.57723
job_seeker: lechuckcaptain; similarity_score: 0.55252
job_seeker: wyclif; similarity_score: 0.52787
job_seeker: KTamasEnty; similarity_score: 0.52013
job_seeker: tehwalrus; similarity_score: 0.49823
job_seeker: frazer; similarity_score: 0.49304
job_seeker: chrisbennet; similarity_score: 0.47810
job_seeker: astangl; similarity_score: 0.46864
job_seeker: batbomb; similarity_score: 0.43029
