job_seeker: hannes2000; similarity_score: 0.96844
job_seeker: gsamm; similarity_score: 0.89766
job_seeker: akama; similarity_score: 0.89765
job_seeker: yen223; similarity_score: 0.89765
job_seeker: TapanilaT; similarity_score: 0.89765
job_seeker: bruticus; similarity_score: 0.89765
job_seeker: fvinci; similarity_score: 0.89765
job_seeker: cswelin; similarity_score: 0.89765
job_seeker: toddrew; similarity_score: 0.89503
job_seeker: J_Darnley; similarity_score: 0.89243
job_seeker: hayolie; similarity_score: 0.88985
job_seeker: cday; similarity_score: 0.88985
job_seeker: darsi; similarity_score: 0.88984
job_seeker: jecjec; similarity_score: 0.88984
job_seeker: Daves; similarity_score: 0.88728
job_seeker: Cyranix; similarity_score: 0.88727
job_seeker: paulojreis; similarity_score: 0.88727
job_seeker: keane; similarity_score: 0.88727
job_seeker: keraj; similarity_score: 0.88727
job_seeker: BenderV; similarity_score: 0.88472
job_seeker: yzzxy; similarity_score: 0.88472
job_seeker: csorrell; similarity_score: 0.88471
job_seeker: dyadic; similarity_score: 0.88471
job_seeker: nt_tdc; similarity_score: 0.88471
job_seeker: sfteus; similarity_score: 0.88471
job_seeker: ddebernardy; similarity_score: 0.88218
job_seeker: mtdavis; similarity_score: 0.88218
job_seeker: ealeksandrov; similarity_score: 0.88217
job_seeker: jan0e; similarity_score: 0.88217
job_seeker: bluerobotcat; similarity_score: 0.87965
job_seeker: emillon; similarity_score: 0.87964
job_seeker: gmoneynj2000; similarity_score: 0.87713
job_seeker: jw989; similarity_score: 0.87463
job_seeker: iN7h33nD; similarity_score: 0.87463
job_seeker: tomaskazemekas; similarity_score: 0.87215
job_seeker: Jarlakxen; similarity_score: 0.87215
job_seeker: domador; similarity_score: 0.86968
job_seeker: navait; similarity_score: 0.86723
job_seeker: schneidmaster; similarity_score: 0.86478
job_seeker: hereonbusiness; similarity_score: 0.86235
job_seeker: 67726e; similarity_score: 0.85994
job_seeker: bcoates; similarity_score: 0.85993
job_seeker: sdernley; similarity_score: 0.85754
job_seeker: avyfain; similarity_score: 0.85753
job_seeker: kparaju; similarity_score: 0.85753
job_seeker: zwetan; similarity_score: 0.85753
job_seeker: Akkuma; similarity_score: 0.85514
job_seeker: btbuildem; similarity_score: 0.85041
job_seeker: TheDom; similarity_score: 0.84805
job_seeker: siscia; similarity_score: 0.84572
job_seeker: kirpekar; similarity_score: 0.84572
job_seeker: yoav; similarity_score: 0.84572
job_seeker: joyofdata; similarity_score: 0.83879
job_seeker: richardhoward; similarity_score: 0.83879
job_seeker: RickS; similarity_score: 0.83879
job_seeker: chrispecoraro; similarity_score: 0.83878
job_seeker: throwaway83; similarity_score: 0.83423
job_seeker: mike-cardwell; similarity_score: 0.83197
job_seeker: AlexNeoNomad; similarity_score: 0.83197
job_seeker: majodev; similarity_score: 0.83197
job_seeker: sidmitra; similarity_score: 0.82748
job_seeker: valarauca1; similarity_score: 0.82526
job_seeker: eximius; similarity_score: 0.82084
job_seeker: howard941; similarity_score: 0.81866
job_seeker: jrm2k6; similarity_score: 0.81866
job_seeker: acharnou; similarity_score: 0.81866
job_seeker: osenar; similarity_score: 0.81866
job_seeker: HamboneWilson; similarity_score: 0.81648
job_seeker: madprops; similarity_score: 0.81216
job_seeker: jamesbrewer; similarity_score: 0.80576
job_seeker: saiko-chriskun; similarity_score: 0.79532
job_seeker: ryankevans; similarity_score: 0.78919
job_seeker: Hario; similarity_score: 0.77721
job_seeker: orteipid; similarity_score: 0.77720
job_seeker: lechuckcaptain; similarity_score: 0.75244
job_seeker: wyclif; similarity_score: 0.74514
job_seeker: KTamasEnty; similarity_score: 0.72921
job_seeker: tehwalrus; similarity_score: 0.71064
job_seeker: frazer; similarity_score: 0.70251
job_seeker: astangl; similarity_score: 0.69299
job_seeker: chrisbennet; similarity_score: 0.68988
job_seeker: batbomb; similarity_score: 0.65318
