job_seeker: hannes2000; similarity_score: 0.83928
job_seeker: keane; similarity_score: 0.52221
job_seeker: bruticus; similarity_score: 0.51648
job_seeker: fvinci; similarity_score: 0.51647
job_seeker: beanmind; similarity_score: 0.51647
job_seeker: asethwright; similarity_score: 0.51647
job_seeker: akama; similarity_score: 0.51086
job_seeker: cday; similarity_score: 0.51086
job_seeker: jecjec; similarity_score: 0.51086
job_seeker: cswelin; similarity_score: 0.50537
job_seeker: J_Darnley; similarity_score: 0.50536
job_seeker: Daves; similarity_score: 0.50536
job_seeker: jan0e; similarity_score: 0.49999
job_seeker: ealeksandrov; similarity_score: 0.49473
job_seeker: nt_tdc; similarity_score: 0.49472
job_seeker: paulojreis; similarity_score: 0.48958
job_seeker: ddebernardy; similarity_score: 0.48958
job_seeker: gsamm; similarity_score: 0.48957
job_seeker: yen223; similarity_score: 0.48957
job_seeker: BenderV; similarity_score: 0.48957
job_seeker: lukasLansky; similarity_score: 0.48452
job_seeker: csorrell; similarity_score: 0.48452
job_seeker: hayolie; similarity_score: 0.48452
job_seeker: dyadic; similarity_score: 0.47959
job_seeker: emillon; similarity_score: 0.47474
job_seeker: sfteus; similarity_score: 0.47474
job_seeker: bluerobotcat; similarity_score: 0.47474
job_seeker: keraj; similarity_score: 0.47473
job_seeker: yzzxy; similarity_score: 0.46999
job_seeker: mtdavis; similarity_score: 0.46534
job_seeker: tomaskazemekas; similarity_score: 0.46078
job_seeker: jw989; similarity_score: 0.45630
job_seeker: gmoneynj2000; similarity_score: 0.44339
job_seeker: navait; similarity_score: 0.44339
job_seeker: schneidmaster; similarity_score: 0.44339
job_seeker: 67726e; similarity_score: 0.43518
job_seeker: Jarlakxen; similarity_score: 0.43118
job_seeker: domador; similarity_score: 0.42342
job_seeker: avyfain; similarity_score: 0.42341
job_seeker: zwetan; similarity_score: 0.42341
job_seeker: iN7h33nD; similarity_score: 0.41964
job_seeker: bcoates; similarity_score: 0.41963
job_seeker: Akkuma; similarity_score: 0.41592
job_seeker: sdernley; similarity_score: 0.41228
job_seeker: btbuildem; similarity_score: 0.41227
job_seeker: kparaju; similarity_score: 0.41227
job_seeker: chrispecoraro; similarity_score: 0.40869
job_seeker: TheDom; similarity_score: 0.40516
job_seeker: sidmitra; similarity_score: 0.40170
job_seeker: kirpekar; similarity_score: 0.39829
job_seeker: hereonbusiness; similarity_score: 0.39829
job_seeker: yoav; similarity_score: 0.39495
job_seeker: mike-cardwell; similarity_score: 0.39495
job_seeker: majodev; similarity_score: 0.39165
job_seeker: RickS; similarity_score: 0.38842
job_seeker: acharnou; similarity_score: 0.37902
job_seeker: joyofdata; similarity_score: 0.37599
job_seeker: valarauca1; similarity_score: 0.37599
job_seeker: siscia; similarity_score: 0.37599
job_seeker: richardhoward; similarity_score: 0.37007
job_seeker: osenar; similarity_score: 0.36152
job_seeker: eximius; similarity_score: 0.35877
job_seeker: jrm2k6; similarity_score: 0.35877
job_seeker: AlexNeoNomad; similarity_score: 0.35877
job_seeker: HamboneWilson; similarity_score: 0.35605
job_seeker: throwaway83; similarity_score: 0.34814
job_seeker: howard941; similarity_score: 0.34558
job_seeker: jamesbrewer; similarity_score: 0.33571
job_seeker: madprops; similarity_score: 0.33097
job_seeker: saiko-chriskun; similarity_score: 0.31333
job_seeker: ryankevans; similarity_score: 0.30920
job_seeker: orteipid; similarity_score: 0.29191
job_seeker: Hario; similarity_score: 0.28833
job_seeker: lechuckcaptain; similarity_score: 0.27324
job_seeker: wyclif; similarity_score: 0.25682
job_seeker: KTamasEnty; similarity_score: 0.25133
job_seeker: tehwalrus; similarity_score: 0.23499
job_seeker: frazer; similarity_score: 0.23151
job_seeker: chrisbennet; similarity_score: 0.21758
job_seeker: astangl; similarity_score: 0.21658
job_seeker: batbomb; similarity_score: 0.19105
