hiring_manager: vseloved; similarity_score: 0.98399
hiring_manager: kdavari; similarity_score: 0.62121
hiring_manager: jsnook; similarity_score: 0.62120
hiring_manager: wadenick; similarity_score: 0.62120
hiring_manager: sadadar; similarity_score: 0.61808
hiring_manager: geori; similarity_score: 0.61808
hiring_manager: robg; similarity_score: 0.61499
hiring_manager: ben336; similarity_score: 0.61193
hiring_manager: marybheine; similarity_score: 0.61193
hiring_manager: pallinder; similarity_score: 0.60890
hiring_manager: StefanBill; similarity_score: 0.60590
hiring_manager: trentellingsen; similarity_score: 0.60590
hiring_manager: tylersakats; similarity_score: 0.60590
hiring_manager: machinezone; similarity_score: 0.60294
hiring_manager: madjack74; similarity_score: 0.59999
hiring_manager: erichurkman; similarity_score: 0.59999
hiring_manager: calpaterson; similarity_score: 0.59999
hiring_manager: ebildsten; similarity_score: 0.59708
hiring_manager: zacharypinter; similarity_score: 0.59708
hiring_manager: gshx; similarity_score: 0.59419
hiring_manager: samirez; similarity_score: 0.59134
hiring_manager: RaizlabsTalent; similarity_score: 0.59134
hiring_manager: Renat; similarity_score: 0.58850
hiring_manager: PhantomPhreak; similarity_score: 0.58571
hiring_manager: davidknezevic; similarity_score: 0.58570
hiring_manager: bacheson1293; similarity_score: 0.58018
hiring_manager: jonhearty; similarity_score: 0.58017
hiring_manager: SendGrid; similarity_score: 0.57746
hiring_manager: rememberlenny; similarity_score: 0.57746
hiring_manager: BornInTheUSSR; similarity_score: 0.57745
hiring_manager: egillie; similarity_score: 0.57745
hiring_manager: bladedawg; similarity_score: 0.57745
hiring_manager: THSK; similarity_score: 0.57745
hiring_manager: agazso; similarity_score: 0.57745
hiring_manager: ssk2; similarity_score: 0.57475
hiring_manager: raxnet; similarity_score: 0.57209
hiring_manager: tyoung; similarity_score: 0.57208
hiring_manager: asolove; similarity_score: 0.57208
hiring_manager: sam; similarity_score: 0.56943
hiring_manager: meaydinli; similarity_score: 0.56681
hiring_manager: gsiener; similarity_score: 0.56681
hiring_manager: swilson7; similarity_score: 0.56421
hiring_manager: chrisconley; similarity_score: 0.56421
hiring_manager: pashabitz; similarity_score: 0.56421
hiring_manager: mariusz331; similarity_score: 0.56164
hiring_manager: mac14; similarity_score: 0.56164
hiring_manager: TEVO_throwaway; similarity_score: 0.55908
hiring_manager: kevinschumacher; similarity_score: 0.55908
hiring_manager: doctoboggan; similarity_score: 0.55655
hiring_manager: evaneykelen; similarity_score: 0.55655
hiring_manager: Theranos; similarity_score: 0.55405
hiring_manager: purephase; similarity_score: 0.55404
hiring_manager: malyk; similarity_score: 0.55404
hiring_manager: escherize; similarity_score: 0.55404
hiring_manager: knowtheory; similarity_score: 0.55404
hiring_manager: FreshPuzzles; similarity_score: 0.55156
hiring_manager: jdawe; similarity_score: 0.55156
hiring_manager: jtoberon; similarity_score: 0.55156
hiring_manager: rskinner; similarity_score: 0.55156
hiring_manager: mdu; similarity_score: 0.54909
hiring_manager: hywel; similarity_score: 0.54909
hiring_manager: temuze; similarity_score: 0.54666
hiring_manager: cj; similarity_score: 0.54666
hiring_manager: masylum; similarity_score: 0.54666
hiring_manager: jluan; similarity_score: 0.54424
hiring_manager: jamieiles; similarity_score: 0.54424
hiring_manager: squirrel; similarity_score: 0.54184
hiring_manager: wbobeirne; similarity_score: 0.54184
hiring_manager: DenisM; similarity_score: 0.54184
hiring_manager: sinak; similarity_score: 0.53947
hiring_manager: sv123; similarity_score: 0.53946
hiring_manager: lrc1717; similarity_score: 0.53946
hiring_manager: olivercameron; similarity_score: 0.53711
hiring_manager: mandoescamilla; similarity_score: 0.53478
hiring_manager: vinceguidry; similarity_score: 0.53477
hiring_manager: Sarean; similarity_score: 0.53017
hiring_manager: Jobsatgraze; similarity_score: 0.53017
hiring_manager: yjkogan; similarity_score: 0.53016
hiring_manager: manoa; similarity_score: 0.53016
hiring_manager: jasoncrawford; similarity_score: 0.52789
hiring_manager: jeffdn; similarity_score: 0.52789
hiring_manager: olegp; similarity_score: 0.52788
hiring_manager: twymer; similarity_score: 0.52563
hiring_manager: alexose; similarity_score: 0.52563
hiring_manager: grigory; similarity_score: 0.52563
hiring_manager: nilsbunger; similarity_score: 0.52340
hiring_manager: Jeffrey903; similarity_score: 0.52340
hiring_manager: wdewind; similarity_score: 0.52339
hiring_manager: illscience; similarity_score: 0.52118
hiring_manager: brendan_gill; similarity_score: 0.52118
hiring_manager: martian; similarity_score: 0.52118
hiring_manager: zmillman; similarity_score: 0.52117
hiring_manager: diggan; similarity_score: 0.52117
hiring_manager: Peroni; similarity_score: 0.52117
hiring_manager: MattfromHall; similarity_score: 0.51898
hiring_manager: luisrudge; similarity_score: 0.51897
hiring_manager: alain_gilbert; similarity_score: 0.51680
hiring_manager: Jhaney34; similarity_score: 0.51680
hiring_manager: VicinitasTech; similarity_score: 0.51679
hiring_manager: bgriggs1; similarity_score: 0.51464
hiring_manager: dale-ssc; similarity_score: 0.51249
hiring_manager: krambs; similarity_score: 0.51249
hiring_manager: nschuett; similarity_score: 0.51249
hiring_manager: adamwiggins; similarity_score: 0.51249
hiring_manager: eugeneiiim; similarity_score: 0.51249
hiring_manager: Andrew_Metail; similarity_score: 0.51249
hiring_manager: button; similarity_score: 0.51037
hiring_manager: FLGMwt; similarity_score: 0.51036
hiring_manager: sstevens13; similarity_score: 0.51036
hiring_manager: rs; similarity_score: 0.51036
hiring_manager: hafabnew; similarity_score: 0.50826
hiring_manager: scalesolved; similarity_score: 0.50826
hiring_manager: natgordon; similarity_score: 0.50826
hiring_manager: uwemaurer; similarity_score: 0.50826
hiring_manager: millchristian; similarity_score: 0.50825
hiring_manager: StackCommerce; similarity_score: 0.50616
hiring_manager: DLarsen; similarity_score: 0.50409
hiring_manager: infer; similarity_score: 0.50409
hiring_manager: thethimble; similarity_score: 0.50203
hiring_manager: eli; similarity_score: 0.50203
hiring_manager: wtvanhest; similarity_score: 0.49999
hiring_manager: blo; similarity_score: 0.49999
hiring_manager: nickbaum; similarity_score: 0.49999
hiring_manager: joshyeager; similarity_score: 0.49999
hiring_manager: gsmoore; similarity_score: 0.49797
hiring_manager: antoviaque; similarity_score: 0.49797
hiring_manager: lipsmack; similarity_score: 0.49796
hiring_manager: AndrewKemendo; similarity_score: 0.49596
hiring_manager: carterbrutschy; similarity_score: 0.49596
hiring_manager: fasteddie; similarity_score: 0.49397
hiring_manager: jgadbois; similarity_score: 0.49397
hiring_manager: JayNeely; similarity_score: 0.49397
hiring_manager: mburnett; similarity_score: 0.49397
hiring_manager: akhudek; similarity_score: 0.49003
hiring_manager: frd91gt; similarity_score: 0.49003
hiring_manager: abuggia; similarity_score: 0.49003
hiring_manager: ig1; similarity_score: 0.48809
hiring_manager: jedanbik; similarity_score: 0.48809
hiring_manager: Mynar; similarity_score: 0.48808
hiring_manager: svec; similarity_score: 0.48616
hiring_manager: d0m; similarity_score: 0.48616
hiring_manager: awongh; similarity_score: 0.48615
hiring_manager: gokulkumark; similarity_score: 0.48615
hiring_manager: rcodesmith; similarity_score: 0.48425
hiring_manager: kmerritt; similarity_score: 0.48424
hiring_manager: wwarren; similarity_score: 0.48235
hiring_manager: jakestein; similarity_score: 0.48234
hiring_manager: jonbischke; similarity_score: 0.48234
hiring_manager: mikebabineau; similarity_score: 0.48046
hiring_manager: villosil; similarity_score: 0.47859
hiring_manager: d4mi3n; similarity_score: 0.47859
hiring_manager: gvaldes; similarity_score: 0.47489
hiring_manager: rholdy; similarity_score: 0.47307
hiring_manager: robvolk; similarity_score: 0.47306
hiring_manager: abadmeows; similarity_score: 0.47126
hiring_manager: mfontani; similarity_score: 0.47126
hiring_manager: tj_dstillery; similarity_score: 0.47125
hiring_manager: Michael_Docker; similarity_score: 0.47125
hiring_manager: kennon42; similarity_score: 0.46946
hiring_manager: oebs; similarity_score: 0.46945
hiring_manager: Stealx; similarity_score: 0.46945
hiring_manager: samuelbrin; similarity_score: 0.46945
hiring_manager: summerville; similarity_score: 0.46767
hiring_manager: JimiofEden; similarity_score: 0.46590
hiring_manager: tjicc; similarity_score: 0.46590
hiring_manager: meritt; similarity_score: 0.46414
hiring_manager: ashleyjohn; similarity_score: 0.46414
hiring_manager: amitkumar01; similarity_score: 0.46239
hiring_manager: isojon; similarity_score: 0.46067
hiring_manager: jason_dstillery; similarity_score: 0.46066
hiring_manager: JPMorganAthena; similarity_score: 0.46066
hiring_manager: arobbins; similarity_score: 0.45895
hiring_manager: sparkman55; similarity_score: 0.45895
hiring_manager: AlexWest; similarity_score: 0.45894
hiring_manager: jhdavids8; similarity_score: 0.45894
hiring_manager: Clairesheng; similarity_score: 0.45724
hiring_manager: spicyj; similarity_score: 0.45724
hiring_manager: fheisler; similarity_score: 0.45724
hiring_manager: Airphrame; similarity_score: 0.45724
hiring_manager: devinfoley; similarity_score: 0.45724
hiring_manager: JJMalina; similarity_score: 0.45554
hiring_manager: speek; similarity_score: 0.45220
hiring_manager: capkutay; similarity_score: 0.45220
hiring_manager: ILIKEPONIES; similarity_score: 0.45219
hiring_manager: jarmitage; similarity_score: 0.45054
hiring_manager: bijanv; similarity_score: 0.45053
hiring_manager: sir_akshay; similarity_score: 0.44889
hiring_manager: royrusso; similarity_score: 0.44889
hiring_manager: taggartbg; similarity_score: 0.44726
hiring_manager: gumby; similarity_score: 0.44564
hiring_manager: cairo140; similarity_score: 0.44564
hiring_manager: bostik; similarity_score: 0.44564
hiring_manager: mikepk; similarity_score: 0.44564
hiring_manager: tripadvisor; similarity_score: 0.44404
hiring_manager: samelawrence; similarity_score: 0.44403
hiring_manager: cliftonk; similarity_score: 0.44244
hiring_manager: michaelhoffman; similarity_score: 0.44085
hiring_manager: zaidos; similarity_score: 0.44085
hiring_manager: cce_; similarity_score: 0.43928
hiring_manager: zgm; similarity_score: 0.43771
hiring_manager: andrewforee; similarity_score: 0.43771
hiring_manager: ellego; similarity_score: 0.43616
hiring_manager: bbeck; similarity_score: 0.43462
hiring_manager: chollida1; similarity_score: 0.43461
hiring_manager: tharshan09; similarity_score: 0.43309
hiring_manager: itsdrewmiller; similarity_score: 0.43157
hiring_manager: mmattax; similarity_score: 0.43157
hiring_manager: ddtruong17; similarity_score: 0.43006
hiring_manager: lightningstorm; similarity_score: 0.42856
hiring_manager: the_gigi; similarity_score: 0.42856
hiring_manager: okhudeira; similarity_score: 0.42707
hiring_manager: Synergyse; similarity_score: 0.42413
hiring_manager: mightybyte; similarity_score: 0.42267
hiring_manager: techwraith; similarity_score: 0.42122
hiring_manager: sb_ba; similarity_score: 0.42122
hiring_manager: bradfa; similarity_score: 0.41978
hiring_manager: JimboOmega; similarity_score: 0.41978
hiring_manager: twog; similarity_score: 0.41553
hiring_manager: kmano8; similarity_score: 0.41553
hiring_manager: jerrythompson; similarity_score: 0.41553
hiring_manager: azth; similarity_score: 0.40999
hiring_manager: matm; similarity_score: 0.40728
hiring_manager: snowmaker; similarity_score: 0.40727
hiring_manager: rchiba; similarity_score: 0.40460
hiring_manager: calebelston; similarity_score: 0.40460
hiring_manager: brandicmt; similarity_score: 0.40327
hiring_manager: andrem; similarity_score: 0.40327
hiring_manager: radex; similarity_score: 0.39934
hiring_manager: scotchio; similarity_score: 0.39805
hiring_manager: cwhiten; similarity_score: 0.39676
hiring_manager: meric; similarity_score: 0.39296
hiring_manager: jumby; similarity_score: 0.39296
hiring_manager: daryn00; similarity_score: 0.39171
hiring_manager: jsfour; similarity_score: 0.39047
hiring_manager: karlwmacmillan; similarity_score: 0.39046
hiring_manager: jyrani; similarity_score: 0.38923
hiring_manager: boyd; similarity_score: 0.38678
hiring_manager: interurban; similarity_score: 0.38436
hiring_manager: hectorals; similarity_score: 0.38316
hiring_manager: ricaurte; similarity_score: 0.38198
hiring_manager: a_bergie; similarity_score: 0.37962
hiring_manager: karenkuhn; similarity_score: 0.37962
hiring_manager: ejdyksen; similarity_score: 0.37613
hiring_manager: ssc-tech; similarity_score: 0.37613
hiring_manager: adamdingle; similarity_score: 0.37272
hiring_manager: channel4; similarity_score: 0.37159
hiring_manager: conorgil145; similarity_score: 0.37159
hiring_manager: Fr4ncis; similarity_score: 0.37159
hiring_manager: blakeweb; similarity_score: 0.37047
hiring_manager: jdotjdot; similarity_score: 0.36936
hiring_manager: dalys; similarity_score: 0.36497
hiring_manager: jjarmoc; similarity_score: 0.36070
hiring_manager: erex78; similarity_score: 0.35754
hiring_manager: ninetax; similarity_score: 0.35446
hiring_manager: dford87; similarity_score: 0.35344
hiring_manager: e0m; similarity_score: 0.35042
hiring_manager: chris_webster75; similarity_score: 0.34843
hiring_manager: kedargj; similarity_score: 0.34745
hiring_manager: diafygi; similarity_score: 0.33605
hiring_manager: UnderTheRadarKS; similarity_score: 0.32625
hiring_manager: pensieri; similarity_score: 0.32539
hiring_manager: alexthornton; similarity_score: 0.32538
hiring_manager: rkpzero; similarity_score: 0.32283
hiring_manager: greattypo; similarity_score: 0.32282
hiring_manager: krisneuharth; similarity_score: 0.32114
hiring_manager: PJDK; similarity_score: 0.31864
hiring_manager: adambratt; similarity_score: 0.31782
hiring_manager: samidalouche; similarity_score: 0.31138
hiring_manager: voleon; similarity_score: 0.30295
hiring_manager: theflyingkiwi42; similarity_score: 0.29709
hiring_manager: nixy; similarity_score: 0.29566
hiring_manager: vonnik; similarity_score: 0.29146
hiring_manager: BWStearns; similarity_score: 0.28604
hiring_manager: aj_icracked; similarity_score: 0.27516
hiring_manager: aglp2010; similarity_score: 0.26738
hiring_manager: aghuwalewala; similarity_score: 0.26113
hiring_manager: jamalex; similarity_score: 0.23295
hiring_manager: sophiestrap; similarity_score: 0.22946
