hiring_manager: vseloved; similarity_score: 0.94117
hiring_manager: johnballjibe; similarity_score: 0.30769
hiring_manager: pzearfoss; similarity_score: 0.30475
hiring_manager: ryan_f; similarity_score: 0.30475
hiring_manager: Rodi; similarity_score: 0.30188
hiring_manager: transitorykris; similarity_score: 0.29906
hiring_manager: allbombs; similarity_score: 0.29905
hiring_manager: pkrein; similarity_score: 0.29629
hiring_manager: cpenner461; similarity_score: 0.29629
hiring_manager: jasoncartwright; similarity_score: 0.29357
hiring_manager: USNetizen; similarity_score: 0.29357
hiring_manager: joe_fro; similarity_score: 0.29357
hiring_manager: dmritard96; similarity_score: 0.29090
hiring_manager: ben-deskpro; similarity_score: 0.28571
hiring_manager: wittedhaddock; similarity_score: 0.28571
hiring_manager: chris_raptr; similarity_score: 0.28570
hiring_manager: adamalix; similarity_score: 0.28570
hiring_manager: salar; similarity_score: 0.27826
hiring_manager: kdavari; similarity_score: 0.27825
hiring_manager: robg; similarity_score: 0.27825
hiring_manager: hmpc; similarity_score: 0.27825
hiring_manager: drp; similarity_score: 0.27825
hiring_manager: sadadar; similarity_score: 0.27825
hiring_manager: wadenick; similarity_score: 0.27825
hiring_manager: tristanz; similarity_score: 0.27586
hiring_manager: mrw34; similarity_score: 0.27585
hiring_manager: ben336; similarity_score: 0.26890
hiring_manager: jsnook; similarity_score: 0.26890
hiring_manager: geori; similarity_score: 0.26446
hiring_manager: trentellingsen; similarity_score: 0.26228
hiring_manager: erichurkman; similarity_score: 0.26228
hiring_manager: StefanBill; similarity_score: 0.26015
hiring_manager: Renat; similarity_score: 0.25806
hiring_manager: ebildsten; similarity_score: 0.25805
hiring_manager: RaizlabsTalent; similarity_score: 0.25599
hiring_manager: machinezone; similarity_score: 0.25599
hiring_manager: zacharypinter; similarity_score: 0.25396
hiring_manager: tylersakats; similarity_score: 0.25396
hiring_manager: pallinder; similarity_score: 0.25395
hiring_manager: madjack74; similarity_score: 0.25195
hiring_manager: marybheine; similarity_score: 0.24999
hiring_manager: SendGrid; similarity_score: 0.24999
hiring_manager: samirez; similarity_score: 0.24999
hiring_manager: calpaterson; similarity_score: 0.24999
hiring_manager: PhantomPhreak; similarity_score: 0.24805
hiring_manager: davidknezevic; similarity_score: 0.24615
hiring_manager: egillie; similarity_score: 0.24614
hiring_manager: gshx; similarity_score: 0.24427
hiring_manager: bacheson1293; similarity_score: 0.24426
hiring_manager: rememberlenny; similarity_score: 0.24242
hiring_manager: bladedawg; similarity_score: 0.24242
hiring_manager: THSK; similarity_score: 0.24059
hiring_manager: raxnet; similarity_score: 0.23880
hiring_manager: jonhearty; similarity_score: 0.23879
hiring_manager: ssk2; similarity_score: 0.23879
hiring_manager: gsiener; similarity_score: 0.23528
hiring_manager: tyoung; similarity_score: 0.23528
hiring_manager: agazso; similarity_score: 0.23528
hiring_manager: BornInTheUSSR; similarity_score: 0.23357
hiring_manager: chrisconley; similarity_score: 0.23356
hiring_manager: mac14; similarity_score: 0.23188
hiring_manager: asolove; similarity_score: 0.23021
hiring_manager: sam; similarity_score: 0.23021
hiring_manager: meaydinli; similarity_score: 0.23020
hiring_manager: escherize; similarity_score: 0.22857
hiring_manager: malyk; similarity_score: 0.22856
hiring_manager: pashabitz; similarity_score: 0.22856
hiring_manager: swilson7; similarity_score: 0.22856
hiring_manager: rskinner; similarity_score: 0.22856
hiring_manager: Theranos; similarity_score: 0.22534
hiring_manager: knowtheory; similarity_score: 0.22376
hiring_manager: FreshPuzzles; similarity_score: 0.22221
hiring_manager: mariusz331; similarity_score: 0.22221
hiring_manager: cj; similarity_score: 0.22221
hiring_manager: TEVO_throwaway; similarity_score: 0.22221
hiring_manager: hywel; similarity_score: 0.22068
hiring_manager: doctoboggan; similarity_score: 0.22068
hiring_manager: DenisM; similarity_score: 0.22068
hiring_manager: olivercameron; similarity_score: 0.21917
hiring_manager: jdawe; similarity_score: 0.21768
hiring_manager: sinak; similarity_score: 0.21767
hiring_manager: temuze; similarity_score: 0.21767
hiring_manager: lrc1717; similarity_score: 0.21621
hiring_manager: masylum; similarity_score: 0.21621
hiring_manager: kevinschumacher; similarity_score: 0.21621
hiring_manager: squirrel; similarity_score: 0.21621
hiring_manager: Peroni; similarity_score: 0.21476
hiring_manager: jtoberon; similarity_score: 0.21475
hiring_manager: mdu; similarity_score: 0.21475
hiring_manager: nilsbunger; similarity_score: 0.21192
hiring_manager: alexose; similarity_score: 0.21191
hiring_manager: purephase; similarity_score: 0.21191
hiring_manager: sv123; similarity_score: 0.21191
hiring_manager: mandoescamilla; similarity_score: 0.21191
hiring_manager: jamieiles; similarity_score: 0.21191
hiring_manager: yjkogan; similarity_score: 0.21191
hiring_manager: evaneykelen; similarity_score: 0.21191
hiring_manager: martian; similarity_score: 0.21052
hiring_manager: twymer; similarity_score: 0.20914
hiring_manager: wbobeirne; similarity_score: 0.20914
hiring_manager: jluan; similarity_score: 0.20914
hiring_manager: Jobsatgraze; similarity_score: 0.20914
hiring_manager: vinceguidry; similarity_score: 0.20778
hiring_manager: Sarean; similarity_score: 0.20778
hiring_manager: wdewind; similarity_score: 0.20778
hiring_manager: manoa; similarity_score: 0.20644
hiring_manager: alain_gilbert; similarity_score: 0.20644
hiring_manager: olegp; similarity_score: 0.20512
hiring_manager: eugeneiiim; similarity_score: 0.20512
hiring_manager: jeffdn; similarity_score: 0.20511
hiring_manager: diggan; similarity_score: 0.20381
hiring_manager: bgriggs1; similarity_score: 0.20381
hiring_manager: luisrudge; similarity_score: 0.20381
hiring_manager: illscience; similarity_score: 0.20252
hiring_manager: Jeffrey903; similarity_score: 0.20252
hiring_manager: jasoncrawford; similarity_score: 0.20252
hiring_manager: grigory; similarity_score: 0.20252
hiring_manager: adamwiggins; similarity_score: 0.20124
hiring_manager: MattfromHall; similarity_score: 0.19999
hiring_manager: nschuett; similarity_score: 0.19875
hiring_manager: uwemaurer; similarity_score: 0.19875
hiring_manager: Andrew_Metail; similarity_score: 0.19874
hiring_manager: brendan_gill; similarity_score: 0.19874
hiring_manager: sstevens13; similarity_score: 0.19752
hiring_manager: VicinitasTech; similarity_score: 0.19631
hiring_manager: Jhaney34; similarity_score: 0.19631
hiring_manager: infer; similarity_score: 0.19631
hiring_manager: zmillman; similarity_score: 0.19631
hiring_manager: FLGMwt; similarity_score: 0.19630
hiring_manager: hafabnew; similarity_score: 0.19512
hiring_manager: thethimble; similarity_score: 0.19511
hiring_manager: StackCommerce; similarity_score: 0.19511
hiring_manager: blo; similarity_score: 0.19393
hiring_manager: DLarsen; similarity_score: 0.19393
hiring_manager: dale-ssc; similarity_score: 0.19393
hiring_manager: button; similarity_score: 0.19277
hiring_manager: rs; similarity_score: 0.19276
hiring_manager: wtvanhest; similarity_score: 0.19160
hiring_manager: joshyeager; similarity_score: 0.19160
hiring_manager: krambs; similarity_score: 0.19160
hiring_manager: millchristian; similarity_score: 0.18934
hiring_manager: scalesolved; similarity_score: 0.18934
hiring_manager: lipsmack; similarity_score: 0.18823
hiring_manager: nickbaum; similarity_score: 0.18822
hiring_manager: eli; similarity_score: 0.18822
hiring_manager: natgordon; similarity_score: 0.18822
hiring_manager: mburnett; similarity_score: 0.18713
hiring_manager: fasteddie; similarity_score: 0.18713
hiring_manager: gokulkumark; similarity_score: 0.18713
hiring_manager: AndrewKemendo; similarity_score: 0.18604
hiring_manager: wwarren; similarity_score: 0.18496
hiring_manager: svec; similarity_score: 0.18496
hiring_manager: carterbrutschy; similarity_score: 0.18496
hiring_manager: mikebabineau; similarity_score: 0.18390
hiring_manager: antoviaque; similarity_score: 0.18390
hiring_manager: gsmoore; similarity_score: 0.18390
hiring_manager: abuggia; similarity_score: 0.18390
hiring_manager: JayNeely; similarity_score: 0.18181
hiring_manager: rcodesmith; similarity_score: 0.18078
hiring_manager: kmerritt; similarity_score: 0.18078
hiring_manager: d0m; similarity_score: 0.18078
hiring_manager: ig1; similarity_score: 0.17977
hiring_manager: jakestein; similarity_score: 0.17876
hiring_manager: akhudek; similarity_score: 0.17777
hiring_manager: awongh; similarity_score: 0.17679
hiring_manager: jedanbik; similarity_score: 0.17679
hiring_manager: jonbischke; similarity_score: 0.17679
hiring_manager: frd91gt; similarity_score: 0.17581
hiring_manager: Mynar; similarity_score: 0.17581
hiring_manager: jgadbois; similarity_score: 0.17486
hiring_manager: gvaldes; similarity_score: 0.17486
hiring_manager: villosil; similarity_score: 0.17485
hiring_manager: tj_dstillery; similarity_score: 0.17390
hiring_manager: d4mi3n; similarity_score: 0.17296
hiring_manager: kennon42; similarity_score: 0.17204
hiring_manager: robvolk; similarity_score: 0.17203
hiring_manager: rholdy; similarity_score: 0.17203
hiring_manager: meritt; similarity_score: 0.17203
hiring_manager: Michael_Docker; similarity_score: 0.17203
hiring_manager: samuelbrin; similarity_score: 0.17112
hiring_manager: AlexWest; similarity_score: 0.17111
hiring_manager: EmilLondon; similarity_score: 0.17111
hiring_manager: mfontani; similarity_score: 0.17021
hiring_manager: abadmeows; similarity_score: 0.17020
hiring_manager: amitkumar01; similarity_score: 0.16930
hiring_manager: isojon; similarity_score: 0.16930
hiring_manager: summerville; similarity_score: 0.16930
hiring_manager: JPMorganAthena; similarity_score: 0.16930
hiring_manager: fheisler; similarity_score: 0.16930
hiring_manager: arobbins; similarity_score: 0.16842
hiring_manager: Clairesheng; similarity_score: 0.16842
hiring_manager: ashleyjohn; similarity_score: 0.16841
hiring_manager: capkutay; similarity_score: 0.16753
hiring_manager: sparkman55; similarity_score: 0.16753
hiring_manager: spicyj; similarity_score: 0.16753
hiring_manager: JimiofEden; similarity_score: 0.16666
hiring_manager: tjicc; similarity_score: 0.16579
hiring_manager: JJMalina; similarity_score: 0.16579
hiring_manager: devinfoley; similarity_score: 0.16579
hiring_manager: ILIKEPONIES; similarity_score: 0.16494
hiring_manager: jason_dstillery; similarity_score: 0.16494
hiring_manager: Airphrame; similarity_score: 0.16493
hiring_manager: Stealx; similarity_score: 0.16410
hiring_manager: oebs; similarity_score: 0.16410
hiring_manager: gumby; similarity_score: 0.16326
hiring_manager: speek; similarity_score: 0.16325
hiring_manager: jarmitage; similarity_score: 0.16325
hiring_manager: jhdavids8; similarity_score: 0.16161
hiring_manager: bostik; similarity_score: 0.16080
hiring_manager: royrusso; similarity_score: 0.16080
hiring_manager: zgm; similarity_score: 0.16080
hiring_manager: mikepk; similarity_score: 0.16080
hiring_manager: michaelhoffman; similarity_score: 0.15920
hiring_manager: taggartbg; similarity_score: 0.15919
hiring_manager: samelawrence; similarity_score: 0.15841
hiring_manager: cce_; similarity_score: 0.15763
hiring_manager: tripadvisor; similarity_score: 0.15763
hiring_manager: bijanv; similarity_score: 0.15762
hiring_manager: cliftonk; similarity_score: 0.15762
hiring_manager: cairo140; similarity_score: 0.15609
hiring_manager: ellego; similarity_score: 0.15533
hiring_manager: ddtruong17; similarity_score: 0.15384
hiring_manager: mmattax; similarity_score: 0.15310
hiring_manager: itsdrewmiller; similarity_score: 0.15310
hiring_manager: zaidos; similarity_score: 0.15310
hiring_manager: okhudeira; similarity_score: 0.15310
hiring_manager: the_gigi; similarity_score: 0.15165
hiring_manager: Synergyse; similarity_score: 0.15094
hiring_manager: sir_akshay; similarity_score: 0.15094
hiring_manager: andrewforee; similarity_score: 0.15094
hiring_manager: bbeck; similarity_score: 0.15022
hiring_manager: tharshan09; similarity_score: 0.14953
hiring_manager: chollida1; similarity_score: 0.14952
hiring_manager: lightningstorm; similarity_score: 0.14814
hiring_manager: bradfa; similarity_score: 0.14745
hiring_manager: kmano8; similarity_score: 0.14611
hiring_manager: mightybyte; similarity_score: 0.14545
hiring_manager: techwraith; similarity_score: 0.14414
hiring_manager: sb_ba; similarity_score: 0.14413
hiring_manager: jerrythompson; similarity_score: 0.14349
hiring_manager: JimboOmega; similarity_score: 0.14349
hiring_manager: azth; similarity_score: 0.14096
hiring_manager: snowmaker; similarity_score: 0.14096
hiring_manager: twog; similarity_score: 0.14096
hiring_manager: matm; similarity_score: 0.13912
hiring_manager: brandicmt; similarity_score: 0.13792
hiring_manager: radex; similarity_score: 0.13733
hiring_manager: rchiba; similarity_score: 0.13674
hiring_manager: andrem; similarity_score: 0.13616
hiring_manager: scotchio; similarity_score: 0.13616
hiring_manager: jumby; similarity_score: 0.13502
hiring_manager: cwhiten; similarity_score: 0.13501
hiring_manager: calebelston; similarity_score: 0.13444
hiring_manager: meric; similarity_score: 0.13388
hiring_manager: jsfour; similarity_score: 0.13277
hiring_manager: boyd; similarity_score: 0.13222
hiring_manager: daryn00; similarity_score: 0.13222
hiring_manager: jyrani; similarity_score: 0.13167
hiring_manager: interurban; similarity_score: 0.12954
hiring_manager: karenkuhn; similarity_score: 0.12902
hiring_manager: karlwmacmillan; similarity_score: 0.12799
hiring_manager: a_bergie; similarity_score: 0.12799
hiring_manager: hectorals; similarity_score: 0.12799
hiring_manager: ssc-tech; similarity_score: 0.12598
hiring_manager: ricaurte; similarity_score: 0.12597
hiring_manager: ejdyksen; similarity_score: 0.12597
hiring_manager: Fr4ncis; similarity_score: 0.12354
hiring_manager: conorgil145; similarity_score: 0.12354
hiring_manager: adamdingle; similarity_score: 0.12260
hiring_manager: channel4; similarity_score: 0.12120
hiring_manager: blakeweb; similarity_score: 0.12120
hiring_manager: jdotjdot; similarity_score: 0.12075
hiring_manager: jjarmoc; similarity_score: 0.12029
hiring_manager: dalys; similarity_score: 0.11984
hiring_manager: erex78; similarity_score: 0.11635
hiring_manager: dford87; similarity_score: 0.11509
hiring_manager: chris_webster75; similarity_score: 0.11469
hiring_manager: ninetax; similarity_score: 0.11468
hiring_manager: kedargj; similarity_score: 0.11267
hiring_manager: e0m; similarity_score: 0.11188
hiring_manager: diafygi; similarity_score: 0.10996
hiring_manager: UnderTheRadarKS; similarity_score: 0.10389
hiring_manager: krisneuharth; similarity_score: 0.10355
hiring_manager: adambratt; similarity_score: 0.10289
hiring_manager: greattypo; similarity_score: 0.10255
hiring_manager: alexthornton; similarity_score: 0.10191
hiring_manager: pensieri; similarity_score: 0.10157
hiring_manager: rkpzero; similarity_score: 0.10062
hiring_manager: PJDK; similarity_score: 0.09907
hiring_manager: samidalouche; similarity_score: 0.09696
hiring_manager: voleon; similarity_score: 0.09667
hiring_manager: theflyingkiwi42; similarity_score: 0.09356
hiring_manager: nixy; similarity_score: 0.09247
hiring_manager: vonnik; similarity_score: 0.08938
hiring_manager: BWStearns; similarity_score: 0.08742
hiring_manager: aj_icracked; similarity_score: 0.08601
hiring_manager: aglp2010; similarity_score: 0.08100
hiring_manager: aghuwalewala; similarity_score: 0.07785
hiring_manager: jamalex; similarity_score: 0.06955
hiring_manager: sophiestrap; similarity_score: 0.06666
