hiring_manager: vseloved; similarity_score: 0.93548
hiring_manager: MattfromHall; similarity_score: 0.18589
hiring_manager: jeffdn; similarity_score: 0.18588
hiring_manager: manoa; similarity_score: 0.18471
hiring_manager: jasoncrawford; similarity_score: 0.18471
hiring_manager: grigory; similarity_score: 0.18471
hiring_manager: illscience; similarity_score: 0.18470
hiring_manager: olegp; similarity_score: 0.18470
hiring_manager: uwemaurer; similarity_score: 0.18470
hiring_manager: bgriggs1; similarity_score: 0.18353
hiring_manager: luisrudge; similarity_score: 0.18353
hiring_manager: nschuett; similarity_score: 0.18238
hiring_manager: Andrew_Metail; similarity_score: 0.18238
hiring_manager: sstevens13; similarity_score: 0.18124
hiring_manager: brendan_gill; similarity_score: 0.18124
hiring_manager: Jhaney34; similarity_score: 0.18124
hiring_manager: zmillman; similarity_score: 0.18124
hiring_manager: VicinitasTech; similarity_score: 0.18011
hiring_manager: infer; similarity_score: 0.18011
hiring_manager: StackCommerce; similarity_score: 0.17901
hiring_manager: button; similarity_score: 0.17900
hiring_manager: hafabnew; similarity_score: 0.17900
hiring_manager: blo; similarity_score: 0.17900
hiring_manager: joshyeager; similarity_score: 0.17790
hiring_manager: krambs; similarity_score: 0.17790
hiring_manager: dale-ssc; similarity_score: 0.17682
hiring_manager: eli; similarity_score: 0.17575
hiring_manager: nickbaum; similarity_score: 0.17575
hiring_manager: rs; similarity_score: 0.17575
hiring_manager: thethimble; similarity_score: 0.17575
hiring_manager: natgordon; similarity_score: 0.17575
hiring_manager: FLGMwt; similarity_score: 0.17575
hiring_manager: millchristian; similarity_score: 0.17469
hiring_manager: wtvanhest; similarity_score: 0.17469
hiring_manager: DLarsen; similarity_score: 0.17468
hiring_manager: carterbrutschy; similarity_score: 0.17365
hiring_manager: lipsmack; similarity_score: 0.17365
hiring_manager: fasteddie; similarity_score: 0.17364
hiring_manager: AndrewKemendo; similarity_score: 0.17364
hiring_manager: scalesolved; similarity_score: 0.17261
hiring_manager: abuggia; similarity_score: 0.17058
hiring_manager: jedanbik; similarity_score: 0.16958
hiring_manager: kmerritt; similarity_score: 0.16860
hiring_manager: rcodesmith; similarity_score: 0.16860
hiring_manager: mburnett; similarity_score: 0.16860
hiring_manager: gokulkumark; similarity_score: 0.16762
hiring_manager: wwarren; similarity_score: 0.16666
hiring_manager: antoviaque; similarity_score: 0.16665
hiring_manager: gsmoore; similarity_score: 0.16665
hiring_manager: ig1; similarity_score: 0.16570
hiring_manager: JayNeely; similarity_score: 0.16570
hiring_manager: mikebabineau; similarity_score: 0.16476
hiring_manager: svec; similarity_score: 0.16383
hiring_manager: akhudek; similarity_score: 0.16383
hiring_manager: d0m; similarity_score: 0.16383
hiring_manager: gvaldes; similarity_score: 0.16200
hiring_manager: samuelbrin; similarity_score: 0.16200
hiring_manager: jakestein; similarity_score: 0.16200
hiring_manager: jonbischke; similarity_score: 0.16110
hiring_manager: jgadbois; similarity_score: 0.16110
hiring_manager: frd91gt; similarity_score: 0.16110
hiring_manager: villosil; similarity_score: 0.16110
hiring_manager: Mynar; similarity_score: 0.16021
hiring_manager: meritt; similarity_score: 0.16021
hiring_manager: summerville; similarity_score: 0.15933
hiring_manager: awongh; similarity_score: 0.15846
hiring_manager: tj_dstillery; similarity_score: 0.15846
hiring_manager: ashleyjohn; similarity_score: 0.15846
hiring_manager: mfontani; similarity_score: 0.15846
hiring_manager: Michael_Docker; similarity_score: 0.15760
hiring_manager: AlexWest; similarity_score: 0.15760
hiring_manager: isojon; similarity_score: 0.15760
hiring_manager: rholdy; similarity_score: 0.15760
hiring_manager: d4mi3n; similarity_score: 0.15760
hiring_manager: abadmeows; similarity_score: 0.15760
hiring_manager: JimiofEden; similarity_score: 0.15759
hiring_manager: EmilLondon; similarity_score: 0.15675
hiring_manager: fheisler; similarity_score: 0.15675
hiring_manager: robvolk; similarity_score: 0.15675
hiring_manager: kennon42; similarity_score: 0.15674
hiring_manager: JPMorganAthena; similarity_score: 0.15590
hiring_manager: tjicc; similarity_score: 0.15590
hiring_manager: Clairesheng; similarity_score: 0.15507
hiring_manager: Stealx; similarity_score: 0.15425
hiring_manager: amitkumar01; similarity_score: 0.15424
hiring_manager: capkutay; similarity_score: 0.15343
hiring_manager: arobbins; similarity_score: 0.15342
hiring_manager: sparkman55; similarity_score: 0.15262
hiring_manager: jhdavids8; similarity_score: 0.15183
hiring_manager: oebs; similarity_score: 0.15103
hiring_manager: devinfoley; similarity_score: 0.15025
hiring_manager: Airphrame; similarity_score: 0.15025
hiring_manager: royrusso; similarity_score: 0.14948
hiring_manager: jarmitage; similarity_score: 0.14948
hiring_manager: spicyj; similarity_score: 0.14947
hiring_manager: jason_dstillery; similarity_score: 0.14947
hiring_manager: JJMalina; similarity_score: 0.14947
hiring_manager: ILIKEPONIES; similarity_score: 0.14871
hiring_manager: gumby; similarity_score: 0.14795
hiring_manager: bostik; similarity_score: 0.14795
hiring_manager: speek; similarity_score: 0.14795
hiring_manager: ellego; similarity_score: 0.14645
hiring_manager: tripadvisor; similarity_score: 0.14645
hiring_manager: michaelhoffman; similarity_score: 0.14572
hiring_manager: zgm; similarity_score: 0.14572
hiring_manager: cce_; similarity_score: 0.14427
hiring_manager: mikepk; similarity_score: 0.14427
hiring_manager: cairo140; similarity_score: 0.14356
hiring_manager: cliftonk; similarity_score: 0.14355
hiring_manager: bijanv; similarity_score: 0.14285
hiring_manager: samelawrence; similarity_score: 0.14284
hiring_manager: taggartbg; similarity_score: 0.14214
hiring_manager: itsdrewmiller; similarity_score: 0.14145
hiring_manager: andrewforee; similarity_score: 0.14077
hiring_manager: the_gigi; similarity_score: 0.14076
hiring_manager: zaidos; similarity_score: 0.14008
hiring_manager: sir_akshay; similarity_score: 0.13941
hiring_manager: ddtruong17; similarity_score: 0.13941
hiring_manager: okhudeira; similarity_score: 0.13875
hiring_manager: mmattax; similarity_score: 0.13875
hiring_manager: Synergyse; similarity_score: 0.13874
hiring_manager: bbeck; similarity_score: 0.13743
hiring_manager: lightningstorm; similarity_score: 0.13743
hiring_manager: bradfa; similarity_score: 0.13678
hiring_manager: tharshan09; similarity_score: 0.13678
hiring_manager: sb_ba; similarity_score: 0.13551
hiring_manager: chollida1; similarity_score: 0.13550
hiring_manager: mightybyte; similarity_score: 0.13550
hiring_manager: jerrythompson; similarity_score: 0.13487
hiring_manager: techwraith; similarity_score: 0.13363
hiring_manager: kmano8; similarity_score: 0.13363
hiring_manager: JimboOmega; similarity_score: 0.13181
hiring_manager: snowmaker; similarity_score: 0.13004
hiring_manager: azth; similarity_score: 0.13003
hiring_manager: twog; similarity_score: 0.12945
hiring_manager: scotchio; similarity_score: 0.12719
hiring_manager: matm; similarity_score: 0.12663
hiring_manager: brandicmt; similarity_score: 0.12663
hiring_manager: cwhiten; similarity_score: 0.12554
hiring_manager: rchiba; similarity_score: 0.12553
hiring_manager: calebelston; similarity_score: 0.12499
hiring_manager: jumby; similarity_score: 0.12499
hiring_manager: meric; similarity_score: 0.12446
hiring_manager: radex; similarity_score: 0.12446
hiring_manager: andrem; similarity_score: 0.12235
hiring_manager: interurban; similarity_score: 0.12032
hiring_manager: daryn00; similarity_score: 0.12032
hiring_manager: jsfour; similarity_score: 0.12032
hiring_manager: jyrani; similarity_score: 0.12032
hiring_manager: boyd; similarity_score: 0.11982
hiring_manager: a_bergie; similarity_score: 0.11934
hiring_manager: karenkuhn; similarity_score: 0.11836
hiring_manager: karlwmacmillan; similarity_score: 0.11740
hiring_manager: hectorals; similarity_score: 0.11740
hiring_manager: ssc-tech; similarity_score: 0.11693
hiring_manager: ricaurte; similarity_score: 0.11599
hiring_manager: ejdyksen; similarity_score: 0.11417
hiring_manager: jdotjdot; similarity_score: 0.11416
hiring_manager: conorgil145; similarity_score: 0.11283
hiring_manager: Fr4ncis; similarity_score: 0.11196
hiring_manager: adamdingle; similarity_score: 0.11196
hiring_manager: blakeweb; similarity_score: 0.11068
hiring_manager: channel4; similarity_score: 0.11026
hiring_manager: jjarmoc; similarity_score: 0.10902
hiring_manager: dalys; similarity_score: 0.10861
hiring_manager: dford87; similarity_score: 0.10700
hiring_manager: erex78; similarity_score: 0.10583
hiring_manager: chris_webster75; similarity_score: 0.10393
hiring_manager: ninetax; similarity_score: 0.10356
hiring_manager: kedargj; similarity_score: 0.10319
hiring_manager: e0m; similarity_score: 0.10282
hiring_manager: diafygi; similarity_score: 0.09930
hiring_manager: UnderTheRadarKS; similarity_score: 0.09539
hiring_manager: krisneuharth; similarity_score: 0.09508
hiring_manager: alexthornton; similarity_score: 0.09476
hiring_manager: rkpzero; similarity_score: 0.09264
hiring_manager: greattypo; similarity_score: 0.09235
hiring_manager: pensieri; similarity_score: 0.09235
hiring_manager: adambratt; similarity_score: 0.09205
hiring_manager: PJDK; similarity_score: 0.08978
hiring_manager: samidalouche; similarity_score: 0.08813
hiring_manager: voleon; similarity_score: 0.08787
hiring_manager: nixy; similarity_score: 0.08503
hiring_manager: theflyingkiwi42; similarity_score: 0.08454
hiring_manager: vonnik; similarity_score: 0.08168
hiring_manager: BWStearns; similarity_score: 0.07923
hiring_manager: aj_icracked; similarity_score: 0.07795
hiring_manager: aglp2010; similarity_score: 0.07493
hiring_manager: aghuwalewala; similarity_score: 0.07106
hiring_manager: jamalex; similarity_score: 0.06317
hiring_manager: sophiestrap; similarity_score: 0.06066
