hiring_manager: papaonlegs; similarity_score: 0.95744
hiring_manager: kiyoto; similarity_score: 0.44117
hiring_manager: yegg; similarity_score: 0.44117
hiring_manager: spooneybarger; similarity_score: 0.43689
hiring_manager: Equiet; similarity_score: 0.43688
hiring_manager: eric_romo; similarity_score: 0.43269
hiring_manager: artursapek; similarity_score: 0.42856
hiring_manager: brettz; similarity_score: 0.42856
hiring_manager: wattenberger; similarity_score: 0.42452
hiring_manager: uwemaurer; similarity_score: 0.42452
hiring_manager: mattnguyen; similarity_score: 0.42452
hiring_manager: paradox95; similarity_score: 0.42055
hiring_manager: vaughnd; similarity_score: 0.41666
hiring_manager: mmelin; similarity_score: 0.41666
hiring_manager: robg; similarity_score: 0.41666
hiring_manager: yonibaciu1; similarity_score: 0.41283
hiring_manager: jszumski; similarity_score: 0.41283
hiring_manager: JuliaLam; similarity_score: 0.41283
hiring_manager: nschuett; similarity_score: 0.40908
hiring_manager: dbuxton; similarity_score: 0.40908
hiring_manager: encore2097; similarity_score: 0.40540
hiring_manager: saucelabs; similarity_score: 0.40177
hiring_manager: morgante; similarity_score: 0.39822
hiring_manager: florianf; similarity_score: 0.39822
hiring_manager: austinhallock; similarity_score: 0.39822
hiring_manager: dmritard96; similarity_score: 0.39473
hiring_manager: rasengan; similarity_score: 0.39130
hiring_manager: asanwal; similarity_score: 0.39130
hiring_manager: matlock; similarity_score: 0.38792
hiring_manager: vtuulos; similarity_score: 0.38792
hiring_manager: johnnyg; similarity_score: 0.38792
hiring_manager: maramaemartin; similarity_score: 0.38135
hiring_manager: cjbarber; similarity_score: 0.37814
hiring_manager: fuelfive; similarity_score: 0.37814
hiring_manager: cynusx; similarity_score: 0.37499
hiring_manager: timanglade; similarity_score: 0.37499
hiring_manager: alphast0rm; similarity_score: 0.37499
hiring_manager: kdavari; similarity_score: 0.37189
hiring_manager: FUSAR_rs; similarity_score: 0.37189
hiring_manager: rdeshpande; similarity_score: 0.37189
hiring_manager: charliejrgower; similarity_score: 0.36585
hiring_manager: dangoldin; similarity_score: 0.36584
hiring_manager: myom; similarity_score: 0.36584
hiring_manager: wdewind; similarity_score: 0.36584
hiring_manager: Renat; similarity_score: 0.36584
hiring_manager: peter_mcrae; similarity_score: 0.36289
hiring_manager: baran; similarity_score: 0.35999
hiring_manager: ben336; similarity_score: 0.35999
hiring_manager: espinchi; similarity_score: 0.35714
hiring_manager: edawerd; similarity_score: 0.35714
hiring_manager: alexk; similarity_score: 0.35713
hiring_manager: Mynar; similarity_score: 0.35432
hiring_manager: davidw; similarity_score: 0.35432
hiring_manager: kamalesh_v; similarity_score: 0.35155
hiring_manager: choult; similarity_score: 0.35155
hiring_manager: tomccabe; similarity_score: 0.34615
hiring_manager: Symbol; similarity_score: 0.34615
hiring_manager: jjnvdm; similarity_score: 0.34614
hiring_manager: salar; similarity_score: 0.34614
hiring_manager: geori; similarity_score: 0.34614
hiring_manager: BGCivis; similarity_score: 0.34350
hiring_manager: wiredd; similarity_score: 0.34090
hiring_manager: FreshPuzzles; similarity_score: 0.34090
hiring_manager: sidjoshi; similarity_score: 0.33833
hiring_manager: propellerhat; similarity_score: 0.33833
hiring_manager: hglaser; similarity_score: 0.33582
hiring_manager: JayNeely; similarity_score: 0.33581
hiring_manager: bowmanb; similarity_score: 0.33581
hiring_manager: mrw34; similarity_score: 0.33333
hiring_manager: PhantomPhreak; similarity_score: 0.33332
hiring_manager: calpaterson; similarity_score: 0.33332
hiring_manager: nichol4s; similarity_score: 0.33088
hiring_manager: escherize; similarity_score: 0.33087
hiring_manager: RaizlabsTalent; similarity_score: 0.33087
hiring_manager: zacharypinter; similarity_score: 0.32846
hiring_manager: loganfrederick; similarity_score: 0.32607
hiring_manager: jdjdjd; similarity_score: 0.32373
hiring_manager: sahil_videology; similarity_score: 0.32373
hiring_manager: ashleyjohn; similarity_score: 0.32373
hiring_manager: cwc22; similarity_score: 0.32141
hiring_manager: Andrew_Metail; similarity_score: 0.31914
hiring_manager: gsiener; similarity_score: 0.31689
hiring_manager: jpwagner; similarity_score: 0.31689
hiring_manager: ssk2; similarity_score: 0.31689
hiring_manager: Theranos; similarity_score: 0.31689
hiring_manager: clarkevans; similarity_score: 0.31468
hiring_manager: grydstedt; similarity_score: 0.31467
hiring_manager: jhmaddox; similarity_score: 0.31034
hiring_manager: clieu1; similarity_score: 0.31033
hiring_manager: mrbird; similarity_score: 0.31033
hiring_manager: knes; similarity_score: 0.30612
hiring_manager: chollida1; similarity_score: 0.30612
hiring_manager: omarish; similarity_score: 0.30405
hiring_manager: chrisduesing; similarity_score: 0.30405
hiring_manager: meaydinli; similarity_score: 0.30201
hiring_manager: kscottz; similarity_score: 0.30200
hiring_manager: nathanwdavis; similarity_score: 0.30200
hiring_manager: axiom; similarity_score: 0.30200
hiring_manager: Dejeanakay; similarity_score: 0.30200
hiring_manager: nkoren; similarity_score: 0.30200
hiring_manager: mateodelnorte; similarity_score: 0.29999
hiring_manager: darrenkopp; similarity_score: 0.29999
hiring_manager: sam; similarity_score: 0.29800
hiring_manager: mburst; similarity_score: 0.29800
hiring_manager: anotherdrew42; similarity_score: 0.29604
hiring_manager: cj; similarity_score: 0.29411
hiring_manager: sciurus; similarity_score: 0.29031
hiring_manager: dannysu; similarity_score: 0.29031
hiring_manager: d0m; similarity_score: 0.29031
hiring_manager: klochner; similarity_score: 0.28845
hiring_manager: evaneykelen; similarity_score: 0.28845
hiring_manager: davidshariff; similarity_score: 0.28662
hiring_manager: squirrel; similarity_score: 0.28661
hiring_manager: breckognize; similarity_score: 0.28661
hiring_manager: asolove; similarity_score: 0.28480
hiring_manager: jason_allen; similarity_score: 0.28301
hiring_manager: dimitry12; similarity_score: 0.28301
hiring_manager: yesimahuman; similarity_score: 0.28301
hiring_manager: alexose; similarity_score: 0.28124
hiring_manager: kenrose; similarity_score: 0.28124
hiring_manager: biggitybones; similarity_score: 0.28124
hiring_manager: BMarkmann; similarity_score: 0.28124
hiring_manager: olivercameron; similarity_score: 0.28124
hiring_manager: nikhaldi; similarity_score: 0.28124
hiring_manager: DLarsen; similarity_score: 0.27950
hiring_manager: bostonpete; similarity_score: 0.27777
hiring_manager: yapjonathan; similarity_score: 0.27776
hiring_manager: mandoescamilla; similarity_score: 0.27606
hiring_manager: soundandfeury; similarity_score: 0.27606
hiring_manager: dwiel; similarity_score: 0.27438
hiring_manager: jkoc; similarity_score: 0.27272
hiring_manager: twymer; similarity_score: 0.27272
hiring_manager: YelpEngineering; similarity_score: 0.27272
hiring_manager: bgriggs1; similarity_score: 0.27271
hiring_manager: eugeneiiim; similarity_score: 0.26946
hiring_manager: manoa; similarity_score: 0.26945
hiring_manager: infer; similarity_score: 0.26627
hiring_manager: jasoncrawford; similarity_score: 0.26470
hiring_manager: inastar; similarity_score: 0.26470
hiring_manager: biomimic; similarity_score: 0.26469
hiring_manager: mpdaugherty; similarity_score: 0.26315
hiring_manager: stockninja; similarity_score: 0.26315
hiring_manager: brendan_gill; similarity_score: 0.26162
hiring_manager: sridevizarin; similarity_score: 0.26162
hiring_manager: petrosagg; similarity_score: 0.26162
hiring_manager: jlees; similarity_score: 0.26162
hiring_manager: conversica; similarity_score: 0.25861
hiring_manager: xiongww; similarity_score: 0.25713
hiring_manager: hafabnew; similarity_score: 0.25567
hiring_manager: thethimble; similarity_score: 0.25423
hiring_manager: rvivek; similarity_score: 0.25423
hiring_manager: Gyffindor; similarity_score: 0.25423
hiring_manager: bootstraponline; similarity_score: 0.25423
hiring_manager: ndonnellan; similarity_score: 0.25422
hiring_manager: fasteddie; similarity_score: 0.25280
hiring_manager: vonnik; similarity_score: 0.25280
hiring_manager: pashabitz; similarity_score: 0.25280
hiring_manager: djyoo; similarity_score: 0.25139
hiring_manager: rprovey; similarity_score: 0.25139
hiring_manager: santiycr; similarity_score: 0.24999
hiring_manager: noobuser123; similarity_score: 0.24724
hiring_manager: astralship; similarity_score: 0.24724
hiring_manager: tianyicui; similarity_score: 0.24589
hiring_manager: tobinharris; similarity_score: 0.24456
hiring_manager: sethbannon; similarity_score: 0.24456
hiring_manager: pandamcbonesaw; similarity_score: 0.24456
hiring_manager: blo; similarity_score: 0.24323
hiring_manager: mikebabineau; similarity_score: 0.24193
hiring_manager: antoviaque; similarity_score: 0.24192
hiring_manager: Clairesheng; similarity_score: 0.24192
hiring_manager: bambootalent; similarity_score: 0.24063
hiring_manager: tharshan09; similarity_score: 0.24063
hiring_manager: sian_OK; similarity_score: 0.23935
hiring_manager: hseikaly; similarity_score: 0.23935
hiring_manager: jakestein; similarity_score: 0.23808
hiring_manager: fheisler; similarity_score: 0.23683
hiring_manager: svec; similarity_score: 0.23683
hiring_manager: AaronLasseigne; similarity_score: 0.23560
hiring_manager: dh0913; similarity_score: 0.23560
hiring_manager: sinak; similarity_score: 0.23560
hiring_manager: Bahamut; similarity_score: 0.23559
hiring_manager: JJMalina; similarity_score: 0.23436
hiring_manager: zeiler; similarity_score: 0.23315
hiring_manager: scottaj2; similarity_score: 0.23315
hiring_manager: brandonthejames; similarity_score: 0.23315
hiring_manager: martinshen; similarity_score: 0.23315
hiring_manager: joshuamcginnis; similarity_score: 0.23315
hiring_manager: EmilLondon; similarity_score: 0.23195
hiring_manager: sqs; similarity_score: 0.23195
hiring_manager: jonbischke; similarity_score: 0.23195
hiring_manager: Synergyse; similarity_score: 0.22958
hiring_manager: AlexWest; similarity_score: 0.22958
hiring_manager: azinman2; similarity_score: 0.22958
hiring_manager: diego; similarity_score: 0.22841
hiring_manager: JimiofEden; similarity_score: 0.22841
hiring_manager: jontonsoup; similarity_score: 0.22727
hiring_manager: jarmitage; similarity_score: 0.22726
hiring_manager: kcrossisec; similarity_score: 0.22726
hiring_manager: alexchantastic; similarity_score: 0.22612
hiring_manager: bjelkeman-again; similarity_score: 0.22499
hiring_manager: fortpoint; similarity_score: 0.22499
hiring_manager: sparkman55; similarity_score: 0.22276
hiring_manager: _br; similarity_score: 0.22276
hiring_manager: arobbins; similarity_score: 0.22167
hiring_manager: ILIKEPONIES; similarity_score: 0.21843
hiring_manager: georgespencer; similarity_score: 0.21738
hiring_manager: cgilboy; similarity_score: 0.21530
hiring_manager: michaelhoffman; similarity_score: 0.21428
hiring_manager: bostik; similarity_score: 0.21326
hiring_manager: gsastry; similarity_score: 0.21225
hiring_manager: noahbrier; similarity_score: 0.21225
hiring_manager: oms1005; similarity_score: 0.21126
hiring_manager: waseems; similarity_score: 0.21126
hiring_manager: tair; similarity_score: 0.21027
hiring_manager: cairo140; similarity_score: 0.21027
hiring_manager: tqn; similarity_score: 0.20929
hiring_manager: frisco; similarity_score: 0.20737
hiring_manager: paulc; similarity_score: 0.20736
hiring_manager: gnidan; similarity_score: 0.20736
hiring_manager: shedd; similarity_score: 0.20641
hiring_manager: the_gigi; similarity_score: 0.20454
hiring_manager: bbeck; similarity_score: 0.20453
hiring_manager: zaidos; similarity_score: 0.20361
hiring_manager: woodhull; similarity_score: 0.20361
hiring_manager: swampthing; similarity_score: 0.20361
hiring_manager: mapdock; similarity_score: 0.20269
hiring_manager: daveoflynn; similarity_score: 0.20179
hiring_manager: jennifer_scroll; similarity_score: 0.20178
hiring_manager: andrewforee; similarity_score: 0.20178
hiring_manager: arach; similarity_score: 0.19999
hiring_manager: ameryz07; similarity_score: 0.19999
hiring_manager: mbesto; similarity_score: 0.19999
hiring_manager: sb_ba; similarity_score: 0.19911
hiring_manager: samuelbrin; similarity_score: 0.19911
hiring_manager: lightningstorm; similarity_score: 0.19910
hiring_manager: kmano8; similarity_score: 0.19650
hiring_manager: iis_zephyr; similarity_score: 0.19650
hiring_manager: JimboOmega; similarity_score: 0.19564
hiring_manager: dalys; similarity_score: 0.19480
hiring_manager: meritt; similarity_score: 0.19480
hiring_manager: jnenglish; similarity_score: 0.19230
hiring_manager: azth; similarity_score: 0.19148
hiring_manager: ncbk12; similarity_score: 0.19066
hiring_manager: snowmaker; similarity_score: 0.18987
hiring_manager: vaxtrac; similarity_score: 0.18986
hiring_manager: matm; similarity_score: 0.18594
hiring_manager: alexthornton; similarity_score: 0.18518
hiring_manager: jasonparekh; similarity_score: 0.18517
hiring_manager: minichate; similarity_score: 0.18442
hiring_manager: cwhiten; similarity_score: 0.18366
hiring_manager: bsnyder; similarity_score: 0.18292
hiring_manager: rchiba; similarity_score: 0.18292
hiring_manager: jhdavids8; similarity_score: 0.18292
hiring_manager: boyd; similarity_score: 0.17856
hiring_manager: jsfour; similarity_score: 0.17578
hiring_manager: blakeweb; similarity_score: 0.17441
hiring_manager: JangoSteve; similarity_score: 0.17441
hiring_manager: jspiral; similarity_score: 0.17307
hiring_manager: ejdyksen; similarity_score: 0.17241
hiring_manager: ninetax; similarity_score: 0.17110
hiring_manager: capkutay; similarity_score: 0.17044
hiring_manager: conorgil145; similarity_score: 0.16980
hiring_manager: michaelrstubbs; similarity_score: 0.16917
hiring_manager: kedargj; similarity_score: 0.16853
hiring_manager: maxneu; similarity_score: 0.16482
hiring_manager: bitcrusher; similarity_score: 0.16245
hiring_manager: courtneypowell; similarity_score: 0.16244
hiring_manager: jjarmoc; similarity_score: 0.16013
hiring_manager: spang; similarity_score: 0.15789
hiring_manager: chrchr; similarity_score: 0.15305
hiring_manager: atto; similarity_score: 0.15305
hiring_manager: helloshow; similarity_score: 0.14801
hiring_manager: ehberger; similarity_score: 0.14422
hiring_manager: pensieri; similarity_score: 0.13803
hiring_manager: greattypo; similarity_score: 0.13761
hiring_manager: ddtruong17; similarity_score: 0.13432
hiring_manager: BWStearns; similarity_score: 0.11999
hiring_manager: makmanalp; similarity_score: 0.11718
hiring_manager: fh2210; similarity_score: 0.11567
hiring_manager: brendankemp; similarity_score: 0.11165
hiring_manager: frabrunelle; similarity_score: 0.07798
