hiring_manager: vseloved; similarity_score: 0.91303
hiring_manager: mazzarello; similarity_score: 0.26249
hiring_manager: samingrassia; similarity_score: 0.25925
hiring_manager: ptlkitccat; similarity_score: 0.25925
hiring_manager: chrisdl; similarity_score: 0.25925
hiring_manager: scanr; similarity_score: 0.25608
hiring_manager: vimeojobs; similarity_score: 0.25301
hiring_manager: qwerpoiuty; similarity_score: 0.25300
hiring_manager: kevinmchugh; similarity_score: 0.24999
hiring_manager: peawee; similarity_score: 0.24705
hiring_manager: frb; similarity_score: 0.24418
hiring_manager: logotype; similarity_score: 0.24417
hiring_manager: yegg; similarity_score: 0.24137
hiring_manager: martinlanden; similarity_score: 0.24137
hiring_manager: westi; similarity_score: 0.24136
hiring_manager: margiexu; similarity_score: 0.24136
hiring_manager: nahidalam; similarity_score: 0.23863
hiring_manager: robertpohl; similarity_score: 0.23595
hiring_manager: QTtech; similarity_score: 0.23594
hiring_manager: lamplightr; similarity_score: 0.23594
hiring_manager: lennies; similarity_score: 0.23333
hiring_manager: hazzadous; similarity_score: 0.23076
hiring_manager: workmarket; similarity_score: 0.23076
hiring_manager: kiyoto; similarity_score: 0.23076
hiring_manager: andrewlin; similarity_score: 0.22825
hiring_manager: feverishaaron; similarity_score: 0.22825
hiring_manager: jconnolly; similarity_score: 0.22825
hiring_manager: jscalisi; similarity_score: 0.22825
hiring_manager: kenrose; similarity_score: 0.22580
hiring_manager: scidev; similarity_score: 0.22580
hiring_manager: arthurgibson; similarity_score: 0.22580
hiring_manager: saucelabs; similarity_score: 0.22580
hiring_manager: ryan_f; similarity_score: 0.22579
hiring_manager: austinhallock; similarity_score: 0.22579
hiring_manager: morgante; similarity_score: 0.22340
hiring_manager: a5huynh; similarity_score: 0.22339
hiring_manager: johnballjibe; similarity_score: 0.22339
hiring_manager: demac; similarity_score: 0.22104
hiring_manager: joekur; similarity_score: 0.21874
hiring_manager: allbombs; similarity_score: 0.21874
hiring_manager: pzearfoss; similarity_score: 0.21649
hiring_manager: Rodi; similarity_score: 0.21648
hiring_manager: cpenner461; similarity_score: 0.21428
hiring_manager: drc37; similarity_score: 0.21211
hiring_manager: wittedhaddock; similarity_score: 0.21211
hiring_manager: joe_fro; similarity_score: 0.20999
hiring_manager: transitorykris; similarity_score: 0.20999
hiring_manager: jasoncartwright; similarity_score: 0.20999
hiring_manager: pkrein; similarity_score: 0.20791
hiring_manager: adamalix; similarity_score: 0.20791
hiring_manager: USNetizen; similarity_score: 0.20791
hiring_manager: dmritard96; similarity_score: 0.20387
hiring_manager: ben-deskpro; similarity_score: 0.19999
hiring_manager: chris_raptr; similarity_score: 0.19999
hiring_manager: sadadar; similarity_score: 0.19626
hiring_manager: salar; similarity_score: 0.19625
hiring_manager: drp; similarity_score: 0.19625
hiring_manager: robg; similarity_score: 0.19444
hiring_manager: wadenick; similarity_score: 0.19444
hiring_manager: mrw34; similarity_score: 0.19444
hiring_manager: hmpc; similarity_score: 0.19266
hiring_manager: ben336; similarity_score: 0.19265
hiring_manager: kdavari; similarity_score: 0.19265
hiring_manager: tristanz; similarity_score: 0.19265
hiring_manager: trentellingsen; similarity_score: 0.18918
hiring_manager: geori; similarity_score: 0.18749
hiring_manager: jsnook; similarity_score: 0.18749
hiring_manager: erichurkman; similarity_score: 0.18583
hiring_manager: Renat; similarity_score: 0.18259
hiring_manager: machinezone; similarity_score: 0.18103
hiring_manager: pallinder; similarity_score: 0.18102
hiring_manager: StefanBill; similarity_score: 0.18102
hiring_manager: tylersakats; similarity_score: 0.17948
hiring_manager: RaizlabsTalent; similarity_score: 0.17796
hiring_manager: ebildsten; similarity_score: 0.17795
hiring_manager: madjack74; similarity_score: 0.17646
hiring_manager: calpaterson; similarity_score: 0.17646
hiring_manager: marybheine; similarity_score: 0.17499
hiring_manager: PhantomPhreak; similarity_score: 0.17499
hiring_manager: samirez; similarity_score: 0.17499
hiring_manager: egillie; similarity_score: 0.17354
hiring_manager: zacharypinter; similarity_score: 0.17354
hiring_manager: rememberlenny; similarity_score: 0.17354
hiring_manager: SendGrid; similarity_score: 0.17354
hiring_manager: bladedawg; similarity_score: 0.17212
hiring_manager: gshx; similarity_score: 0.17072
hiring_manager: davidknezevic; similarity_score: 0.16935
hiring_manager: bacheson1293; similarity_score: 0.16935
hiring_manager: THSK; similarity_score: 0.16665
hiring_manager: ssk2; similarity_score: 0.16665
hiring_manager: jonhearty; similarity_score: 0.16535
hiring_manager: tyoung; similarity_score: 0.16406
hiring_manager: mac14; similarity_score: 0.16405
hiring_manager: sam; similarity_score: 0.16278
hiring_manager: chrisconley; similarity_score: 0.16278
hiring_manager: raxnet; similarity_score: 0.16278
hiring_manager: BornInTheUSSR; similarity_score: 0.16278
hiring_manager: agazso; similarity_score: 0.16278
hiring_manager: pashabitz; similarity_score: 0.16153
hiring_manager: asolove; similarity_score: 0.16030
hiring_manager: meaydinli; similarity_score: 0.15908
hiring_manager: rskinner; similarity_score: 0.15908
hiring_manager: gsiener; similarity_score: 0.15908
hiring_manager: malyk; similarity_score: 0.15908
hiring_manager: swilson7; similarity_score: 0.15789
hiring_manager: TEVO_throwaway; similarity_score: 0.15789
hiring_manager: mariusz331; similarity_score: 0.15671
hiring_manager: escherize; similarity_score: 0.15670
hiring_manager: Theranos; similarity_score: 0.15554
hiring_manager: knowtheory; similarity_score: 0.15554
hiring_manager: FreshPuzzles; similarity_score: 0.15440
hiring_manager: cj; similarity_score: 0.15327
hiring_manager: DenisM; similarity_score: 0.15217
hiring_manager: olivercameron; similarity_score: 0.15216
hiring_manager: temuze; similarity_score: 0.15216
hiring_manager: squirrel; similarity_score: 0.15107
hiring_manager: jtoberon; similarity_score: 0.15107
hiring_manager: hywel; similarity_score: 0.15107
hiring_manager: doctoboggan; similarity_score: 0.15107
hiring_manager: sinak; similarity_score: 0.15107
hiring_manager: masylum; similarity_score: 0.14999
hiring_manager: jdawe; similarity_score: 0.14893
hiring_manager: lrc1717; similarity_score: 0.14893
hiring_manager: kevinschumacher; similarity_score: 0.14788
hiring_manager: martian; similarity_score: 0.14788
hiring_manager: purephase; similarity_score: 0.14788
hiring_manager: evaneykelen; similarity_score: 0.14787
hiring_manager: mdu; similarity_score: 0.14685
hiring_manager: Peroni; similarity_score: 0.14684
hiring_manager: jluan; similarity_score: 0.14684
hiring_manager: mandoescamilla; similarity_score: 0.14684
hiring_manager: nilsbunger; similarity_score: 0.14684
hiring_manager: Sarean; similarity_score: 0.14582
hiring_manager: sv123; similarity_score: 0.14582
hiring_manager: Jobsatgraze; similarity_score: 0.14582
hiring_manager: yjkogan; similarity_score: 0.14582
hiring_manager: wbobeirne; similarity_score: 0.14482
hiring_manager: jamieiles; similarity_score: 0.14482
hiring_manager: vinceguidry; similarity_score: 0.14481
hiring_manager: alexose; similarity_score: 0.14481
hiring_manager: twymer; similarity_score: 0.14383
hiring_manager: alain_gilbert; similarity_score: 0.14382
hiring_manager: eugeneiiim; similarity_score: 0.14285
hiring_manager: bgriggs1; similarity_score: 0.14093
hiring_manager: adamwiggins; similarity_score: 0.14093
hiring_manager: grigory; similarity_score: 0.14093
hiring_manager: MattfromHall; similarity_score: 0.14093
hiring_manager: diggan; similarity_score: 0.13999
hiring_manager: jeffdn; similarity_score: 0.13999
hiring_manager: jasoncrawford; similarity_score: 0.13999
hiring_manager: manoa; similarity_score: 0.13999
hiring_manager: wdewind; similarity_score: 0.13999
hiring_manager: olegp; similarity_score: 0.13999
hiring_manager: illscience; similarity_score: 0.13906
hiring_manager: luisrudge; similarity_score: 0.13906
hiring_manager: zmillman; similarity_score: 0.13815
hiring_manager: Jeffrey903; similarity_score: 0.13815
hiring_manager: uwemaurer; similarity_score: 0.13814
hiring_manager: nschuett; similarity_score: 0.13725
hiring_manager: infer; similarity_score: 0.13636
hiring_manager: StackCommerce; similarity_score: 0.13636
hiring_manager: brendan_gill; similarity_score: 0.13636
hiring_manager: Andrew_Metail; similarity_score: 0.13635
hiring_manager: sstevens13; similarity_score: 0.13635
hiring_manager: hafabnew; similarity_score: 0.13548
hiring_manager: Jhaney34; similarity_score: 0.13461
hiring_manager: VicinitasTech; similarity_score: 0.13461
hiring_manager: button; similarity_score: 0.13375
hiring_manager: DLarsen; similarity_score: 0.13290
hiring_manager: blo; similarity_score: 0.13290
hiring_manager: krambs; similarity_score: 0.13207
hiring_manager: FLGMwt; similarity_score: 0.13207
hiring_manager: dale-ssc; similarity_score: 0.13207
hiring_manager: rs; similarity_score: 0.13206
hiring_manager: natgordon; similarity_score: 0.13124
hiring_manager: wtvanhest; similarity_score: 0.13124
hiring_manager: thethimble; similarity_score: 0.13043
hiring_manager: eli; similarity_score: 0.13043
hiring_manager: scalesolved; similarity_score: 0.12962
hiring_manager: fasteddie; similarity_score: 0.12883
hiring_manager: millchristian; similarity_score: 0.12883
hiring_manager: lipsmack; similarity_score: 0.12882
hiring_manager: AndrewKemendo; similarity_score: 0.12804
hiring_manager: nickbaum; similarity_score: 0.12804
hiring_manager: abuggia; similarity_score: 0.12803
hiring_manager: gokulkumark; similarity_score: 0.12650
hiring_manager: carterbrutschy; similarity_score: 0.12649
hiring_manager: gsmoore; similarity_score: 0.12649
hiring_manager: antoviaque; similarity_score: 0.12649
hiring_manager: mburnett; similarity_score: 0.12574
hiring_manager: kmerritt; similarity_score: 0.12574
hiring_manager: mikebabineau; similarity_score: 0.12499
hiring_manager: wwarren; similarity_score: 0.12499
hiring_manager: JayNeely; similarity_score: 0.12425
hiring_manager: ig1; similarity_score: 0.12425
hiring_manager: svec; similarity_score: 0.12352
hiring_manager: rcodesmith; similarity_score: 0.12280
hiring_manager: Mynar; similarity_score: 0.12280
hiring_manager: akhudek; similarity_score: 0.12209
hiring_manager: d0m; similarity_score: 0.12208
hiring_manager: jonbischke; similarity_score: 0.12208
hiring_manager: jakestein; similarity_score: 0.12138
hiring_manager: frd91gt; similarity_score: 0.12137
hiring_manager: jedanbik; similarity_score: 0.12137
hiring_manager: villosil; similarity_score: 0.12068
hiring_manager: jgadbois; similarity_score: 0.12068
hiring_manager: gvaldes; similarity_score: 0.11999
hiring_manager: rholdy; similarity_score: 0.11930
hiring_manager: awongh; similarity_score: 0.11864
hiring_manager: meritt; similarity_score: 0.11863
hiring_manager: AlexWest; similarity_score: 0.11797
hiring_manager: d4mi3n; similarity_score: 0.11797
hiring_manager: robvolk; similarity_score: 0.11797
hiring_manager: tj_dstillery; similarity_score: 0.11797
hiring_manager: Michael_Docker; similarity_score: 0.11797
hiring_manager: EmilLondon; similarity_score: 0.11796
hiring_manager: summerville; similarity_score: 0.11731
hiring_manager: samuelbrin; similarity_score: 0.11731
hiring_manager: kennon42; similarity_score: 0.11666
hiring_manager: fheisler; similarity_score: 0.11666
hiring_manager: abadmeows; similarity_score: 0.11665
hiring_manager: mfontani; similarity_score: 0.11665
hiring_manager: JPMorganAthena; similarity_score: 0.11602
hiring_manager: isojon; similarity_score: 0.11601
hiring_manager: arobbins; similarity_score: 0.11538
hiring_manager: amitkumar01; similarity_score: 0.11538
hiring_manager: ashleyjohn; similarity_score: 0.11538
hiring_manager: tjicc; similarity_score: 0.11474
hiring_manager: Clairesheng; similarity_score: 0.11412
hiring_manager: JimiofEden; similarity_score: 0.11412
hiring_manager: capkutay; similarity_score: 0.11412
hiring_manager: sparkman55; similarity_score: 0.11350
hiring_manager: Stealx; similarity_score: 0.11289
hiring_manager: Airphrame; similarity_score: 0.11229
hiring_manager: speek; similarity_score: 0.11229
hiring_manager: oebs; similarity_score: 0.11229
hiring_manager: devinfoley; similarity_score: 0.11229
hiring_manager: spicyj; similarity_score: 0.11229
hiring_manager: JJMalina; similarity_score: 0.11170
hiring_manager: ILIKEPONIES; similarity_score: 0.11169
hiring_manager: jason_dstillery; similarity_score: 0.11169
hiring_manager: jarmitage; similarity_score: 0.11052
hiring_manager: jhdavids8; similarity_score: 0.10994
hiring_manager: gumby; similarity_score: 0.10994
hiring_manager: zgm; similarity_score: 0.10937
hiring_manager: bostik; similarity_score: 0.10936
hiring_manager: royrusso; similarity_score: 0.10936
hiring_manager: cce_; similarity_score: 0.10769
hiring_manager: taggartbg; similarity_score: 0.10768
hiring_manager: michaelhoffman; similarity_score: 0.10768
hiring_manager: tripadvisor; similarity_score: 0.10768
hiring_manager: cliftonk; similarity_score: 0.10768
hiring_manager: mikepk; similarity_score: 0.10714
hiring_manager: bijanv; similarity_score: 0.10659
hiring_manager: cairo140; similarity_score: 0.10659
hiring_manager: samelawrence; similarity_score: 0.10605
hiring_manager: ellego; similarity_score: 0.10605
hiring_manager: zaidos; similarity_score: 0.10499
hiring_manager: okhudeira; similarity_score: 0.10447
hiring_manager: ddtruong17; similarity_score: 0.10447
hiring_manager: itsdrewmiller; similarity_score: 0.10447
hiring_manager: andrewforee; similarity_score: 0.10447
hiring_manager: the_gigi; similarity_score: 0.10294
hiring_manager: sir_akshay; similarity_score: 0.10293
hiring_manager: Synergyse; similarity_score: 0.10293
hiring_manager: bbeck; similarity_score: 0.10243
hiring_manager: mmattax; similarity_score: 0.10243
hiring_manager: lightningstorm; similarity_score: 0.10193
hiring_manager: chollida1; similarity_score: 0.10193
hiring_manager: tharshan09; similarity_score: 0.10144
hiring_manager: bradfa; similarity_score: 0.10047
hiring_manager: sb_ba; similarity_score: 0.09951
hiring_manager: mightybyte; similarity_score: 0.09858
hiring_manager: kmano8; similarity_score: 0.09812
hiring_manager: JimboOmega; similarity_score: 0.09812
hiring_manager: techwraith; similarity_score: 0.09766
hiring_manager: jerrythompson; similarity_score: 0.09766
hiring_manager: snowmaker; similarity_score: 0.09544
hiring_manager: azth; similarity_score: 0.09544
hiring_manager: twog; similarity_score: 0.09458
hiring_manager: matm; similarity_score: 0.09374
hiring_manager: rchiba; similarity_score: 0.09374
hiring_manager: brandicmt; similarity_score: 0.09333
hiring_manager: scotchio; similarity_score: 0.09291
hiring_manager: cwhiten; similarity_score: 0.09210
hiring_manager: radex; similarity_score: 0.09169
hiring_manager: jumby; similarity_score: 0.09129
hiring_manager: calebelston; similarity_score: 0.09129
hiring_manager: andrem; similarity_score: 0.09051
hiring_manager: meric; similarity_score: 0.09051
hiring_manager: jyrani; similarity_score: 0.08974
hiring_manager: jsfour; similarity_score: 0.08935
hiring_manager: boyd; similarity_score: 0.08935
hiring_manager: daryn00; similarity_score: 0.08897
hiring_manager: interurban; similarity_score: 0.08749
hiring_manager: ricaurte; similarity_score: 0.08677
hiring_manager: karenkuhn; similarity_score: 0.08677
hiring_manager: hectorals; similarity_score: 0.08677
hiring_manager: a_bergie; similarity_score: 0.08676
hiring_manager: karlwmacmillan; similarity_score: 0.08676
hiring_manager: ssc-tech; similarity_score: 0.08501
hiring_manager: ejdyksen; similarity_score: 0.08432
hiring_manager: conorgil145; similarity_score: 0.08300
hiring_manager: adamdingle; similarity_score: 0.08234
hiring_manager: Fr4ncis; similarity_score: 0.08234
hiring_manager: channel4; similarity_score: 0.08202
hiring_manager: blakeweb; similarity_score: 0.08139
hiring_manager: jdotjdot; similarity_score: 0.08138
hiring_manager: jjarmoc; similarity_score: 0.08076
hiring_manager: dalys; similarity_score: 0.07984
hiring_manager: erex78; similarity_score: 0.07806
hiring_manager: dford87; similarity_score: 0.07777
hiring_manager: ninetax; similarity_score: 0.07691
hiring_manager: chris_webster75; similarity_score: 0.07636
hiring_manager: kedargj; similarity_score: 0.07499
hiring_manager: e0m; similarity_score: 0.07473
hiring_manager: diafygi; similarity_score: 0.07290
hiring_manager: krisneuharth; similarity_score: 0.06999
hiring_manager: UnderTheRadarKS; similarity_score: 0.06930
hiring_manager: alexthornton; similarity_score: 0.06862
hiring_manager: greattypo; similarity_score: 0.06862
hiring_manager: pensieri; similarity_score: 0.06796
hiring_manager: adambratt; similarity_score: 0.06795
hiring_manager: rkpzero; similarity_score: 0.06709
hiring_manager: PJDK; similarity_score: 0.06624
hiring_manager: samidalouche; similarity_score: 0.06521
hiring_manager: voleon; similarity_score: 0.06461
hiring_manager: theflyingkiwi42; similarity_score: 0.06268
hiring_manager: nixy; similarity_score: 0.06139
hiring_manager: vonnik; similarity_score: 0.05982
hiring_manager: BWStearns; similarity_score: 0.05816
hiring_manager: aj_icracked; similarity_score: 0.05721
hiring_manager: aglp2010; similarity_score: 0.05397
hiring_manager: aghuwalewala; similarity_score: 0.05210
hiring_manager: jamalex; similarity_score: 0.04615
hiring_manager: sophiestrap; similarity_score: 0.04420
