hiring_manager: vseloved; similarity_score: 0.91665
hiring_manager: jonhearty; similarity_score: 0.17053
hiring_manager: mac14; similarity_score: 0.16922
hiring_manager: tyoung; similarity_score: 0.16922
hiring_manager: raxnet; similarity_score: 0.16922
hiring_manager: agazso; similarity_score: 0.16793
hiring_manager: chrisconley; similarity_score: 0.16666
hiring_manager: meaydinli; similarity_score: 0.16665
hiring_manager: BornInTheUSSR; similarity_score: 0.16665
hiring_manager: gsiener; similarity_score: 0.16540
hiring_manager: pashabitz; similarity_score: 0.16417
hiring_manager: asolove; similarity_score: 0.16416
hiring_manager: rskinner; similarity_score: 0.16295
hiring_manager: Theranos; similarity_score: 0.16295
hiring_manager: TEVO_throwaway; similarity_score: 0.16176
hiring_manager: malyk; similarity_score: 0.16175
hiring_manager: escherize; similarity_score: 0.16057
hiring_manager: swilson7; similarity_score: 0.16057
hiring_manager: knowtheory; similarity_score: 0.16057
hiring_manager: FreshPuzzles; similarity_score: 0.15941
hiring_manager: temuze; similarity_score: 0.15827
hiring_manager: cj; similarity_score: 0.15826
hiring_manager: doctoboggan; similarity_score: 0.15826
hiring_manager: mariusz331; similarity_score: 0.15826
hiring_manager: olivercameron; similarity_score: 0.15713
hiring_manager: squirrel; similarity_score: 0.15713
hiring_manager: jdawe; similarity_score: 0.15713
hiring_manager: jtoberon; similarity_score: 0.15713
hiring_manager: DenisM; similarity_score: 0.15602
hiring_manager: sinak; similarity_score: 0.15601
hiring_manager: hywel; similarity_score: 0.15492
hiring_manager: mdu; similarity_score: 0.15492
hiring_manager: lrc1717; similarity_score: 0.15384
hiring_manager: kevinschumacher; similarity_score: 0.15384
hiring_manager: masylum; similarity_score: 0.15384
hiring_manager: evaneykelen; similarity_score: 0.15383
hiring_manager: Sarean; similarity_score: 0.15277
hiring_manager: alain_gilbert; similarity_score: 0.15277
hiring_manager: Peroni; similarity_score: 0.15276
hiring_manager: mandoescamilla; similarity_score: 0.15171
hiring_manager: jamieiles; similarity_score: 0.15171
hiring_manager: martian; similarity_score: 0.15068
hiring_manager: Jobsatgraze; similarity_score: 0.15068
hiring_manager: jluan; similarity_score: 0.15067
hiring_manager: alexose; similarity_score: 0.15067
hiring_manager: nilsbunger; similarity_score: 0.15067
hiring_manager: twymer; similarity_score: 0.14965
hiring_manager: wbobeirne; similarity_score: 0.14965
hiring_manager: vinceguidry; similarity_score: 0.14965
hiring_manager: purephase; similarity_score: 0.14965
hiring_manager: sv123; similarity_score: 0.14864
hiring_manager: yjkogan; similarity_score: 0.14863
hiring_manager: eugeneiiim; similarity_score: 0.14764
hiring_manager: Jeffrey903; similarity_score: 0.14666
hiring_manager: wdewind; similarity_score: 0.14666
hiring_manager: jeffdn; similarity_score: 0.14666
hiring_manager: olegp; similarity_score: 0.14569
hiring_manager: grigory; similarity_score: 0.14473
hiring_manager: diggan; similarity_score: 0.14473
hiring_manager: uwemaurer; similarity_score: 0.14473
hiring_manager: luisrudge; similarity_score: 0.14378
hiring_manager: nschuett; similarity_score: 0.14378
hiring_manager: adamwiggins; similarity_score: 0.14378
hiring_manager: bgriggs1; similarity_score: 0.14378
hiring_manager: MattfromHall; similarity_score: 0.14378
hiring_manager: manoa; similarity_score: 0.14285
hiring_manager: jasoncrawford; similarity_score: 0.14285
hiring_manager: illscience; similarity_score: 0.14284
hiring_manager: infer; similarity_score: 0.14193
hiring_manager: Andrew_Metail; similarity_score: 0.14193
hiring_manager: zmillman; similarity_score: 0.14012
hiring_manager: sstevens13; similarity_score: 0.14012
hiring_manager: brendan_gill; similarity_score: 0.14011
hiring_manager: hafabnew; similarity_score: 0.13923
hiring_manager: Jhaney34; similarity_score: 0.13923
hiring_manager: VicinitasTech; similarity_score: 0.13923
hiring_manager: blo; similarity_score: 0.13836
hiring_manager: StackCommerce; similarity_score: 0.13835
hiring_manager: rs; similarity_score: 0.13835
hiring_manager: joshyeager; similarity_score: 0.13749
hiring_manager: krambs; similarity_score: 0.13749
hiring_manager: FLGMwt; similarity_score: 0.13664
hiring_manager: lipsmack; similarity_score: 0.13664
hiring_manager: button; similarity_score: 0.13663
hiring_manager: dale-ssc; similarity_score: 0.13663
hiring_manager: eli; similarity_score: 0.13579
hiring_manager: thethimble; similarity_score: 0.13579
hiring_manager: nickbaum; similarity_score: 0.13496
hiring_manager: DLarsen; similarity_score: 0.13496
hiring_manager: wtvanhest; similarity_score: 0.13496
hiring_manager: scalesolved; similarity_score: 0.13496
hiring_manager: carterbrutschy; similarity_score: 0.13414
hiring_manager: natgordon; similarity_score: 0.13413
hiring_manager: millchristian; similarity_score: 0.13333
hiring_manager: AndrewKemendo; similarity_score: 0.13332
hiring_manager: fasteddie; similarity_score: 0.13252
hiring_manager: mburnett; similarity_score: 0.13172
hiring_manager: gsmoore; similarity_score: 0.13172
hiring_manager: kmerritt; similarity_score: 0.13094
hiring_manager: abuggia; similarity_score: 0.13094
hiring_manager: antoviaque; similarity_score: 0.13094
hiring_manager: gokulkumark; similarity_score: 0.13017
hiring_manager: wwarren; similarity_score: 0.12940
hiring_manager: rcodesmith; similarity_score: 0.12865
hiring_manager: jedanbik; similarity_score: 0.12864
hiring_manager: mikebabineau; similarity_score: 0.12864
hiring_manager: akhudek; similarity_score: 0.12864
hiring_manager: svec; similarity_score: 0.12790
hiring_manager: ig1; similarity_score: 0.12790
hiring_manager: d0m; similarity_score: 0.12790
hiring_manager: JayNeely; similarity_score: 0.12716
hiring_manager: frd91gt; similarity_score: 0.12643
hiring_manager: jakestein; similarity_score: 0.12571
hiring_manager: jgadbois; similarity_score: 0.12499
hiring_manager: Mynar; similarity_score: 0.12499
hiring_manager: samuelbrin; similarity_score: 0.12428
hiring_manager: gvaldes; similarity_score: 0.12428
hiring_manager: villosil; similarity_score: 0.12359
hiring_manager: meritt; similarity_score: 0.12359
hiring_manager: Michael_Docker; similarity_score: 0.12358
hiring_manager: summerville; similarity_score: 0.12358
hiring_manager: jonbischke; similarity_score: 0.12358
hiring_manager: d4mi3n; similarity_score: 0.12289
hiring_manager: awongh; similarity_score: 0.12289
hiring_manager: fheisler; similarity_score: 0.12221
hiring_manager: AlexWest; similarity_score: 0.12221
hiring_manager: rholdy; similarity_score: 0.12221
hiring_manager: tj_dstillery; similarity_score: 0.12221
hiring_manager: mfontani; similarity_score: 0.12154
hiring_manager: EmilLondon; similarity_score: 0.12154
hiring_manager: kennon42; similarity_score: 0.12087
hiring_manager: robvolk; similarity_score: 0.12086
hiring_manager: ashleyjohn; similarity_score: 0.12021
hiring_manager: JPMorganAthena; similarity_score: 0.12020
hiring_manager: isojon; similarity_score: 0.11956
hiring_manager: abadmeows; similarity_score: 0.11956
hiring_manager: tjicc; similarity_score: 0.11956
hiring_manager: Clairesheng; similarity_score: 0.11955
hiring_manager: sparkman55; similarity_score: 0.11891
hiring_manager: amitkumar01; similarity_score: 0.11827
hiring_manager: capkutay; similarity_score: 0.11827
hiring_manager: JimiofEden; similarity_score: 0.11827
hiring_manager: arobbins; similarity_score: 0.11764
hiring_manager: Stealx; similarity_score: 0.11763
hiring_manager: jason_dstillery; similarity_score: 0.11763
hiring_manager: ILIKEPONIES; similarity_score: 0.11701
hiring_manager: oebs; similarity_score: 0.11701
hiring_manager: Airphrame; similarity_score: 0.11701
hiring_manager: spicyj; similarity_score: 0.11640
hiring_manager: JJMalina; similarity_score: 0.11639
hiring_manager: jhdavids8; similarity_score: 0.11578
hiring_manager: speek; similarity_score: 0.11578
hiring_manager: devinfoley; similarity_score: 0.11577
hiring_manager: jarmitage; similarity_score: 0.11517
hiring_manager: royrusso; similarity_score: 0.11517
hiring_manager: gumby; similarity_score: 0.11398
hiring_manager: bostik; similarity_score: 0.11339
hiring_manager: tripadvisor; similarity_score: 0.11339
hiring_manager: zgm; similarity_score: 0.11281
hiring_manager: mikepk; similarity_score: 0.11281
hiring_manager: michaelhoffman; similarity_score: 0.11281
hiring_manager: ellego; similarity_score: 0.11167
hiring_manager: cce_; similarity_score: 0.11167
hiring_manager: samelawrence; similarity_score: 0.11166
hiring_manager: cliftonk; similarity_score: 0.11110
hiring_manager: bijanv; similarity_score: 0.11110
hiring_manager: taggartbg; similarity_score: 0.11054
hiring_manager: cairo140; similarity_score: 0.10999
hiring_manager: the_gigi; similarity_score: 0.10837
hiring_manager: zaidos; similarity_score: 0.10836
hiring_manager: itsdrewmiller; similarity_score: 0.10836
hiring_manager: ddtruong17; similarity_score: 0.10783
hiring_manager: andrewforee; similarity_score: 0.10783
hiring_manager: sir_akshay; similarity_score: 0.10731
hiring_manager: okhudeira; similarity_score: 0.10731
hiring_manager: Synergyse; similarity_score: 0.10730
hiring_manager: bbeck; similarity_score: 0.10730
hiring_manager: lightningstorm; similarity_score: 0.10627
hiring_manager: mmattax; similarity_score: 0.10627
hiring_manager: tharshan09; similarity_score: 0.10526
hiring_manager: sb_ba; similarity_score: 0.10525
hiring_manager: chollida1; similarity_score: 0.10525
hiring_manager: bradfa; similarity_score: 0.10475
hiring_manager: mightybyte; similarity_score: 0.10376
hiring_manager: kmano8; similarity_score: 0.10280
hiring_manager: jerrythompson; similarity_score: 0.10184
hiring_manager: azth; similarity_score: 0.10137
hiring_manager: techwraith; similarity_score: 0.10137
hiring_manager: JimboOmega; similarity_score: 0.10044
hiring_manager: twog; similarity_score: 0.09954
hiring_manager: matm; similarity_score: 0.09821
hiring_manager: snowmaker; similarity_score: 0.09820
hiring_manager: brandicmt; similarity_score: 0.09777
hiring_manager: cwhiten; similarity_score: 0.09733
hiring_manager: scotchio; similarity_score: 0.09690
hiring_manager: rchiba; similarity_score: 0.09648
hiring_manager: radex; similarity_score: 0.09606
hiring_manager: calebelston; similarity_score: 0.09523
hiring_manager: jumby; similarity_score: 0.09482
hiring_manager: andrem; similarity_score: 0.09441
hiring_manager: meric; similarity_score: 0.09360
hiring_manager: boyd; similarity_score: 0.09321
hiring_manager: jyrani; similarity_score: 0.09281
hiring_manager: interurban; similarity_score: 0.09242
hiring_manager: daryn00; similarity_score: 0.09204
hiring_manager: jsfour; similarity_score: 0.09166
hiring_manager: karlwmacmillan; similarity_score: 0.09053
hiring_manager: a_bergie; similarity_score: 0.09052
hiring_manager: karenkuhn; similarity_score: 0.09052
hiring_manager: hectorals; similarity_score: 0.09015
hiring_manager: ricaurte; similarity_score: 0.08942
hiring_manager: ssc-tech; similarity_score: 0.08906
hiring_manager: ejdyksen; similarity_score: 0.08799
hiring_manager: conorgil145; similarity_score: 0.08661
hiring_manager: jdotjdot; similarity_score: 0.08660
hiring_manager: adamdingle; similarity_score: 0.08626
hiring_manager: channel4; similarity_score: 0.08593
hiring_manager: Fr4ncis; similarity_score: 0.08560
hiring_manager: blakeweb; similarity_score: 0.08526
hiring_manager: jjarmoc; similarity_score: 0.08364
hiring_manager: dalys; similarity_score: 0.08364
hiring_manager: erex78; similarity_score: 0.08239
hiring_manager: dford87; similarity_score: 0.08208
hiring_manager: ninetax; similarity_score: 0.08058
hiring_manager: chris_webster75; similarity_score: 0.07942
hiring_manager: kedargj; similarity_score: 0.07912
hiring_manager: e0m; similarity_score: 0.07828
hiring_manager: diafygi; similarity_score: 0.07638
hiring_manager: UnderTheRadarKS; similarity_score: 0.07332
hiring_manager: alexthornton; similarity_score: 0.07284
hiring_manager: krisneuharth; similarity_score: 0.07260
hiring_manager: pensieri; similarity_score: 0.07142
hiring_manager: greattypo; similarity_score: 0.07142
hiring_manager: rkpzero; similarity_score: 0.07096
hiring_manager: adambratt; similarity_score: 0.07073
hiring_manager: PJDK; similarity_score: 0.06939
hiring_manager: samidalouche; similarity_score: 0.06810
hiring_manager: voleon; similarity_score: 0.06748
hiring_manager: theflyingkiwi42; similarity_score: 0.06528
hiring_manager: nixy; similarity_score: 0.06470
hiring_manager: vonnik; similarity_score: 0.06214
hiring_manager: BWStearns; similarity_score: 0.06093
hiring_manager: aj_icracked; similarity_score: 0.05945
hiring_manager: aglp2010; similarity_score: 0.05684
hiring_manager: aghuwalewala; similarity_score: 0.05418
hiring_manager: jamalex; similarity_score: 0.04834
hiring_manager: sophiestrap; similarity_score: 0.04641
