hiring_manager: vseloved; similarity_score: 0.96225
hiring_manager: ashleyjohn; similarity_score: 0.24877
hiring_manager: jason_dstillery; similarity_score: 0.24756
hiring_manager: tjicc; similarity_score: 0.24637
hiring_manager: oebs; similarity_score: 0.24637
hiring_manager: Airphrame; similarity_score: 0.24636
hiring_manager: devinfoley; similarity_score: 0.24518
hiring_manager: royrusso; similarity_score: 0.24518
hiring_manager: JJMalina; similarity_score: 0.24401
hiring_manager: speek; similarity_score: 0.24401
hiring_manager: Stealx; similarity_score: 0.24285
hiring_manager: ILIKEPONIES; similarity_score: 0.24285
hiring_manager: spicyj; similarity_score: 0.24284
hiring_manager: jarmitage; similarity_score: 0.24169
hiring_manager: jhdavids8; similarity_score: 0.24169
hiring_manager: mikepk; similarity_score: 0.24169
hiring_manager: gumby; similarity_score: 0.24055
hiring_manager: michaelhoffman; similarity_score: 0.23943
hiring_manager: zgm; similarity_score: 0.23831
hiring_manager: bostik; similarity_score: 0.23720
hiring_manager: samelawrence; similarity_score: 0.23610
hiring_manager: cce_; similarity_score: 0.23502
hiring_manager: cairo140; similarity_score: 0.23502
hiring_manager: cliftonk; similarity_score: 0.23502
hiring_manager: bijanv; similarity_score: 0.23501
hiring_manager: ellego; similarity_score: 0.23501
hiring_manager: taggartbg; similarity_score: 0.23394
hiring_manager: tripadvisor; similarity_score: 0.23393
hiring_manager: itsdrewmiller; similarity_score: 0.23076
hiring_manager: ddtruong17; similarity_score: 0.22972
hiring_manager: zaidos; similarity_score: 0.22869
hiring_manager: the_gigi; similarity_score: 0.22869
hiring_manager: bbeck; similarity_score: 0.22666
hiring_manager: okhudeira; similarity_score: 0.22666
hiring_manager: sir_akshay; similarity_score: 0.22566
hiring_manager: Synergyse; similarity_score: 0.22566
hiring_manager: mmattax; similarity_score: 0.22565
hiring_manager: andrewforee; similarity_score: 0.22466
hiring_manager: tharshan09; similarity_score: 0.22466
hiring_manager: lightningstorm; similarity_score: 0.22270
hiring_manager: chollida1; similarity_score: 0.22173
hiring_manager: mightybyte; similarity_score: 0.22172
hiring_manager: kmano8; similarity_score: 0.21887
hiring_manager: bradfa; similarity_score: 0.21887
hiring_manager: sb_ba; similarity_score: 0.21887
hiring_manager: techwraith; similarity_score: 0.21518
hiring_manager: JimboOmega; similarity_score: 0.21518
hiring_manager: azth; similarity_score: 0.21428
hiring_manager: snowmaker; similarity_score: 0.21428
hiring_manager: jerrythompson; similarity_score: 0.21338
hiring_manager: twog; similarity_score: 0.21073
hiring_manager: matm; similarity_score: 0.20815
hiring_manager: brandicmt; similarity_score: 0.20731
hiring_manager: rchiba; similarity_score: 0.20481
hiring_manager: scotchio; similarity_score: 0.20481
hiring_manager: cwhiten; similarity_score: 0.20480
hiring_manager: jumby; similarity_score: 0.20399
hiring_manager: andrem; similarity_score: 0.20318
hiring_manager: meric; similarity_score: 0.20237
hiring_manager: radex; similarity_score: 0.20157
hiring_manager: boyd; similarity_score: 0.20077
hiring_manager: calebelston; similarity_score: 0.20077
hiring_manager: jsfour; similarity_score: 0.19999
hiring_manager: jyrani; similarity_score: 0.19843
hiring_manager: daryn00; similarity_score: 0.19767
hiring_manager: karenkuhn; similarity_score: 0.19767
hiring_manager: ssc-tech; similarity_score: 0.19465
hiring_manager: karlwmacmillan; similarity_score: 0.19465
hiring_manager: interurban; similarity_score: 0.19390
hiring_manager: a_bergie; similarity_score: 0.19317
hiring_manager: hectorals; similarity_score: 0.19317
hiring_manager: ricaurte; similarity_score: 0.19028
hiring_manager: ejdyksen; similarity_score: 0.18888
hiring_manager: blakeweb; similarity_score: 0.18749
hiring_manager: jdotjdot; similarity_score: 0.18749
hiring_manager: conorgil145; similarity_score: 0.18545
hiring_manager: adamdingle; similarity_score: 0.18544
hiring_manager: channel4; similarity_score: 0.18544
hiring_manager: Fr4ncis; similarity_score: 0.18544
hiring_manager: dalys; similarity_score: 0.18278
hiring_manager: jjarmoc; similarity_score: 0.18020
hiring_manager: erex78; similarity_score: 0.17956
hiring_manager: dford87; similarity_score: 0.17525
hiring_manager: ninetax; similarity_score: 0.17465
hiring_manager: chris_webster75; similarity_score: 0.17170
hiring_manager: e0m; similarity_score: 0.17113
hiring_manager: kedargj; similarity_score: 0.16942
hiring_manager: diafygi; similarity_score: 0.16611
hiring_manager: UnderTheRadarKS; similarity_score: 0.15887
hiring_manager: krisneuharth; similarity_score: 0.15838
hiring_manager: alexthornton; similarity_score: 0.15740
hiring_manager: greattypo; similarity_score: 0.15644
hiring_manager: pensieri; similarity_score: 0.15454
hiring_manager: rkpzero; similarity_score: 0.15453
hiring_manager: adambratt; similarity_score: 0.15453
hiring_manager: PJDK; similarity_score: 0.15043
hiring_manager: samidalouche; similarity_score: 0.14955
hiring_manager: voleon; similarity_score: 0.14867
hiring_manager: theflyingkiwi42; similarity_score: 0.14245
hiring_manager: nixy; similarity_score: 0.14205
hiring_manager: vonnik; similarity_score: 0.13709
hiring_manager: BWStearns; similarity_score: 0.13599
hiring_manager: aj_icracked; similarity_score: 0.13178
hiring_manager: aglp2010; similarity_score: 0.12561
hiring_manager: aghuwalewala; similarity_score: 0.12084
hiring_manager: jamalex; similarity_score: 0.10827
hiring_manager: sophiestrap; similarity_score: 0.10343
